State,County,Supercenters & club stores per 1000 pop (% change) 2011-16 (PCH_SUPERCPTH_11_16),Units,FIPS,FID
Nevada,Churchill,2.506662225,% change,32001,1396
Nevada,Clark,-8.819070034,% change,32003,1399
Nevada,Douglas,95.983064634,% change,32005,1400
Nevada,Elko,-5.343993267,% change,32007,1401
Nevada,Esmeralda,0.0,% change,32009,1404
Nevada,Eureka,0.0,% change,32011,1406
Nevada,Humboldt,-1.220885438,% change,32013,1407
Nevada,Lander,0.0,% change,32015,1408
Nevada,Lincoln,0.0,% change,32017,1410
Nevada,Lyon,-2.752866387,% change,32019,1412
Nevada,Mineral,0.0,% change,32021,1415
Nevada,Nye,1.389432936,% change,32023,1417
Nevada,Pershing,0.0,% change,32027,1419
Nevada,Storey,0.0,% change,32029,1420
Nevada,Washoe,20.672635927,% change,32031,1423
Nevada,White Pine,0.0,% change,32033,1425
Nevada,Carson City,0.773722897,% change,32510,1428
New Hampshire,Belknap,-0.562650563,% change,33001,1432
New Hampshire,Carroll,0.0,% change,33003,1435
New Hampshire,Cheshire,nan,% change,33005,1437
New Hampshire,Coos,1.810606773,% change,33007,1440
New Hampshire,Grafton,-0.274322312,% change,33009,1442
New Hampshire,Hillsborough,-1.444380675,% change,33011,1443
New Hampshire,Merrimack,32.047101816,% change,33013,1444
New Hampshire,Rockingham,13.611441971,% change,33015,1448
New Hampshire,Strafford,-2.588198319,% change,33017,1453
New Hampshire,Sullivan,1.07584348,% change,33019,1454
New Jersey,Atlantic,52.368829155,% change,34001,1461
New Jersey,Bergen,45.518720016,% change,34003,1465
New Jersey,Burlington,0.478206369,% change,34005,1470
New Jersey,Camden,0.477541454,% change,34007,1472
New Jersey,Cape May,0.0,% change,34009,1477
New Jersey,Cumberland,2.075184843,% change,34011,1482
New Jersey,Essex,0.0,% change,34013,1483
New Jersey,Gloucester,15.827571194,% change,34015,1484
New Jersey,Hudson,32.29581973,% change,34017,1487
New Jersey,Hunterdon,52.763451436,% change,34019,1488
New Jersey,Mercer,47.808569288,% change,34021,1493
New Jersey,Middlesex,167.667526602,% change,34023,1497
New Jersey,Monmouth,80.854364037,% change,34025,1504
New Jersey,Morris,-0.636070595,% change,34027,1511
New Jersey,Ocean,-2.32433417,% change,34029,1546
New Jersey,Passaic,-1.328665174,% change,34031,1551
New Jersey,Salem,0.0,% change,34033,1553
New Jersey,Somerset,-2.32554662,% change,34035,1558
New Jersey,Sussex,0.0,% change,34037,1561
New Jersey,Union,-3.529814331,% change,34039,1566
New Jersey,Warren,nan,% change,34041,1570
New Mexico,Bernalillo,14.316827598,% change,35001,1574
New Mexico,Catron,0.0,% change,35003,1576
New Mexico,Chaves,0.452800171,% change,35005,1578
New Mexico,Cibola,1.755815676,% change,35006,1580
New Mexico,Colfax,0.0,% change,35007,1582
New Mexico,Curry,-0.912932547,% change,35009,1586
New Mexico,De Baca,0.0,% change,35011,1589
New Mexico,Doña Ana,32.701185433,% change,35013,
New Mexico,Eddy,-5.95064049,% change,35015,1592
New Mexico,Grant,4.548211037,% change,35017,1594
New Mexico,Guadalupe,0.0,% change,35019,1595
New Mexico,Harding,0.0,% change,35021,1597
New Mexico,Hidalgo,0.0,% change,35023,1600
New Mexico,Lea,-6.957766643,% change,35025,1604
New Mexico,Lincoln,5.732352027,% change,35027,1613
New Mexico,Los Alamos,0.0,% change,35028,1618
New Mexico,Luna,3.297924901,% change,35029,1622
New Mexico,McKinley,-0.904630061,% change,35031,1626
New Mexico,Mora,0.0,% change,35033,1629
New Mexico,Otero,0.380461463,% change,35035,1633
New Mexico,Quay,0.0,% change,35037,1637
New Mexico,Rio Arriba,2.750395832,% change,35039,1639
New Mexico,Roosevelt,6.985640918,% change,35041,1642
New Mexico,Sandoval,-4.295983569,% change,35043,1646
New Mexico,San Juan,1.469022947,% change,35045,1650
New Mexico,San Miguel,4.922020318,% change,35047,1652
New Mexico,Santa Fe,-1.690515942,% change,35049,1654
New Mexico,Sierra,7.975570325,% change,35051,1657
New Mexico,Socorro,4.994385011,% change,35053,1659
New Mexico,Taos,0.0,% change,35055,1662
New Mexico,Torrance,0.0,% change,35057,1664
New Mexico,Union,0.0,% change,35059,1667
New Mexico,Valencia,1.659196975,% change,35061,1670
New York,Albany,64.378154523,% change,36001,1673
New York,Allegany,0.0,% change,36003,1674
New York,Bronx,186.097049918,% change,36005,1681
New York,Broome,2.370784787,% change,36007,1683
New York,Cattaraugus,105.31886164,% change,36009,1687
New York,Cayuga,2.48466376,% change,36011,1689
New York,Chautauqua,3.534457489,% change,36013,1694
New York,Chemung,106.841004184,% change,36015,1696
New York,Chenango,3.851168181,% change,36017,1699
New York,Clinton,0.936114507,% change,36019,1702
New York,Columbia,nan,% change,36021,1704
New York,Cortland,nan,% change,36023,1706
New York,Delaware,0.0,% change,36025,1707
New York,Dutchess,1.287992206,% change,36027,1711
New York,Erie,28.180887961,% change,36029,1723
New York,Essex,3.301415268,% change,36031,1728
New York,Franklin,0.811513718,% change,36033,1731
New York,Fulton,0.0,% change,36035,1734
New York,Genesee,2.991592593,% change,36037,1736
New York,Greene,2.822207257,% change,36039,1739
New York,Hamilton,0.0,% change,36041,1742
New York,Herkimer,3.047423934,% change,36043,1745
New York,Jefferson,54.893762491,% change,36045,1782
New York,Kings,-3.930688128,% change,36047,1788
New York,Lewis,1.358552878,% change,36049,1790
New York,Livingston,1.029562942,% change,36051,1791
New York,Madison,2.102564821,% change,36053,1796
New York,Monroe,22.24430094,% change,36055,1804
New York,Montgomery,nan,% change,36057,1807
New York,Nassau,15.097224673,% change,36059,1839
New York,New York,-3.045066552,% change,36061,1847
New York,Niagara,205.593537238,% change,36063,1850
New York,Oneida,1.326570763,% change,36065,1852
New York,Onondaga,20.32659359,% change,36067,1853
New York,Ontario,23.873031227,% change,36069,1856
New York,Orange,-1.467170288,% change,36071,1859
New York,Orleans,3.262133101,% change,36073,1862
New York,Oswego,53.870251541,% change,36075,1864
New York,Otsego,2.699567473,% change,36077,1868
New York,Putnam,0.0,% change,36079,1870
New York,Queens,20.011181879,% change,36081,1872
New York,Rensselaer,-0.056969,% change,36083,1874
New York,Richmond,-1.218937415,% change,36085,1876
New York,Rockland,-3.356328872,% change,36087,1879
New York,St. Lawrence,53.173499168,% change,36089,1883
New York,Saratoga,-2.81640007,% change,36091,1885
New York,Schenectady,-0.020649,% change,36093,1887
New York,Schoharie,3.754808762,% change,36095,1888
New York,Schuyler,2.228025336,% change,36097,1889
New York,Seneca,nan,% change,36099,1890
New York,Steuben,2.402148095,% change,36101,1891
New York,Suffolk,33.845490143,% change,36103,1924
New York,Sullivan,2.307284065,% change,36105,1928
New York,Tioga,0.0,% change,36107,1930
New York,Tompkins,nan,% change,36109,1933
New York,Ulster,52.481258285,% change,36111,1935
New York,Warren,-32.076855913,% change,36113,1938
New York,Washington,0.0,% change,36115,1942
New York,Wayne,105.144956227,% change,36117,1952
New York,Westchester,-2.136819388,% change,36119,1960
New York,Wyoming,0.0,% change,36121,1962
New York,Yates,0.0,% change,36123,1965
North Carolina,Alamance,-23.24770124,% change,37001,1967
North Carolina,Alexander,-0.619801449,% change,37003,1968
North Carolina,Alleghany,0.0,% change,37005,1970
North Carolina,Anson,5.565508181,% change,37007,1972
North Carolina,Ashe,0.949390745,% change,37009,1975
North Carolina,Avery,0.0,% change,37011,1977
North Carolina,Beaufort,0.637655455,% change,37013,1981
North Carolina,Bertie,0.0,% change,37015,1983
North Carolina,Bladen,0.0,% change,37017,1986
North Carolina,Brunswick,-12.754742665,% change,37019,1995
North Carolina,Buncombe,18.09238096,% change,37021,1422
North Carolina,Burke,0.0,% change,37023,1424
North Carolina,Cabarrus,-22.936957968,% change,37025,1426
North Carolina,Caldwell,101.611503051,% change,37027,1429
North Carolina,Camden,0.0,% change,37029,1433
North Carolina,Carteret,-2.07537579,% change,37031,1447
North Carolina,Caswell,0.0,% change,37033,1449
North Carolina,Catawba,-1.331656527,% change,37035,1450
North Carolina,Chatham,83.773487626,% change,37037,1451
North Carolina,Cherokee,-2.532008751,% change,37039,1452
North Carolina,Chowan,0.0,% change,37041,1455
North Carolina,Clay,0.0,% change,37043,1457
North Carolina,Cleveland,0.342938353,% change,37045,1458
North Carolina,Columbus,2.410579569,% change,37047,1459
North Carolina,Craven,1.960002722,% change,37049,1462
North Carolina,Cumberland,48.803284783,% change,37051,1464
North Carolina,Currituck,0.0,% change,37053,1481
North Carolina,Dare,0.0,% change,37055,1485
North Carolina,Davidson,48.603073481,% change,37057,1489
North Carolina,Davie,-1.47952255,% change,37059,1490
North Carolina,Duplin,nan,% change,37061,1492
North Carolina,Durham,8.195382461,% change,37063,1494
North Carolina,Edgecombe,5.19017507,% change,37065,1495
North Carolina,Forsyth,22.76621133,% change,37067,1496
North Carolina,Franklin,nan,% change,37069,1498
North Carolina,Gaston,14.494128712,% change,37071,1499
North Carolina,Gates,0.0,% change,37073,1500
North Carolina,Graham,0.0,% change,37075,1502
North Carolina,Granville,nan,% change,37077,1503
North Carolina,Greene,0.0,% change,37079,1505
North Carolina,Guilford,-5.125518203,% change,37081,1506
North Carolina,Halifax,4.339611729,% change,37083,1508
North Carolina,Harnett,-8.926729769,% change,37085,1509
North Carolina,Haywood,nan,% change,37087,1512
North Carolina,Henderson,-5.577629705,% change,37089,1514
North Carolina,Hertford,0.0,% change,37091,1515
North Carolina,Hoke,-6.814415907,% change,37093,1517
North Carolina,Hyde,0.0,% change,37095,1521
North Carolina,Iredell,16.718783509,% change,37097,1525
North Carolina,Jackson,-4.717516798,% change,37099,1528
North Carolina,Johnston,-27.769998011,% change,37101,1530
North Carolina,Jones,0.0,% change,37103,1536
North Carolina,Lee,-1.938205068,% change,37105,1540
North Carolina,Lenoir,3.498049868,% change,37107,1542
North Carolina,Lincoln,93.080481036,% change,37109,1545
North Carolina,McDowell,nan,% change,37111,1554
North Carolina,Macon,nan,% change,37113,1556
North Carolina,Madison,0.0,% change,37115,1560
North Carolina,Martin,nan,% change,37117,1563
North Carolina,Mecklenburg,19.171387305,% change,37119,1565
North Carolina,Mitchell,1.878152376,% change,37121,1568
North Carolina,Montgomery,1.020482542,% change,37123,1573
North Carolina,Moore,-6.414584032,% change,37125,1584
North Carolina,Nash,1.851970045,% change,37127,1588
North Carolina,New Hanover,15.37612998,% change,37129,1602
North Carolina,Northampton,0.0,% change,37131,1606
North Carolina,Onslow,28.348222415,% change,37133,1625
North Carolina,Orange,-5.4378061,% change,37135,1630
North Carolina,Pamlico,nan,% change,37137,1703
North Carolina,Pasquotank,1.671084185,% change,37139,1714
North Carolina,Pender,nan,% change,37141,1718
North Carolina,Perquimans,0.0,% change,37143,1724
North Carolina,Person,0.582949367,% change,37145,1729
North Carolina,Pitt,92.319861282,% change,37147,1733
North Carolina,Polk,0.0,% change,37149,1738
North Carolina,Randolph,-0.92382462,% change,37151,1741
North Carolina,Richmond,3.549074444,% change,37153,1744
North Carolina,Robeson,1.278517609,% change,37155,1747
North Carolina,Rockingham,2.128963758,% change,37157,1751
North Carolina,Rowan,-1.202617377,% change,37159,1754
North Carolina,Rutherford,1.672573712,% change,37161,1764
North Carolina,Sampson,0.298281331,% change,37163,1769
North Carolina,Scotland,2.910638298,% change,37165,1772
North Carolina,Stanly,-0.569973719,% change,37167,1775
North Carolina,Stokes,0.0,% change,37169,1777
North Carolina,Surry,104.130522283,% change,37171,1780
North Carolina,Swain,0.0,% change,37173,1784
North Carolina,Transylvania,0.0,% change,37175,1786
North Carolina,Tyrrell,0.0,% change,37177,1794
North Carolina,Union,35.736293811,% change,37179,1798
North Carolina,Vance,1.967316436,% change,37181,1801
North Carolina,Wake,1.923355539,% change,37183,1805
North Carolina,Warren,0.0,% change,37185,1809
North Carolina,Washington,0.0,% change,37187,1811
North Carolina,Watauga,nan,% change,37189,1813
North Carolina,Wayne,-0.318133616,% change,37191,1814
North Carolina,Wilkes,nan,% change,37193,1817
North Carolina,Wilson,-0.295948817,% change,37195,1819
North Carolina,Yadkin,0.0,% change,37197,1821
North Carolina,Yancey,0.0,% change,37199,1823
North Dakota,Adams,0.0,% change,38001,1826
North Dakota,Barnes,0.0,% change,38003,1828
North Dakota,Benson,0.0,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,-1.322389421,% change,38009,1836
North Dakota,Bowman,0.0,% change,38011,1838
North Dakota,Burke,0.0,% change,38013,1841
North Dakota,Burleigh,-11.549418081,% change,38015,1844
North Dakota,Cass,16.674397518,% change,38017,1848
North Dakota,Cavalier,0.0,% change,38019,1849
North Dakota,Dickey,0.0,% change,38021,2004
North Dakota,Divide,0.0,% change,38023,2007
North Dakota,Dunn,0.0,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,0.0,% change,38029,2021
North Dakota,Foster,0.0,% change,38031,2026
North Dakota,Golden Valley,0.0,% change,38033,2036
North Dakota,Grand Forks,25.65017848,% change,38035,2043
North Dakota,Grant,0.0,% change,38037,2051
North Dakota,Griggs,0.0,% change,38039,2056
North Dakota,Hettinger,0.0,% change,38041,2063
North Dakota,Kidder,0.0,% change,38043,2068
North Dakota,LaMoure,0.0,% change,38045,2074
North Dakota,Logan,0.0,% change,38047,2078
North Dakota,McHenry,0.0,% change,38049,2082
North Dakota,McIntosh,0.0,% change,38051,2090
North Dakota,McKenzie,0.0,% change,38053,2097
North Dakota,McLean,0.0,% change,38055,2103
North Dakota,Mercer,0.0,% change,38057,2107
North Dakota,Morton,nan,% change,38059,2114
North Dakota,Mountrail,0.0,% change,38061,2119
North Dakota,Nelson,0.0,% change,38063,2122
North Dakota,Oliver,0.0,% change,38065,2127
North Dakota,Pembina,0.0,% change,38067,2131
North Dakota,Pierce,0.0,% change,38069,2136
North Dakota,Ramsey,0.0,% change,38071,2141
North Dakota,Ransom,0.0,% change,38073,2147
North Dakota,Renville,0.0,% change,38075,2150
North Dakota,Richland,-0.483535316,% change,38077,2156
North Dakota,Rolette,0.0,% change,38079,2161
North Dakota,Sargent,0.0,% change,38081,2164
North Dakota,Sheridan,0.0,% change,38083,2169
North Dakota,Sioux,0.0,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,-18.4567021,% change,38089,2182
North Dakota,Steele,0.0,% change,38091,2186
North Dakota,Stutsman,nan,% change,38093,2199
North Dakota,Towner,0.0,% change,38095,2205
North Dakota,Traill,0.0,% change,38097,2217
North Dakota,Walsh,0.0,% change,38099,2225
North Dakota,Ward,-8.296152695,% change,38101,2233
North Dakota,Wells,0.0,% change,38103,2237
North Dakota,Williams,-28.659160696,% change,38105,2244
Ohio,Adams,2.277953435,% change,39001,2248
Ohio,Allen,36.355740837,% change,39003,2250
Ohio,Ashland,-0.318250744,% change,39005,2254
Ohio,Ashtabula,2.944921513,% change,39007,2259
Ohio,Athens,-1.869722557,% change,39009,2266
Ohio,Auglaize,-0.065506474,% change,39011,2273
Ohio,Belmont,2.259071287,% change,39013,2278
Ohio,Brown,0.0,% change,39015,2282
Ohio,Butler,-2.086084041,% change,39017,2286
Ohio,Carroll,0.0,% change,39019,2289
Ohio,Champaign,2.772543047,% change,39021,2291
Ohio,Clark,2.327274348,% change,39023,2300
Ohio,Clermont,14.254213133,% change,39025,2306
Ohio,Clinton,0.033428,% change,39027,2310
Ohio,Columbiana,3.510564466,% change,39029,2315
Ohio,Coshocton,0.766837681,% change,39031,2317
Ohio,Crawford,3.023526893,% change,39033,2323
Ohio,Cuyahoga,23.880546607,% change,39035,2332
Ohio,Darke,1.95599969,% change,39037,2345
Ohio,Defiance,2.27433698,% change,39039,2350
Ohio,Delaware,-9.264802289,% change,39041,2352
Ohio,Erie,2.309724594,% change,39043,2357
Ohio,Fairfield,-3.629135256,% change,39045,2365
Ohio,Fayette,0.669876492,% change,39047,2368
Ohio,Franklin,22.025384095,% change,39049,2375
Ohio,Fulton,0.0614294,% change,39051,2378
Ohio,Gallia,3.430457394,% change,39053,2383
Ohio,Geauga,-0.592447362,% change,39055,2390
Ohio,Greene,23.828046927,% change,39057,2393
Ohio,Guernsey,1.790816327,% change,39059,2399
Ohio,Hamilton,6.433373585,% change,39061,2411
Ohio,Hancock,-0.908850377,% change,39063,2427
Ohio,Hardin,1.251313401,% change,39065,2432
Ohio,Harrison,0.0,% change,39067,2440
Ohio,Henry,2.647695185,% change,39069,2451
Ohio,Highland,-49.568534413,% change,39071,2457
Ohio,Hocking,3.790601,% change,39073,2461
Ohio,Holmes,-2.3818215,% change,39075,2464
Ohio,Huron,1.710880101,% change,39077,2468
Ohio,Jackson,1.825782259,% change,39079,2472
Ohio,Jefferson,3.144334519,% change,39081,2476
Ohio,Knox,0.721659653,% change,39083,2479
Ohio,Lake,0.289614865,% change,39085,2493
Ohio,Lawrence,2.766388381,% change,39087,2499
Ohio,Licking,-35.146450008,% change,39089,2504
Ohio,Logan,1.000642005,% change,39091,2510
Ohio,Lorain,14.850016852,% change,39093,2516
Ohio,Lucas,1.553534522,% change,39095,2520
Ohio,Madison,-0.558195322,% change,39097,2529
Ohio,Mahoning,209.330969853,% change,39099,2534
Ohio,Marion,1.913245783,% change,39101,2541
Ohio,Medina,-1.930436454,% change,39103,2545
Ohio,Meigs,0.0,% change,39105,2549
Ohio,Mercer,-0.009826,% change,39107,2552
Ohio,Miami,-1.597976663,% change,39109,2558
Ohio,Monroe,0.0,% change,39111,2565
Ohio,Montgomery,20.681978566,% change,39113,2573
Ohio,Morgan,0.0,% change,39115,2000
Ohio,Morrow,0.0,% change,39117,2006
Ohio,Muskingum,0.361926707,% change,39119,2010
Ohio,Noble,0.0,% change,39121,2012
Ohio,Ottawa,2.020002469,% change,39123,2019
Ohio,Paulding,0.0,% change,39125,2024
Ohio,Perry,0.0,% change,39127,2027
Ohio,Pickaway,-2.770728316,% change,39129,2031
Ohio,Pike,1.29617169,% change,39131,2034
Ohio,Portage,99.626299626,% change,39133,2038
Ohio,Preble,2.135993188,% change,39135,2039
Ohio,Putnam,1.055385701,% change,39137,2040
Ohio,Richland,1.620078074,% change,39139,2042
Ohio,Ross,0.843843453,% change,39141,2045
Ohio,Sandusky,-48.89087566,% change,39143,2047
Ohio,Scioto,3.916579224,% change,39145,2048
Ohio,Seneca,2.073811803,% change,39147,2049
Ohio,Shelby,1.001518696,% change,39149,2052
Ohio,Stark,0.25218993,% change,39151,2054
Ohio,Summit,133.721506901,% change,39153,2057
Ohio,Trumbull,38.028732298,% change,39155,2061
Ohio,Tuscarawas,-0.0032438,% change,39157,2065
Ohio,Union,91.232688979,% change,39159,2067
Ohio,Van Wert,1.572818292,% change,39161,2071
Ohio,Vinton,0.0,% change,39163,2075
Ohio,Warren,14.116992529,% change,39165,2076
Ohio,Washington,1.739489551,% change,39167,2080
Ohio,Wayne,-1.547817423,% change,39169,2084
Ohio,Williams,1.774058124,% change,39171,2087
Ohio,Wood,22.493330969,% change,39173,2091
Ohio,Wyandot,2.690318483,% change,39175,2093
Oklahoma,Adair,2.026140835,% change,40001,2095
Oklahoma,Alfalfa,0.0,% change,40003,2099
Oklahoma,Atoka,0.0,% change,40005,2102
Oklahoma,Beaver,0.0,% change,40007,2104
Oklahoma,Beckham,nan,% change,40009,2106
Oklahoma,Blaine,0.0,% change,40011,2110
Oklahoma,Bryan,-5.198716258,% change,40013,2112
Oklahoma,Caddo,0.226795748,% change,40015,2118
Oklahoma,Canadian,16.761431027,% change,40017,2123
Oklahoma,Carter,-0.67826051,% change,40019,2126
Oklahoma,Cherokee,-2.211236693,% change,40021,2129
Oklahoma,Choctaw,2.406972846,% change,40023,2133
Oklahoma,Cimarron,0.0,% change,40025,2135
Oklahoma,Cleveland,32.021608384,% change,40027,2140
Oklahoma,Coal,0.0,% change,40029,2144
Oklahoma,Comanche,38.362521074,% change,40031,2145
Oklahoma,Cotton,0.0,% change,40033,2146
Oklahoma,Craig,3.582295989,% change,40035,2148
Oklahoma,Creek,-0.63346378,% change,40037,2151
Oklahoma,Custer,nan,% change,40039,2153
Oklahoma,Delaware,-0.666189112,% change,40041,2154
Oklahoma,Dewey,0.0,% change,40043,2158
Oklahoma,Ellis,0.0,% change,40045,2165
Oklahoma,Garfield,-2.75711721,% change,40047,2167
Oklahoma,Garvin,-1.778684418,% change,40049,2176
Oklahoma,Grady,-3.643539752,% change,40051,2184
Oklahoma,Grant,0.0,% change,40053,2187
Oklahoma,Greer,0.0,% change,40055,2189
Oklahoma,Harmon,0.0,% change,40057,2191
Oklahoma,Harper,0.0,% change,40059,2193
Oklahoma,Haskell,0.569349992,% change,40061,2195
Oklahoma,Hughes,0.0,% change,40063,2197
Oklahoma,Jackson,3.988660078,% change,40065,2202
Oklahoma,Jefferson,0.0,% change,40067,2206
Oklahoma,Johnston,0.0,% change,40069,2211
Oklahoma,Kay,1.93406398,% change,40071,2215
Oklahoma,Kingfisher,-2.749582423,% change,40073,2219
Oklahoma,Kiowa,0.0,% change,40075,2222
Oklahoma,Latimer,0.0,% change,40077,2226
Oklahoma,Le Flore,1.007182697,% change,40079,2230
Oklahoma,Lincoln,nan,% change,40081,2234
Oklahoma,Logan,nan,% change,40083,2236
Oklahoma,Love,0.0,% change,40085,2238
Oklahoma,McClain,-8.834425762,% change,40087,2245
Oklahoma,McCurtain,1.16649959,% change,40089,2252
Oklahoma,McIntosh,nan,% change,40091,2258
Oklahoma,Major,0.0,% change,40093,2260
Oklahoma,Marshall,nan,% change,40095,2265
Oklahoma,Mayes,101.664551401,% change,40097,2270
Oklahoma,Murray,nan,% change,40099,2276
Oklahoma,Muskogee,2.4476436,% change,40101,2281
Oklahoma,Noble,0.0,% change,40103,2287
Oklahoma,Nowata,0.0,% change,40105,2290
Oklahoma,Okfuskee,0.0,% change,40107,2297
Oklahoma,Oklahoma,17.939322221,% change,40109,2303
Oklahoma,Okmulgee,1.721051555,% change,40111,2311
Oklahoma,Osage,0.972166452,% change,40113,2318
Oklahoma,Ottawa,1.002442661,% change,40115,2325
Oklahoma,Pawnee,nan,% change,40117,2329
Oklahoma,Payne,44.040542037,% change,40119,2340
Oklahoma,Pittsburg,2.919247663,% change,40121,2344
Oklahoma,Pontotoc,-1.80527014,% change,40123,2351
Oklahoma,Pottawatomie,-2.718735239,% change,40125,2356
Oklahoma,Pushmataha,0.0,% change,40127,2362
Oklahoma,Roger Mills,0.0,% change,40129,2369
Oklahoma,Rogers,92.453079131,% change,40131,2374
Oklahoma,Seminole,1.10077889,% change,40133,2384
Oklahoma,Sequoyah,1.892950392,% change,40135,2391
Oklahoma,Stephens,2.536767213,% change,40137,2396
Oklahoma,Texas,0.269745871,% change,40139,2003
Oklahoma,Tillman,0.0,% change,40141,2005
Oklahoma,Tulsa,16.1699906,% change,40143,2008
Oklahoma,Wagoner,43.253599628,% change,40145,2014
Oklahoma,Washington,-1.148052548,% change,40147,2018
Oklahoma,Washita,0.0,% change,40149,2023
Oklahoma,Woods,-3.908473834,% change,40151,2029
Oklahoma,Woodward,-3.942840757,% change,40153,2035
Oregon,Baker,0.714823175,% change,41001,2044
Oregon,Benton,-3.71797169,% change,41003,2053
Oregon,Clackamas,1.000827842,% change,41005,2058
Oregon,Clatsop,-35.831801986,% change,41007,2064
Oregon,Columbia,94.049443855,% change,41009,2070
Oregon,Coos,-20.814201183,% change,41011,2083
Oregon,Crook,-7.68886502,% change,41013,2092
Oregon,Curry,99.017177262,% change,41015,2098
Oregon,Deschutes,-11.661823717,% change,41017,2109
Oregon,Douglas,48.702590194,% change,41019,2115
Oregon,Gilliam,0.0,% change,41021,2121
Oregon,Grant,0.0,% change,41023,2130
Oregon,Harney,0.0,% change,41025,2134
Oregon,Hood River,0.0,% change,41027,2138
Oregon,Jackson,22.523889811,% change,41029,2139
Oregon,Jefferson,-5.995068991,% change,41031,2143
Oregon,Josephine,-3.131078769,% change,41033,2152
Oregon,Klamath,0.00603473,% change,41035,2155
Oregon,Lake,0.0,% change,41037,2159
Oregon,Lane,-4.036026643,% change,41039,2170
Oregon,Lincoln,-4.290456605,% change,41041,2174
Oregon,Linn,34.765118174,% change,41043,2181
Oregon,Malheur,1.43783108,% change,41045,2185
Oregon,Marion,-5.400189418,% change,41047,2200
Oregon,Morrow,0.0,% change,41049,2209
Oregon,Multnomah,-2.033675217,% change,41051,2218
Oregon,Polk,-6.822032858,% change,41053,2223
Oregon,Sherman,0.0,% change,41055,2232
Oregon,Tillamook,-3.128696249,% change,41057,2242
Oregon,Umatilla,0.129160198,% change,41059,2251
Oregon,Union,-0.629727758,% change,41061,2257
Oregon,Wallowa,0.0,% change,41063,2263
Oregon,Wasco,-2.624560319,% change,41065,2267
Oregon,Washington,2.870143314,% change,41067,2272
Oregon,Wheeler,0.0,% change,41069,2277
Oregon,Yamhill,-4.361439534,% change,41071,2284
Pennsylvania,Adams,0.0,% change,42001,2292
Pennsylvania,Allegheny,-7.676215641,% change,42003,2302
Pennsylvania,Armstrong,0.0,% change,42005,2309
Pennsylvania,Beaver,52.867648379,% change,42007,2321
Pennsylvania,Bedford,0.0,% change,42009,2324
Pennsylvania,Berks,39.031828197,% change,42011,2326
Pennsylvania,Blair,2.470809428,% change,42013,2328
Pennsylvania,Bradford,0.0,% change,42015,2333
Pennsylvania,Bucks,149.727164376,% change,42017,2336
Pennsylvania,Butler,-0.857110635,% change,42019,2338
Pennsylvania,Cambria,6.140879885,% change,42021,2341
Pennsylvania,Cameron,0.0,% change,42023,2343
Pennsylvania,Carbon,nan,% change,42025,2349
Pennsylvania,Centre,-4.345921534,% change,42027,2354
Pennsylvania,Chester,-2.533451826,% change,42029,2360
Pennsylvania,Clarion,3.454536024,% change,42031,2366
Pennsylvania,Clearfield,103.321047042,% change,42033,2372
Pennsylvania,Clinton,1.246633321,% change,42035,2379
Pennsylvania,Columbia,1.366549764,% change,42037,2385
Pennsylvania,Crawford,1.94555228,% change,42039,2389
Pennsylvania,Cumberland,43.421567481,% change,42041,2397
Pennsylvania,Dauphin,-1.82948406,% change,42043,2403
Pennsylvania,Delaware,48.692541601,% change,42045,2414
Pennsylvania,Elk,4.384840417,% change,42047,2420
Pennsylvania,Erie,22.157056467,% change,42049,2425
Pennsylvania,Fayette,105.426309747,% change,42051,2431
Pennsylvania,Forest,0.0,% change,42053,2436
Pennsylvania,Franklin,47.44862077,% change,42055,2439
Pennsylvania,Fulton,0.0,% change,42057,2446
Pennsylvania,Greene,3.146025082,% change,42059,2447
Pennsylvania,Huntingdon,1.182339626,% change,42061,2454
Pennsylvania,Indiana,3.931688092,% change,42063,2459
Pennsylvania,Jefferson,2.147651007,% change,42065,2462
Pennsylvania,Juniata,0.0,% change,42067,2466
Pennsylvania,Lackawanna,1.653609773,% change,42069,2471
Pennsylvania,Lancaster,-2.84732823,% change,42071,2482
Pennsylvania,Lawrence,3.219180427,% change,42073,2488
Pennsylvania,Lebanon,-2.972783764,% change,42075,2492
Pennsylvania,Lehigh,62.20570456,% change,42077,2496
Pennsylvania,Luzerne,35.078698194,% change,42079,2501
Pennsylvania,Lycoming,1.71130174,% change,42081,2505
Pennsylvania,McKean,3.844115805,% change,42083,2509
Pennsylvania,Mercer,3.076158441,% change,42085,2513
Pennsylvania,Mifflin,0.854996114,% change,42087,2517
Pennsylvania,Monroe,2.068870259,% change,42089,2521
Pennsylvania,Montgomery,68.197010336,% change,42091,2528
Pennsylvania,Montour,0.0,% change,42093,2533
Pennsylvania,Northampton,-1.154228526,% change,42095,2537
Pennsylvania,Northumberland,2.073984364,% change,42097,2544
Pennsylvania,Perry,0.0,% change,42099,2554
Pennsylvania,Philadelphia,62.9501333,% change,42101,2563
Pennsylvania,Pike,3.495135076,% change,42103,2571
Pennsylvania,Potter,0.0,% change,42105,2575
Pennsylvania,Schuylkill,2.878571179,% change,42107,2581
Pennsylvania,Snyder,0.0,% change,42109,2583
