State,County,SNAP redemptions per SNAP-authorized stores 2017 (REDEMP_SNAPS17),Units,FIPS,FID
South Dakota,Bon Homme,23918.25043478261,Dollars/store,46009,2879
South Dakota,Brookings,145181.00817391305,Dollars/store,46011,2882
South Dakota,Brown,347193.86860103626,Dollars/store,46013,2885
South Dakota,Brule,142769.69437500002,Dollars/store,46015,2888
South Dakota,Buffalo,nan,Dollars/store,46017,2891
South Dakota,Butte,103955.29008403362,Dollars/store,46019,2895
South Dakota,Campbell,nan,Dollars/store,46021,2897
South Dakota,Charles Mix,151296.2554601227,Dollars/store,46023,2900
South Dakota,Clark,nan,Dollars/store,46025,2901
South Dakota,Clay,251194.38795180724,Dollars/store,46027,2903
South Dakota,Codington,382179.1757142857,Dollars/store,46029,2906
South Dakota,Corson,176884.7057142857,Dollars/store,46031,2907
South Dakota,Custer,61770.00551724138,Dollars/store,46033,2908
South Dakota,Davison,220732.03343283583,Dollars/store,46035,2910
South Dakota,Day,57931.322857142855,Dollars/store,46037,2911
South Dakota,Deuel,nan,Dollars/store,46039,2912
South Dakota,Dewey,514603.2028235294,Dollars/store,46041,2914
South Dakota,Douglas,nan,Dollars/store,46043,2916
South Dakota,Edmunds,22457.245,Dollars/store,46045,2917
South Dakota,Fall River,98810.09590909092,Dollars/store,46047,2919
South Dakota,Faulk,nan,Dollars/store,46049,2921
South Dakota,Grant,79084.31666666667,Dollars/store,46051,2922
South Dakota,Gregory,74819.74428571429,Dollars/store,46053,2923
South Dakota,Haakon,nan,Dollars/store,46055,2924
South Dakota,Hamlin,8375.216,Dollars/store,46057,2926
South Dakota,Hand,nan,Dollars/store,46059,2928
South Dakota,Hanson,nan,Dollars/store,46061,2929
South Dakota,Harding,nan,Dollars/store,46063,2931
South Dakota,Hughes,427316.2688888889,Dollars/store,46065,2933
South Dakota,Hutchinson,31433.299615384618,Dollars/store,46067,2934
South Dakota,Hyde,nan,Dollars/store,46069,2937
South Dakota,Jackson,119395.45999999999,Dollars/store,46071,2939
South Dakota,Jerauld,nan,Dollars/store,46073,2941
South Dakota,Jones,nan,Dollars/store,46075,2944
South Dakota,Kingsbury,23669.885901639344,Dollars/store,46077,2945
South Dakota,Lake,132420.63333333333,Dollars/store,46079,2401
South Dakota,Lawrence,229374.20273972602,Dollars/store,46081,2406
South Dakota,Lincoln,86831.43123287673,Dollars/store,46083,2410
South Dakota,Lyman,211126.206,Dollars/store,46085,2417
South Dakota,McCook,29048.869285714285,Dollars/store,46087,2422
South Dakota,McPherson,nan,Dollars/store,46089,2426
South Dakota,Marshall,nan,Dollars/store,46091,2430
South Dakota,Meade,84470.57736585366,Dollars/store,46093,2442
South Dakota,Mellette,nan,Dollars/store,46095,2450
South Dakota,Miner,nan,Dollars/store,46097,2456
South Dakota,Minnehaha,183569.08040042152,Dollars/store,46099,2467
South Dakota,Moody,nan,Dollars/store,46101,2485
South Dakota,Pennington,309743.83733333333,Dollars/store,46103,2497
South Dakota,Perkins,49351.59,Dollars/store,46105,2502
South Dakota,Potter,19851.475714285712,Dollars/store,46107,2506
South Dakota,Roberts,168657.38723404254,Dollars/store,46109,2511
South Dakota,Sanborn,nan,Dollars/store,46111,2514
South Dakota,Shannon,nan,Dollars/store,46113,2519
South Dakota,Spink,41797.89176470588,Dollars/store,46115,2523
South Dakota,Stanley,nan,Dollars/store,46117,2530
South Dakota,Sully,nan,Dollars/store,46119,2535
South Dakota,Todd,583331.4058741259,Dollars/store,46121,2540
South Dakota,Tripp,109045.19272727273,Dollars/store,46123,2546
South Dakota,Turner,43636.24,Dollars/store,46125,2550
South Dakota,Union,31557.45409090909,Dollars/store,46127,2557
South Dakota,Walworth,218106.37607142856,Dollars/store,46129,2561
South Dakota,Yankton,297403.09526011563,Dollars/store,46135,2569
South Dakota,Ziebach,nan,Dollars/store,46137,2578
Tennessee,Anderson,232598.12137931035,Dollars/store,47001,2584
Tennessee,Bedford,288523.95016885555,Dollars/store,47003,2593
Tennessee,Benton,243886.41320930232,Dollars/store,47005,2598
Tennessee,Bledsoe,156859.5223668639,Dollars/store,47007,2602
Tennessee,Blount,204073.0767235495,Dollars/store,47009,2622
Tennessee,Bradley,207063.6799137931,Dollars/store,47011,2627
Tennessee,Campbell,285033.2308208955,Dollars/store,47013,2633
Tennessee,Cannon,164822.83272727273,Dollars/store,47015,2638
Tennessee,Carroll,187125.41016627077,Dollars/store,47017,2648
Tennessee,Carter,233349.43888888886,Dollars/store,47019,2654
Tennessee,Cheatham,147971.68997885837,Dollars/store,47021,2660
Tennessee,Chester,171079.61542857144,Dollars/store,47023,2664
Tennessee,Claiborne,222584.85303030303,Dollars/store,47025,2670
Tennessee,Clay,126669.92571428571,Dollars/store,47027,2679
Tennessee,Cocke,277531.48039800994,Dollars/store,47029,2686
Tennessee,Coffee,197816.88195865075,Dollars/store,47031,2689
Tennessee,Crockett,128089.39978723404,Dollars/store,47033,2693
Tennessee,Cumberland,208353.48460947504,Dollars/store,47035,2696
Tennessee,Davidson,217458.7324325088,Dollars/store,47037,2698
Tennessee,Decatur,212640.1908433735,Dollars/store,47039,2705
Tennessee,DeKalb,275956.5152,Dollars/store,47041,2710
Tennessee,Dickson,205134.16903225807,Dollars/store,47043,2717
Tennessee,Dyer,288534.10754919495,Dollars/store,47045,2723
Tennessee,Fayette,199180.92591780823,Dollars/store,47047,2726
Tennessee,Fentress,329445.6423529412,Dollars/store,47049,2731
Tennessee,Franklin,191635.72208144795,Dollars/store,47051,2734
Tennessee,Gibson,231621.97826458036,Dollars/store,47053,2739
Tennessee,Giles,167120.26302439027,Dollars/store,47055,2743
Tennessee,Grainger,135790.26705882352,Dollars/store,47057,2748
Tennessee,Greene,148238.21735632184,Dollars/store,47059,2750
Tennessee,Grundy,140924.2855263158,Dollars/store,47061,2754
Tennessee,Hamblen,259690.27410658306,Dollars/store,47063,2757
Tennessee,Hamilton,219549.33990311422,Dollars/store,47065,2761
Tennessee,Hancock,179943.70838709676,Dollars/store,47067,2766
Tennessee,Hardeman,234080.86937704915,Dollars/store,47069,2770
Tennessee,Hardin,284696.25033333333,Dollars/store,47071,2773
Tennessee,Hawkins,246792.96566037735,Dollars/store,47073,2779
Tennessee,Haywood,219433.24000000002,Dollars/store,47075,2781
Tennessee,Henderson,307154.9454545455,Dollars/store,47077,2786
Tennessee,Henry,301577.05411764706,Dollars/store,47079,2789
Tennessee,Hickman,173814.52661157024,Dollars/store,47081,2792
Tennessee,Houston,195018.52340425533,Dollars/store,47083,2796
Tennessee,Humphreys,228255.428125,Dollars/store,47085,2798
Tennessee,Jackson,175735.7270588235,Dollars/store,47087,2801
Tennessee,Jefferson,190462.44295254833,Dollars/store,47089,2804
Tennessee,Johnson,220102.60987012988,Dollars/store,47091,2808
Tennessee,Knox,216999.624249392,Dollars/store,47093,2814
Tennessee,Lake,217913.28875,Dollars/store,47095,2817
Tennessee,Lauderdale,286668.0087707641,Dollars/store,47097,2821
Tennessee,Lawrence,206814.07234347044,Dollars/store,47099,2823
Tennessee,Lewis,208785.99130434784,Dollars/store,47101,2825
Tennessee,Lincoln,183144.8786885246,Dollars/store,47103,2828
Tennessee,Loudon,165819.8122909091,Dollars/store,47105,2830
Tennessee,McMinn,204371.72802153433,Dollars/store,47107,2833
Tennessee,McNairy,187106.61252173915,Dollars/store,47109,2836
Tennessee,Macon,304261.26651685394,Dollars/store,47111,2839
Tennessee,Madison,278125.63910562836,Dollars/store,47113,2841
Tennessee,Marion,227998.6184848485,Dollars/store,47115,2844
Tennessee,Marshall,190328.81483028719,Dollars/store,47117,2848
Tennessee,Maury,182366.28721076233,Dollars/store,47119,2850
Tennessee,Meigs,137346.5862,Dollars/store,47121,2854
Tennessee,Monroe,236856.80435643566,Dollars/store,47123,2857
Tennessee,Montgomery,309314.30019635346,Dollars/store,47125,2859
Tennessee,Moore,37438.38508474576,Dollars/store,47127,2863
Tennessee,Morgan,135034.42483271373,Dollars/store,47129,2866
Tennessee,Obion,260801.1192727273,Dollars/store,47131,2872
Tennessee,Overton,147089.79503355705,Dollars/store,47133,2875
Tennessee,Perry,165901.28137931036,Dollars/store,47135,2878
Tennessee,Pickett,70584.38260869565,Dollars/store,47137,2881
Tennessee,Polk,134522.91,Dollars/store,47139,2883
Tennessee,Putnam,224620.42973612377,Dollars/store,47141,2890
Tennessee,Rhea,273357.5060273973,Dollars/store,47143,2893
Tennessee,Roane,228703.48384615386,Dollars/store,47145,2001
Tennessee,Robertson,208971.48363636364,Dollars/store,47147,2011
Tennessee,Rutherford,212667.64716627635,Dollars/store,47149,2015
Tennessee,Scott,346753.8552249135,Dollars/store,47151,2020
Tennessee,Sequatchie,245602.92209606987,Dollars/store,47153,2025
Tennessee,Sevier,174542.75991291727,Dollars/store,47155,2030
Tennessee,Shelby,390955.1707330988,Dollars/store,47157,2033
Tennessee,Smith,228746.80040816328,Dollars/store,47159,2037
Tennessee,Stewart,86208.02632258066,Dollars/store,47161,2041
Tennessee,Sullivan,243618.40165765764,Dollars/store,47163,2046
Tennessee,Sumner,180136.94492903227,Dollars/store,47165,2050
Tennessee,Tipton,303905.416857671,Dollars/store,47167,2055
Tennessee,Trousdale,161050.35777777777,Dollars/store,47169,2062
Tennessee,Unicoi,229921.33125,Dollars/store,47171,2069
Tennessee,Union,192926.007106599,Dollars/store,47173,2073
Tennessee,Van Buren,115586.758,Dollars/store,47175,2077
Tennessee,Warren,291256.0826506024,Dollars/store,47177,2081
Tennessee,Washington,254629.77002237138,Dollars/store,47179,2085
Tennessee,Wayne,151384.78714285715,Dollars/store,47181,2089
Tennessee,Weakley,218391.81889156625,Dollars/store,47183,2096
Tennessee,White,234479.82235649545,Dollars/store,47185,2100
Tennessee,Williamson,85317.58380000001,Dollars/store,47187,2105
Tennessee,Wilson,172045.3441816462,Dollars/store,47189,2111
Texas,Anderson,264440.9126785714,Dollars/store,48001,2113
Texas,Andrews,157300.22847457626,Dollars/store,48003,2117
Texas,Angelina,361786.5935881628,Dollars/store,48005,2124
Texas,Aransas,398296.93200000003,Dollars/store,48007,2162
Texas,Archer,30770.744347826087,Dollars/store,48009,2168
Texas,Armstrong,nan,Dollars/store,48011,2172
Texas,Atascosa,387180.8771486762,Dollars/store,48013,2173
Texas,Austin,135695.1318072289,Dollars/store,48015,2177
Texas,Bailey,191016.07,Dollars/store,48017,2179
Texas,Bandera,81284.44444444444,Dollars/store,48019,2183
Texas,Bastrop,261062.53684981685,Dollars/store,48021,2190
Texas,Baylor,101469.72380952381,Dollars/store,48023,2192
Texas,Bee,494746.4027027027,Dollars/store,48025,2196
Texas,Bell,294666.8966175528,Dollars/store,48027,2198
Texas,Bexar,345216.2861245603,Dollars/store,48029,2203
Texas,Blanco,32230.817872340427,Dollars/store,48031,2207
Texas,Borden,nan,Dollars/store,48033,2212
Texas,Bosque,53622.874042553194,Dollars/store,48035,2216
Texas,Bowie,294006.9104860393,Dollars/store,48037,2224
Texas,Brazoria,522680.5272826087,Dollars/store,48039,2240
Texas,Brazos,315731.2513793103,Dollars/store,48041,2253
Texas,Brewster,122159.71777777777,Dollars/store,48043,2262
Texas,Briscoe,nan,Dollars/store,48045,2269
Texas,Brooks,455158.96499999997,Dollars/store,48047,2279
Texas,Brown,193943.86326129668,Dollars/store,48049,2296
Texas,Burleson,68090.94836065573,Dollars/store,48051,2304
Texas,Burnet,180623.26190954773,Dollars/store,48053,2312
Texas,Caldwell,257271.8186666667,Dollars/store,48055,2320
Texas,Calhoun,305313.2708,Dollars/store,48057,2327
Texas,Callahan,84731.2352795031,Dollars/store,48059,2331
Texas,Cameron,434283.8312010444,Dollars/store,48061,2359
Texas,Camp,143604.62225165562,Dollars/store,48063,2373
Texas,Carson,19182.72,Dollars/store,48065,2377
Texas,Cass,204160.56205714284,Dollars/store,48067,2382
Texas,Castro,119839.12411764705,Dollars/store,48069,2386
Texas,Chambers,256855.44,Dollars/store,48071,2395
Texas,Cherokee,248704.3321182266,Dollars/store,48073,2400
Texas,Childress,367268.4494117647,Dollars/store,48075,2405
Texas,Clay,nan,Dollars/store,48077,2409
Texas,Cochran,nan,Dollars/store,48079,2413
Texas,Coke,27618.936666666665,Dollars/store,48081,2418
Texas,Coleman,93244.85437500001,Dollars/store,48083,2423
Texas,Collin,148014.7382635595,Dollars/store,48085,2429
Texas,Collingsworth,88584.68,Dollars/store,48087,2434
Texas,Colorado,174836.7509623431,Dollars/store,48089,2441
Texas,Comal,195094.1661954262,Dollars/store,48091,2449
Texas,Comanche,106522.07307692307,Dollars/store,48093,2455
Texas,Concho,nan,Dollars/store,48095,2458
Texas,Cooke,297262.78385454544,Dollars/store,48097,2463
Texas,Coryell,329511.2867114094,Dollars/store,48099,2469
Texas,Cottle,nan,Dollars/store,48101,2473
Texas,Crane,64361.82461538461,Dollars/store,48103,2478
Texas,Crockett,nan,Dollars/store,48105,2483
Texas,Crosby,82112.89365853659,Dollars/store,48107,2487
Texas,Culberson,92533.34142857142,Dollars/store,48109,2491
Texas,Dallam,92519.51444444444,Dollars/store,48111,2498
Texas,Dallas,338797.1181194968,Dollars/store,48113,2507
Texas,Dawson,206767.31827338127,Dollars/store,48115,2512
Texas,Deaf Smith,287089.0405970149,Dollars/store,48117,2515
Texas,Delta,40464.65076923077,Dollars/store,48119,2524
Texas,Denton,191516.3015120275,Dollars/store,48121,2532
Texas,DeWitt,350839.05655172415,Dollars/store,48123,2538
Texas,Dickens,nan,Dollars/store,48125,2542
Texas,Dimmit,278768.99489361705,Dollars/store,48127,2548
Texas,Donley,72963.566,Dollars/store,48129,2551
Texas,Duval,87372.10085106383,Dollars/store,48131,2556
Texas,Eastland,128631.5924528302,Dollars/store,48133,2562
Texas,Ector,319340.7985229842,Dollars/store,48135,2568
Texas,Edwards,nan,Dollars/store,48137,2574
Texas,Ellis,277259.40506532666,Dollars/store,48139,2579
Texas,El Paso,425415.9243165849,Dollars/store,48141,2588
Texas,Erath,184141.81690607732,Dollars/store,48143,2597
Texas,Falls,176821.00858536587,Dollars/store,48145,2601
Texas,Fannin,153014.16529968454,Dollars/store,48147,2621
Texas,Fayette,251122.7205,Dollars/store,48149,2624
Texas,Fisher,42717.395625,Dollars/store,48151,2628
Texas,Floyd,134096.31833333333,Dollars/store,48153,2630
Texas,Foard,nan,Dollars/store,48155,2002
Texas,Fort Bend,331380.63092002406,Dollars/store,48157,2009
Texas,Franklin,119707.84352941177,Dollars/store,48159,2016
Texas,Freestone,86502.15314917127,Dollars/store,48161,2022
Texas,Frio,325995.1708695652,Dollars/store,48163,2028
Texas,Gaines,133149.13246753247,Dollars/store,48165,2032
Texas,Galveston,362368.9502070469,Dollars/store,48167,2059
Texas,Garza,134969.84833333333,Dollars/store,48169,2060
Texas,Gillespie,225862.28000000003,Dollars/store,48171,2066
Texas,Glasscock,nan,Dollars/store,48173,2072
Texas,Goliad,131829.09,Dollars/store,48175,2079
Texas,Gonzales,322606.0314146342,Dollars/store,48177,2086
Texas,Gray,221444.31666666668,Dollars/store,48179,2088
Texas,Grayson,206634.9294736842,Dollars/store,48181,2094
Texas,Gregg,369570.2687894351,Dollars/store,48183,2101
Texas,Grimes,105973.47453237411,Dollars/store,48185,2108
Texas,Guadalupe,230194.2848208469,Dollars/store,48187,2116
Texas,Hale,322145.35862068966,Dollars/store,48189,2120
Texas,Hall,93702.11,Dollars/store,48191,2125
Texas,Hamilton,88501.56444444443,Dollars/store,48193,2128
Texas,Hansford,50944.62,Dollars/store,48195,2132
Texas,Hardeman,96493.19815384614,Dollars/store,48197,2137
Texas,Hardin,379625.436419214,Dollars/store,48199,2142
Texas,Harris,509960.8877302721,Dollars/store,48201,2149
Texas,Harrison,279336.2579104478,Dollars/store,48203,2157
Texas,Hartley,nan,Dollars/store,48205,2160
Texas,Haskell,159856.39792207791,Dollars/store,48207,2163
Texas,Hays,267227.3815384615,Dollars/store,48209,2166
Texas,Hemphill,44083.088,Dollars/store,48211,2171
Texas,Henderson,241483.28403361345,Dollars/store,48213,2178
Texas,Hidalgo,406166.4303246494,Dollars/store,48215,2188
Texas,Hill,123933.72644913629,Dollars/store,48217,2201
Texas,Hockley,282972.4707142857,Dollars/store,48219,2208
Texas,Hood,176102.59935483872,Dollars/store,48221,2213
Texas,Hopkins,244899.01230769232,Dollars/store,48223,2221
Texas,Houston,242775.0624793388,Dollars/store,48225,2228
Texas,Howard,286973.7338745388,Dollars/store,48227,2231
Texas,Hudspeth,17199.31894736842,Dollars/store,48229,2241
Texas,Hunt,232105.26244897957,Dollars/store,48231,2246
Texas,Hutchinson,148991.76521739128,Dollars/store,48233,2249
Texas,Irion,nan,Dollars/store,48235,2255
Texas,Jack,66342.4725,Dollars/store,48237,2256
Texas,Jackson,232541.5,Dollars/store,48239,2264
Texas,Jasper,331099.3225174825,Dollars/store,48241,2271
Texas,Jeff Davis,nan,Dollars/store,48243,2275
Texas,Jefferson,442530.65557341126,Dollars/store,48245,2285
Texas,Jim Hogg,142984.39857142858,Dollars/store,48247,2288
Texas,Jim Wells,399225.94124248496,Dollars/store,48249,2294
Texas,Johnson,230249.32962680882,Dollars/store,48251,2299
Texas,Jones,132781.26269662922,Dollars/store,48253,2301
Texas,Karnes,417889.176,Dollars/store,48255,2307
Texas,Kaufman,220533.41033513512,Dollars/store,48257,2314
Texas,Kendall,169815.5566197183,Dollars/store,48259,2319
Texas,Kenedy,nan,Dollars/store,48261,2330
Texas,Kent,nan,Dollars/store,48263,2335
Texas,Kerr,205931.03725,Dollars/store,48265,2337
Texas,Kimble,70452.74294117648,Dollars/store,48267,2339
Texas,King,nan,Dollars/store,48269,2342
Texas,Kinney,nan,Dollars/store,48271,2347
Texas,Kleberg,456620.255064935,Dollars/store,48273,2358
Texas,Knox,62535.915882352936,Dollars/store,48275,2364
Texas,Lamar,265446.19557024795,Dollars/store,48277,2371
Texas,Lamb,138845.44266666667,Dollars/store,48279,2376
Texas,Lampasas,190582.185,Dollars/store,48281,2381
Texas,La Salle,61560.11082802547,Dollars/store,48283,2388
Texas,Lavaca,223711.95261538462,Dollars/store,48285,2392
Texas,Lee,115495.43400000001,Dollars/store,48287,2398
Texas,Leon,86218.95611111111,Dollars/store,48289,2402
Texas,Liberty,320390.33473170735,Dollars/store,48291,2404
Texas,Limestone,286615.10954545456,Dollars/store,48293,2408
Texas,Lipscomb,20108.0675,Dollars/store,48295,2412
Texas,Live Oak,73525.28295302014,Dollars/store,48297,2416
Texas,Llano,132655.15333333335,Dollars/store,48299,2421
Texas,Loving,nan,Dollars/store,48301,2424
Texas,Lubbock,360530.6767807229,Dollars/store,48303,2428
Texas,Lynn,94953.872,Dollars/store,48305,2438
Texas,McCulloch,170182.464,Dollars/store,48307,2452
Texas,McLennan,279509.1443116883,Dollars/store,48309,2477
Texas,McMullen,nan,Dollars/store,48311,2494
Texas,Madison,153152.47776,Dollars/store,48313,2526
Texas,Marion,139363.83364485984,Dollars/store,48315,2547
Texas,Martin,nan,Dollars/store,48317,2564
Texas,Mason,nan,Dollars/store,48319,2570
Texas,Matagorda,282727.9997590362,Dollars/store,48321,2637
Texas,Maverick,449445.2136986301,Dollars/store,48323,2649
Texas,Medina,170055.73582978724,Dollars/store,48325,2652
Texas,Menard,nan,Dollars/store,48327,2655
Texas,Midland,264293.6672033898,Dollars/store,48329,2657
Texas,Milam,166209.66503225805,Dollars/store,48331,2659
Texas,Mills,nan,Dollars/store,48333,2663
Texas,Mitchell,127566.89,Dollars/store,48335,2666
Texas,Montague,243544.25057142857,Dollars/store,48337,2669
Texas,Montgomery,342025.5792601651,Dollars/store,48339,2682
Texas,Moore,115675.61633440515,Dollars/store,48341,2683
Texas,Morris,269668.16892857145,Dollars/store,48343,2688
Texas,Motley,nan,Dollars/store,48345,2692
Texas,Nacogdoches,361773.05093167705,Dollars/store,48347,2701
Texas,Navarro,275225.03208000003,Dollars/store,48349,2706
Texas,Newton,153172.26871794873,Dollars/store,48351,2711
Texas,Nolan,234557.06505494507,Dollars/store,48353,2714
Texas,Nueces,526723.1598333829,Dollars/store,48355,2194
Texas,Ochiltree,133092.82444444444,Dollars/store,48357,2204
Texas,Oldham,nan,Dollars/store,48359,2210
Texas,Orange,279679.04884501477,Dollars/store,48361,2214
Texas,Palo Pinto,165277.88638743456,Dollars/store,48363,2220
Texas,Panola,230370.47474103584,Dollars/store,48365,2227
Texas,Parker,158035.58812227074,Dollars/store,48367,2229
Texas,Parmer,50142.50666666667,Dollars/store,48369,2235
Texas,Pecos,190884.93956043955,Dollars/store,48371,2239
Texas,Polk,343715.44654411764,Dollars/store,48373,2243
Texas,Potter,265093.4030769231,Dollars/store,48375,2247
Texas,Presidio,216257.9374789916,Dollars/store,48377,2261
Texas,Rains,118453.96780487805,Dollars/store,48379,2268
Texas,Randall,201020.8736764706,Dollars/store,48381,2274
Texas,Reagan,55235.68631578948,Dollars/store,48383,2280
Texas,Real,38530.17253012048,Dollars/store,48385,2283
Texas,Red River,80623.68206896551,Dollars/store,48387,2295
Texas,Reeves,187390.75694656488,Dollars/store,48389,2308
Texas,Refugio,199887.71067961166,Dollars/store,48391,2334
Texas,Roberts,nan,Dollars/store,48393,2348
Texas,Robertson,119983.05711864406,Dollars/store,48395,2353
Texas,Rockwall,197644.9554825462,Dollars/store,48397,2355
Texas,Runnels,85558.16601156071,Dollars/store,48399,2361
Texas,Rusk,283104.2280442805,Dollars/store,48401,2367
Texas,Sabine,172511.13,Dollars/store,48403,2370
Texas,San Augustine,166578.27835051547,Dollars/store,48405,2380
Texas,San Jacinto,108929.48506849316,Dollars/store,48407,2387
Texas,San Patricio,429010.9388764045,Dollars/store,48409,2415
Texas,San Saba,120569.7375,Dollars/store,48411,2435
Texas,Schleicher,nan,Dollars/store,48413,2437
Texas,Scurry,250285.4984,Dollars/store,48415,2443
Texas,Shackelford,nan,Dollars/store,48417,2445
Texas,Shelby,290163.4748387097,Dollars/store,48419,2448
Texas,Sherman,26245.086428571427,Dollars/store,48421,2453
Texas,Smith,288592.1909966405,Dollars/store,48423,2465
Texas,Somervell,100681.64769230768,Dollars/store,48425,2470
Texas,Starr,286187.85851185606,Dollars/store,48427,2474
Texas,Stephens,189254.88363636364,Dollars/store,48429,2480
Texas,Sterling,nan,Dollars/store,48431,2481
Texas,Stonewall,nan,Dollars/store,48433,2486
Texas,Sutton,27125.71462184874,Dollars/store,48435,2490
Texas,Swisher,116529.02790697673,Dollars/store,48437,2495
Texas,Tarrant,266269.57824840123,Dollars/store,48439,2500
Texas,Taylor,239873.11835246455,Dollars/store,48441,2508
Texas,Terrell,nan,Dollars/store,48443,2518
Texas,Terry,246552.35333333336,Dollars/store,48445,2522
Texas,Throckmorton,nan,Dollars/store,48447,2525
Texas,Titus,348035.0379008746,Dollars/store,48449,2531
Texas,Tom Green,247980.0394736842,Dollars/store,48451,2536
Texas,Travis,237155.01014129995,Dollars/store,48453,2543
Texas,Trinity,151466.8252849741,Dollars/store,48455,2553
Texas,Tyler,185084.41157142856,Dollars/store,48457,2560
Texas,Upshur,229589.87632183905,Dollars/store,48459,2566
Texas,Upton,62953.380000000005,Dollars/store,48461,2572
Texas,Uvalde,352372.33757009346,Dollars/store,48463,2576
Texas,Val Verde,437030.4470588235,Dollars/store,48465,2582
Texas,Van Zandt,213073.08333333334,Dollars/store,48467,2586
Texas,Victoria,487058.21432703,Dollars/store,48469,2595
Texas,Walker,267903.9507344633,Dollars/store,48471,2603
Texas,Waller,142607.19873198846,Dollars/store,48473,2606
Texas,Ward,127481.03047619048,Dollars/store,48475,2610
Texas,Washington,253420.75121311474,Dollars/store,48477,2613
Texas,Webb,602445.2108775137,Dollars/store,48479,2616
Texas,Wharton,297510.93885148515,Dollars/store,48481,2618
Texas,Wheeler,61446.598723404255,Dollars/store,48483,2623
Texas,Wichita,285457.57491124264,Dollars/store,48485,2632
Texas,Wilbarger,257096.8209090909,Dollars/store,48487,2634
Texas,Willacy,254192.9862162162,Dollars/store,48489,2639
Texas,Williamson,203428.86192250374,Dollars/store,48491,2640
Texas,Wilson,253576.9338157895,Dollars/store,48493,2641
Texas,Winkler,103889.98867924527,Dollars/store,48495,2642
Texas,Wise,122267.44542510122,Dollars/store,48497,2643
Texas,Wood,185573.3810852713,Dollars/store,48499,2644
Texas,Yoakum,80460.73685950413,Dollars/store,48501,2645
Texas,Young,256836.9816,Dollars/store,48503,2646
Texas,Zapata,98467.36146179402,Dollars/store,48505,2650
Texas,Zavala,319307.1361983471,Dollars/store,48507,2651
Utah,Beaver,69783.6793548387,Dollars/store,49001,2653
Utah,Box Elder,169494.65981191222,Dollars/store,49003,2658
Utah,Cache,246199.95431906616,Dollars/store,49005,2661
Utah,Carbon,274338.6346666667,Dollars/store,49007,2665
Utah,Daggett,nan,Dollars/store,49009,2668
Utah,Davis,195219.81326378539,Dollars/store,49011,2671
Utah,Duchesne,177600.71680851065,Dollars/store,49013,2672
Utah,Emery,57326.066399999996,Dollars/store,49015,2673
Utah,Garfield,31220.359436619714,Dollars/store,49017,2674
Utah,Grand,87353.33935483871,Dollars/store,49019,2675
Utah,Iron,399510.4094736842,Dollars/store,49021,2676
Utah,Juab,57827.6184,Dollars/store,49023,2677
Utah,Kane,86511.01272727273,Dollars/store,49025,2678
Utah,Millard,91803.34773722629,Dollars/store,49027,2680
Utah,Morgan,nan,Dollars/store,49029,2681
Utah,Piute,nan,Dollars/store,49031,2685
Utah,Rich,nan,Dollars/store,49033,2687
Utah,Salt Lake,207023.17688551932,Dollars/store,49035,2690
Utah,San Juan,131875.29989528796,Dollars/store,49037,2694
Utah,Sanpete,168278.3707142857,Dollars/store,49039,2697
Utah,Sevier,211055.10957446808,Dollars/store,49041,2702
Utah,Summit,42342.62628099173,Dollars/store,49043,2703
Utah,Tooele,191635.37902702703,Dollars/store,49045,2707
Utah,Uintah,287320.3101818182,Dollars/store,49047,2539
Utah,Utah,214680.60960883572,Dollars/store,49049,2555
Utah,Wasatch,101703.31726027398,Dollars/store,49051,2567
Utah,Washington,300726.37485868105,Dollars/store,49053,2577
Utah,Wayne,nan,Dollars/store,49055,2580
Utah,Weber,214633.8531741573,Dollars/store,49057,2587
Vermont,Addison,90932.88363636364,Dollars/store,50001,2590
Vermont,Bennington,175031.48,Dollars/store,50003,2591
Vermont,Caledonia,111407.77114470841,Dollars/store,50005,2596
Vermont,Chittenden,118356.44268965519,Dollars/store,50007,2599
Vermont,Essex,nan,Dollars/store,50009,2604
Vermont,Franklin,154441.8159010601,Dollars/store,50011,2607
Vermont,Grand Isle,19282.391142857145,Dollars/store,50013,2609
Vermont,Lamoille,109658.24430379747,Dollars/store,50015,2611
Vermont,Orange,77278.57668874171,Dollars/store,50017,2612
Vermont,Orleans,130204.14489270386,Dollars/store,50019,2614
Vermont,Rutland,134482.8864,Dollars/store,50021,2615
Vermont,Washington,128741.10412342216,Dollars/store,50023,2617
Vermont,Windham,104997.82719710669,Dollars/store,50025,2620
Vermont,Windsor,70880.4440590406,Dollars/store,50027,2625
Virginia,Accomack,142246.16665486724,Dollars/store,51001,2719
Virginia,Albemarle,167181.56473933646,Dollars/store,51003,2728
Virginia,Alleghany,106181.58869565217,Dollars/store,51005,2733
Virginia,Amelia,138853.14625,Dollars/store,51007,2741
Virginia,Amherst,146892.15896907213,Dollars/store,51009,2746
Virginia,Appomattox,253185.1705660377,Dollars/store,51011,2749
Virginia,Arlington,80461.21635338345,Dollars/store,51013,2753
Virginia,Augusta,72637.73791304347,Dollars/store,51015,2758
Virginia,Bath,nan,Dollars/store,51017,2763
Virginia,Bedford County,101565.43395833333,Dollars/store,51019,2769
Virginia,Bland,44020.9225,Dollars/store,51021,2772
Virginia,Botetourt,60588.25571428572,Dollars/store,51023,2776
Virginia,Brunswick,135843.32966292134,Dollars/store,51025,2777
