State,County,Grocery stores per 1000 pop 2016 (GROCPTH16),Units,FIPS,FID
South Dakota,Brookings,0.117450157,"# per 1,000 pop",46011,2882
South Dakota,Brown,0.154170307,"# per 1,000 pop",46013,2885
South Dakota,Brule,0.383656244,"# per 1,000 pop",46015,2888
South Dakota,Buffalo,0.0,"# per 1,000 pop",46017,2891
South Dakota,Butte,0.29623778,"# per 1,000 pop",46019,2895
South Dakota,Campbell,0.0,"# per 1,000 pop",46021,2897
South Dakota,Charles Mix,0.426348327,"# per 1,000 pop",46023,2900
South Dakota,Clark,0.274725275,"# per 1,000 pop",46025,2901
South Dakota,Clay,0.14349261,"# per 1,000 pop",46027,2903
South Dakota,Codington,0.071344487,"# per 1,000 pop",46029,2906
South Dakota,Corson,0.242424242,"# per 1,000 pop",46031,2907
South Dakota,Custer,0.348189415,"# per 1,000 pop",46033,2908
South Dakota,Davison,0.100852201,"# per 1,000 pop",46035,2910
South Dakota,Day,0.181356547,"# per 1,000 pop",46037,2911
South Dakota,Deuel,0.707881076,"# per 1,000 pop",46039,2912
South Dakota,Dewey,0.173190163,"# per 1,000 pop",46041,2914
South Dakota,Douglas,0.687285223,"# per 1,000 pop",46043,2916
South Dakota,Edmunds,0.253936008,"# per 1,000 pop",46045,2917
South Dakota,Fall River,0.0,"# per 1,000 pop",46047,2919
South Dakota,Faulk,0.430107527,"# per 1,000 pop",46049,2921
South Dakota,Grant,0.563777308,"# per 1,000 pop",46051,2922
South Dakota,Gregory,0.479501319,"# per 1,000 pop",46053,2923
South Dakota,Haakon,0.531067446,"# per 1,000 pop",46055,2924
South Dakota,Hamlin,0.510377679,"# per 1,000 pop",46057,2926
South Dakota,Hand,0.304692261,"# per 1,000 pop",46059,2928
South Dakota,Hanson,0.294985251,"# per 1,000 pop",46061,2929
South Dakota,Harding,0.790513834,"# per 1,000 pop",46063,2931
South Dakota,Hughes,0.11378506,"# per 1,000 pop",46065,2933
South Dakota,Hutchinson,0.681384573,"# per 1,000 pop",46067,2934
South Dakota,Hyde,0.74682599,"# per 1,000 pop",46069,2937
South Dakota,Jackson,0.606612072,"# per 1,000 pop",46071,2939
South Dakota,Jerauld,0.498753117,"# per 1,000 pop",46073,2941
South Dakota,Jones,1.069518717,"# per 1,000 pop",46075,2944
South Dakota,Kingsbury,0.602772755,"# per 1,000 pop",46077,2945
South Dakota,Lake,0.079333598,"# per 1,000 pop",46079,2401
South Dakota,Lawrence,0.198546639,"# per 1,000 pop",46081,2406
South Dakota,Lincoln,0.128270908,"# per 1,000 pop",46083,2410
South Dakota,Lyman,1.275510204,"# per 1,000 pop",46085,2417
South Dakota,McCook,0.729793833,"# per 1,000 pop",46087,2422
South Dakota,McPherson,0.825763832,"# per 1,000 pop",46089,2426
South Dakota,Marshall,0.626304802,"# per 1,000 pop",46091,2430
South Dakota,Meade,0.14619883,"# per 1,000 pop",46093,2442
South Dakota,Mellette,0.480538203,"# per 1,000 pop",46095,2450
South Dakota,Miner,0.892458724,"# per 1,000 pop",46097,2456
South Dakota,Minnehaha,0.16662098,"# per 1,000 pop",46099,2467
South Dakota,Moody,0.152532032,"# per 1,000 pop",46101,2485
South Dakota,Pennington,0.146919736,"# per 1,000 pop",46103,2497
South Dakota,Perkins,0.674308833,"# per 1,000 pop",46105,2502
South Dakota,Potter,0.881057269,"# per 1,000 pop",46107,2506
South Dakota,Roberts,0.293484641,"# per 1,000 pop",46109,2511
South Dakota,Sanborn,0.420521447,"# per 1,000 pop",46111,2514
South Dakota,Shannon,0.0,"# per 1,000 pop",46113,2519
South Dakota,Spink,0.312304809,"# per 1,000 pop",46115,2523
South Dakota,Stanley,0.0,"# per 1,000 pop",46117,2530
South Dakota,Sully,0.704721635,"# per 1,000 pop",46119,2535
South Dakota,Todd,0.297059115,"# per 1,000 pop",46121,2540
South Dakota,Tripp,0.546448087,"# per 1,000 pop",46123,2546
South Dakota,Turner,0.362844702,"# per 1,000 pop",46125,2550
South Dakota,Union,0.200106724,"# per 1,000 pop",46127,2557
South Dakota,Walworth,0.54535539,"# per 1,000 pop",46129,2561
South Dakota,Yankton,0.0441969,"# per 1,000 pop",46135,2569
South Dakota,Ziebach,0.0,"# per 1,000 pop",46137,2578
Tennessee,Anderson,0.158761659,"# per 1,000 pop",47001,2584
Tennessee,Bedford,0.147617039,"# per 1,000 pop",47003,2593
Tennessee,Benton,0.373622268,"# per 1,000 pop",47005,2598
Tennessee,Bledsoe,0.068497842,"# per 1,000 pop",47007,2602
Tennessee,Blount,0.116964536,"# per 1,000 pop",47009,2622
Tennessee,Bradley,0.134090626,"# per 1,000 pop",47011,2627
Tennessee,Campbell,0.201658642,"# per 1,000 pop",47013,2633
Tennessee,Cannon,0.0,"# per 1,000 pop",47015,2638
Tennessee,Carroll,0.21486893,"# per 1,000 pop",47017,2648
Tennessee,Carter,0.159410535,"# per 1,000 pop",47019,2654
Tennessee,Cheatham,0.12585582,"# per 1,000 pop",47021,2660
Tennessee,Chester,0.292363466,"# per 1,000 pop",47023,2664
Tennessee,Claiborne,0.158423371,"# per 1,000 pop",47025,2670
Tennessee,Clay,0.520291363,"# per 1,000 pop",47027,2679
Tennessee,Cocke,0.170648464,"# per 1,000 pop",47029,2686
Tennessee,Coffee,0.220474756,"# per 1,000 pop",47031,2689
Tennessee,Crockett,0.207368494,"# per 1,000 pop",47033,2693
Tennessee,Cumberland,0.170846716,"# per 1,000 pop",47035,2696
Tennessee,Davidson,0.179996836,"# per 1,000 pop",47037,2698
Tennessee,Decatur,0.341559218,"# per 1,000 pop",47039,2705
Tennessee,DeKalb,0.20574015,"# per 1,000 pop",47041,2710
Tennessee,Dickson,0.134817611,"# per 1,000 pop",47043,2717
Tennessee,Dyer,0.186145459,"# per 1,000 pop",47045,2723
Tennessee,Fayette,0.10107391,"# per 1,000 pop",47047,2726
Tennessee,Fentress,0.22277917,"# per 1,000 pop",47049,2731
Tennessee,Franklin,0.120287728,"# per 1,000 pop",47051,2734
Tennessee,Gibson,0.264749608,"# per 1,000 pop",47053,2739
Tennessee,Giles,0.205902539,"# per 1,000 pop",47055,2743
Tennessee,Grainger,0.216337833,"# per 1,000 pop",47057,2748
Tennessee,Greene,0.189617702,"# per 1,000 pop",47059,2750
Tennessee,Grundy,0.451841253,"# per 1,000 pop",47061,2754
Tennessee,Hamblen,0.219721581,"# per 1,000 pop",47063,2757
Tennessee,Hamilton,0.161983573,"# per 1,000 pop",47065,2761
Tennessee,Hancock,0.151584053,"# per 1,000 pop",47067,2766
Tennessee,Hardeman,0.23551578,"# per 1,000 pop",47069,2770
Tennessee,Hardin,0.27174968,"# per 1,000 pop",47071,2773
Tennessee,Hawkins,0.159670723,"# per 1,000 pop",47073,2779
Tennessee,Haywood,0.168510925,"# per 1,000 pop",47075,2781
Tennessee,Henderson,0.143921131,"# per 1,000 pop",47077,2786
Tennessee,Henry,0.12405024,"# per 1,000 pop",47079,2789
Tennessee,Hickman,0.081139194,"# per 1,000 pop",47081,2792
Tennessee,Houston,0.2463661,"# per 1,000 pop",47083,2796
Tennessee,Humphreys,0.163212012,"# per 1,000 pop",47085,2798
Tennessee,Jackson,0.172384072,"# per 1,000 pop",47087,2801
Tennessee,Jefferson,0.075248791,"# per 1,000 pop",47089,2804
Tennessee,Johnson,0.225009844,"# per 1,000 pop",47091,2808
Tennessee,Knox,0.155662839,"# per 1,000 pop",47093,2814
Tennessee,Lake,0.26560425,"# per 1,000 pop",47095,2817
Tennessee,Lauderdale,0.157790927,"# per 1,000 pop",47097,2821
Tennessee,Lawrence,0.186137416,"# per 1,000 pop",47099,2823
Tennessee,Lewis,0.335795836,"# per 1,000 pop",47101,2825
Tennessee,Lincoln,0.119303269,"# per 1,000 pop",47103,2828
Tennessee,Loudon,0.156021453,"# per 1,000 pop",47105,2830
Tennessee,McMinn,0.113940637,"# per 1,000 pop",47107,2833
Tennessee,McNairy,0.15497869,"# per 1,000 pop",47109,2836
Tennessee,Macon,0.213174163,"# per 1,000 pop",47111,2839
Tennessee,Madison,0.153824066,"# per 1,000 pop",47113,2841
Tennessee,Marion,0.141237951,"# per 1,000 pop",47115,2844
Tennessee,Marshall,0.125105558,"# per 1,000 pop",47117,2848
Tennessee,Maury,0.167433138,"# per 1,000 pop",47119,2850
Tennessee,Meigs,0.334784064,"# per 1,000 pop",47121,2854
Tennessee,Monroe,0.261056845,"# per 1,000 pop",47123,2857
Tennessee,Montgomery,0.112939244,"# per 1,000 pop",47125,2859
Tennessee,Moore,0.158906722,"# per 1,000 pop",47127,2863
Tennessee,Morgan,0.230160191,"# per 1,000 pop",47129,2866
Tennessee,Obion,0.098276879,"# per 1,000 pop",47131,2872
Tennessee,Overton,0.227500228,"# per 1,000 pop",47133,2875
Tennessee,Perry,0.253421186,"# per 1,000 pop",47135,2878
Tennessee,Pickett,0.393313668,"# per 1,000 pop",47137,2881
Tennessee,Polk,0.119260584,"# per 1,000 pop",47139,2883
Tennessee,Putnam,0.22332278,"# per 1,000 pop",47141,2890
Tennessee,Rhea,0.185230921,"# per 1,000 pop",47143,2893
Tennessee,Roane,0.113393684,"# per 1,000 pop",47145,2001
Tennessee,Robertson,0.130101045,"# per 1,000 pop",47147,2011
Tennessee,Rutherford,0.107253244,"# per 1,000 pop",47149,2015
Tennessee,Scott,0.182715147,"# per 1,000 pop",47151,2020
Tennessee,Sequatchie,0.0,"# per 1,000 pop",47153,2025
Tennessee,Sevier,0.24842406,"# per 1,000 pop",47155,2030
Tennessee,Shelby,0.173935313,"# per 1,000 pop",47157,2033
Tennessee,Smith,0.102743245,"# per 1,000 pop",47159,2037
Tennessee,Stewart,0.07590709,"# per 1,000 pop",47161,2041
Tennessee,Sullivan,0.121533886,"# per 1,000 pop",47163,2046
Tennessee,Sumner,0.111664471,"# per 1,000 pop",47165,2050
Tennessee,Tipton,0.147116516,"# per 1,000 pop",47167,2055
Tennessee,Trousdale,0.301507538,"# per 1,000 pop",47169,2062
Tennessee,Unicoi,0.113218228,"# per 1,000 pop",47171,2069
Tennessee,Union,0.0519967,"# per 1,000 pop",47173,2073
Tennessee,Van Buren,0.0,"# per 1,000 pop",47175,2077
Tennessee,Warren,0.148514851,"# per 1,000 pop",47177,2081
Tennessee,Washington,0.157207986,"# per 1,000 pop",47179,2085
Tennessee,Wayne,0.300030003,"# per 1,000 pop",47181,2089
Tennessee,Weakley,0.178741659,"# per 1,000 pop",47183,2096
Tennessee,White,0.18902877,"# per 1,000 pop",47185,2100
Tennessee,Williamson,0.127919301,"# per 1,000 pop",47187,2105
Tennessee,Wilson,0.135917785,"# per 1,000 pop",47189,2111
Texas,Anderson,0.0521213,"# per 1,000 pop",48001,2113
Texas,Andrews,0.0560632,"# per 1,000 pop",48003,2117
Texas,Angelina,0.125241945,"# per 1,000 pop",48005,2124
Texas,Aransas,0.118694362,"# per 1,000 pop",48007,2162
Texas,Archer,0.113973102,"# per 1,000 pop",48009,2168
Texas,Armstrong,0.538793103,"# per 1,000 pop",48011,2172
Texas,Atascosa,0.12328936,"# per 1,000 pop",48013,2173
Texas,Austin,0.168708034,"# per 1,000 pop",48015,2177
Texas,Bailey,0.278551532,"# per 1,000 pop",48017,2179
Texas,Bandera,0.092123445,"# per 1,000 pop",48019,2183
Texas,Bastrop,0.132924088,"# per 1,000 pop",48021,2190
Texas,Baylor,0.274876306,"# per 1,000 pop",48023,2192
Texas,Bee,0.0609106,"# per 1,000 pop",48025,2196
Texas,Bell,0.090855004,"# per 1,000 pop",48027,2198
Texas,Bexar,0.089223327,"# per 1,000 pop",48029,2203
Texas,Blanco,0.264526938,"# per 1,000 pop",48031,2207
Texas,Borden,0.0,"# per 1,000 pop",48033,2212
Texas,Bosque,0.166574125,"# per 1,000 pop",48035,2216
Texas,Bowie,0.181080304,"# per 1,000 pop",48037,2224
Texas,Brazoria,0.087613191,"# per 1,000 pop",48039,2240
Texas,Brazos,0.091090859,"# per 1,000 pop",48041,2253
Texas,Brewster,0.543892092,"# per 1,000 pop",48043,2262
Texas,Briscoe,0.67294751,"# per 1,000 pop",48045,2269
Texas,Brooks,0.137684153,"# per 1,000 pop",48047,2279
Texas,Brown,0.183895967,"# per 1,000 pop",48049,2296
Texas,Burleson,0.224580316,"# per 1,000 pop",48051,2304
Texas,Burnet,0.0435597,"# per 1,000 pop",48053,2312
Texas,Caldwell,0.0486523,"# per 1,000 pop",48055,2320
Texas,Calhoun,0.091149394,"# per 1,000 pop",48057,2327
Texas,Callahan,0.145169485,"# per 1,000 pop",48059,2331
Texas,Cameron,0.092468336,"# per 1,000 pop",48061,2359
Texas,Camp,0.078277886,"# per 1,000 pop",48063,2373
Texas,Carson,0.327493041,"# per 1,000 pop",48065,2377
Texas,Cass,0.066489362,"# per 1,000 pop",48067,2382
Texas,Castro,0.255656398,"# per 1,000 pop",48069,2386
Texas,Chambers,0.124121838,"# per 1,000 pop",48071,2395
Texas,Cherokee,0.077077231,"# per 1,000 pop",48073,2400
Texas,Childress,0.140944327,"# per 1,000 pop",48075,2405
Texas,Clay,0.09763718,"# per 1,000 pop",48077,2409
Texas,Cochran,0.687049124,"# per 1,000 pop",48079,2413
Texas,Coke,0.919399326,"# per 1,000 pop",48081,2418
Texas,Coleman,0.356252227,"# per 1,000 pop",48083,2423
Texas,Collin,0.106106087,"# per 1,000 pop",48085,2429
Texas,Collingsworth,0.330250991,"# per 1,000 pop",48087,2434
Texas,Colorado,0.237789509,"# per 1,000 pop",48089,2441
Texas,Comal,0.0596383,"# per 1,000 pop",48091,2449
Texas,Comanche,0.073959027,"# per 1,000 pop",48093,2455
Texas,Concho,0.234027615,"# per 1,000 pop",48095,2458
Texas,Cooke,0.127408011,"# per 1,000 pop",48097,2463
Texas,Coryell,0.0400304,"# per 1,000 pop",48099,2469
Texas,Cottle,0.712250712,"# per 1,000 pop",48101,2473
Texas,Crane,0.208029956,"# per 1,000 pop",48103,2478
Texas,Crockett,0.273747605,"# per 1,000 pop",48105,2483
Texas,Crosby,0.507013689,"# per 1,000 pop",48107,2487
Texas,Culberson,0.0,"# per 1,000 pop",48109,2491
Texas,Dallam,0.0,"# per 1,000 pop",48111,2498
Texas,Dallas,0.157683475,"# per 1,000 pop",48113,2507
Texas,Dawson,0.153350713,"# per 1,000 pop",48115,2512
Texas,Deaf Smith,0.106100796,"# per 1,000 pop",48117,2515
Texas,Delta,0.0,"# per 1,000 pop",48119,2524
Texas,Denton,0.085364451,"# per 1,000 pop",48121,2532
Texas,DeWitt,0.097002619,"# per 1,000 pop",48123,2538
Texas,Dickens,0.454338937,"# per 1,000 pop",48125,2542
Texas,Dimmit,0.278189911,"# per 1,000 pop",48127,2548
Texas,Donley,0.294811321,"# per 1,000 pop",48129,2551
Texas,Duval,0.262031618,"# per 1,000 pop",48131,2556
Texas,Eastland,0.218543408,"# per 1,000 pop",48133,2562
Texas,Ector,0.101535728,"# per 1,000 pop",48135,2568
Texas,Edwards,0.521376434,"# per 1,000 pop",48137,2574
Texas,Ellis,0.083144773,"# per 1,000 pop",48139,2579
Texas,El Paso,0.138565867,"# per 1,000 pop",48141,2588
Texas,Erath,0.072388582,"# per 1,000 pop",48143,2597
Texas,Falls,0.173100225,"# per 1,000 pop",48145,2601
Texas,Fannin,0.118150938,"# per 1,000 pop",48147,2621
Texas,Fayette,0.159553251,"# per 1,000 pop",48149,2624
Texas,Fisher,0.5153311,"# per 1,000 pop",48151,2628
Texas,Floyd,0.340367597,"# per 1,000 pop",48153,2630
Texas,Foard,0.825763832,"# per 1,000 pop",48155,2002
Texas,Fort Bend,0.129387378,"# per 1,000 pop",48157,2009
Texas,Franklin,0.093817431,"# per 1,000 pop",48159,2016
Texas,Freestone,0.101796712,"# per 1,000 pop",48161,2022
Texas,Frio,0.103172556,"# per 1,000 pop",48163,2028
Texas,Gaines,0.146477223,"# per 1,000 pop",48165,2032
Texas,Galveston,0.157907843,"# per 1,000 pop",48167,2059
Texas,Garza,0.155183116,"# per 1,000 pop",48169,2060
Texas,Gillespie,0.114046759,"# per 1,000 pop",48171,2066
Texas,Glasscock,0.0,"# per 1,000 pop",48173,2072
Texas,Goliad,0.132961042,"# per 1,000 pop",48175,2079
Texas,Gonzales,0.09586349,"# per 1,000 pop",48177,2086
Texas,Gray,0.087958484,"# per 1,000 pop",48179,2088
Texas,Grayson,0.10139931,"# per 1,000 pop",48181,2094
Texas,Gregg,0.121365115,"# per 1,000 pop",48183,2101
Texas,Grimes,0.108798143,"# per 1,000 pop",48185,2108
Texas,Guadalupe,0.0517478,"# per 1,000 pop",48187,2116
Texas,Hale,0.116928294,"# per 1,000 pop",48189,2120
Texas,Hall,0.321336761,"# per 1,000 pop",48191,2125
Texas,Hamilton,0.242983842,"# per 1,000 pop",48193,2128
Texas,Hansford,0.361532899,"# per 1,000 pop",48195,2132
Texas,Hardeman,0.250563768,"# per 1,000 pop",48197,2137
Texas,Hardin,0.124420113,"# per 1,000 pop",48199,2142
Texas,Harris,0.165907125,"# per 1,000 pop",48201,2149
Texas,Harrison,0.104900345,"# per 1,000 pop",48203,2157
Texas,Hartley,0.175254118,"# per 1,000 pop",48205,2160
Texas,Haskell,0.346921075,"# per 1,000 pop",48207,2163
Texas,Hays,0.0489368,"# per 1,000 pop",48209,2166
Texas,Hemphill,0.242365487,"# per 1,000 pop",48211,2171
Texas,Henderson,0.099957518,"# per 1,000 pop",48213,2178
Texas,Hidalgo,0.078806192,"# per 1,000 pop",48215,2188
Texas,Hill,0.085297546,"# per 1,000 pop",48217,2201
Texas,Hockley,0.086568844,"# per 1,000 pop",48219,2208
Texas,Hood,0.123330632,"# per 1,000 pop",48221,2213
Texas,Hopkins,0.055244,"# per 1,000 pop",48223,2221
Texas,Houston,0.131073051,"# per 1,000 pop",48225,2228
Texas,Howard,0.0546179,"# per 1,000 pop",48227,2231
Texas,Hudspeth,0.245519273,"# per 1,000 pop",48229,2241
Texas,Hunt,0.097890993,"# per 1,000 pop",48231,2246
Texas,Hutchinson,0.185442745,"# per 1,000 pop",48233,2249
Texas,Irion,0.0,"# per 1,000 pop",48235,2255
Texas,Jack,0.114077116,"# per 1,000 pop",48237,2256
Texas,Jackson,0.202006599,"# per 1,000 pop",48239,2264
Texas,Jasper,0.112991158,"# per 1,000 pop",48241,2271
Texas,Jeff Davis,0.890868597,"# per 1,000 pop",48243,2275
Texas,Jefferson,0.164091985,"# per 1,000 pop",48245,2285
Texas,Jim Hogg,0.57208238,"# per 1,000 pop",48247,2288
Texas,Jim Wells,0.194576189,"# per 1,000 pop",48249,2294
Texas,Johnson,0.092072553,"# per 1,000 pop",48251,2299
Texas,Jones,0.150045014,"# per 1,000 pop",48253,2301
Texas,Karnes,0.262054507,"# per 1,000 pop",48255,2307
Texas,Kaufman,0.093184013,"# per 1,000 pop",48257,2314
Texas,Kendall,0.071489848,"# per 1,000 pop",48259,2319
Texas,Kenedy,0.0,"# per 1,000 pop",48261,2330
Texas,Kent,1.329787234,"# per 1,000 pop",48263,2335
Texas,Kerr,0.097473487,"# per 1,000 pop",48265,2337
Texas,Kimble,0.225835592,"# per 1,000 pop",48267,2339
Texas,King,0.0,"# per 1,000 pop",48269,2342
Texas,Kinney,0.274725275,"# per 1,000 pop",48271,2347
Texas,Kleberg,0.127603917,"# per 1,000 pop",48273,2358
Texas,Knox,0.534759358,"# per 1,000 pop",48275,2364
Texas,Lamar,0.080702108,"# per 1,000 pop",48277,2371
Texas,Lamb,0.453754821,"# per 1,000 pop",48279,2376
Texas,Lampasas,0.0484097,"# per 1,000 pop",48281,2381
Texas,La Salle,0.393752461,"# per 1,000 pop",48283,2388
Texas,Lavaca,0.150678051,"# per 1,000 pop",48285,2392
Texas,Lee,0.235321803,"# per 1,000 pop",48287,2398
Texas,Leon,0.290765294,"# per 1,000 pop",48289,2402
Texas,Liberty,0.147461814,"# per 1,000 pop",48291,2404
Texas,Limestone,0.170017427,"# per 1,000 pop",48293,2408
Texas,Lipscomb,0.569962952,"# per 1,000 pop",48295,2412
Texas,Live Oak,0.16636167,"# per 1,000 pop",48297,2416
Texas,Llano,0.145843461,"# per 1,000 pop",48299,2421
Texas,Loving,0.0,"# per 1,000 pop",48301,2424
Texas,Lubbock,0.072775148,"# per 1,000 pop",48303,2428
Texas,Lynn,0.172562554,"# per 1,000 pop",48305,2438
Texas,McCulloch,0.123137545,"# per 1,000 pop",48307,2452
Texas,McLennan,0.109100607,"# per 1,000 pop",48309,2477
Texas,McMullen,0.0,"# per 1,000 pop",48311,2494
Texas,Madison,0.141904356,"# per 1,000 pop",48313,2526
Texas,Marion,0.099137504,"# per 1,000 pop",48315,2547
Texas,Martin,0.17580872,"# per 1,000 pop",48317,2564
Texas,Mason,0.240326845,"# per 1,000 pop",48319,2570
Texas,Matagorda,0.10776733,"# per 1,000 pop",48321,2637
Texas,Maverick,0.137957199,"# per 1,000 pop",48323,2649
Texas,Medina,0.121961135,"# per 1,000 pop",48325,2652
Texas,Menard,0.475737393,"# per 1,000 pop",48327,2655
Texas,Midland,0.055055,"# per 1,000 pop",48329,2657
Texas,Milam,0.202142713,"# per 1,000 pop",48331,2659
Texas,Mills,0.204331835,"# per 1,000 pop",48333,2663
Texas,Mitchell,0.235876872,"# per 1,000 pop",48335,2666
Texas,Montague,0.154352747,"# per 1,000 pop",48337,2669
Texas,Montgomery,0.099184523,"# per 1,000 pop",48339,2682
Texas,Moore,0.227946205,"# per 1,000 pop",48341,2683
Texas,Morris,0.240192154,"# per 1,000 pop",48343,2688
Texas,Motley,0.853242321,"# per 1,000 pop",48345,2692
Texas,Nacogdoches,0.12183607,"# per 1,000 pop",48347,2701
Texas,Navarro,0.124031008,"# per 1,000 pop",48349,2706
Texas,Newton,0.140984069,"# per 1,000 pop",48351,2711
Texas,Nolan,0.200427579,"# per 1,000 pop",48353,2714
Texas,Nueces,0.088512955,"# per 1,000 pop",48355,2194
Texas,Ochiltree,0.194269063,"# per 1,000 pop",48357,2204
Texas,Oldham,0.482160077,"# per 1,000 pop",48359,2210
Texas,Orange,0.141998391,"# per 1,000 pop",48361,2214
Texas,Palo Pinto,0.142186833,"# per 1,000 pop",48363,2220
Texas,Panola,0.127986348,"# per 1,000 pop",48365,2227
Texas,Parker,0.069842699,"# per 1,000 pop",48367,2229
Texas,Parmer,0.305561214,"# per 1,000 pop",48369,2235
Texas,Pecos,0.188952573,"# per 1,000 pop",48371,2239
Texas,Polk,0.104744946,"# per 1,000 pop",48373,2243
Texas,Potter,0.132733819,"# per 1,000 pop",48375,2247
Texas,Presidio,0.139547865,"# per 1,000 pop",48377,2261
Texas,Rains,0.176881578,"# per 1,000 pop",48379,2268
Texas,Randall,0.075496199,"# per 1,000 pop",48381,2274
Texas,Reagan,0.267522739,"# per 1,000 pop",48383,2280
Texas,Real,0.294377392,"# per 1,000 pop",48385,2283
Texas,Red River,0.163706311,"# per 1,000 pop",48387,2295
Texas,Reeves,0.066361404,"# per 1,000 pop",48389,2308
Texas,Refugio,0.274235568,"# per 1,000 pop",48391,2334
Texas,Roberts,1.091703057,"# per 1,000 pop",48393,2348
Texas,Robertson,0.296595088,"# per 1,000 pop",48395,2353
Texas,Rockwall,0.074931224,"# per 1,000 pop",48397,2355
Texas,Runnels,0.292540224,"# per 1,000 pop",48399,2361
Texas,Rusk,0.113515968,"# per 1,000 pop",48401,2367
Texas,Sabine,0.28887819,"# per 1,000 pop",48403,2370
Texas,San Augustine,0.362187613,"# per 1,000 pop",48405,2380
Texas,San Jacinto,0.144107793,"# per 1,000 pop",48407,2387
Texas,San Patricio,0.13380512,"# per 1,000 pop",48409,2415
Texas,San Saba,0.510899183,"# per 1,000 pop",48411,2435
Texas,Schleicher,0.326370757,"# per 1,000 pop",48413,2437
Texas,Scurry,0.114744693,"# per 1,000 pop",48415,2443
Texas,Shackelford,0.297265161,"# per 1,000 pop",48417,2445
Texas,Shelby,0.19397137,"# per 1,000 pop",48419,2448
Texas,Sherman,0.325203252,"# per 1,000 pop",48421,2453
Texas,Smith,0.102083842,"# per 1,000 pop",48423,2465
Texas,Somervell,0.230414747,"# per 1,000 pop",48425,2470
Texas,Starr,0.109493047,"# per 1,000 pop",48427,2474
Texas,Stephens,0.106292517,"# per 1,000 pop",48429,2480
Texas,Sterling,0.74019245,"# per 1,000 pop",48431,2481
Texas,Stonewall,0.713266762,"# per 1,000 pop",48433,2486
Texas,Sutton,0.258732212,"# per 1,000 pop",48435,2490
Texas,Swisher,0.134408602,"# per 1,000 pop",48437,2495
Texas,Tarrant,0.118709274,"# per 1,000 pop",48439,2500
Texas,Taylor,0.088259955,"# per 1,000 pop",48441,2508
Texas,Terrell,0.0,"# per 1,000 pop",48443,2518
Texas,Terry,0.07796663,"# per 1,000 pop",48445,2522
Texas,Throckmorton,0.645994832,"# per 1,000 pop",48447,2525
Texas,Titus,0.153303695,"# per 1,000 pop",48449,2531
Texas,Tom Green,0.101874491,"# per 1,000 pop",48451,2536
Texas,Travis,0.125354687,"# per 1,000 pop",48453,2543
Texas,Trinity,0.137807483,"# per 1,000 pop",48455,2553
Texas,Tyler,0.093309695,"# per 1,000 pop",48457,2560
Texas,Upshur,0.122357087,"# per 1,000 pop",48459,2566
Texas,Upton,0.270489586,"# per 1,000 pop",48461,2572
Texas,Uvalde,0.0368922,"# per 1,000 pop",48463,2576
Texas,Val Verde,0.0612833,"# per 1,000 pop",48465,2582
Texas,Van Zandt,0.091950641,"# per 1,000 pop",48467,2586
Texas,Victoria,0.075774797,"# per 1,000 pop",48469,2595
Texas,Walker,0.125521262,"# per 1,000 pop",48471,2603
Texas,Waller,0.079907308,"# per 1,000 pop",48473,2606
Texas,Ward,0.172577444,"# per 1,000 pop",48475,2610
Texas,Washington,0.086154907,"# per 1,000 pop",48477,2613
Texas,Webb,0.102789637,"# per 1,000 pop",48479,2616
Texas,Wharton,0.168131815,"# per 1,000 pop",48481,2618
Texas,Wheeler,0.360490267,"# per 1,000 pop",48483,2623
Texas,Wichita,0.106617927,"# per 1,000 pop",48485,2632
Texas,Wilbarger,0.155110904,"# per 1,000 pop",48487,2634
Texas,Willacy,0.0459559,"# per 1,000 pop",48489,2639
Texas,Williamson,0.077685503,"# per 1,000 pop",48491,2640
Texas,Wilson,0.0622536,"# per 1,000 pop",48493,2641
Texas,Winkler,0.508130081,"# per 1,000 pop",48495,2642
Texas,Wise,0.155122935,"# per 1,000 pop",48497,2643
Texas,Wood,0.114095338,"# per 1,000 pop",48499,2644
Texas,Yoakum,0.231884058,"# per 1,000 pop",48501,2645
Texas,Young,0.110625588,"# per 1,000 pop",48503,2646
Texas,Zapata,0.276835767,"# per 1,000 pop",48505,2650
Texas,Zavala,0.082706145,"# per 1,000 pop",48507,2651
Utah,Beaver,0.619770685,"# per 1,000 pop",49001,2653
Utah,Box Elder,0.094385925,"# per 1,000 pop",49003,2658
Utah,Cache,0.138954733,"# per 1,000 pop",49005,2661
Utah,Carbon,0.196357567,"# per 1,000 pop",49007,2665
Utah,Daggett,0.92506938,"# per 1,000 pop",49009,2668
Utah,Davis,0.073243117,"# per 1,000 pop",49011,2671
Utah,Duchesne,0.295348265,"# per 1,000 pop",49013,2672
Utah,Emery,0.391312855,"# per 1,000 pop",49015,2673
Utah,Garfield,0.8,"# per 1,000 pop",49017,2674
Utah,Grand,0.414250207,"# per 1,000 pop",49019,2675
Utah,Iron,0.0602458,"# per 1,000 pop",49021,2676
Utah,Juab,0.181768609,"# per 1,000 pop",49023,2677
Utah,Kane,0.40950041,"# per 1,000 pop",49025,2678
Utah,Millard,0.315407664,"# per 1,000 pop",49027,2680
Utah,Morgan,0.087927548,"# per 1,000 pop",49029,2681
Utah,Piute,1.367053999,"# per 1,000 pop",49031,2685
Utah,Rich,0.0,"# per 1,000 pop",49033,2687
