State,County,Seniors low access to store 2015 (LACCESS_SENIORS15),Units,FIPS,FID
Montana,Carter,268.999999404767,Count,30011,1141
Montana,Cascade,3172.89134520213,Count,30013,1144
Montana,Chouteau,571.930525395192,Count,30015,1150
Montana,Custer,939.931728083812,Count,30017,1153
Montana,Daniels,99.2424380443454,Count,30019,1157
Montana,Dawson,591.065186934162,Count,30021,1160
Montana,Deer Lodge,123.058889143722,Count,30023,1163
Montana,Fallon,135.152604100292,Count,30025,1165
Montana,Fergus,695.168901675293,Count,30027,1169
Montana,Flathead,1509.15051224215,Count,30029,1173
Montana,Gallatin,1548.76371309094,Count,30031,1177
Montana,Garfield,123.408251696678,Count,30033,1182
Montana,Glacier,289.827576627352,Count,30035,1186
Montana,Golden Valley,189.000000177687,Count,30037,1189
Montana,Granite,174.920607311523,Count,30039,1192
Montana,Hill,984.110341120987,Count,30041,1195
Montana,Jefferson,226.263730158539,Count,30043,1199
Montana,Judith Basin,265.547343365755,Count,30045,1202
Montana,Lake,438.383520807448,Count,30047,1207
Montana,Lewis and Clark,2367.33251239039,Count,30049,1211
Montana,Liberty,194.671545547579,Count,30051,1214
Montana,Lincoln,671.897450698666,Count,30053,1219
Montana,McCone,147.666626614347,Count,30055,1223
Montana,Madison,478.154318872646,Count,30057,1226
Montana,Meagher,428.000002174124,Count,30059,1231
Montana,Mineral,403.264170227261,Count,30061,1234
Montana,Missoula,2841.14064149096,Count,30063,1239
Montana,Musselshell,273.768386849051,Count,30065,1241
Montana,Park,702.848848878722,Count,30067,1244
Montana,Petroleum,103.000000787454,Count,30069,1247
Montana,Phillips,205.49337079774,Count,30071,1250
Montana,Pondera,418.029054862046,Count,30073,1254
Montana,Powder River,175.351598390352,Count,30075,1259
Montana,Powell,273.222266138961,Count,30077,1262
Montana,Prairie,307.000000189855,Count,30079,1264
Montana,Ravalli,430.163980697723,Count,30081,1268
Montana,Richland,413.394336689393,Count,30083,1271
Montana,Roosevelt,657.528891867608,Count,30085,1275
Montana,Rosebud,289.514209099501,Count,30087,1277
Montana,Sanders,965.899176067279,Count,30089,1278
Montana,Sheridan,266.165125480782,Count,30091,1281
Montana,Silver Bow,817.925015144946,Count,30093,1284
Montana,Stillwater,278.386270551711,Count,30095,1286
Montana,Sweet Grass,125.500621937872,Count,30097,1288
Montana,Teton,377.923576943075,Count,30099,1290
Montana,Toole,266.735535636761,Count,30101,1292
Montana,Treasure,171.000000303042,Count,30103,1293
Montana,Valley,580.599227268706,Count,30105,1296
Montana,Wheatland,448.000001381681,Count,30107,1298
Montana,Wibaux,242.999997952873,Count,30109,1300
Montana,Yellowstone,5236.00595378403,Count,30111,1302
Nebraska,Adams,1958.15631867709,Count,31001,1303
Nebraska,Antelope,265.999629111381,Count,31003,1305
Nebraska,Arthur,94.0000010726449,Count,31005,1307
Nebraska,Banner,135.815151842472,Count,31007,1308
Nebraska,Blaine,94.9999998065433,Count,31009,1309
Nebraska,Boone,185.15122007399,Count,31011,1310
Nebraska,Box Butte,476.829715805488,Count,31013,1315
Nebraska,Boyd,557.000001985675,Count,31015,1317
Nebraska,Brown,68.0915474587555,Count,31017,1319
Nebraska,Buffalo,1096.37215301251,Count,31019,1321
Nebraska,Burt,10.0243481457983,Count,31021,1323
Nebraska,Butler,268.022384747319,Count,31023,1325
Nebraska,Cass,894.988172346326,Count,31025,1326
Nebraska,Cedar,323.035453697055,Count,31027,1329
Nebraska,Chase,288.619164990873,Count,31029,1330
Nebraska,Cherry,454.9176720321,Count,31031,1333
Nebraska,Cheyenne,344.431156915061,Count,31033,1334
Nebraska,Clay,478.771879911937,Count,31035,1336
Nebraska,Colfax,606.163358524133,Count,31037,1338
Nebraska,Cuming,58.7312454370744,Count,31039,1340
Nebraska,Custer,1225.45366592593,Count,31041,1342
Nebraska,Dakota,608.016793363262,Count,31043,1344
Nebraska,Dawes,550.69633753682,Count,31045,1347
Nebraska,Dawson,1008.49818508302,Count,31047,1349
Nebraska,Deuel,121.901061137555,Count,31049,1351
Nebraska,Dixon,348.402759010183,Count,31051,1353
Nebraska,Dodge,2120.46121708374,Count,31053,1354
Nebraska,Douglas,6566.51565538708,Count,31055,1358
Nebraska,Dundy,147.059808737482,Count,31057,1360
Nebraska,Fillmore,252.207605464598,Count,31059,1363
Nebraska,Franklin,325.445886275717,Count,31061,1369
Nebraska,Frontier,501.108991607263,Count,31063,1371
Nebraska,Furnas,255.461959110229,Count,31065,1374
Nebraska,Gage,1241.11175174419,Count,31067,1378
Nebraska,Garden,559.744632001509,Count,31069,1381
Nebraska,Garfield,53.44721609978,Count,31071,1391
Nebraska,Gosper,290.985702793165,Count,31073,1393
Nebraska,Grant,118.999999364283,Count,31075,1395
Nebraska,Greeley,584.065582690887,Count,31077,1397
Nebraska,Hall,2335.18172277002,Count,31079,1402
Nebraska,Hamilton,156.476672777499,Count,31081,1405
Nebraska,Harlan,30.1242448941548,Count,31083,1409
Nebraska,Hayes,190.999999846688,Count,31085,1411
Nebraska,Hitchcock,630.848832418733,Count,31087,1414
Nebraska,Holt,570.851062022213,Count,31089,1416
Nebraska,Hooker,21.5440006438908,Count,31091,1418
Nebraska,Howard,218.311102277463,Count,31093,1311
Nebraska,Jefferson,343.28398806627,Count,31095,1312
Nebraska,Johnson,246.871444348129,Count,31097,1313
Nebraska,Kearney,129.476621555979,Count,31099,1314
Nebraska,Keith,395.479070265941,Count,31101,1316
Nebraska,Keya Paha,210.62825531174,Count,31103,1318
Nebraska,Kimball,51.4076477845581,Count,31105,1320
Nebraska,Knox,158.082211236429,Count,31107,1322
Nebraska,Lancaster,3260.92137314417,Count,31109,1324
Nebraska,Lincoln,1151.8662866769,Count,31111,1327
Nebraska,Logan,10.2115036784092,Count,31113,1328
Nebraska,Loup,99.0260294252468,Count,31115,1331
Nebraska,McPherson,97.0000002343104,Count,31117,1332
Nebraska,Madison,1173.77228597528,Count,31119,1335
Nebraska,Merrick,557.599010673811,Count,31121,1337
Nebraska,Morrill,472.769533601787,Count,31123,1339
Nebraska,Nance,235.876631938912,Count,31125,1341
Nebraska,Nemaha,44.2358518877736,Count,31127,1343
Nebraska,Nuckolls,365.764043843584,Count,31129,1345
Nebraska,Otoe,296.705499079508,Count,31131,1348
Nebraska,Pawnee,110.59326420554,Count,31133,1350
Nebraska,Perkins,161.053528523936,Count,31135,1352
Nebraska,Phelps,273.591504641461,Count,31137,1355
Nebraska,Pierce,845.658614631982,Count,31139,1356
Nebraska,Platte,1167.92578050373,Count,31141,1359
Nebraska,Polk,56.9964713092781,Count,31143,1362
Nebraska,Red Willow,992.927241140728,Count,31145,1364
Nebraska,Richardson,554.382843457929,Count,31147,1365
Nebraska,Rock,82.0104150013435,Count,31149,1366
Nebraska,Saline,521.275071250565,Count,31151,1367
Nebraska,Sarpy,2822.16953185768,Count,31153,1368
Nebraska,Saunders,566.818389356243,Count,31155,1370
Nebraska,Scotts Bluff,544.46714837331,Count,31157,1373
Nebraska,Seward,320.479217624084,Count,31159,1375
Nebraska,Sheridan,446.198792781534,Count,31161,1376
Nebraska,Sherman,619.546141440507,Count,31163,1377
Nebraska,Sioux,214.653419362644,Count,31165,1380
Nebraska,Stanton,557.928358821824,Count,31167,1382
Nebraska,Thayer,235.378480696437,Count,31169,1383
Nebraska,Thomas,134.807880073991,Count,31171,1384
Nebraska,Thurston,388.872180705027,Count,31173,1385
Nebraska,Valley,263.646413008259,Count,31175,1386
Nebraska,Washington,75.9366478750599,Count,31177,1387
Nebraska,Wayne,81.4321156968244,Count,31179,1388
Nebraska,Webster,395.031109270393,Count,31181,1389
Nebraska,Wheeler,155.000000404851,Count,31183,1390
Nebraska,York,698.357775545875,Count,31185,1392
Nevada,Churchill,965.916269775108,Count,32001,1396
Nevada,Clark,23026.4458630086,Count,32003,1399
Nevada,Douglas,3967.67941004041,Count,32005,1400
Nevada,Elko,1242.96680822876,Count,32007,1401
Nevada,Esmeralda,196.999999301649,Count,32009,1404
Nevada,Eureka,257.000000119309,Count,32011,1406
Nevada,Humboldt,556.796495616798,Count,32013,1407
Nevada,Lander,150.082443086161,Count,32015,1408
Nevada,Lincoln,763.917345484366,Count,32017,1410
Nevada,Lyon,1845.58908152225,Count,32019,1412
Nevada,Mineral,898.110740329148,Count,32021,1415
Nevada,Nye,4498.00191343838,Count,32023,1417
Nevada,Pershing,233.411356865011,Count,32027,1419
Nevada,Storey,51.5474023092538,Count,32029,1420
Nevada,Washoe,11233.2217917386,Count,32031,1423
Nevada,White Pine,654.710649047832,Count,32033,1425
Nevada,Carson City,2068.30473049358,Count,32510,1428
New Hampshire,Belknap,2362.40488305465,Count,33001,1432
New Hampshire,Carroll,187.373519853019,Count,33003,1435
New Hampshire,Cheshire,1868.0466614711,Count,33005,1437
New Hampshire,Coos,887.626123530956,Count,33007,1440
New Hampshire,Grafton,1580.89318727619,Count,33009,1442
New Hampshire,Hillsborough,16227.3521031284,Count,33011,1443
New Hampshire,Merrimack,4177.67132670682,Count,33013,1444
New Hampshire,Rockingham,14025.2477037983,Count,33015,1448
New Hampshire,Strafford,3300.47472746998,Count,33017,1453
New Hampshire,Sullivan,1028.89723243397,Count,33019,1454
New Jersey,Atlantic,10758.5182494607,Count,34001,1461
New Jersey,Bergen,15897.131433112,Count,34003,1465
New Jersey,Burlington,21652.1732836656,Count,34005,1470
New Jersey,Camden,14892.4131150618,Count,34007,1472
New Jersey,Cape May,8716.33854176839,Count,34009,1477
New Jersey,Cumberland,5798.78186996705,Count,34011,1482
New Jersey,Essex,10474.3923510118,Count,34013,1483
New Jersey,Gloucester,15248.8885093654,Count,34015,1484
New Jersey,Hudson,382.142680886202,Count,34017,1487
New Jersey,Hunterdon,2652.00457726509,Count,34019,1488
New Jersey,Mercer,12586.7171667216,Count,34021,1493
New Jersey,Middlesex,27435.4850882635,Count,34023,1497
New Jersey,Monmouth,25082.0371365227,Count,34025,1504
New Jersey,Morris,22330.1238575052,Count,34027,1511
New Jersey,Ocean,62481.3248508714,Count,34029,1546
New Jersey,Passaic,10075.424299283,Count,34031,1551
New Jersey,Salem,1672.75230389971,Count,34033,1553
New Jersey,Somerset,14230.4212677918,Count,34035,1558
New Jersey,Sussex,6027.92184876501,Count,34037,1561
New Jersey,Union,7726.73352501504,Count,34039,1566
New Jersey,Warren,4018.44675566197,Count,34041,1570
New Mexico,Bernalillo,13778.5277471117,Count,35001,1574
New Mexico,Catron,1041.00000487227,Count,35003,1576
New Mexico,Chaves,1917.63630490257,Count,35005,1578
New Mexico,Cibola,1379.04585149533,Count,35006,1580
New Mexico,Colfax,1593.23277362438,Count,35007,1582
New Mexico,Curry,1937.4818032105,Count,35009,1586
New Mexico,De Baca,68.6408155052766,Count,35011,1589
New Mexico,Doña Ana,9721.40581079674,Count,35013,
New Mexico,Eddy,3028.61948675229,Count,35015,1592
New Mexico,Grant,2258.11963722888,Count,35017,1594
New Mexico,Guadalupe,285.643625748733,Count,35019,1595
New Mexico,Harding,196.126333822269,Count,35021,1597
New Mexico,Hidalgo,287.392747766177,Count,35023,1600
New Mexico,Lea,1170.79011599607,Count,35025,1604
New Mexico,Lincoln,1612.86686337617,Count,35027,1613
New Mexico,Los Alamos,934.46441400185,Count,35028,1618
New Mexico,Luna,1509.1896439735,Count,35029,1622
New Mexico,McKinley,3975.40591742382,Count,35031,1626
New Mexico,Mora,269.453970985468,Count,35033,1629
New Mexico,Otero,3446.60330243896,Count,35035,1633
New Mexico,Quay,351.193689732637,Count,35037,1637
New Mexico,Rio Arriba,3178.74383348676,Count,35039,1639
New Mexico,Roosevelt,745.231965901469,Count,35041,1642
New Mexico,Sandoval,5090.25653543642,Count,35043,1646
New Mexico,San Juan,5037.43653476866,Count,35045,1650
New Mexico,San Miguel,2292.67763599445,Count,35047,1652
New Mexico,Santa Fe,5608.83978826277,Count,35049,1654
New Mexico,Sierra,1619.09578203544,Count,35051,1657
New Mexico,Socorro,1034.04827555187,Count,35053,1659
New Mexico,Taos,2347.2993462643,Count,35055,1662
New Mexico,Torrance,1078.28885580366,Count,35057,1664
New Mexico,Union,256.480825141726,Count,35059,1667
New Mexico,Valencia,5425.61886715822,Count,35061,1670
New York,Albany,12333.9569385115,Count,36001,1673
New York,Allegany,284.729658986148,Count,36003,1674
New York,Bronx,42.0631979107857,Count,36005,1681
New York,Broome,4226.85627141541,Count,36007,1683
New York,Cattaraugus,1006.34479599085,Count,36009,1687
New York,Cayuga,1005.78935965302,Count,36011,1689
New York,Chautauqua,3734.30367257839,Count,36013,1694
New York,Chemung,3423.45351559966,Count,36015,1696
New York,Chenango,318.590166522672,Count,36017,1699
New York,Clinton,2934.88415836318,Count,36019,1702
New York,Columbia,1419.74028774715,Count,36021,1704
New York,Cortland,777.791095540194,Count,36023,1706
New York,Delaware,249.614585947171,Count,36025,1707
New York,Dutchess,13313.9480098934,Count,36027,1711
New York,Erie,30408.4073492296,Count,36029,1723
New York,Essex,459.807771127602,Count,36031,1728
New York,Franklin,1330.40093604233,Count,36033,1731
New York,Fulton,1122.28703614158,Count,36035,1734
New York,Genesee,353.920967650716,Count,36037,1736
New York,Greene,1528.57016869426,Count,36039,1739
New York,Hamilton,638.199463565935,Count,36041,1742
New York,Herkimer,2169.81382866152,Count,36043,1745
New York,Jefferson,1500.5885846176,Count,36045,1782
New York,Kings,46.663245042786,Count,36047,1788
New York,Lewis,775.138464337992,Count,36049,1790
New York,Livingston,1207.5644015255,Count,36051,1791
New York,Madison,1807.71219485494,Count,36053,1796
New York,Monroe,31888.3935405501,Count,36055,1804
New York,Montgomery,1849.47941420609,Count,36057,1807
New York,Nassau,11226.8489294815,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,6204.76071723581,Count,36063,1850
New York,Oneida,6826.23252941889,Count,36065,1852
New York,Onondaga,14054.6231048436,Count,36067,1853
New York,Ontario,2712.42504611723,Count,36069,1856
New York,Orange,11856.1847402271,Count,36071,1859
New York,Orleans,991.722030118227,Count,36073,1862
New York,Oswego,1481.34120404717,Count,36075,1864
New York,Otsego,2463.49584019449,Count,36077,1868
New York,Putnam,4499.77765798104,Count,36079,1870
New York,Queens,1312.84054532782,Count,36081,1872
New York,Rensselaer,4881.08660072484,Count,36083,1874
New York,Richmond,939.255048756715,Count,36085,1876
New York,Rockland,8785.37385957583,Count,36087,1879
New York,St. Lawrence,3089.55597401588,Count,36089,1883
New York,Saratoga,7269.5658527975,Count,36091,1885
New York,Schenectady,5097.43578136246,Count,36093,1887
New York,Schoharie,1023.47921662706,Count,36095,1888
New York,Schuyler,291.877890475518,Count,36097,1889
New York,Seneca,879.106782517832,Count,36099,1890
New York,Steuben,1626.59063758168,Count,36101,1891
New York,Suffolk,53050.6721151216,Count,36103,1924
New York,Sullivan,721.240369381794,Count,36105,1928
New York,Tioga,1308.98347692404,Count,36107,1930
New York,Tompkins,1299.35837351385,Count,36109,1933
New York,Ulster,7655.18044012901,Count,36111,1935
New York,Warren,1783.65988018332,Count,36113,1938
New York,Washington,1190.07937528767,Count,36115,1942
New York,Wayne,1544.84410006656,Count,36117,1952
New York,Westchester,21913.7200735171,Count,36119,1960
New York,Wyoming,907.093292245393,Count,36121,1962
New York,Yates,81.8695781332099,Count,36123,1965
North Carolina,Alamance,4435.63392678383,Count,37001,1967
North Carolina,Alexander,324.537629366645,Count,37003,1968
North Carolina,Alleghany,89.9665265368531,Count,37005,1970
North Carolina,Anson,237.206151666956,Count,37007,1972
North Carolina,Ashe,289.990592071023,Count,37009,1975
North Carolina,Avery,27.6048832746455,Count,37011,1977
North Carolina,Beaufort,808.416352011682,Count,37013,1981
North Carolina,Bertie,258.593006201951,Count,37015,1983
North Carolina,Bladen,501.976359802348,Count,37017,1986
North Carolina,Brunswick,3538.687394079,Count,37019,1995
North Carolina,Buncombe,8133.42804304259,Count,37021,1422
North Carolina,Burke,4846.60102718245,Count,37023,1424
North Carolina,Cabarrus,4493.71353705762,Count,37025,1426
North Carolina,Caldwell,4367.49557580543,Count,37027,1429
North Carolina,Camden,50.9491185059542,Count,37029,1433
North Carolina,Carteret,3763.67776419846,Count,37031,1447
North Carolina,Caswell,323.451056566497,Count,37033,1449
North Carolina,Catawba,4514.51201822161,Count,37035,1450
North Carolina,Chatham,422.942570837116,Count,37037,1451
North Carolina,Cherokee,494.367400280485,Count,37039,1452
North Carolina,Chowan,706.203274274746,Count,37041,1455
North Carolina,Clay,84.4303496673456,Count,37043,1457
North Carolina,Cleveland,2595.49411783876,Count,37045,1458
North Carolina,Columbus,284.810797088682,Count,37047,1459
North Carolina,Craven,4284.71182778571,Count,37049,1462
North Carolina,Cumberland,6067.41650513013,Count,37051,1464
North Carolina,Currituck,432.475914028864,Count,37053,1481
North Carolina,Dare,1710.93995993061,Count,37055,1485
North Carolina,Davidson,3819.87725797832,Count,37057,1489
North Carolina,Davie,784.151816179456,Count,37059,1490
North Carolina,Duplin,138.969527654889,Count,37061,1492
North Carolina,Durham,7418.79147996063,Count,37063,1494
North Carolina,Edgecombe,1120.44535732632,Count,37065,1495
North Carolina,Forsyth,15951.8140386571,Count,37067,1496
North Carolina,Franklin,503.894760415204,Count,37069,1498
North Carolina,Gaston,7097.87893116614,Count,37071,1499
North Carolina,Gates,1.00665456885406,Count,37073,1500
North Carolina,Graham,73.8125644641027,Count,37075,1502
North Carolina,Granville,1235.40220153561,Count,37077,1503
North Carolina,Greene,nan,Count,37079,1505
North Carolina,Guilford,11874.4151204498,Count,37081,1506
North Carolina,Halifax,1291.13613240588,Count,37083,1508
North Carolina,Harnett,868.179648461388,Count,37085,1509
North Carolina,Haywood,2599.20083945051,Count,37087,1512
North Carolina,Henderson,5787.69357029236,Count,37089,1514
North Carolina,Hertford,481.894105093853,Count,37091,1515
North Carolina,Hoke,525.788795984579,Count,37093,1517
North Carolina,Hyde,783.297337298322,Count,37095,1521
North Carolina,Iredell,3139.77193942138,Count,37097,1525
North Carolina,Jackson,509.788515509442,Count,37099,1528
North Carolina,Johnston,782.069373896227,Count,37101,1530
North Carolina,Jones,0.0848994851112366,Count,37103,1536
North Carolina,Lee,1254.18543653277,Count,37105,1540
North Carolina,Lenoir,1270.30403744476,Count,37107,1542
North Carolina,Lincoln,1916.96978619257,Count,37109,1545
North Carolina,McDowell,304.985941793739,Count,37111,1554
North Carolina,Macon,463.036157911879,Count,37113,1556
North Carolina,Madison,520.01997494606,Count,37115,1560
North Carolina,Martin,177.24674779874,Count,37117,1563
North Carolina,Mecklenburg,16387.9197241662,Count,37119,1565
North Carolina,Mitchell,nan,Count,37121,1568
North Carolina,Montgomery,87.8458151016858,Count,37123,1573
North Carolina,Moore,5986.46054795181,Count,37125,1584
North Carolina,Nash,1540.65199468997,Count,37127,1588
North Carolina,New Hanover,8461.28835576502,Count,37129,1602
North Carolina,Northampton,485.527654901595,Count,37131,1606
North Carolina,Onslow,2358.56182377572,Count,37133,1625
North Carolina,Orange,1546.5538251387,Count,37135,1630
North Carolina,Pamlico,173.723141917886,Count,37137,1703
North Carolina,Pasquotank,1421.31953802505,Count,37139,1714
North Carolina,Pender,548.181666168495,Count,37141,1718
North Carolina,Perquimans,98.0454721610311,Count,37143,1724
North Carolina,Person,698.390113815182,Count,37145,1729
North Carolina,Pitt,1521.20270154224,Count,37147,1733
North Carolina,Polk,16.2493565287441,Count,37149,1738
North Carolina,Randolph,3577.38328740477,Count,37151,1741
North Carolina,Richmond,818.58641368978,Count,37153,1744
North Carolina,Robeson,1166.15276601496,Count,37155,1747
North Carolina,Rockingham,3207.54790430258,Count,37157,1751
North Carolina,Rowan,5095.33675976864,Count,37159,1754
North Carolina,Rutherford,2441.10290896455,Count,37161,1764
North Carolina,Sampson,540.452954983159,Count,37163,1769
North Carolina,Scotland,1017.58871179495,Count,37165,1772
North Carolina,Stanly,637.25919173492,Count,37167,1775
North Carolina,Stokes,1205.79403956948,Count,37169,1777
North Carolina,Surry,1072.40368339722,Count,37171,1780
North Carolina,Swain,35.434673654654,Count,37173,1784
North Carolina,Transylvania,601.259751161299,Count,37175,1786
North Carolina,Tyrrell,119.490411520026,Count,37177,1794
North Carolina,Union,2615.60853953791,Count,37179,1798
North Carolina,Vance,737.409365558099,Count,37181,1801
North Carolina,Wake,12936.0893785135,Count,37183,1805
North Carolina,Warren,219.344843165071,Count,37185,1809
North Carolina,Washington,611.881034123227,Count,37187,1811
North Carolina,Watauga,494.629267170407,Count,37189,1813
North Carolina,Wayne,3020.18386686714,Count,37191,1814
North Carolina,Wilkes,1416.57060274382,Count,37193,1817
North Carolina,Wilson,399.656417576392,Count,37195,1819
North Carolina,Yadkin,177.08245444455,Count,37197,1821
North Carolina,Yancey,49.9801625131513,Count,37199,1823
North Dakota,Adams,140.392021736064,Count,38001,1826
North Dakota,Barnes,541.308890480943,Count,38003,1828
North Dakota,Benson,642.341187989566,Count,38005,1831
North Dakota,Billings,150.999999026179,Count,38007,1833
North Dakota,Bottineau,600.010389645265,Count,38009,1836
North Dakota,Bowman,189.320646299242,Count,38011,1838
North Dakota,Burke,411.999999086561,Count,38013,1841
North Dakota,Burleigh,2588.32578682209,Count,38015,1844
North Dakota,Cass,2397.90266942855,Count,38017,1848
North Dakota,Cavalier,367.100403897619,Count,38019,1849
North Dakota,Dickey,171.861304181297,Count,38021,2004
North Dakota,Divide,180.235086212718,Count,38023,2007
North Dakota,Dunn,306.518216179949,Count,38025,2013
North Dakota,Eddy,148.955440108327,Count,38027,2017
North Dakota,Emmons,415.133688361384,Count,38029,2021
North Dakota,Foster,155.911429247624,Count,38031,2026
North Dakota,Golden Valley,358.000000977949,Count,38033,2036
North Dakota,Grand Forks,891.535020716325,Count,38035,2043
North Dakota,Grant,260.868193155629,Count,38037,2051
North Dakota,Griggs,194.536802328097,Count,38039,2056
North Dakota,Hettinger,637.492590818098,Count,38041,2063
North Dakota,Kidder,508.048625819462,Count,38043,2068
North Dakota,LaMoure,436.270481243218,Count,38045,2074
North Dakota,Logan,231.09649096956,Count,38047,2078
North Dakota,McHenry,778.791795182448,Count,38049,2082
North Dakota,McIntosh,105.20371681047,Count,38051,2090
North Dakota,McKenzie,315.075304687159,Count,38053,2097
North Dakota,McLean,1053.08142734145,Count,38055,2103
North Dakota,Mercer,271.416147825774,Count,38057,2107
North Dakota,Morton,1357.34329609153,Count,38059,2114
North Dakota,Mountrail,163.958459580186,Count,38061,2119
North Dakota,Nelson,858.000000699293,Count,38063,2122
North Dakota,Oliver,252.909090281353,Count,38065,2127
North Dakota,Pembina,636.315698767977,Count,38067,2131
North Dakota,Pierce,157.005271027526,Count,38069,2136
North Dakota,Ramsey,375.065414506054,Count,38071,2141
North Dakota,Ransom,154.446926256814,Count,38073,2147
North Dakota,Renville,266.870716869842,Count,38075,2150
North Dakota,Richland,1078.22224962546,Count,38077,2156
North Dakota,Rolette,258.377717719917,Count,38079,2161
North Dakota,Sargent,162.260184486022,Count,38081,2164
North Dakota,Sheridan,328.165390073299,Count,38083,2169
North Dakota,Sioux,155.040889152849,Count,38085,2175
North Dakota,Slope,129.645047025974,Count,38087,2180
North Dakota,Stark,569.452832058826,Count,38089,2182
North Dakota,Steele,400.285106443797,Count,38091,2186
North Dakota,Stutsman,1255.92191975124,Count,38093,2199
North Dakota,Towner,165.441842401493,Count,38095,2205
North Dakota,Traill,213.585116999024,Count,38097,2217
North Dakota,Walsh,416.146757923416,Count,38099,2225
North Dakota,Ward,2033.21258655655,Count,38101,2233
North Dakota,Wells,445.678861492815,Count,38103,2237
North Dakota,Williams,572.887073611496,Count,38105,2244
Ohio,Adams,266.260850904092,Count,39001,2248
Ohio,Allen,3243.51834735966,Count,39003,2250
Ohio,Ashland,514.638176575518,Count,39005,2254
Ohio,Ashtabula,3532.81056293325,Count,39007,2259
Ohio,Athens,1230.92323277801,Count,39009,2266
Ohio,Auglaize,283.566048654597,Count,39011,2273
Ohio,Belmont,1561.02855478331,Count,39013,2278
Ohio,Brown,551.67309450579,Count,39015,2282
Ohio,Butler,13393.0198012872,Count,39017,2286
Ohio,Carroll,392.265947267794,Count,39019,2289
Ohio,Champaign,113.901493543119,Count,39021,2291
Ohio,Clark,5140.70912844369,Count,39023,2300
Ohio,Clermont,7723.24346448847,Count,39025,2306
Ohio,Clinton,1129.79777739039,Count,39027,2310
Ohio,Columbiana,3807.71257451563,Count,39029,2315
Ohio,Coshocton,1071.45792240683,Count,39031,2317
Ohio,Crawford,1868.98806027211,Count,39033,2323
Ohio,Cuyahoga,43754.119219417,Count,39035,2332
Ohio,Darke,633.597090344658,Count,39037,2345
Ohio,Defiance,741.993299501723,Count,39039,2350
Ohio,Delaware,3725.33443070296,Count,39041,2352
Ohio,Erie,3881.24363911998,Count,39043,2357
Ohio,Fairfield,4085.47096305974,Count,39045,2365
Ohio,Fayette,144.691283886456,Count,39047,2368
Ohio,Franklin,27484.9456330952,Count,39049,2375
Ohio,Fulton,1146.11961957394,Count,39051,2378
Ohio,Gallia,670.736079786657,Count,39053,2383
Ohio,Geauga,2980.90215719128,Count,39055,2390
Ohio,Greene,6213.87554263615,Count,39057,2393
Ohio,Guernsey,1199.15131625666,Count,39059,2399
Ohio,Hamilton,32824.6053558333,Count,39061,2411
Ohio,Hancock,1549.57103879344,Count,39063,2427
Ohio,Hardin,382.0239240729,Count,39065,2432
Ohio,Harrison,56.5436028150434,Count,39067,2440
Ohio,Henry,717.383226409562,Count,39069,2451
Ohio,Highland,359.734388481419,Count,39071,2457
Ohio,Hocking,888.645294558359,Count,39073,2461
Ohio,Holmes,137.873343522719,Count,39075,2464
Ohio,Huron,1225.7854075411,Count,39077,2468
Ohio,Jackson,235.334333230116,Count,39079,2472
Ohio,Jefferson,2864.34006221564,Count,39081,2476
Ohio,Knox,1471.47613961097,Count,39083,2479
Ohio,Lake,11291.1840831538,Count,39085,2493
Ohio,Lawrence,1353.39038730135,Count,39087,2499
Ohio,Licking,4697.2098142207,Count,39089,2504
Ohio,Logan,698.385887190961,Count,39091,2510
Ohio,Lorain,11917.0721232015,Count,39093,2516
Ohio,Lucas,9543.10361563132,Count,39095,2520
Ohio,Madison,1647.76868311594,Count,39097,2529
Ohio,Mahoning,10853.4634527614,Count,39099,2534
Ohio,Marion,2318.4712961381,Count,39101,2541
Ohio,Medina,4375.62094591331,Count,39103,2545
Ohio,Meigs,653.119050501459,Count,39105,2549
Ohio,Mercer,210.45806467309,Count,39107,2552
Ohio,Miami,1855.52840009505,Count,39109,2558
Ohio,Monroe,132.347196580837,Count,39111,2565
Ohio,Montgomery,22495.6080540588,Count,39113,2573
Ohio,Morgan,146.033128871455,Count,39115,2000
Ohio,Morrow,24.935846837936,Count,39117,2006
Ohio,Muskingum,2377.05019770087,Count,39119,2010
Ohio,Noble,1131.26928049218,Count,39121,2012
Ohio,Ottawa,2120.42354306652,Count,39123,2019
Ohio,Paulding,400.778984742372,Count,39125,2024
Ohio,Perry,181.520698083554,Count,39127,2027
Ohio,Pickaway,557.974523466658,Count,39129,2031
Ohio,Pike,532.501300207518,Count,39131,2034
Ohio,Portage,5783.48948301298,Count,39133,2038
Ohio,Preble,74.769627506379,Count,39135,2039
Ohio,Putnam,741.733816454288,Count,39137,2040
Ohio,Richland,4766.53554189755,Count,39139,2042
Ohio,Ross,1425.67803953327,Count,39141,2045
Ohio,Sandusky,1123.34564046919,Count,39143,2047
Ohio,Scioto,2712.90044663768,Count,39145,2048
Ohio,Seneca,1644.38103340691,Count,39147,2049
Ohio,Shelby,1109.87026006912,Count,39149,2052
Ohio,Stark,17205.424177983,Count,39151,2054
Ohio,Summit,23184.4278735273,Count,39153,2057
Ohio,Trumbull,7975.83977285266,Count,39155,2061
Ohio,Tuscarawas,3207.46034544959,Count,39157,2065
Ohio,Union,837.158731903471,Count,39159,2067
Ohio,Van Wert,898.927937395611,Count,39161,2071
