State,County,Black low access to store 2015 (LACCESS_BLACK15),Units,FIPS,FID
Montana,Blaine,5.99999999912779,Count,30005,1124
Montana,Broadwater,3.61915558257897,Count,30007,1132
Montana,Carbon,16.1251105527318,Count,30009,1137
Montana,Carter,1.00000005825046,Count,30011,1141
Montana,Cascade,449.374786875456,Count,30013,1144
Montana,Chouteau,1.99999995967947,Count,30015,1150
Montana,Custer,9.95313137024641,Count,30017,1153
Montana,Daniels,1.82073744910304,Count,30019,1157
Montana,Dawson,5.71782886981964,Count,30021,1160
Montana,Deer Lodge,0.0,Count,30023,1163
Montana,Fallon,1.0,Count,30025,1165
Montana,Fergus,5.00000014040171,Count,30027,1169
Montana,Flathead,12.4693673109168,Count,30029,1173
Montana,Gallatin,17.5466204906097,Count,30031,1177
Montana,Garfield,3.00000002408433,Count,30033,1182
Montana,Glacier,3.99208065906532,Count,30035,1186
Montana,Golden Valley,0.0,Count,30037,1189
Montana,Granite,0.0,Count,30039,1192
Montana,Hill,17.5467887274635,Count,30041,1195
Montana,Jefferson,1.24667556565146,Count,30043,1199
Montana,Judith Basin,0.0,Count,30045,1202
Montana,Lake,5.15323782282849,Count,30047,1207
Montana,Lewis and Clark,32.3451800149854,Count,30049,1211
Montana,Liberty,0.0,Count,30051,1214
Montana,Lincoln,4.34549882652141,Count,30053,1219
Montana,McCone,2.50251753549546,Count,30055,1223
Montana,Madison,1.00000001490116,Count,30057,1226
Montana,Meagher,2.00000004284084,Count,30059,1231
Montana,Mineral,4.00000001676381,Count,30061,1234
Montana,Missoula,74.0893471061759,Count,30063,1239
Montana,Musselshell,4.38508676046189,Count,30065,1241
Montana,Park,10.1634076958858,Count,30067,1244
Montana,Petroleum,0.0,Count,30069,1247
Montana,Phillips,0.0,Count,30071,1250
Montana,Pondera,0.0184681025566533,Count,30073,1254
Montana,Powder River,0.0,Count,30075,1259
Montana,Powell,5.95221781733562,Count,30077,1262
Montana,Prairie,0.0,Count,30079,1264
Montana,Ravalli,14.6195891656522,Count,30081,1268
Montana,Richland,5.71929104721164,Count,30083,1271
Montana,Roosevelt,6.33835366790959,Count,30085,1275
Montana,Rosebud,4.90997772092498,Count,30087,1277
Montana,Sanders,9.00000010760778,Count,30089,1278
Montana,Sheridan,2.99999998095774,Count,30091,1281
Montana,Silver Bow,16.5746956674411,Count,30093,1284
Montana,Stillwater,0.0,Count,30095,1286
Montana,Sweet Grass,3.00000002703428,Count,30097,1288
Montana,Teton,1.9999999647827,Count,30099,1290
Montana,Toole,8.70867440401344,Count,30101,1292
Montana,Treasure,0.0,Count,30103,1293
Montana,Valley,5.99999998172279,Count,30105,1296
Montana,Wheatland,6.99999964991366,Count,30107,1298
Montana,Wibaux,0.0,Count,30109,1300
Montana,Yellowstone,158.81999566573,Count,30111,1302
Nebraska,Adams,62.5874917579349,Count,31001,1303
Nebraska,Antelope,5.99999999359716,Count,31003,1305
Nebraska,Arthur,0.0,Count,31005,1307
Nebraska,Banner,0.0,Count,31007,1308
Nebraska,Blaine,1.0,Count,31009,1309
Nebraska,Boone,6.99999988079071,Count,31011,1310
Nebraska,Box Butte,17.3961606919183,Count,31013,1315
Nebraska,Boyd,0.999999970197678,Count,31015,1317
Nebraska,Brown,0.0,Count,31017,1319
Nebraska,Buffalo,66.1803371856051,Count,31019,1321
Nebraska,Burt,0.0,Count,31021,1323
Nebraska,Butler,1.00000000372529,Count,31023,1325
Nebraska,Cass,7.8766017461312,Count,31025,1326
Nebraska,Cedar,0.0,Count,31027,1329
Nebraska,Chase,2.35220974124968,Count,31029,1330
Nebraska,Cherry,4.92952518241304,Count,31031,1333
Nebraska,Cheyenne,1.99999992339872,Count,31033,1334
Nebraska,Clay,7.99999988665331,Count,31035,1336
Nebraska,Colfax,0.0,Count,31037,1338
Nebraska,Cuming,0.0,Count,31039,1340
Nebraska,Custer,11.0000001446751,Count,31041,1342
Nebraska,Dakota,106.119540851621,Count,31043,1344
Nebraska,Dawes,13.9402166046202,Count,31045,1347
Nebraska,Dawson,452.879174487665,Count,31047,1349
Nebraska,Deuel,0.0,Count,31049,1351
Nebraska,Dixon,7.01783816637908,Count,31051,1353
Nebraska,Dodge,52.1260266645078,Count,31053,1354
Nebraska,Douglas,5570.72005961637,Count,31055,1358
Nebraska,Dundy,1.99999997019768,Count,31057,1360
Nebraska,Fillmore,0.0,Count,31059,1363
Nebraska,Franklin,0.999999973922968,Count,31061,1369
Nebraska,Frontier,0.0,Count,31063,1371
Nebraska,Furnas,3.0,Count,31065,1374
Nebraska,Gage,10.851794544782,Count,31067,1378
Nebraska,Garden,4.00000004470348,Count,31069,1381
Nebraska,Garfield,0.0,Count,31071,1391
Nebraska,Gosper,6.99999997857958,Count,31073,1393
Nebraska,Grant,0.0,Count,31075,1395
Nebraska,Greeley,16.0000002257875,Count,31077,1397
Nebraska,Hall,278.813312310842,Count,31079,1402
Nebraska,Hamilton,1.78270209394395,Count,31081,1405
Nebraska,Harlan,0.0,Count,31083,1409
Nebraska,Hayes,0.0,Count,31085,1411
Nebraska,Hitchcock,7.0,Count,31087,1414
Nebraska,Holt,0.0,Count,31089,1416
Nebraska,Hooker,0.0,Count,31091,1418
Nebraska,Howard,0.668043652942288,Count,31093,1311
Nebraska,Jefferson,8.00000004903995,Count,31095,1312
Nebraska,Johnson,0.999999970197678,Count,31097,1313
Nebraska,Kearney,0.999999970197678,Count,31099,1314
Nebraska,Keith,4.00000005802212,Count,31101,1316
Nebraska,Keya Paha,0.0,Count,31103,1318
Nebraska,Kimball,0.0,Count,31105,1320
Nebraska,Knox,0.803190050763078,Count,31107,1322
Nebraska,Lancaster,1124.1980972116,Count,31109,1324
Nebraska,Lincoln,47.5223182982299,Count,31111,1327
Nebraska,Logan,0.0,Count,31113,1328
Nebraska,Loup,0.999999989882781,Count,31115,1331
Nebraska,McPherson,2.000000057742,Count,31117,1332
Nebraska,Madison,101.438664875033,Count,31119,1335
Nebraska,Merrick,6.56694772600895,Count,31121,1337
Nebraska,Morrill,3.0,Count,31123,1339
Nebraska,Nance,1.99999996647239,Count,31125,1341
Nebraska,Nemaha,2.00000007078052,Count,31127,1343
Nebraska,Nuckolls,0.0,Count,31129,1345
Nebraska,Otoe,24.2679474526667,Count,31131,1348
Nebraska,Pawnee,1.0,Count,31133,1350
Nebraska,Perkins,8.99999988609852,Count,31135,1352
Nebraska,Phelps,0.999999976716936,Count,31137,1355
Nebraska,Pierce,5.72667987494788,Count,31139,1356
Nebraska,Platte,19.8208534666337,Count,31141,1359
Nebraska,Polk,0.0,Count,31143,1362
Nebraska,Red Willow,26.8594464161433,Count,31145,1364
Nebraska,Richardson,4.00000001862645,Count,31147,1365
Nebraska,Rock,1.00000003178248,Count,31149,1366
Nebraska,Saline,10.4745486091124,Count,31151,1367
Nebraska,Sarpy,1124.08552280217,Count,31153,1368
Nebraska,Saunders,4.91532473743428,Count,31155,1370
Nebraska,Scotts Bluff,10.174275238649,Count,31157,1373
Nebraska,Seward,1.33232688903809,Count,31159,1375
Nebraska,Sheridan,2.99396019911691,Count,31161,1376
Nebraska,Sherman,3.00000006068149,Count,31163,1377
Nebraska,Sioux,0.0,Count,31165,1380
Nebraska,Stanton,26.6489151120186,Count,31167,1382
Nebraska,Thayer,0.0,Count,31169,1383
Nebraska,Thomas,1.00000000387308,Count,31171,1384
Nebraska,Thurston,0.0,Count,31173,1385
Nebraska,Valley,0.0,Count,31175,1386
Nebraska,Washington,10.5015358617529,Count,31177,1387
Nebraska,Wayne,1.00000001490116,Count,31179,1388
Nebraska,Webster,7.99999987520278,Count,31181,1389
Nebraska,Wheeler,0.0,Count,31183,1390
Nebraska,York,5.7438943687157,Count,31185,1392
Nevada,Churchill,143.940962745565,Count,32001,1396
Nevada,Clark,22800.4449579279,Count,32003,1399
Nevada,Douglas,86.7646344311579,Count,32005,1400
Nevada,Elko,139.410967076119,Count,32007,1401
Nevada,Esmeralda,0.0,Count,32009,1404
Nevada,Eureka,1.99999994784594,Count,32011,1406
Nevada,Humboldt,35.4716756011685,Count,32013,1407
Nevada,Lander,3.00000008123686,Count,32015,1408
Nevada,Lincoln,119.00000076415,Count,32017,1410
Nevada,Lyon,115.091890499242,Count,32019,1412
Nevada,Mineral,163.072632714233,Count,32021,1415
Nevada,Nye,299.645998100586,Count,32023,1417
Nevada,Pershing,3.00000002439629,Count,32027,1419
Nevada,Storey,9.00000029802322,Count,32029,1420
Nevada,Washoe,1987.90937513773,Count,32031,1423
Nevada,White Pine,307.393051137526,Count,32033,1425
Nevada,Carson City,394.180206258051,Count,32510,1428
New Hampshire,Belknap,69.2890494227076,Count,33001,1432
New Hampshire,Carroll,0.483570666983724,Count,33003,1435
New Hampshire,Cheshire,56.2759637220151,Count,33005,1437
New Hampshire,Coos,29.368553796332,Count,33007,1440
New Hampshire,Grafton,99.8249074970902,Count,33009,1442
New Hampshire,Hillsborough,2141.27747834977,Count,33011,1443
New Hampshire,Merrimack,307.423363584574,Count,33013,1444
New Hampshire,Rockingham,628.957526657729,Count,33015,1448
New Hampshire,Strafford,232.078054809411,Count,33017,1453
New Hampshire,Sullivan,26.0924385912405,Count,33019,1454
New Jersey,Atlantic,12483.3317190072,Count,34001,1461
New Jersey,Bergen,1551.84427966525,Count,34003,1465
New Jersey,Burlington,25290.4618155679,Count,34005,1470
New Jersey,Camden,17219.8959146269,Count,34007,1472
New Jersey,Cape May,1123.0488444375,Count,34009,1477
New Jersey,Cumberland,9313.93001471361,Count,34011,1482
New Jersey,Essex,4978.00027405499,Count,34013,1483
New Jersey,Gloucester,12913.5097133218,Count,34015,1484
New Jersey,Hudson,294.826172643807,Count,34017,1487
New Jersey,Hunterdon,356.742732058692,Count,34019,1488
New Jersey,Mercer,11374.4767043402,Count,34021,1493
New Jersey,Middlesex,17937.2357818535,Count,34023,1497
New Jersey,Monmouth,7691.98601704958,Count,34025,1504
New Jersey,Morris,4145.81762813526,Count,34027,1511
New Jersey,Ocean,7811.41397727258,Count,34029,1546
New Jersey,Passaic,1870.27404493414,Count,34031,1551
New Jersey,Salem,886.602034506149,Count,34033,1553
New Jersey,Somerset,4675.20085865761,Count,34035,1558
New Jersey,Sussex,982.800362881233,Count,34037,1561
New Jersey,Union,3586.22025689504,Count,34039,1566
New Jersey,Warren,1213.16389130735,Count,34041,1570
New Mexico,Bernalillo,3582.22816581829,Count,35001,1574
New Mexico,Catron,16.0000004033481,Count,35003,1576
New Mexico,Chaves,331.840367227832,Count,35005,1578
New Mexico,Cibola,44.1055100270605,Count,35006,1580
New Mexico,Colfax,42.3971312924083,Count,35007,1582
New Mexico,Curry,1513.96526726367,Count,35009,1586
New Mexico,De Baca,0.135731324342487,Count,35011,1589
New Mexico,Doña Ana,1260.37491640946,Count,35013,
New Mexico,Eddy,232.772771892399,Count,35015,1592
New Mexico,Grant,81.2870049759566,Count,35017,1594
New Mexico,Guadalupe,59.7563920855213,Count,35019,1595
New Mexico,Harding,1.99999995945836,Count,35021,1597
New Mexico,Hidalgo,0.181778155521897,Count,35023,1600
New Mexico,Lea,319.197799711745,Count,35025,1604
New Mexico,Lincoln,17.7536696624643,Count,35027,1613
New Mexico,Los Alamos,42.9824464538688,Count,35028,1618
New Mexico,Luna,62.5659961539221,Count,35029,1622
New Mexico,McKinley,144.774767238739,Count,35031,1626
New Mexico,Mora,6.99999990941335,Count,35033,1629
New Mexico,Otero,692.651630771972,Count,35035,1633
New Mexico,Quay,2.09934404628621,Count,35037,1637
New Mexico,Rio Arriba,93.9433880554817,Count,35039,1639
New Mexico,Roosevelt,83.3253230483633,Count,35041,1642
New Mexico,Sandoval,889.144720028004,Count,35043,1646
New Mexico,San Juan,197.777737450864,Count,35045,1650
New Mexico,San Miguel,125.592378379053,Count,35047,1652
New Mexico,Santa Fe,361.976083191256,Count,35049,1654
New Mexico,Sierra,16.2760215730377,Count,35051,1657
New Mexico,Socorro,48.7404342887686,Count,35053,1659
New Mexico,Taos,52.4762142765603,Count,35055,1662
New Mexico,Torrance,66.0377257977278,Count,35057,1664
New Mexico,Union,0.0,Count,35059,1667
New Mexico,Valencia,444.962075099086,Count,35061,1670
New York,Albany,6404.31995069113,Count,36001,1673
New York,Allegany,227.604933046823,Count,36003,1674
New York,Bronx,4079.19249367714,Count,36005,1681
New York,Broome,642.037888661812,Count,36007,1683
New York,Cattaraugus,43.7985286891198,Count,36009,1687
New York,Cayuga,51.8980617437046,Count,36011,1689
New York,Chautauqua,649.556908703636,Count,36013,1694
New York,Chemung,1474.92764877892,Count,36015,1696
New York,Chenango,13.4058646822668,Count,36017,1699
New York,Clinton,2131.36237274967,Count,36019,1702
New York,Columbia,1260.45993071183,Count,36021,1704
New York,Cortland,33.163571742567,Count,36023,1706
New York,Delaware,7.48408250388093,Count,36025,1707
New York,Dutchess,9049.16364059597,Count,36027,1711
New York,Erie,13851.0033103993,Count,36029,1723
New York,Essex,761.471111901104,Count,36031,1728
New York,Franklin,2139.71577771004,Count,36033,1731
New York,Fulton,51.1701564402829,Count,36035,1734
New York,Genesee,23.6977526628471,Count,36037,1736
New York,Greene,1997.6751816479,Count,36039,1739
New York,Hamilton,19.4799267550123,Count,36041,1742
New York,Herkimer,88.7689357451818,Count,36043,1745
New York,Jefferson,1461.32994663155,Count,36045,1782
New York,Kings,5.31520203407854,Count,36047,1788
New York,Lewis,28.0701942436572,Count,36049,1790
New York,Livingston,193.687863740022,Count,36051,1791
New York,Madison,313.861991114631,Count,36053,1796
New York,Monroe,12455.2166399585,Count,36055,1804
New York,Montgomery,215.408949305929,Count,36057,1807
New York,Nassau,2612.33051899006,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,2299.77189590578,Count,36063,1850
New York,Oneida,2274.87323486973,Count,36065,1852
New York,Onondaga,2833.74177876027,Count,36067,1853
New York,Ontario,905.291101542546,Count,36069,1856
New York,Orange,8647.96944853562,Count,36071,1859
New York,Orleans,233.606488170088,Count,36073,1862
New York,Oswego,237.62092317018,Count,36075,1864
New York,Otsego,316.910860326479,Count,36077,1868
New York,Putnam,791.244992819923,Count,36079,1870
New York,Queens,15.9473012737581,Count,36081,1872
New York,Rensselaer,1063.59664826722,Count,36083,1874
New York,Richmond,44.8651615436829,Count,36085,1876
New York,Rockland,3587.42673168224,Count,36087,1879
New York,St. Lawrence,112.223112655494,Count,36089,1883
New York,Saratoga,836.703724080698,Count,36091,1885
New York,Schenectady,2850.73084722662,Count,36093,1887
New York,Schoharie,208.98905239569,Count,36095,1888
New York,Schuyler,15.1903452103224,Count,36097,1889
New York,Seneca,91.2562083448865,Count,36099,1890
New York,Steuben,163.033534228867,Count,36101,1891
New York,Suffolk,21665.3466727863,Count,36103,1924
New York,Sullivan,1096.46953344502,Count,36105,1928
New York,Tioga,53.5272111551385,Count,36107,1930
New York,Tompkins,740.14019497228,Count,36109,1933
New York,Ulster,3429.85680120818,Count,36111,1935
New York,Warren,83.0617090520692,Count,36113,1938
New York,Washington,77.4580933257678,Count,36115,1942
New York,Wayne,296.31049404674,Count,36117,1952
New York,Westchester,5962.9916733334,Count,36119,1960
New York,Wyoming,2282.09252712224,Count,36121,1962
New York,Yates,10.5569315254688,Count,36123,1965
North Carolina,Alamance,7290.57814476211,Count,37001,1967
North Carolina,Alexander,82.2823161431324,Count,37003,1968
North Carolina,Alleghany,0.964232742786407,Count,37005,1970
North Carolina,Anson,1169.64978062571,Count,37007,1972
North Carolina,Ashe,1.09721010201201,Count,37009,1975
North Carolina,Avery,0.0,Count,37011,1977
North Carolina,Beaufort,1016.80588301253,Count,37013,1981
North Carolina,Bertie,577.978087129762,Count,37015,1983
North Carolina,Bladen,1012.54301849941,Count,37017,1986
North Carolina,Brunswick,1724.33598646576,Count,37019,1995
North Carolina,Buncombe,2539.24877998012,Count,37021,1422
North Carolina,Burke,1401.41935874922,Count,37023,1424
North Carolina,Cabarrus,6385.46157816992,Count,37025,1426
North Carolina,Caldwell,1856.9214787626,Count,37027,1429
North Carolina,Camden,38.7622642231361,Count,37029,1433
North Carolina,Carteret,830.369114465803,Count,37031,1447
North Carolina,Caswell,593.970849691186,Count,37033,1449
North Carolina,Catawba,2972.1332373099,Count,37035,1450
North Carolina,Chatham,519.97415281648,Count,37037,1451
North Carolina,Cherokee,6.01456097960295,Count,37039,1452
North Carolina,Chowan,731.879343869957,Count,37041,1455
North Carolina,Clay,0.879286017029244,Count,37043,1457
North Carolina,Cleveland,3996.42239813565,Count,37045,1458
North Carolina,Columbus,718.561415889265,Count,37047,1459
North Carolina,Craven,3788.74076911168,Count,37049,1462
North Carolina,Cumberland,34355.8406412214,Count,37051,1464
North Carolina,Currituck,96.3297260841267,Count,37053,1481
North Carolina,Dare,153.046788046049,Count,37055,1485
North Carolina,Davidson,3489.00196424575,Count,37057,1489
North Carolina,Davie,387.582555756755,Count,37059,1490
North Carolina,Duplin,194.432511428628,Count,37061,1492
North Carolina,Durham,23781.376582521,Count,37063,1494
North Carolina,Edgecombe,5646.60361168297,Count,37065,1495
North Carolina,Forsyth,33980.4575263265,Count,37067,1496
North Carolina,Franklin,764.287728332037,Count,37069,1498
North Carolina,Gaston,8211.33957620387,Count,37071,1499
North Carolina,Gates,1.67014390934492,Count,37073,1500
North Carolina,Graham,0.0,Count,37075,1502
North Carolina,Granville,4631.34569293209,Count,37077,1503
North Carolina,Greene,nan,Count,37079,1505
North Carolina,Guilford,32140.2989246985,Count,37081,1506
North Carolina,Halifax,4706.18512067969,Count,37083,1508
North Carolina,Harnett,2533.43013573191,Count,37085,1509
North Carolina,Haywood,185.208764448827,Count,37087,1512
North Carolina,Henderson,742.148663542197,Count,37089,1514
North Carolina,Hertford,1378.07650535282,Count,37091,1515
North Carolina,Hoke,3773.39571155414,Count,37093,1517
North Carolina,Hyde,1771.77517636177,Count,37095,1521
North Carolina,Iredell,4606.9203425228,Count,37097,1525
North Carolina,Jackson,438.023869005669,Count,37099,1528
North Carolina,Johnston,1770.48510195989,Count,37101,1530
North Carolina,Jones,0.0044683939777315,Count,37103,1536
North Carolina,Lee,1448.92357052806,Count,37105,1540
North Carolina,Lenoir,3282.08334655443,Count,37107,1542
North Carolina,Lincoln,814.774194055974,Count,37109,1545
North Carolina,McDowell,65.5064691932348,Count,37111,1554
North Carolina,Macon,85.0983143242138,Count,37113,1556
North Carolina,Madison,4.71847445042295,Count,37115,1560
North Carolina,Martin,362.071884808069,Count,37117,1563
North Carolina,Mecklenburg,50264.9412434247,Count,37119,1565
North Carolina,Mitchell,nan,Count,37121,1568
North Carolina,Montgomery,18.161406099578,Count,37123,1573
North Carolina,Moore,1644.65460565411,Count,37125,1584
North Carolina,Nash,6122.48348952127,Count,37127,1588
North Carolina,New Hanover,5956.71987995867,Count,37129,1602
North Carolina,Northampton,1616.81340258382,Count,37131,1606
North Carolina,Onslow,8095.27073156676,Count,37133,1625
North Carolina,Orange,2627.34551034957,Count,37135,1630
North Carolina,Pamlico,131.280526748307,Count,37137,1703
North Carolina,Pasquotank,5036.90256950607,Count,37139,1714
North Carolina,Pender,1364.60797283759,Count,37141,1718
North Carolina,Perquimans,50.29081011366,Count,37143,1724
North Carolina,Person,1111.15180782288,Count,37145,1729
North Carolina,Pitt,5357.89728613083,Count,37147,1733
North Carolina,Polk,1.00190807087347,Count,37149,1738
North Carolina,Randolph,1375.65558731836,Count,37151,1741
North Carolina,Richmond,1375.77364075645,Count,37153,1744
North Carolina,Robeson,4970.83371691437,Count,37155,1747
North Carolina,Rockingham,6441.70811023103,Count,37157,1751
North Carolina,Rowan,4352.69598271544,Count,37159,1754
North Carolina,Rutherford,2015.24819597822,Count,37161,1764
North Carolina,Sampson,1330.14249136527,Count,37163,1769
North Carolina,Scotland,1786.76090199386,Count,37165,1772
North Carolina,Stanly,532.168624558059,Count,37167,1775
North Carolina,Stokes,157.080049049004,Count,37169,1777
North Carolina,Surry,272.237868334298,Count,37171,1780
North Carolina,Swain,0.462944082598597,Count,37173,1784
North Carolina,Transylvania,115.638326051985,Count,37175,1786
North Carolina,Tyrrell,186.258895768608,Count,37177,1794
North Carolina,Union,3910.19605663217,Count,37179,1798
North Carolina,Vance,2047.90726769546,Count,37181,1801
North Carolina,Wake,39514.1934037519,Count,37183,1805
North Carolina,Warren,589.808869662262,Count,37185,1809
North Carolina,Washington,1535.83581860701,Count,37187,1811
North Carolina,Watauga,44.1057524689522,Count,37189,1813
North Carolina,Wayne,9909.40455067925,Count,37191,1814
North Carolina,Wilkes,300.314901213476,Count,37193,1817
North Carolina,Wilson,828.65002628752,Count,37195,1819
North Carolina,Yadkin,77.9652216187824,Count,37197,1821
North Carolina,Yancey,0.371207769823741,Count,37199,1823
North Dakota,Adams,1.0,Count,38001,1826
North Dakota,Barnes,2.99999997764826,Count,38003,1828
North Dakota,Benson,0.999999985098839,Count,38005,1831
North Dakota,Billings,1.99999988079071,Count,38007,1833
North Dakota,Bottineau,8.00000012217788,Count,38009,1836
North Dakota,Bowman,0.0920862758648582,Count,38011,1838
North Dakota,Burke,4.00000019557774,Count,38013,1841
North Dakota,Burleigh,63.8459024615294,Count,38015,1844
North Dakota,Cass,244.593655597688,Count,38017,1848
North Dakota,Cavalier,0.0,Count,38019,1849
North Dakota,Dickey,1.00000002793968,Count,38021,2004
North Dakota,Divide,2.0000000362852,Count,38023,2007
North Dakota,Dunn,6.99999991979189,Count,38025,2013
North Dakota,Eddy,3.00000003352761,Count,38027,2017
North Dakota,Emmons,0.0,Count,38029,2021
North Dakota,Foster,0.0,Count,38031,2026
North Dakota,Golden Valley,9.99999993905794,Count,38033,2036
North Dakota,Grand Forks,457.191222052264,Count,38035,2043
North Dakota,Grant,1.0,Count,38037,2051
North Dakota,Griggs,1.0,Count,38039,2056
North Dakota,Hettinger,5.99999991711229,Count,38041,2063
North Dakota,Kidder,5.99999988824129,Count,38043,2068
North Dakota,LaMoure,2.92585061938098,Count,38045,2074
North Dakota,Logan,1.00000005960464,Count,38047,2078
North Dakota,McHenry,6.99999997485429,Count,38049,2082
North Dakota,McIntosh,3.00000008575807,Count,38051,2090
North Dakota,McKenzie,5.0,Count,38053,2097
North Dakota,McLean,5.99999988777563,Count,38055,2103
North Dakota,Mercer,0.0,Count,38057,2107
North Dakota,Morton,4.99434866284719,Count,38059,2114
North Dakota,Mountrail,1.00000000558794,Count,38061,2119
North Dakota,Nelson,7.99999997629493,Count,38063,2122
North Dakota,Oliver,3.0,Count,38065,2127
North Dakota,Pembina,11.9999999992579,Count,38067,2131
North Dakota,Pierce,7.9999999392021,Count,38069,2136
North Dakota,Ramsey,0.0,Count,38071,2141
North Dakota,Ransom,5.99999989785829,Count,38073,2147
North Dakota,Renville,0.0,Count,38075,2150
North Dakota,Richland,33.3978265150217,Count,38077,2156
North Dakota,Rolette,0.999999970197678,Count,38079,2161
North Dakota,Sargent,0.0,Count,38081,2164
North Dakota,Sheridan,4.00000010346412,Count,38083,2169
North Dakota,Sioux,1.99999995902181,Count,38085,2175
North Dakota,Slope,0.0,Count,38087,2180
North Dakota,Stark,14.8798540681601,Count,38089,2182
North Dakota,Steele,2.0000000371947,Count,38091,2186
North Dakota,Stutsman,22.8092246010856,Count,38093,2199
North Dakota,Towner,0.0,Count,38095,2205
North Dakota,Traill,2.00000004097819,Count,38097,2217
North Dakota,Walsh,1.9999999589927,Count,38099,2225
North Dakota,Ward,756.627476214988,Count,38101,2233
North Dakota,Wells,2.00000006193295,Count,38103,2237
North Dakota,Williams,6.60574066064828,Count,38105,2244
Ohio,Adams,1.04650184606453,Count,39001,2248
Ohio,Allen,1509.17123208326,Count,39003,2250
Ohio,Ashland,12.0127006853581,Count,39005,2254
Ohio,Ashtabula,1293.21624285047,Count,39007,2259
Ohio,Athens,607.949229983248,Count,39009,2266
Ohio,Auglaize,7.97163787484169,Count,39011,2273
Ohio,Belmont,1559.53013547828,Count,39013,2278
Ohio,Brown,37.9245689157397,Count,39015,2282
Ohio,Butler,6808.45077152341,Count,39017,2286
Ohio,Carroll,6.08463319577277,Count,39019,2289
Ohio,Champaign,21.3690609839978,Count,39021,2291
Ohio,Clark,3399.99808365254,Count,39023,2300
Ohio,Clermont,961.50199472831,Count,39025,2306
Ohio,Clinton,444.390906616985,Count,39027,2310
Ohio,Columbiana,1383.80412711596,Count,39029,2315
Ohio,Coshocton,56.5784762834007,Count,39031,2317
Ohio,Crawford,156.085160072969,Count,39033,2323
Ohio,Cuyahoga,37909.8270013198,Count,39035,2332
Ohio,Darke,17.165299689048,Count,39037,2345
Ohio,Defiance,190.704881116981,Count,39039,2350
Ohio,Delaware,1850.95057592119,Count,39041,2352
Ohio,Erie,1527.35040519044,Count,39043,2357
Ohio,Fairfield,2014.69947123061,Count,39045,2365
Ohio,Fayette,12.4301804965071,Count,39047,2368
Ohio,Franklin,59920.6459222154,Count,39049,2375
Ohio,Fulton,40.4906102260022,Count,39051,2378
Ohio,Gallia,76.6781115264384,Count,39053,2383
Ohio,Geauga,450.363200388145,Count,39055,2390
Ohio,Greene,2775.75446966311,Count,39057,2393
Ohio,Guernsey,92.2505842373575,Count,39059,2399
Ohio,Hamilton,49590.0509712449,Count,39061,2411
Ohio,Hancock,250.83147053837,Count,39063,2427
Ohio,Hardin,12.8462300343963,Count,39065,2432
Ohio,Harrison,28.6132951874752,Count,39067,2440
Ohio,Henry,26.2762046884745,Count,39069,2451
Ohio,Highland,13.647119795276,Count,39071,2457
Ohio,Hocking,48.7441455536032,Count,39073,2461
Ohio,Holmes,5.21479050815105,Count,39075,2464
Ohio,Huron,76.6330322953872,Count,39077,2468
Ohio,Jackson,16.0768811712042,Count,39079,2472
Ohio,Jefferson,481.586805403824,Count,39081,2476
Ohio,Knox,85.0010410517425,Count,39083,2479
Ohio,Lake,1429.60827434174,Count,39085,2493
Ohio,Lawrence,145.064749860705,Count,39087,2499
Ohio,Licking,1621.90751617222,Count,39089,2504
Ohio,Logan,20.5337525798241,Count,39091,2510
Ohio,Lorain,6317.29117731944,Count,39093,2516
Ohio,Lucas,11535.8057954951,Count,39095,2520
Ohio,Madison,335.807424772734,Count,39097,2529
Ohio,Mahoning,14310.607851622,Count,39099,2534
Ohio,Marion,2228.59431176072,Count,39101,2541
Ohio,Medina,428.893569543943,Count,39103,2545
Ohio,Meigs,56.5284619063962,Count,39105,2549
Ohio,Mercer,3.24535903334618,Count,39107,2552
Ohio,Miami,218.54536804518,Count,39109,2558
Ohio,Monroe,9.7707151765353,Count,39111,2565
Ohio,Montgomery,34245.2036695047,Count,39113,2573
Ohio,Morgan,152.989732098271,Count,39115,2000
Ohio,Morrow,0.513446450233459,Count,39117,2006
Ohio,Muskingum,1478.28515347307,Count,39119,2010
Ohio,Noble,282.698428088799,Count,39121,2012
Ohio,Ottawa,166.550810432454,Count,39123,2019
Ohio,Paulding,12.7886375016533,Count,39125,2024
Ohio,Perry,4.53355808369815,Count,39127,2027
Ohio,Pickaway,1282.33606349178,Count,39129,2031
Ohio,Pike,14.6075388447152,Count,39131,2034
Ohio,Portage,2107.07460676634,Count,39133,2038
Ohio,Preble,2.02053746455931,Count,39135,2039
Ohio,Putnam,10.8541439960827,Count,39137,2040
Ohio,Richland,5408.54730423804,Count,39139,2042
Ohio,Ross,1401.56330019512,Count,39141,2045
Ohio,Sandusky,194.002410269517,Count,39143,2047
Ohio,Scioto,180.755676718174,Count,39145,2048
Ohio,Seneca,186.456872683018,Count,39147,2049
Ohio,Shelby,211.011067196856,Count,39149,2052
Ohio,Stark,7614.64312737344,Count,39151,2054
Ohio,Summit,14079.2135257315,Count,39153,2057
Ohio,Trumbull,5763.18988778954,Count,39155,2061
Ohio,Tuscarawas,116.072626501147,Count,39157,2065
Ohio,Union,761.270471054828,Count,39159,2067
Ohio,Van Wert,37.8112576026469,Count,39161,2071
