State,County,Multiracial low access to store 2015 (LACCESS_MULTIR15),Units,FIPS,FID
Missouri,Warren,46.089131784724,Count,29219,1251
Missouri,Washington,59.4635920223735,Count,29221,1253
Missouri,Wayne,83.57933110161,Count,29223,1256
Missouri,Webster,51.3450229179052,Count,29225,1258
Missouri,Worth,6.0,Count,29227,1261
Missouri,Wright,23.9413404292244,Count,29229,1263
Missouri,St. Louis County,519.969790412855,Count,29510,1216
Montana,Beaverhead,64.6752934287826,Count,30001,1269
Montana,Big Horn,150.463952285585,Count,30003,1274
Montana,Blaine,36.4677246686303,Count,30005,1124
Montana,Broadwater,24.1682316964175,Count,30007,1132
Montana,Carbon,45.2518351898113,Count,30009,1137
Montana,Carter,11.9999999491158,Count,30011,1141
Montana,Cascade,945.167585367736,Count,30013,1144
Montana,Chouteau,79.2562892659506,Count,30015,1150
Montana,Custer,133.481201777059,Count,30017,1153
Montana,Daniels,7.95321021678683,Count,30019,1157
Montana,Dawson,37.9771405712512,Count,30021,1160
Montana,Deer Lodge,8.50633554394153,Count,30023,1163
Montana,Fallon,9.44588273946725,Count,30025,1165
Montana,Fergus,40.7915296814585,Count,30027,1169
Montana,Flathead,269.47304916835,Count,30029,1173
Montana,Gallatin,182.576064036908,Count,30031,1177
Montana,Garfield,2.00000003849772,Count,30033,1182
Montana,Glacier,88.3518724843418,Count,30035,1186
Montana,Golden Valley,37.9999999987923,Count,30037,1189
Montana,Granite,10.8861534900734,Count,30039,1192
Montana,Hill,185.527258139051,Count,30041,1195
Montana,Jefferson,32.304784769078,Count,30043,1199
Montana,Judith Basin,8.14801312661605,Count,30045,1202
Montana,Lake,121.414456061148,Count,30047,1207
Montana,Lewis and Clark,436.815363118517,Count,30049,1211
Montana,Liberty,9.39643889457443,Count,30051,1214
Montana,Lincoln,98.1708767104648,Count,30053,1219
Montana,McCone,4.95768523596141,Count,30055,1223
Montana,Madison,40.7068919826092,Count,30057,1226
Montana,Meagher,26.0000000531086,Count,30059,1231
Montana,Mineral,64.9314787469238,Count,30061,1234
Montana,Missoula,654.97898865414,Count,30063,1239
Montana,Musselshell,20.0471580878639,Count,30065,1241
Montana,Park,136.277602508215,Count,30067,1244
Montana,Petroleum,5.99999976710023,Count,30069,1247
Montana,Phillips,37.4322205983821,Count,30071,1250
Montana,Pondera,63.4309813501484,Count,30073,1254
Montana,Powder River,22.9999997979578,Count,30075,1259
Montana,Powell,26.5709051876035,Count,30077,1262
Montana,Prairie,35.0000001423734,Count,30079,1264
Montana,Ravalli,44.6459666810396,Count,30081,1268
Montana,Richland,76.5041939182998,Count,30083,1271
Montana,Roosevelt,147.886430279202,Count,30085,1275
Montana,Rosebud,85.2895041296755,Count,30087,1277
Montana,Sanders,238.176192585368,Count,30089,1278
Montana,Sheridan,30.6065322351819,Count,30091,1281
Montana,Silver Bow,98.9310758408416,Count,30093,1284
Montana,Stillwater,38.2916750321076,Count,30095,1286
Montana,Sweet Grass,15.3415954381171,Count,30097,1288
Montana,Teton,36.6290551785443,Count,30099,1290
Montana,Toole,47.1405332359634,Count,30101,1292
Montana,Treasure,34.9999999830837,Count,30103,1293
Montana,Valley,50.1854520589982,Count,30105,1296
Montana,Wheatland,60.9999999819961,Count,30107,1298
Montana,Wibaux,14.9999997950927,Count,30109,1300
Montana,Yellowstone,1266.57863383422,Count,30111,1302
Nebraska,Adams,642.630869487795,Count,31001,1303
Nebraska,Antelope,16.5231699675787,Count,31003,1305
Nebraska,Arthur,18.00000060834,Count,31005,1307
Nebraska,Banner,27.0000002474154,Count,31007,1308
Nebraska,Blaine,2.99999999597955,Count,31009,1309
Nebraska,Boone,11.9999996234546,Count,31011,1310
Nebraska,Box Butte,213.275943094658,Count,31013,1315
Nebraska,Boyd,32.0000003091354,Count,31015,1317
Nebraska,Brown,0.802015623776583,Count,31017,1319
Nebraska,Buffalo,813.541894861007,Count,31019,1321
Nebraska,Burt,0.0,Count,31021,1323
Nebraska,Butler,5.9999998989515,Count,31023,1325
Nebraska,Cass,103.634374560991,Count,31025,1326
Nebraska,Cedar,23.5713376618514,Count,31027,1329
Nebraska,Chase,50.2789759556951,Count,31029,1330
Nebraska,Cherry,49.6878305473336,Count,31031,1333
Nebraska,Cheyenne,37.2644752200765,Count,31033,1334
Nebraska,Clay,261.401005517866,Count,31035,1336
Nebraska,Colfax,87.9108310346492,Count,31037,1338
Nebraska,Cuming,2.15881034126505,Count,31039,1340
Nebraska,Custer,57.5239749190325,Count,31041,1342
Nebraska,Dakota,779.623995762307,Count,31043,1344
Nebraska,Dawes,62.4959706453592,Count,31045,1347
Nebraska,Dawson,1929.75280226142,Count,31047,1349
Nebraska,Deuel,23.4397988989949,Count,31049,1351
Nebraska,Dixon,57.0527440409051,Count,31051,1353
Nebraska,Dodge,553.37489749289,Count,31053,1354
Nebraska,Douglas,3164.60458877267,Count,31055,1358
Nebraska,Dundy,35.0000001747339,Count,31057,1360
Nebraska,Fillmore,18.3224093043536,Count,31059,1363
Nebraska,Franklin,25.9576084248838,Count,31061,1369
Nebraska,Frontier,33.0000004012727,Count,31063,1371
Nebraska,Furnas,19.6708309741225,Count,31065,1374
Nebraska,Gage,79.2830305398093,Count,31067,1378
Nebraska,Garden,54.0000001515314,Count,31069,1381
Nebraska,Garfield,1.9426144126046,Count,31071,1391
Nebraska,Gosper,35.0818894468248,Count,31073,1393
Nebraska,Grant,7.99999986170587,Count,31075,1395
Nebraska,Greeley,36.9999998453186,Count,31077,1397
Nebraska,Hall,1862.30558739963,Count,31079,1402
Nebraska,Hamilton,9.61969421058893,Count,31081,1405
Nebraska,Harlan,0.0199886886402965,Count,31083,1409
Nebraska,Hayes,21.9999999319189,Count,31085,1411
Nebraska,Hitchcock,47.0000001299268,Count,31087,1414
Nebraska,Holt,20.1736925398436,Count,31089,1416
Nebraska,Hooker,0.0,Count,31091,1418
Nebraska,Howard,16.189170757289,Count,31093,1311
Nebraska,Jefferson,28.6082556268375,Count,31095,1312
Nebraska,Johnson,13.9999999762513,Count,31097,1313
Nebraska,Kearney,11.5679119322449,Count,31099,1314
Nebraska,Keith,34.6518195322133,Count,31101,1316
Nebraska,Keya Paha,5.00000001555827,Count,31103,1318
Nebraska,Kimball,8.99626899327541,Count,31105,1320
Nebraska,Knox,10.5589568531723,Count,31107,1322
Nebraska,Lancaster,1191.73304632672,Count,31109,1324
Nebraska,Lincoln,318.94512322551,Count,31111,1327
Nebraska,Logan,1.00000000353975,Count,31113,1328
Nebraska,Loup,5.00000017527418,Count,31115,1331
Nebraska,McPherson,8.00000018893775,Count,31117,1332
Nebraska,Madison,352.154773521732,Count,31119,1335
Nebraska,Merrick,73.8019317993894,Count,31121,1337
Nebraska,Morrill,152.379309364024,Count,31123,1339
Nebraska,Nance,34.9165570253872,Count,31125,1341
Nebraska,Nemaha,5.00000022584572,Count,31127,1343
Nebraska,Nuckolls,46.1854869248637,Count,31129,1345
Nebraska,Otoe,53.9295761489193,Count,31131,1348
Nebraska,Pawnee,3.99999988870695,Count,31133,1350
Nebraska,Perkins,24.9999775851611,Count,31135,1352
Nebraska,Phelps,60.5307452702255,Count,31137,1355
Nebraska,Pierce,54.9509409838465,Count,31139,1356
Nebraska,Platte,518.972467905124,Count,31141,1359
Nebraska,Polk,1.80262463865802,Count,31143,1362
Nebraska,Red Willow,130.397852436899,Count,31145,1364
Nebraska,Richardson,23.6900874479866,Count,31147,1365
Nebraska,Rock,0.77608709670767,Count,31149,1366
Nebraska,Saline,104.398571668062,Count,31151,1367
Nebraska,Sarpy,2478.11075350748,Count,31153,1368
Nebraska,Saunders,46.2608598481165,Count,31155,1370
Nebraska,Scotts Bluff,193.481212007347,Count,31157,1373
Nebraska,Seward,15.8221906106919,Count,31159,1375
Nebraska,Sheridan,55.4175391003994,Count,31161,1376
Nebraska,Sherman,11.9999998803833,Count,31163,1377
Nebraska,Sioux,23.2862140335315,Count,31165,1380
Nebraska,Stanton,148.581025516025,Count,31167,1382
Nebraska,Thayer,23.4691767104669,Count,31169,1383
Nebraska,Thomas,7.99999992037192,Count,31171,1384
Nebraska,Thurston,31.8296226657103,Count,31173,1385
Nebraska,Valley,8.91838105302304,Count,31175,1386
Nebraska,Washington,18.9398084202548,Count,31177,1387
Nebraska,Wayne,0.0,Count,31179,1388
Nebraska,Webster,55.196367756922,Count,31181,1389
Nebraska,Wheeler,8.99999991649679,Count,31183,1390
Nebraska,York,45.3880752687946,Count,31185,1392
Nevada,Churchill,702.071424613795,Count,32001,1396
Nevada,Clark,36006.3597493318,Count,32003,1399
Nevada,Douglas,1463.32611314993,Count,32005,1400
Nevada,Elko,2221.61365946319,Count,32007,1401
Nevada,Esmeralda,77.9999997311099,Count,32009,1404
Nevada,Eureka,145.000000808229,Count,32011,1406
Nevada,Humboldt,668.906186085855,Count,32013,1407
Nevada,Lander,97.8052239656673,Count,32015,1408
Nevada,Lincoln,171.999998707974,Count,32017,1410
Nevada,Lyon,1491.47948486851,Count,32019,1412
Nevada,Mineral,262.057480957177,Count,32021,1415
Nevada,Nye,1626.11470020883,Count,32023,1417
Nevada,Pershing,77.4097790637777,Count,32027,1419
Nevada,Storey,7.28368020802736,Count,32029,1420
Nevada,Washoe,10541.2751125963,Count,32031,1423
Nevada,White Pine,187.961449523452,Count,32033,1425
Nevada,Carson City,670.628605246691,Count,32510,1428
New Hampshire,Belknap,153.260303943385,Count,33001,1432
New Hampshire,Carroll,12.2460871474992,Count,33003,1435
New Hampshire,Cheshire,201.872938227395,Count,33005,1437
New Hampshire,Coos,98.49505636186,Count,33007,1440
New Hampshire,Grafton,245.019862251952,Count,33009,1442
New Hampshire,Hillsborough,3797.41521811234,Count,33011,1443
New Hampshire,Merrimack,599.398136316253,Count,33013,1444
New Hampshire,Rockingham,1947.59373893298,Count,33015,1448
New Hampshire,Strafford,564.214445920415,Count,33017,1453
New Hampshire,Sullivan,101.168310191082,Count,33019,1454
New Jersey,Atlantic,6406.50605727911,Count,34001,1461
New Jersey,Bergen,2680.78708579259,Count,34003,1465
New Jersey,Burlington,8636.63519739455,Count,34005,1470
New Jersey,Camden,5140.25657412191,Count,34007,1472
New Jersey,Cape May,1081.13770027758,Count,34009,1477
New Jersey,Cumberland,4227.01268526024,Count,34011,1482
New Jersey,Essex,1948.75052496522,Count,34013,1483
New Jersey,Gloucester,4712.99499269629,Count,34015,1484
New Jersey,Hudson,276.468201183015,Count,34017,1487
New Jersey,Hunterdon,534.579009280163,Count,34019,1488
New Jersey,Mercer,5388.70542199687,Count,34021,1493
New Jersey,Middlesex,11208.2228332649,Count,34023,1497
New Jersey,Monmouth,6228.94375762795,Count,34025,1504
New Jersey,Morris,5357.11495326415,Count,34027,1511
New Jersey,Ocean,7807.93142123037,Count,34029,1546
New Jersey,Passaic,3360.4358518429,Count,34031,1551
New Jersey,Salem,458.632903837195,Count,34033,1553
New Jersey,Somerset,3391.75222104313,Count,34035,1558
New Jersey,Sussex,1545.19188655381,Count,34037,1561
New Jersey,Union,2019.21894252094,Count,34039,1566
New Jersey,Warren,1220.17627255593,Count,34041,1570
New Mexico,Bernalillo,27613.1201937271,Count,35001,1574
New Mexico,Catron,259.000001247987,Count,35003,1576
New Mexico,Chaves,4453.65516407573,Count,35005,1578
New Mexico,Cibola,991.158429366498,Count,35006,1580
New Mexico,Colfax,1177.5375002294,Count,35007,1582
New Mexico,Curry,3415.21095438726,Count,35009,1586
New Mexico,De Baca,21.9387251929452,Count,35011,1589
New Mexico,Doña Ana,17921.2339770153,Count,35013,
New Mexico,Eddy,3681.69505588853,Count,35015,1592
New Mexico,Grant,1245.49175970449,Count,35017,1594
New Mexico,Guadalupe,356.31827995119,Count,35019,1595
New Mexico,Harding,80.0687923338496,Count,35021,1597
New Mexico,Hidalgo,207.59121676416,Count,35023,1600
New Mexico,Lea,1716.42603262718,Count,35025,1604
New Mexico,Lincoln,956.406988482761,Count,35027,1613
New Mexico,Los Alamos,425.339114410686,Count,35028,1618
New Mexico,Luna,1326.06106258537,Count,35029,1622
New Mexico,McKinley,2153.54409102729,Count,35031,1626
New Mexico,Mora,252.430005228545,Count,35033,1629
New Mexico,Otero,3900.26698426049,Count,35035,1633
New Mexico,Quay,109.494834714266,Count,35037,1637
New Mexico,Rio Arriba,6460.69788674759,Count,35039,1639
New Mexico,Roosevelt,1392.72683141158,Count,35041,1642
New Mexico,Sandoval,6803.65162731564,Count,35043,1646
New Mexico,San Juan,4132.32222462196,Count,35045,1650
New Mexico,San Miguel,4550.78016007604,Count,35047,1652
New Mexico,Santa Fe,9173.14464951297,Count,35049,1654
New Mexico,Sierra,768.611580875348,Count,35051,1657
New Mexico,Socorro,661.595187578039,Count,35053,1659
New Mexico,Taos,3543.43431556001,Count,35055,1662
New Mexico,Torrance,1408.91313000862,Count,35057,1664
New Mexico,Union,75.0002409859805,Count,35059,1667
New Mexico,Valencia,8761.25224769336,Count,35061,1670
New York,Albany,2369.60679030435,Count,36001,1673
New York,Allegany,108.554195106408,Count,36003,1674
New York,Bronx,1631.60470420122,Count,36005,1681
New York,Broome,626.682083745858,Count,36007,1683
New York,Cattaraugus,101.786325464818,Count,36009,1687
New York,Cayuga,104.525995437056,Count,36011,1689
New York,Chautauqua,746.652833941022,Count,36013,1694
New York,Chemung,472.935071889077,Count,36015,1696
New York,Chenango,26.8441115659189,Count,36017,1699
New York,Clinton,564.352857864252,Count,36019,1702
New York,Columbia,474.578870714744,Count,36021,1704
New York,Cortland,108.66003608219,Count,36023,1706
New York,Delaware,11.7116848511579,Count,36025,1707
New York,Dutchess,4946.16599185987,Count,36027,1711
New York,Erie,4028.85414868084,Count,36029,1723
New York,Essex,272.859516621671,Count,36031,1728
New York,Franklin,393.01843564909,Count,36033,1731
New York,Fulton,98.835329510066,Count,36035,1734
New York,Genesee,49.6385972158168,Count,36037,1736
New York,Greene,443.764296178666,Count,36039,1739
New York,Hamilton,30.3764191650074,Count,36041,1742
New York,Herkimer,155.901028114068,Count,36043,1745
New York,Jefferson,1177.0364514576,Count,36045,1782
New York,Kings,4.87104703485966,Count,36047,1788
New York,Lewis,58.6719059999742,Count,36049,1790
New York,Livingston,340.877868339967,Count,36051,1791
New York,Madison,332.538486446545,Count,36053,1796
New York,Monroe,5789.13173790957,Count,36055,1804
New York,Montgomery,499.090790817671,Count,36057,1807
New York,Nassau,2394.22710630805,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,875.815858728636,Count,36063,1850
New York,Oneida,983.07727582236,Count,36065,1852
New York,Onondaga,2095.56087012857,Count,36067,1853
New York,Ontario,935.547462442788,Count,36069,1856
New York,Orange,7221.45237838958,Count,36071,1859
New York,Orleans,181.120729459384,Count,36073,1862
New York,Oswego,361.024440499255,Count,36075,1864
New York,Otsego,525.48215075218,Count,36077,1868
New York,Putnam,1601.20301779443,Count,36079,1870
New York,Queens,165.388645022802,Count,36081,1872
New York,Rensselaer,803.638095544899,Count,36083,1874
New York,Richmond,92.032275545831,Count,36085,1876
New York,Rockland,2961.62219524942,Count,36087,1879
New York,St. Lawrence,277.05143881629,Count,36089,1883
New York,Saratoga,1225.28044478098,Count,36091,1885
New York,Schenectady,1744.67532273328,Count,36093,1887
New York,Schoharie,187.855747745263,Count,36095,1888
New York,Schuyler,35.4967357718278,Count,36097,1889
New York,Seneca,124.743801697274,Count,36099,1890
New York,Steuben,88.9428499435693,Count,36101,1891
New York,Suffolk,19893.4357890895,Count,36103,1924
New York,Sullivan,837.484193645659,Count,36105,1928
New York,Tioga,129.458829356969,Count,36107,1930
New York,Tompkins,735.81999333252,Count,36109,1933
New York,Ulster,2726.49853303188,Count,36111,1935
New York,Warren,195.064718826001,Count,36113,1938
New York,Washington,146.943413936541,Count,36115,1942
New York,Wayne,396.225684309274,Count,36117,1952
New York,Westchester,5441.64004513288,Count,36119,1960
New York,Wyoming,379.502245623793,Count,36121,1962
New York,Yates,6.19076945125562,Count,36123,1965
North Carolina,Alamance,3200.45073733811,Count,37001,1967
North Carolina,Alexander,146.328391547982,Count,37003,1968
North Carolina,Alleghany,4.47654784115366,Count,37005,1970
North Carolina,Anson,34.6160439624218,Count,37007,1972
North Carolina,Ashe,23.0659276450592,Count,37009,1975
North Carolina,Avery,0.536352600203827,Count,37011,1977
North Carolina,Beaufort,516.54529778353,Count,37013,1981
North Carolina,Bertie,16.0418495906418,Count,37015,1983
North Carolina,Bladen,83.7177364287552,Count,37017,1986
North Carolina,Brunswick,813.363755294403,Count,37019,1995
North Carolina,Buncombe,2435.49970805278,Count,37021,1422
North Carolina,Burke,1553.05543584451,Count,37023,1424
North Carolina,Cabarrus,2788.52411299749,Count,37025,1426
North Carolina,Caldwell,1288.45783693293,Count,37027,1429
North Carolina,Camden,17.3958209082384,Count,37029,1433
North Carolina,Carteret,467.436979561094,Count,37031,1447
North Carolina,Caswell,29.7551630358466,Count,37033,1449
North Carolina,Catawba,2186.35987271626,Count,37035,1450
North Carolina,Chatham,370.652847765233,Count,37037,1451
North Carolina,Cherokee,42.4419976623325,Count,37039,1452
North Carolina,Chowan,121.125321568077,Count,37041,1455
North Carolina,Clay,4.73415116157139,Count,37043,1457
North Carolina,Cleveland,395.143108924536,Count,37045,1458
North Carolina,Columbus,146.742079641877,Count,37047,1459
North Carolina,Craven,1633.50656363092,Count,37049,1462
North Carolina,Cumberland,8363.99967591366,Count,37051,1464
North Carolina,Currituck,66.6875898267497,Count,37053,1481
North Carolina,Dare,333.540935823537,Count,37055,1485
North Carolina,Davidson,1907.05122857587,Count,37057,1489
North Carolina,Davie,286.544253549489,Count,37059,1490
North Carolina,Duplin,163.809531594656,Count,37061,1492
North Carolina,Durham,5660.14424726953,Count,37063,1494
North Carolina,Edgecombe,284.770055682107,Count,37065,1495
North Carolina,Forsyth,12192.6602065556,Count,37067,1496
North Carolina,Franklin,125.985667721982,Count,37069,1498
North Carolina,Gaston,2837.69734327055,Count,37071,1499
North Carolina,Gates,0.0,Count,37073,1500
North Carolina,Graham,0.0368520336924121,Count,37075,1502
North Carolina,Granville,509.574536458122,Count,37077,1503
North Carolina,Greene,nan,Count,37079,1505
North Carolina,Guilford,6437.32667238797,Count,37081,1506
North Carolina,Halifax,227.383751466739,Count,37083,1508
North Carolina,Harnett,807.390858934437,Count,37085,1509
North Carolina,Haywood,316.353748635653,Count,37087,1512
North Carolina,Henderson,1347.58615729341,Count,37089,1514
North Carolina,Hertford,36.7809072460568,Count,37091,1515
North Carolina,Hoke,1141.90599143883,Count,37093,1517
North Carolina,Hyde,156.579722491897,Count,37095,1521
North Carolina,Iredell,1474.70593802957,Count,37097,1525
North Carolina,Jackson,285.824234902556,Count,37099,1528
North Carolina,Johnston,680.807640580424,Count,37101,1530
North Carolina,Jones,0.0022341969888657,Count,37103,1536
North Carolina,Lee,1014.55812199127,Count,37105,1540
North Carolina,Lenoir,299.951807636749,Count,37107,1542
North Carolina,Lincoln,478.915234191018,Count,37109,1545
North Carolina,McDowell,95.8558552297156,Count,37111,1554
North Carolina,Macon,81.5696994008999,Count,37113,1556
North Carolina,Madison,39.2248343251765,Count,37115,1560
North Carolina,Martin,21.9822824012094,Count,37117,1563
North Carolina,Mecklenburg,13328.8115551788,Count,37119,1565
North Carolina,Mitchell,nan,Count,37121,1568
North Carolina,Montgomery,12.2635713791242,Count,37123,1573
North Carolina,Moore,380.550543909603,Count,37125,1584
North Carolina,Nash,894.998519125661,Count,37127,1588
North Carolina,New Hanover,2514.68018664346,Count,37129,1602
North Carolina,Northampton,43.0634170008983,Count,37131,1606
North Carolina,Onslow,4413.81526255721,Count,37133,1625
North Carolina,Orange,1618.88086098501,Count,37135,1630
North Carolina,Pamlico,13.4672459067106,Count,37137,1703
North Carolina,Pasquotank,497.202863858653,Count,37139,1714
North Carolina,Pender,176.279062431365,Count,37141,1718
North Carolina,Perquimans,10.3341740985829,Count,37143,1724
North Carolina,Person,167.598660741623,Count,37145,1729
North Carolina,Pitt,775.579359384398,Count,37147,1733
North Carolina,Polk,5.22999962838367,Count,37149,1738
North Carolina,Randolph,2740.65466272707,Count,37151,1741
North Carolina,Richmond,378.198314306284,Count,37153,1744
North Carolina,Robeson,1127.54103671686,Count,37155,1747
North Carolina,Rockingham,891.160234160948,Count,37157,1751
North Carolina,Rowan,2851.23453105248,Count,37159,1754
North Carolina,Rutherford,644.200910149983,Count,37161,1764
North Carolina,Sampson,236.298963171812,Count,37163,1769
North Carolina,Scotland,188.315291411838,Count,37165,1772
North Carolina,Stanly,164.642980218827,Count,37167,1775
North Carolina,Stokes,279.380909683745,Count,37169,1777
North Carolina,Surry,370.907008656737,Count,37171,1780
North Carolina,Swain,3.24060870505309,Count,37173,1784
North Carolina,Transylvania,68.4008455593002,Count,37175,1786
North Carolina,Tyrrell,9.74012233872497,Count,37177,1794
North Carolina,Union,2573.9563995069,Count,37179,1798
North Carolina,Vance,335.018777468798,Count,37181,1801
North Carolina,Wake,12833.5347902003,Count,37183,1805
North Carolina,Warren,56.1275243523927,Count,37185,1809
North Carolina,Washington,125.218420206469,Count,37187,1811
North Carolina,Watauga,99.5687856984023,Count,37189,1813
North Carolina,Wayne,1696.93643443695,Count,37191,1814
North Carolina,Wilkes,408.706641857958,Count,37193,1817
North Carolina,Wilson,146.625044020824,Count,37195,1819
North Carolina,Yadkin,90.5055756870424,Count,37197,1821
North Carolina,Yancey,3.03142768934777,Count,37199,1823
North Dakota,Adams,8.56248852507269,Count,38001,1826
North Dakota,Barnes,40.7842192429598,Count,38003,1828
North Dakota,Benson,52.7375563243972,Count,38005,1831
North Dakota,Billings,1.99999990195647,Count,38007,1833
North Dakota,Bottineau,59.0000006466798,Count,38009,1836
North Dakota,Bowman,6.00000001310764,Count,38011,1838
North Dakota,Burke,11.0000000472646,Count,38013,1841
North Dakota,Burleigh,300.757392812985,Count,38015,1844
North Dakota,Cass,411.07820482298,Count,38017,1848
North Dakota,Cavalier,6.99999998220392,Count,38019,1849
North Dakota,Dickey,12.0000000214254,Count,38021,2004
North Dakota,Divide,6.99999975855462,Count,38023,2007
North Dakota,Dunn,32.9738793866059,Count,38025,2013
North Dakota,Eddy,11.9999998807907,Count,38027,2017
North Dakota,Emmons,11.9999997010691,Count,38029,2021
North Dakota,Foster,2.0000000531727,Count,38031,2026
North Dakota,Golden Valley,21.0000001599317,Count,38033,2036
North Dakota,Grand Forks,501.994535843138,Count,38035,2043
North Dakota,Grant,25.6862374293271,Count,38037,2051
North Dakota,Griggs,4.00000003828973,Count,38039,2056
North Dakota,Hettinger,32.9999997876512,Count,38041,2063
North Dakota,Kidder,57.0000020836319,Count,38043,2068
North Dakota,LaMoure,14.0802824401762,Count,38045,2074
North Dakota,Logan,2.95580848876853,Count,38047,2078
North Dakota,McHenry,51.9999998049807,Count,38049,2082
North Dakota,McIntosh,1.0,Count,38051,2090
North Dakota,McKenzie,36.4134722735749,Count,38053,2097
North Dakota,McLean,91.6791835922679,Count,38055,2103
North Dakota,Mercer,12.2808890764939,Count,38057,2107
North Dakota,Morton,135.495006471312,Count,38059,2114
North Dakota,Mountrail,12.3868234040624,Count,38061,2119
North Dakota,Nelson,46.9999997821942,Count,38063,2122
North Dakota,Oliver,13.9999998883609,Count,38065,2127
North Dakota,Pembina,78.3170032134585,Count,38067,2131
North Dakota,Pierce,4.00000004540198,Count,38069,2136
North Dakota,Ramsey,29.8848934774362,Count,38071,2141
North Dakota,Ransom,5.22662430192577,Count,38073,2147
North Dakota,Renville,22.9524838002071,Count,38075,2150
North Dakota,Richland,92.9704298880533,Count,38077,2156
North Dakota,Rolette,37.702529582386,Count,38079,2161
North Dakota,Sargent,12.7350348790933,Count,38081,2164
North Dakota,Sheridan,20.4964191336767,Count,38083,2169
North Dakota,Sioux,54.0889765209708,Count,38085,2175
North Dakota,Slope,2.00000004813046,Count,38087,2180
North Dakota,Stark,103.561946394385,Count,38089,2182
North Dakota,Steele,19.5333983271994,Count,38091,2186
North Dakota,Stutsman,88.5441742710461,Count,38093,2199
North Dakota,Towner,1.19420270249248,Count,38095,2205
North Dakota,Traill,11.6173603434581,Count,38097,2217
North Dakota,Walsh,65.0000007357898,Count,38099,2225
North Dakota,Ward,1003.59782283378,Count,38101,2233
North Dakota,Wells,8.00000044703484,Count,38103,2237
North Dakota,Williams,173.369928903529,Count,38105,2244
Ohio,Adams,31.2912973745506,Count,39001,2248
Ohio,Allen,561.399605157968,Count,39003,2250
Ohio,Ashland,23.4677569356863,Count,39005,2254
Ohio,Ashtabula,1288.36780512415,Count,39007,2259
Ohio,Athens,413.92455894479,Count,39009,2266
Ohio,Auglaize,45.1359900237294,Count,39011,2273
Ohio,Belmont,137.71234416269,Count,39013,2278
Ohio,Brown,58.6202619231344,Count,39015,2282
Ohio,Butler,3929.97301932396,Count,39017,2286
Ohio,Carroll,18.4561848742032,Count,39019,2289
Ohio,Champaign,17.5590672236867,Count,39021,2291
Ohio,Clark,1548.59106118015,Count,39023,2300
Ohio,Clermont,1411.13931386925,Count,39025,2306
Ohio,Clinton,330.720439501557,Count,39027,2310
Ohio,Columbiana,498.451027324049,Count,39029,2315
Ohio,Coshocton,89.5755761489327,Count,39031,2317
Ohio,Crawford,162.318923936844,Count,39033,2323
Ohio,Cuyahoga,5883.1361147594,Count,39035,2332
Ohio,Darke,55.3119178484194,Count,39037,2345
Ohio,Defiance,403.573408244818,Count,39039,2350
Ohio,Delaware,1137.29633090975,Count,39041,2352
Ohio,Erie,659.318765519934,Count,39043,2357
Ohio,Fairfield,842.072475153407,Count,39045,2365
Ohio,Fayette,13.8840515981137,Count,39047,2368
Ohio,Franklin,12301.6181632733,Count,39049,2375
Ohio,Fulton,380.127761374886,Count,39051,2378
Ohio,Gallia,58.4232161807195,Count,39053,2383
Ohio,Geauga,258.195512516362,Count,39055,2390
Ohio,Greene,1423.71424852684,Count,39057,2393
Ohio,Guernsey,117.645249527024,Count,39059,2399
Ohio,Hamilton,6482.19611145418,Count,39061,2411
Ohio,Hancock,439.624872879842,Count,39063,2427
Ohio,Hardin,53.3379426101965,Count,39065,2432
Ohio,Harrison,23.9901027784217,Count,39067,2440
Ohio,Henry,137.62512481651,Count,39069,2451
Ohio,Highland,42.5438511133061,Count,39071,2457
Ohio,Hocking,59.6601283616756,Count,39073,2461
Ohio,Holmes,5.17914997041225,Count,39075,2464
Ohio,Huron,190.069265060207,Count,39077,2468
Ohio,Jackson,14.6126171464566,Count,39079,2472
Ohio,Jefferson,215.912939007434,Count,39081,2476
Ohio,Knox,133.422879342267,Count,39083,2479
Ohio,Lake,1781.42020276994,Count,39085,2493
Ohio,Lawrence,173.333041722047,Count,39087,2499
Ohio,Licking,799.734401035943,Count,39089,2504
Ohio,Logan,44.5882175803708,Count,39091,2510
Ohio,Lorain,4316.61024269919,Count,39093,2516
Ohio,Lucas,2908.68281065557,Count,39095,2520
Ohio,Madison,273.527474155179,Count,39097,2529
Ohio,Mahoning,2582.40555844257,Count,39099,2534
Ohio,Marion,554.315554722004,Count,39101,2541
Ohio,Medina,712.034682350011,Count,39103,2545
Ohio,Meigs,63.5058529960716,Count,39105,2549
Ohio,Mercer,13.8449001000263,Count,39107,2552
Ohio,Miami,273.819226504245,Count,39109,2558
Ohio,Monroe,4.99040438827797,Count,39111,2565
Ohio,Montgomery,4052.07902411152,Count,39113,2573
Ohio,Morgan,117.801649507154,Count,39115,2000
Ohio,Morrow,0.248639503493905,Count,39117,2006
Ohio,Muskingum,720.064114629984,Count,39119,2010
Ohio,Noble,37.2848815647758,Count,39121,2012
Ohio,Ottawa,314.731256146408,Count,39123,2019
Ohio,Paulding,69.5310522107138,Count,39125,2024
Ohio,Perry,22.682728231277,Count,39127,2027
Ohio,Pickaway,92.8710845683272,Count,39129,2031
Ohio,Pike,56.1601152146359,Count,39131,2034
