State,County,Farmers' markets per 1000 pop (% change) 2013-18 (PCH_FMRKTPTH_13_18),Units,FIPS,FID
Missouri,Camden,-3.3264267444610596,% change,29029.0,1803
Missouri,Cape Girardeau,-1.6507313251495361,% change,29031.0,1808
Missouri,Carroll,3.591442584991455,% change,29033.0,1822
Missouri,Carter,0.0,% change,29035.0,1001
Missouri,Cass,15.107574462890625,% change,29037.0,1004
Missouri,Cedar,-2.760326862335205,% change,29039.0,1007
Missouri,Chariton,0.0,% change,29041.0,1011
Missouri,Christian,54.47845458984375,% change,29043.0,1014
Missouri,Clark,0.8038517236709595,% change,29045.0,1015
Missouri,Clay,-6.509449005126953,% change,29047.0,1018
Missouri,Clinton,0.44455376267433167,% change,29049.0,1021
Missouri,Cole,-0.10547776520252228,% change,29051.0,1022
Missouri,Cooper,-49.98011779785156,% change,29053.0,1025
Missouri,Crawford,2.3208296298980713,% change,29055.0,1028
Missouri,Dade,0.0,% change,29057.0,1030
Missouri,Dallas,-1.813629388809204,% change,29059.0,1032
Missouri,Daviess,0.0,% change,29061.0,1036
Missouri,DeKalb,0.0,% change,29063.0,1038
Missouri,Dent,1.7097350358963013,% change,29065.0,1040
Missouri,Douglas,nan,% change,29067.0,1043
Missouri,Dunklin,7.7966132164001465,% change,29069.0,1045
Missouri,Franklin,37.386905670166016,% change,29071.0,1047
Missouri,Gasconade,0.7344452738761902,% change,29073.0,1049
Missouri,Gentry,0.0,% change,29075.0,1052
Missouri,Greene,-2.853148937225342,% change,29077.0,1054
Missouri,Grundy,4.367560863494873,% change,29079.0,1057
Missouri,Harrison,3.494178295135498,% change,29081.0,1058
Missouri,Henry,1.3858340978622437,% change,29083.0,1061
Missouri,Hickory,nan,% change,29085.0,1063
Missouri,Holt,0.0,% change,29087.0,1065
Missouri,Howard,-49.49195861816406,% change,29089.0,1068
Missouri,Howell,67.37782287597656,% change,29091.0,1070
Missouri,Iron,2.9379971027374268,% change,29093.0,1072
Missouri,Jackson,-24.027481079101562,% change,29095.0,1074
Missouri,Jasper,-3.214632749557495,% change,29097.0,1078
Missouri,Jefferson,23.048215866088867,% change,29099.0,1082
Missouri,Johnson,0.9580304026603699,% change,29101.0,1087
Missouri,Knox,0.0,% change,29103.0,1091
Missouri,Laclede,-0.24360904097557068,% change,29105.0,1096
Missouri,Lafayette,-24.482332229614258,% change,29107.0,1099
Missouri,Lawrence,19.189756393432617,% change,29109.0,1101
Missouri,Lewis,0.0,% change,29111.0,1104
Missouri,Lincoln,-6.7104692459106445,% change,29113.0,1106
Missouri,Linn,2.3344666957855225,% change,29115.0,1109
Missouri,Livingston,-1.7892526388168335,% change,29117.0,1112
Missouri,McDonald,47.17262649536133,% change,29119.0,1113
Missouri,Macon,2.1117970943450928,% change,29121.0,1116
Missouri,Madison,101.44403839111328,% change,29123.0,1117
Missouri,Maries,0.0,% change,29125.0,1120
Missouri,Marion,0.6120538711547852,% change,29127.0,1122
Missouri,Mercer,0.6316971778869629,% change,29129.0,1125
Missouri,Miller,-2.05635929107666,% change,29131.0,1128
Missouri,Mississippi,6.163771152496338,% change,29133.0,1131
Missouri,Moniteau,0.0,% change,29135.0,1135
Missouri,Monroe,1.1772907972335815,% change,29137.0,1139
Missouri,Montgomery,2.791745662689209,% change,29139.0,1142
Missouri,Morgan,97.64220428466797,% change,29141.0,1146
Missouri,New Madrid,0.0,% change,29143.0,1149
Missouri,Newton,100.39473724365234,% change,29145.0,1152
Missouri,Nodaway,3.7840774059295654,% change,29147.0,1156
Missouri,Oregon,3.671380043029785,% change,29149.0,1158
Missouri,Osage,-0.4448031783103943,% change,29151.0,1164
Missouri,Ozark,5.256739616394043,% change,29153.0,1168
Missouri,Pemiscot,nan,% change,29155.0,1170
Missouri,Perry,0.0,% change,29157.0,1172
Missouri,Pettis,-0.8180216550827026,% change,29159.0,1174
Missouri,Phelps,0.6818413138389587,% change,29161.0,1176
Missouri,Pike,0.5674487352371216,% change,29163.0,1179
Missouri,Platte,-32.008060455322266,% change,29165.0,1181
Missouri,Polk,-3.3539345264434814,% change,29167.0,1183
Missouri,Pulaski,55.90610885620117,% change,29169.0,1185
Missouri,Putnam,2.6697468757629395,% change,29171.0,1188
Missouri,Ralls,0.0,% change,29173.0,1191
Missouri,Randolph,51.096397399902344,% change,29175.0,1194
Missouri,Ray,0.6904692053794861,% change,29177.0,1197
Missouri,Reynolds,0.0,% change,29179.0,1200
Missouri,Ripley,-47.817325592041016,% change,29181.0,1203
Missouri,St. Charles,-21.863540649414062,% change,29183.0,1205
Missouri,St. Clair,0.0,% change,29185.0,1208
Missouri,Ste. Genevieve,0.40809041261672974,% change,29186.0,1209
Missouri,St. Francois,-50.44233322143555,% change,29187.0,1212
Missouri,St. Louis County,23.51222038269043,% change,29189.0,1216
Missouri,Saline,2.0135364532470703,% change,29195.0,1218
Missouri,Schuyler,-4.957596302032471,% change,29197.0,1221
Missouri,Scotland,-1.4901280403137207,% change,29199.0,1224
Missouri,Scott,1.9163734912872314,% change,29201.0,1227
Missouri,Shannon,102.51556396484375,% change,29203.0,1229
Missouri,Shelby,1.702478051185608,% change,29205.0,1232
Missouri,Stoddard,2.023552894592285,% change,29207.0,1236
Missouri,Stone,49.55589294433594,% change,29209.0,1237
Missouri,Sullivan,0.0,% change,29211.0,1240
Missouri,Taney,27.16465187072754,% change,29213.0,1242
Missouri,Texas,100.80560302734375,% change,29215.0,1245
Missouri,Vernon,2.1775176525115967,% change,29217.0,1248
Missouri,Warren,26.568904876708984,% change,29219.0,1251
Missouri,Washington,nan,% change,29221.0,1253
Missouri,Wayne,0.0,% change,29223.0,1256
Missouri,Webster,-6.502337455749512,% change,29225.0,1258
Missouri,Worth,nan,% change,29227.0,1261
Missouri,Wright,-33.22813415527344,% change,29229.0,1263
Missouri,St. Louis County,5.158200263977051,% change,29510.0,1216
Montana,Beaverhead,-1.052747368812561,% change,30001.0,1269
Montana,Big Horn,-1.6419259309768677,% change,30003.0,1274
Montana,Blaine,0.0,% change,30005.0,1124
Montana,Broadwater,0.0,% change,30007.0,1132
Montana,Carbon,-3.5280919075012207,% change,30009.0,1137
Montana,Carter,0.0,% change,30011.0,1141
Montana,Cascade,0.6687613725662231,% change,30013.0,1144
Montana,Chouteau,1.8450796604156494,% change,30015.0,1150
Montana,Custer,2.4684925079345703,% change,30017.0,1153
Montana,Daniels,0.0,% change,30019.0,1157
Montana,Dawson,8.087557792663574,% change,30021.0,1160
Montana,Deer Lodge,1.3580090999603271,% change,30023.0,1163
Montana,Fallon,0.0,% change,30025.0,1165
Montana,Fergus,3.1674585342407227,% change,30027.0,1169
Montana,Flathead,13.773916244506836,% change,30029.0,1173
Montana,Gallatin,-3.165248155593872,% change,30031.0,1177
Montana,Garfield,0.0,% change,30033.0,1182
Montana,Glacier,0.0,% change,30035.0,1186
Montana,Golden Valley,0.0,% change,30037.0,1189
Montana,Granite,0.0,% change,30039.0,1192
Montana,Hill,1.1806484460830688,% change,30041.0,1195
Montana,Jefferson,-5.298835277557373,% change,30043.0,1199
Montana,Judith Basin,nan,% change,30045.0,1202
Montana,Lake,-35.82369613647461,% change,30047.0,1207
Montana,Lewis and Clark,-5.048032283782959,% change,30049.0,1211
Montana,Liberty,-2.839510202407837,% change,30051.0,1214
Montana,Lincoln,96.23118591308594,% change,30053.0,1219
Montana,McCone,2.3283517360687256,% change,30055.0,1223
Montana,Madison,16.71228790283203,% change,30057.0,1226
Montana,Meagher,0.0,% change,30059.0,1231
Montana,Mineral,0.0,% change,30061.0,1234
Montana,Missoula,13.027752876281738,% change,30063.0,1239
Montana,Musselshell,0.0,% change,30065.0,1241
Montana,Park,-6.172329902648926,% change,30067.0,1244
Montana,Petroleum,0.0,% change,30069.0,1247
Montana,Phillips,0.0,% change,30071.0,1250
Montana,Pondera,0.0,% change,30073.0,1254
Montana,Powder River,0.0,% change,30075.0,1259
Montana,Powell,-0.15786468982696533,% change,30077.0,1262
Montana,Prairie,0.0,% change,30079.0,1264
Montana,Ravalli,-24.640043258666992,% change,30081.0,1268
Montana,Richland,2.2083747386932373,% change,30083.0,1271
Montana,Roosevelt,0.2622354030609131,% change,30085.0,1275
Montana,Rosebud,0.0,% change,30087.0,1277
Montana,Sanders,-4.525500774383545,% change,30089.0,1278
Montana,Sheridan,0.0,% change,30091.0,1281
Montana,Silver Bow,-50.59012222290039,% change,30093.0,1284
Montana,Stillwater,-2.831973075866699,% change,30095.0,1286
Montana,Sweet Grass,-1.4016193151474,% change,30097.0,1288
Montana,Teton,-1.8175910711288452,% change,30099.0,1290
Montana,Toole,5.542966365814209,% change,30101.0,1292
Montana,Treasure,2.0618560314178467,% change,30103.0,1293
Montana,Valley,2.5547869205474854,% change,30105.0,1296
Montana,Wheatland,0.0,% change,30107.0,1298
Montana,Wibaux,0.0,% change,30109.0,1300
Montana,Yellowstone,-3.975339651107788,% change,30111.0,1302
Nebraska,Adams,0.07299791276454926,% change,31001.0,1303
Nebraska,Antelope,2.14646577835083,% change,31003.0,1305
Nebraska,Arthur,0.0,% change,31005.0,1307
Nebraska,Banner,nan,% change,31007.0,1308
Nebraska,Blaine,0.0,% change,31009.0,1309
Nebraska,Boone,0.0,% change,31011.0,1310
Nebraska,Box Butte,4.873750686645508,% change,31013.0,1315
Nebraska,Boyd,0.0,% change,31015.0,1317
Nebraska,Brown,49.24319076538086,% change,31017.0,1319
Nebraska,Buffalo,-3.251035213470459,% change,31019.0,1321
Nebraska,Burt,nan,% change,31021.0,1323
Nebraska,Butler,2.134526014328003,% change,31023.0,1325
Nebraska,Cass,-3.302879571914673,% change,31025.0,1326
Nebraska,Cedar,2.1075055599212646,% change,31027.0,1329
Nebraska,Chase,0.0,% change,31029.0,1330
Nebraska,Cherry,-0.12150397151708603,% change,31031.0,1333
Nebraska,Cheyenne,8.109556198120117,% change,31033.0,1334
Nebraska,Clay,2.3173508644104004,% change,31035.0,1336
Nebraska,Colfax,-3.9150829315185547,% change,31037.0,1338
Nebraska,Cuming,0.783001184463501,% change,31039.0,1340
Nebraska,Custer,-0.07380443811416626,% change,31041.0,1342
Nebraska,Dakota,3.455662727355957,% change,31043.0,1344
Nebraska,Dawes,3.9582359790802,% change,31045.0,1347
Nebraska,Dawson,26.687124252319336,% change,31047.0,1349
Nebraska,Deuel,0.0,% change,31049.0,1351
Nebraska,Dixon,0.0,% change,31051.0,1353
Nebraska,Dodge,-0.7963916063308716,% change,31053.0,1354
Nebraska,Douglas,-5.309240341186523,% change,31055.0,1358
Nebraska,Dundy,0.0,% change,31057.0,1360
Nebraska,Fillmore,1.9902281761169434,% change,31059.0,1363
Nebraska,Franklin,0.0,% change,31061.0,1369
Nebraska,Frontier,4.141106128692627,% change,31063.0,1371
Nebraska,Furnas,0.0,% change,31065.0,1374
Nebraska,Gage,1.2701750993728638,% change,31067.0,1378
Nebraska,Garden,0.0,% change,31069.0,1381
Nebraska,Garfield,1.7614505290985107,% change,31071.0,1391
Nebraska,Gosper,0.0,% change,31073.0,1393
Nebraska,Grant,0.0,% change,31075.0,1395
Nebraska,Greeley,0.0,% change,31077.0,1397
Nebraska,Hall,-1.8130971193313599,% change,31079.0,1402
Nebraska,Hamilton,nan,% change,31081.0,1405
Nebraska,Harlan,2.5286712646484375,% change,31083.0,1409
Nebraska,Hayes,0.0,% change,31085.0,1411
Nebraska,Hitchcock,0.0,% change,31087.0,1414
Nebraska,Holt,0.0,% change,31089.0,1416
Nebraska,Hooker,0.0,% change,31091.0,1418
Nebraska,Howard,0.0,% change,31093.0,1311
Nebraska,Jefferson,5.847537517547607,% change,31095.0,1312
Nebraska,Johnson,0.0,% change,31097.0,1313
Nebraska,Kearney,-0.9015858769416809,% change,31099.0,1314
Nebraska,Keith,1.6581478118896484,% change,31101.0,1316
Nebraska,Keya Paha,0.0,% change,31103.0,1318
Nebraska,Kimball,0.0,% change,31105.0,1320
Nebraska,Knox,nan,% change,31107.0,1322
Nebraska,Lancaster,24.864463806152344,% change,31109.0,1324
Nebraska,Lincoln,2.1401171684265137,% change,31111.0,1327
Nebraska,Logan,0.0,% change,31113.0,1328
Nebraska,Loup,0.0,% change,31115.0,1331
Nebraska,McPherson,0.0,% change,31117.0,1332
Nebraska,Madison,-0.6611642837524414,% change,31119.0,1335
Nebraska,Merrick,0.0,% change,31121.0,1337
Nebraska,Morrill,5.121636867523193,% change,31123.0,1339
Nebraska,Nance,0.0,% change,31125.0,1341
Nebraska,Nemaha,2.7306759357452393,% change,31127.0,1343
Nebraska,Nuckolls,0.0,% change,31129.0,1345
Nebraska,Otoe,96.28402709960938,% change,31131.0,1348
Nebraska,Pawnee,0.0,% change,31133.0,1350
Nebraska,Perkins,0.0,% change,31135.0,1352
Nebraska,Phelps,2.034240961074829,% change,31137.0,1355
Nebraska,Pierce,0.5320736765861511,% change,31139.0,1356
Nebraska,Platte,-2.2779734134674072,% change,31141.0,1359
Nebraska,Polk,-0.6062902808189392,% change,31143.0,1362
Nebraska,Red Willow,3.048668622970581,% change,31145.0,1364
Nebraska,Richardson,0.0,% change,31147.0,1365
Nebraska,Rock,5.882354736328125,% change,31149.0,1366
Nebraska,Saline,nan,% change,31151.0,1367
Nebraska,Sarpy,nan,% change,31153.0,1368
Nebraska,Saunders,-2.0044119358062744,% change,31155.0,1370
Nebraska,Scotts Bluff,53.58858871459961,% change,31157.0,1373
Nebraska,Seward,-1.8882077932357788,% change,31159.0,1375
Nebraska,Sheridan,0.3660876750946045,% change,31161.0,1376
Nebraska,Sherman,0.7570755481719971,% change,31163.0,1377
Nebraska,Sioux,0.0,% change,31165.0,1380
Nebraska,Stanton,0.0,% change,31167.0,1382
Nebraska,Thayer,54.10795593261719,% change,31169.0,1383
Nebraska,Thomas,0.0,% change,31171.0,1384
Nebraska,Thurston,0.0,% change,31173.0,1385
Nebraska,Valley,-0.2147977650165558,% change,31175.0,1386
Nebraska,Washington,-3.9434814453125,% change,31177.0,1387
Nebraska,Wayne,0.4360271692276001,% change,31179.0,1388
Nebraska,Webster,3.11350154876709,% change,31181.0,1389
Nebraska,Wheeler,0.0,% change,31183.0,1390
Nebraska,York,0.5881483554840088,% change,31185.0,1392
Nevada,Churchill,193.65383911132812,% change,32001.0,1396
Nevada,Clark,-9.573373794555664,% change,32003.0,1399
Nevada,Douglas,-3.154723882675171,% change,32005.0,1400
Nevada,Elko,-0.1982497125864029,% change,32007.0,1401
Nevada,Esmeralda,0.0,% change,32009.0,1404
Nevada,Eureka,2.296555280685425,% change,32011.0,1406
Nevada,Humboldt,3.401638984680176,% change,32013.0,1407
Nevada,Lander,0.0,% change,32015.0,1408
Nevada,Lincoln,1.2882156372070312,% change,32017.0,1410
Nevada,Lyon,-54.22340774536133,% change,32019.0,1412
Nevada,Mineral,0.8639787435531616,% change,32021.0,1415
Nevada,Nye,nan,% change,32023.0,1417
Nevada,Pershing,0.0,% change,32027.0,1419
Nevada,Storey,-5.807895660400391,% change,32029.0,1420
Nevada,Washoe,-38.27348327636719,% change,32031.0,1423
Nevada,White Pine,5.99472188949585,% change,32033.0,1425
Nevada,Carson City,-3.028116226196289,% change,32510.0,1428
New Hampshire,Belknap,5.292731761932373,% change,33001.0,1432
New Hampshire,Carroll,-2.581026077270508,% change,33003.0,1435
New Hampshire,Cheshire,0.2889140844345093,% change,33005.0,1437
New Hampshire,Coos,1.1649589538574219,% change,33007.0,1440
New Hampshire,Grafton,0.12696194648742676,% change,33009.0,1442
New Hampshire,Hillsborough,-2.452038049697876,% change,33011.0,1443
New Hampshire,Merrimack,-2.395921230316162,% change,33013.0,1444
New Hampshire,Rockingham,-3.1554853916168213,% change,33015.0,1448
New Hampshire,Strafford,6.78248405456543,% change,33017.0,1453
New Hampshire,Sullivan,-25.14080238342285,% change,33019.0,1454
New Jersey,Atlantic,3.3681294918060303,% change,34001.0,1461
New Jersey,Bergen,6.426293849945068,% change,34003.0,1465
New Jersey,Burlington,0.7782042026519775,% change,34005.0,1470
New Jersey,Camden,0.601484477519989,% change,34007.0,1472
New Jersey,Cape May,28.978496551513672,% change,34009.0,1477
New Jersey,Cumberland,3.409904718399048,% change,34011.0,1482
New Jersey,Essex,-9.817621231079102,% change,34013.0,1483
New Jersey,Gloucester,-0.5792555809020996,% change,34015.0,1484
New Jersey,Hudson,29.61689567565918,% change,34017.0,1487
New Jersey,Hunterdon,26.670825958251953,% change,34019.0,1488
New Jersey,Mercer,16.57390785217285,% change,34021.0,1493
New Jersey,Middlesex,-13.32692813873291,% change,34023.0,1497
New Jersey,Monmouth,0.9054402709007263,% change,34025.0,1504
New Jersey,Morris,8.746735572814941,% change,34027.0,1511
New Jersey,Ocean,5.531800270080566,% change,34029.0,1546
New Jersey,Passaic,0.1382829248905182,% change,34031.0,1551
New Jersey,Salem,3.4852373600006104,% change,34033.0,1553
New Jersey,Somerset,-0.64620041847229,% change,34035.0,1558
New Jersey,Sussex,3.4204788208007812,% change,34037.0,1561
New Jersey,Union,17.45622444152832,% change,34039.0,1566
New Jersey,Warren,34.75011444091797,% change,34041.0,1570
New Mexico,Bernalillo,-20.259794235229492,% change,35001.0,1574
New Mexico,Catron,0.0,% change,35003.0,1576
New Mexico,Chaves,2.1178293228149414,% change,35005.0,1578
New Mexico,Cibola,nan,% change,35006.0,1580
New Mexico,Colfax,8.026432991027832,% change,35007.0,1582
New Mexico,Curry,2.7064661979675293,% change,35009.0,1586
New Mexico,De Baca,nan,% change,35011.0,1589
New Mexico,Doña Ana,-17.86501121520996,% change,35013.0,
New Mexico,Eddy,-3.8549249172210693,% change,35015.0,1592
New Mexico,Grant,6.399472713470459,% change,35017.0,1594
New Mexico,Guadalupe,0.0,% change,35019.0,1595
New Mexico,Harding,0.0,% change,35021.0,1597
New Mexico,Hidalgo,0.0,% change,35023.0,1600
New Mexico,Lea,0.0,% change,35025.0,1604
New Mexico,Lincoln,2.1732420921325684,% change,35027.0,1613
New Mexico,Los Alamos,-6.025862693786621,% change,35028.0,1618
New Mexico,Luna,2.687483072280884,% change,35029.0,1622
New Mexico,McKinley,0.5311892032623291,% change,35031.0,1626
New Mexico,Mora,4.238794326782227,% change,35033.0,1629
New Mexico,Otero,48.97800064086914,% change,35035.0,1633
New Mexico,Quay,5.125410079956055,% change,35037.0,1637
New Mexico,Rio Arriba,2.725217819213867,% change,35039.0,1639
New Mexico,Roosevelt,6.855885982513428,% change,35041.0,1642
New Mexico,Sandoval,-6.0979905128479,% change,35043.0,1646
New Mexico,San Juan,3.538782835006714,% change,35045.0,1650
New Mexico,San Miguel,-30.342016220092773,% change,35047.0,1652
New Mexico,Santa Fe,-1.7120298147201538,% change,35049.0,1654
New Mexico,Sierra,5.1057658195495605,% change,35051.0,1657
New Mexico,Socorro,4.654918193817139,% change,35053.0,1659
New Mexico,Taos,-19.690576553344727,% change,35055.0,1662
New Mexico,Torrance,1.5008654594421387,% change,35057.0,1664
New Mexico,Union,5.560950756072998,% change,35059.0,1667
New Mexico,Valencia,0.06016184389591217,% change,35061.0,1670
New York,Albany,6.491623401641846,% change,36001.0,1673
New York,Allegany,54.723236083984375,% change,36003.0,1674
New York,Bronx,12.737381935119629,% change,36005.0,1681
New York,Broome,18.01376724243164,% change,36007.0,1683
New York,Cattaraugus,-31.459308624267578,% change,36009.0,1687
New York,Cayuga,23.025480270385742,% change,36011.0,1689
New York,Chautauqua,-7.700449466705322,% change,36013.0,1694
New York,Chemung,-16.260831832885742,% change,36015.0,1696
New York,Chenango,30.109285354614258,% change,36017.0,1699
New York,Clinton,21.220901489257812,% change,36019.0,1702
New York,Columbia,18.565990447998047,% change,36021.0,1704
New York,Cortland,2.2666876316070557,% change,36023.0,1706
New York,Delaware,5.1070075035095215,% change,36025.0,1707
New York,Dutchess,15.279478073120117,% change,36027.0,1711
New York,Erie,14.430349349975586,% change,36029.0,1723
New York,Essex,47.78628921508789,% change,36031.0,1728
New York,Franklin,1.82928466796875,% change,36033.0,1731
New York,Fulton,1.4330804347991943,% change,36035.0,1734
New York,Genesee,2.8046820163726807,% change,36037.0,1736
New York,Greene,-18.63047981262207,% change,36039.0,1739
New York,Hamilton,114.9751968383789,% change,36041.0,1742
New York,Herkimer,-13.90654468536377,% change,36043.0,1745
New York,Jefferson,-0.18922290205955505,% change,36045.0,1782
New York,Kings,2.550248861312866,% change,36047.0,1788
New York,Lewis,2.4690957069396973,% change,36049.0,1790
New York,Livingston,2.2031726837158203,% change,36051.0,1791
New York,Madison,-9.024335861206055,% change,36053.0,1796
New York,Monroe,46.142852783203125,% change,36055.0,1804
New York,Montgomery,17.33428192138672,% change,36057.0,1807
New York,Nassau,25.763044357299805,% change,36059.0,1839
New York,New York,-4.219327926635742,% change,36061.0,1847
New York,Niagara,16.28268814086914,% change,36063.0,1850
New York,Oneida,7.625256061553955,% change,36065.0,1852
New York,Onondaga,38.245182037353516,% change,36067.0,1853
New York,Ontario,-0.7472866177558899,% change,36069.0,1856
New York,Orange,-17.423633575439453,% change,36071.0,1859
New York,Orleans,3.959418773651123,% change,36073.0,1862
New York,Oswego,-26.589691162109375,% change,36075.0,1864
New York,Otsego,17.853023529052734,% change,36077.0,1868
New York,Putnam,0.6997535228729248,% change,36079.0,1870
New York,Queens,-4.37375020980835,% change,36081.0,1872
New York,Rensselaer,-16.616485595703125,% change,36083.0,1874
New York,Richmond,-20.719221115112305,% change,36085.0,1876
New York,Rockland,12.052248001098633,% change,36087.0,1879
New York,St. Lawrence,20.857284545898438,% change,36089.0,1883
New York,Saratoga,16.829557418823242,% change,36091.0,1885
New York,Schenectady,-0.2529768943786621,% change,36093.0,1887
New York,Schoharie,36.797760009765625,% change,36095.0,1888
New York,Schuyler,36.75748062133789,% change,36097.0,1889
New York,Seneca,2.7026195526123047,% change,36099.0,1890
New York,Steuben,23.819366455078125,% change,36101.0,1891
New York,Suffolk,10.736258506774902,% change,36103.0,1924
New York,Sullivan,1.9219086170196533,% change,36105.0,1928
New York,Tioga,3.191925048828125,% change,36107.0,1930
New York,Tompkins,0.7393507361412048,% change,36109.0,1933
New York,Ulster,18.03975486755371,% change,36111.0,1935
New York,Warren,-11.383527755737305,% change,36113.0,1938
New York,Washington,-10.280939102172852,% change,36115.0,1942
New York,Wayne,23.04582977294922,% change,36117.0,1952
New York,Westchester,-3.1389501094818115,% change,36119.0,1960
New York,Wyoming,37.55104064941406,% change,36121.0,1962
New York,Yates,-23.894975662231445,% change,36123.0,1965
North Carolina,Alamance,23.53016471862793,% change,37001.0,1967
North Carolina,Alexander,nan,% change,37003.0,1968
North Carolina,Alleghany,-2.293696165084839,% change,37005.0,1970
North Carolina,Anson,4.369500637054443,% change,37007.0,1972
North Carolina,Ashe,-50.47954177856445,% change,37009.0,1975
North Carolina,Avery,0.6226815581321716,% change,37011.0,1977
North Carolina,Beaufort,0.6223636269569397,% change,37013.0,1981
North Carolina,Bertie,0.0,% change,37015.0,1983
North Carolina,Bladen,0.0,% change,37017.0,1986
North Carolina,Brunswick,68.08050537109375,% change,37019.0,1995
North Carolina,Buncombe,15.673554420471191,% change,37021.0,1422
North Carolina,Burke,-1.1473525762557983,% change,37023.0,1424
North Carolina,Cabarrus,-11.5007905960083,% change,37025.0,1426
North Carolina,Caldwell,0.01828732341527939,% change,37027.0,1429
North Carolina,Camden,0.0,% change,37029.0,1433
North Carolina,Carteret,-1.6397254467010498,% change,37031.0,1447
North Carolina,Caswell,nan,% change,37033.0,1449
North Carolina,Catawba,13.989948272705078,% change,37035.0,1450
North Carolina,Chatham,18.940645217895508,% change,37037.0,1451
North Carolina,Cherokee,-4.453373908996582,% change,37039.0,1452
North Carolina,Chowan,-47.72257614135742,% change,37041.0,1455
North Carolina,Clay,-4.883736610412598,% change,37043.0,1457
North Carolina,Cleveland,-0.7895956635475159,% change,37045.0,1458
North Carolina,Columbus,2.544245958328247,% change,37047.0,1459
North Carolina,Craven,102.70133209228516,% change,37049.0,1462
North Carolina,Cumberland,0.19679930806159973,% change,37051.0,1464
North Carolina,Currituck,0.0,% change,37053.0,1481
North Carolina,Dare,-4.632749557495117,% change,37055.0,1485
North Carolina,Davidson,-1.9740204811096191,% change,37057.0,1489
North Carolina,Davie,45.46485900878906,% change,37059.0,1490
North Carolina,Duplin,0.0,% change,37061.0,1492
North Carolina,Durham,36.74934387207031,% change,37063.0,1494
North Carolina,Edgecombe,6.595521926879883,% change,37065.0,1495
North Carolina,Forsyth,121.98239135742188,% change,37067.0,1496
North Carolina,Franklin,-8.133515357971191,% change,37069.0,1498
North Carolina,Gaston,-6.110949993133545,% change,37071.0,1499
North Carolina,Gates,0.0,% change,37073.0,1500
North Carolina,Graham,2.8052797317504883,% change,37075.0,1502
North Carolina,Granville,-3.9191534519195557,% change,37077.0,1503
North Carolina,Greene,0.019040297716856003,% change,37079.0,1505
North Carolina,Guilford,26.520389556884766,% change,37081.0,1506
North Carolina,Halifax,5.168669700622559,% change,37083.0,1508
North Carolina,Harnett,-6.841314315795898,% change,37085.0,1509
North Carolina,Haywood,-4.849049091339111,% change,37087.0,1512
North Carolina,Henderson,-6.735011100769043,% change,37089.0,1514
North Carolina,Hertford,0.0,% change,37091.0,1515
North Carolina,Hoke,-6.588266372680664,% change,37093.0,1517
North Carolina,Hyde,0.0,% change,37095.0,1521
North Carolina,Iredell,22.98184585571289,% change,37097.0,1525
North Carolina,Jackson,26.123056411743164,% change,37099.0,1528
North Carolina,Johnston,-12.541753768920898,% change,37101.0,1530
North Carolina,Jones,0.0,% change,37103.0,1536
North Carolina,Lee,0.0,% change,37105.0,1540
North Carolina,Lenoir,4.932468414306641,% change,37107.0,1542
North Carolina,Lincoln,-5.597463130950928,% change,37109.0,1545
North Carolina,McDowell,-1.045993685722351,% change,37111.0,1554
North Carolina,Macon,-4.392800331115723,% change,37113.0,1556
North Carolina,Madison,-2.821300983428955,% change,37115.0,1560
North Carolina,Martin,108.52189636230469,% change,37117.0,1563
North Carolina,Mecklenburg,11.475143432617188,% change,37119.0,1565
North Carolina,Mitchell,1.8333382606506348,% change,37121.0,1568
North Carolina,Montgomery,0.671040952205658,% change,37123.0,1573
North Carolina,Moore,-7.410673141479492,% change,37125.0,1584
North Carolina,Nash,0.4382196068763733,% change,37127.0,1588
North Carolina,New Hanover,83.3507080078125,% change,37129.0,1602
North Carolina,Northampton,0.0,% change,37131.0,1606
North Carolina,Onslow,45.95412826538086,% change,37133.0,1625
North Carolina,Orange,-4.535467147827148,% change,37135.0,1630
North Carolina,Pamlico,1.681143879890442,% change,37137.0,1703
North Carolina,Pasquotank,-0.22201032936573029,% change,37139.0,1714
North Carolina,Pender,-11.865765571594238,% change,37141.0,1718
North Carolina,Perquimans,nan,% change,37143.0,1724
North Carolina,Person,-0.6581118702888489,% change,37145.0,1729
North Carolina,Pitt,16.31157112121582,% change,37147.0,1733
North Carolina,Polk,-50.53126907348633,% change,37149.0,1738
North Carolina,Randolph,-0.7143334150314331,% change,37151.0,1741
North Carolina,Richmond,2.7758636474609375,% change,37153.0,1744
North Carolina,Robeson,-65.82998657226562,% change,37155.0,1747
North Carolina,Rockingham,35.11669921875,% change,37157.0,1751
North Carolina,Rowan,95.01636505126953,% change,37159.0,1754
North Carolina,Rutherford,0.032921530306339264,% change,37161.0,1764
North Carolina,Sampson,0.45736050605773926,% change,37163.0,1769
North Carolina,Scotland,3.1743714809417725,% change,37165.0,1772
North Carolina,Stanly,95.34757232666016,% change,37167.0,1775
North Carolina,Stokes,-48.84531784057617,% change,37169.0,1777
North Carolina,Surry,34.623146057128906,% change,37171.0,1780
North Carolina,Swain,-26.400493621826172,% change,37173.0,1784
North Carolina,Transylvania,-4.053777694702148,% change,37175.0,1786
North Carolina,Tyrrell,0.0,% change,37177.0,1794
North Carolina,Union,-40.024925231933594,% change,37179.0,1798
