State,County,SNAP redemptions per SNAP-authorized stores 2012 (REDEMP_SNAPS12),Units,FIPS,FID
South Dakota,Buffalo,nan,Dollars/store,46017,2891
South Dakota,Butte,119454.00095238093,Dollars/store,46019,2895
South Dakota,Campbell,nan,Dollars/store,46021,2897
South Dakota,Charles Mix,211054.17,Dollars/store,46023,2900
South Dakota,Clark,nan,Dollars/store,46025,2901
South Dakota,Clay,400913.78873239434,Dollars/store,46027,2903
South Dakota,Codington,491814.62,Dollars/store,46029,2906
South Dakota,Corson,170010.1167123288,Dollars/store,46031,2907
South Dakota,Custer,69246.89142857143,Dollars/store,46033,2908
South Dakota,Davison,287492.1525388602,Dollars/store,46035,2910
South Dakota,Day,55819.16914285714,Dollars/store,46037,2911
South Dakota,Deuel,nan,Dollars/store,46039,2912
South Dakota,Dewey,721580.3649999999,Dollars/store,46041,2914
South Dakota,Douglas,nan,Dollars/store,46043,2916
South Dakota,Edmunds,21954.6175,Dollars/store,46045,2917
South Dakota,Fall River,95633.04842105263,Dollars/store,46047,2919
South Dakota,Faulk,nan,Dollars/store,46049,2921
South Dakota,Grant,93772.10999999999,Dollars/store,46051,2922
South Dakota,Gregory,106058.18666666665,Dollars/store,46053,2923
South Dakota,Haakon,nan,Dollars/store,46055,2924
South Dakota,Hamlin,15941.7,Dollars/store,46057,2926
South Dakota,Hand,nan,Dollars/store,46059,2928
South Dakota,Hanson,0.0,Dollars/store,46061,2929
South Dakota,Harding,nan,Dollars/store,46063,2931
South Dakota,Hughes,336385.2374025974,Dollars/store,46065,2933
South Dakota,Hutchinson,39856.49840707965,Dollars/store,46067,2934
South Dakota,Hyde,nan,Dollars/store,46069,2937
South Dakota,Jackson,138183.0945882353,Dollars/store,46071,2939
South Dakota,Jerauld,nan,Dollars/store,46073,2941
South Dakota,Jones,nan,Dollars/store,46075,2944
South Dakota,Kingsbury,46416.635,Dollars/store,46077,2945
South Dakota,Lake,153625.54177215192,Dollars/store,46079,2401
South Dakota,Lawrence,384769.2733333333,Dollars/store,46081,2406
South Dakota,Lincoln,60785.4427826087,Dollars/store,46083,2410
South Dakota,Lyman,275177.892,Dollars/store,46085,2417
South Dakota,McCook,37586.00833333333,Dollars/store,46087,2422
South Dakota,McPherson,nan,Dollars/store,46089,2426
South Dakota,Marshall,nan,Dollars/store,46091,2430
South Dakota,Meade,141183.37533333333,Dollars/store,46093,2442
South Dakota,Mellette,nan,Dollars/store,46095,2450
South Dakota,Miner,nan,Dollars/store,46097,2456
South Dakota,Minnehaha,249433.8341734861,Dollars/store,46099,2467
South Dakota,Moody,80646.8130612245,Dollars/store,46101,2485
South Dakota,Pennington,473273.62752000004,Dollars/store,46103,2497
South Dakota,Perkins,49390.405000000006,Dollars/store,46105,2502
South Dakota,Potter,27160.03,Dollars/store,46107,2506
South Dakota,Roberts,166249.6453691275,Dollars/store,46109,2511
South Dakota,Sanborn,nan,Dollars/store,46111,2514
South Dakota,Shannon,770117.7827027027,Dollars/store,46113,2519
South Dakota,Spink,75461.545,Dollars/store,46115,2523
South Dakota,Stanley,nan,Dollars/store,46117,2530
South Dakota,Sully,nan,Dollars/store,46119,2535
South Dakota,Todd,571000.4846153847,Dollars/store,46121,2540
South Dakota,Tripp,131540.18285714288,Dollars/store,46123,2546
South Dakota,Turner,72196.026,Dollars/store,46125,2550
South Dakota,Union,49625.47764705883,Dollars/store,46127,2557
South Dakota,Walworth,333956.9574999999,Dollars/store,46129,2561
South Dakota,Yankton,509809.92195121944,Dollars/store,46135,2569
South Dakota,Ziebach,nan,Dollars/store,46137,2578
Tennessee,Anderson,348602.868057554,Dollars/store,47001,2584
Tennessee,Bedford,454322.34127659583,Dollars/store,47003,2593
Tennessee,Benton,305428.9805263158,Dollars/store,47005,2598
Tennessee,Bledsoe,156597.47679999997,Dollars/store,47007,2602
Tennessee,Blount,349040.73549132934,Dollars/store,47009,2622
Tennessee,Bradley,304204.9042207792,Dollars/store,47011,2627
Tennessee,Campbell,434321.3495137422,Dollars/store,47013,2633
Tennessee,Cannon,293534.4657692308,Dollars/store,47015,2638
Tennessee,Carroll,338117.4565765766,Dollars/store,47017,2648
Tennessee,Carter,287654.5230594901,Dollars/store,47019,2654
Tennessee,Cheatham,398601.7105785124,Dollars/store,47021,2660
Tennessee,Chester,256227.54697674417,Dollars/store,47023,2664
Tennessee,Claiborne,268462.8535660847,Dollars/store,47025,2670
Tennessee,Clay,136454.19363057325,Dollars/store,47027,2679
Tennessee,Cocke,339770.6208668729,Dollars/store,47029,2686
Tennessee,Coffee,341093.1751506456,Dollars/store,47031,2689
Tennessee,Crockett,151195.1110447761,Dollars/store,47033,2693
Tennessee,Cumberland,273845.8349431099,Dollars/store,47035,2696
Tennessee,Davidson,360544.5063011524,Dollars/store,47037,2698
Tennessee,Decatur,400858.33714285714,Dollars/store,47039,2705
Tennessee,DeKalb,332554.9699591837,Dollars/store,47041,2710
Tennessee,Dickson,398083.0353488372,Dollars/store,47043,2717
Tennessee,Dyer,407837.0084090909,Dollars/store,47045,2723
Tennessee,Fayette,243257.24881188117,Dollars/store,47047,2726
Tennessee,Fentress,395654.44243346003,Dollars/store,47049,2731
Tennessee,Franklin,246840.72801670144,Dollars/store,47051,2734
Tennessee,Gibson,380835.199387755,Dollars/store,47053,2739
Tennessee,Giles,294096.3019148936,Dollars/store,47055,2743
Tennessee,Grainger,134729.2523961661,Dollars/store,47057,2748
Tennessee,Greene,248170.9332459017,Dollars/store,47059,2750
Tennessee,Grundy,179078.97903345723,Dollars/store,47061,2754
Tennessee,Hamblen,370008.55866171006,Dollars/store,47063,2757
Tennessee,Hamilton,285929.31268593075,Dollars/store,47065,2761
Tennessee,Hancock,152280.72315789474,Dollars/store,47067,2766
Tennessee,Hardeman,358799.40511475404,Dollars/store,47069,2770
Tennessee,Hardin,347093.87940298504,Dollars/store,47071,2773
Tennessee,Hawkins,307856.43633943424,Dollars/store,47073,2779
Tennessee,Haywood,330457.32910891087,Dollars/store,47075,2781
Tennessee,Henderson,368246.7565822786,Dollars/store,47077,2786
Tennessee,Henry,415133.67509749293,Dollars/store,47079,2789
Tennessee,Hickman,271443.614529148,Dollars/store,47081,2792
Tennessee,Houston,209149.62524271844,Dollars/store,47083,2796
Tennessee,Humphreys,365255.31034482765,Dollars/store,47085,2798
Tennessee,Jackson,184213.40444444446,Dollars/store,47087,2801
Tennessee,Jefferson,421429.1077372262,Dollars/store,47089,2804
Tennessee,Johnson,254535.18211764703,Dollars/store,47091,2808
Tennessee,Knox,338149.0487558905,Dollars/store,47093,2814
Tennessee,Lake,231096.28444444446,Dollars/store,47095,2817
Tennessee,Lauderdale,353000.38212765957,Dollars/store,47097,2821
Tennessee,Lawrence,285209.6615706807,Dollars/store,47099,2823
Tennessee,Lewis,350143.5245454546,Dollars/store,47101,2825
Tennessee,Lincoln,308917.64310344827,Dollars/store,47103,2828
Tennessee,Loudon,296282.39324324316,Dollars/store,47105,2830
Tennessee,McMinn,310684.16438949,Dollars/store,47107,2833
Tennessee,McNairy,244529.82987341774,Dollars/store,47109,2836
Tennessee,Macon,614988.3579310344,Dollars/store,47111,2839
Tennessee,Madison,397618.6955831266,Dollars/store,47113,2841
Tennessee,Marion,253086.7556923077,Dollars/store,47115,2844
Tennessee,Marshall,356881.09233644855,Dollars/store,47117,2848
Tennessee,Maury,324107.46311850316,Dollars/store,47119,2850
Tennessee,Meigs,151144.27843137254,Dollars/store,47121,2854
Tennessee,Monroe,322376.5775238097,Dollars/store,47123,2857
Tennessee,Montgomery,440970.88764857885,Dollars/store,47125,2859
Tennessee,Moore,63703.03200000001,Dollars/store,47127,2863
Tennessee,Morgan,180677.67358208957,Dollars/store,47129,2866
Tennessee,Obion,342359.6540952381,Dollars/store,47131,2872
Tennessee,Overton,222515.7664285714,Dollars/store,47133,2875
Tennessee,Perry,195476.23272727276,Dollars/store,47135,2878
Tennessee,Pickett,73311.68774193547,Dollars/store,47137,2881
Tennessee,Polk,184375.99653543308,Dollars/store,47139,2883
Tennessee,Putnam,361866.3049596774,Dollars/store,47141,2890
Tennessee,Rhea,353554.1587982833,Dollars/store,47143,2893
Tennessee,Roane,348789.85249070625,Dollars/store,47145,2001
Tennessee,Robertson,414697.416,Dollars/store,47147,2011
Tennessee,Rutherford,313062.31451984635,Dollars/store,47149,2015
Tennessee,Scott,421474.28906832304,Dollars/store,47151,2020
Tennessee,Sequatchie,312833.07253333344,Dollars/store,47153,2025
Tennessee,Sevier,304686.28887348366,Dollars/store,47155,2030
Tennessee,Shelby,445349.47811079863,Dollars/store,47157,2033
Tennessee,Smith,425580.6375510204,Dollars/store,47159,2037
Tennessee,Stewart,146345.02051948052,Dollars/store,47161,2041
Tennessee,Sullivan,336693.8976893453,Dollars/store,47163,2046
Tennessee,Sumner,307283.8238524589,Dollars/store,47165,2050
Tennessee,Tipton,353011.74162679416,Dollars/store,47167,2055
Tennessee,Trousdale,231152.50851063826,Dollars/store,47169,2062
Tennessee,Unicoi,323909.59379679145,Dollars/store,47171,2069
Tennessee,Union,259764.44623376627,Dollars/store,47173,2073
Tennessee,Van Buren,140257.04347826086,Dollars/store,47175,2077
Tennessee,Warren,348204.6412710281,Dollars/store,47177,2081
Tennessee,Washington,326635.30390476185,Dollars/store,47179,2085
Tennessee,Wayne,191513.60780487812,Dollars/store,47181,2089
Tennessee,Weakley,322426.4193905817,Dollars/store,47183,2096
Tennessee,White,283702.3884848485,Dollars/store,47185,2100
Tennessee,Williamson,139643.42453608252,Dollars/store,47187,2105
Tennessee,Wilson,258658.30000000008,Dollars/store,47189,2111
Texas,Anderson,353600.79670951166,Dollars/store,48001,2113
Texas,Andrews,148624.166,Dollars/store,48003,2117
Texas,Angelina,509059.77774343116,Dollars/store,48005,2124
Texas,Aransas,201792.96377622377,Dollars/store,48007,2162
Texas,Archer,25581.125714285714,Dollars/store,48009,2168
Texas,Armstrong,nan,Dollars/store,48011,2172
Texas,Atascosa,391544.4806249999,Dollars/store,48013,2173
Texas,Austin,143124.02434782608,Dollars/store,48015,2177
Texas,Bailey,245694.70447058824,Dollars/store,48017,2179
Texas,Bandera,79461.48994082843,Dollars/store,48019,2183
Texas,Bastrop,284085.37233979144,Dollars/store,48021,2190
Texas,Baylor,135901.85,Dollars/store,48023,2192
Texas,Bee,316169.67942238273,Dollars/store,48025,2196
Texas,Bell,285951.79884019773,Dollars/store,48027,2198
Texas,Bexar,393349.33473156765,Dollars/store,48029,2203
Texas,Blanco,58025.144680851074,Dollars/store,48031,2207
Texas,Borden,0.0,Dollars/store,48033,2212
Texas,Bosque,68915.34675496687,Dollars/store,48035,2216
Texas,Bowie,401449.3201522843,Dollars/store,48037,2224
Texas,Brazoria,386656.54361067514,Dollars/store,48039,2240
Texas,Brazos,387270.20385906036,Dollars/store,48041,2253
Texas,Brewster,169689.5325714286,Dollars/store,48043,2262
Texas,Briscoe,nan,Dollars/store,48045,2269
Texas,Brooks,323316.9186754966,Dollars/store,48047,2279
Texas,Brown,250766.36282460132,Dollars/store,48049,2296
Texas,Burleson,75767.10367346938,Dollars/store,48051,2304
Texas,Burnet,278553.23961783445,Dollars/store,48053,2312
Texas,Caldwell,246083.23021671828,Dollars/store,48055,2320
Texas,Calhoun,232846.90107692304,Dollars/store,48057,2327
Texas,Callahan,69654.31849056603,Dollars/store,48059,2331
Texas,Cameron,447415.18086466956,Dollars/store,48061,2359
Texas,Camp,238701.18159292036,Dollars/store,48063,2373
Texas,Carson,16887.192857142858,Dollars/store,48065,2377
Texas,Cass,378845.62418181816,Dollars/store,48067,2382
Texas,Castro,180690.915,Dollars/store,48069,2386
Texas,Chambers,99372.46162679425,Dollars/store,48071,2395
Texas,Cherokee,341377.8109923664,Dollars/store,48073,2400
Texas,Childress,442246.54258064507,Dollars/store,48075,2405
Texas,Clay,74540.796,Dollars/store,48077,2409
Texas,Cochran,50724.630000000005,Dollars/store,48079,2413
Texas,Coke,31107.606315789475,Dollars/store,48081,2418
Texas,Coleman,127670.0093430657,Dollars/store,48083,2423
Texas,Collin,231797.87516072465,Dollars/store,48085,2429
Texas,Collingsworth,142666.62000000002,Dollars/store,48087,2434
Texas,Colorado,159279.34263829788,Dollars/store,48089,2441
Texas,Comal,227310.9053815261,Dollars/store,48091,2449
Texas,Comanche,171829.82442477875,Dollars/store,48093,2455
Texas,Concho,36495.80571428572,Dollars/store,48095,2458
Texas,Cooke,406190.67466666666,Dollars/store,48097,2463
Texas,Coryell,405315.11638356163,Dollars/store,48099,2469
Texas,Cottle,nan,Dollars/store,48101,2473
Texas,Crane,75467.84199999998,Dollars/store,48103,2478
Texas,Crockett,nan,Dollars/store,48105,2483
Texas,Crosby,85193.31700000001,Dollars/store,48107,2487
Texas,Culberson,135306.2725,Dollars/store,48109,2491
Texas,Dallam,22282.286,Dollars/store,48111,2498
Texas,Dallas,485068.6337129619,Dollars/store,48113,2507
Texas,Dawson,237343.71215686272,Dollars/store,48115,2512
Texas,Deaf Smith,347497.9609756097,Dollars/store,48117,2515
Texas,Delta,77219.52342857144,Dollars/store,48119,2524
Texas,Denton,303992.20676669176,Dollars/store,48121,2532
Texas,DeWitt,217073.29524861876,Dollars/store,48123,2538
Texas,Dickens,nan,Dollars/store,48125,2542
Texas,Dimmit,200963.85252336448,Dollars/store,48127,2548
Texas,Donley,nan,Dollars/store,48129,2551
Texas,Duval,36462.55279620853,Dollars/store,48131,2556
Texas,Eastland,197776.03210526318,Dollars/store,48133,2562
Texas,Ector,360842.2286436394,Dollars/store,48135,2568
Texas,Edwards,nan,Dollars/store,48137,2574
Texas,Ellis,445613.92183486227,Dollars/store,48139,2579
Texas,El Paso,487728.079176849,Dollars/store,48141,2588
Texas,Erath,328954.7949999999,Dollars/store,48143,2597
Texas,Falls,182203.96220338982,Dollars/store,48145,2601
Texas,Fannin,191334.637012987,Dollars/store,48147,2621
Texas,Fayette,139108.86735849056,Dollars/store,48149,2624
Texas,Fisher,48087.46000000001,Dollars/store,48151,2628
Texas,Floyd,174382.40999999997,Dollars/store,48153,2630
Texas,Foard,nan,Dollars/store,48155,2002
Texas,Fort Bend,288838.3150578036,Dollars/store,48157,2009
Texas,Franklin,159714.81473684206,Dollars/store,48159,2016
Texas,Freestone,91208.88363636364,Dollars/store,48161,2022
Texas,Frio,262590.49692946067,Dollars/store,48163,2028
Texas,Gaines,114847.11312883436,Dollars/store,48165,2032
Texas,Galveston,295131.2169111303,Dollars/store,48167,2059
Texas,Garza,127023.60857142857,Dollars/store,48169,2060
Texas,Gillespie,382605.4985714285,Dollars/store,48171,2066
Texas,Glasscock,0.0,Dollars/store,48173,2072
Texas,Goliad,nan,Dollars/store,48175,2079
Texas,Gonzales,265848.8323152709,Dollars/store,48177,2086
Texas,Gray,253072.37653846157,Dollars/store,48179,2088
Texas,Grayson,333439.8563598327,Dollars/store,48181,2094
Texas,Gregg,398677.9988871225,Dollars/store,48183,2101
Texas,Grimes,120516.431092437,Dollars/store,48185,2108
Texas,Guadalupe,353658.8561604585,Dollars/store,48187,2116
Texas,Hale,482529.58297577855,Dollars/store,48189,2120
Texas,Hall,101063.50229508197,Dollars/store,48191,2125
Texas,Hamilton,101755.1637735849,Dollars/store,48193,2128
Texas,Hansford,79381.48258064517,Dollars/store,48195,2132
Texas,Hardeman,169862.84816326536,Dollars/store,48197,2137
Texas,Hardin,321941.7454014599,Dollars/store,48199,2142
Texas,Harris,405405.9645565651,Dollars/store,48201,2149
Texas,Harrison,305822.8251903114,Dollars/store,48203,2157
Texas,Hartley,nan,Dollars/store,48205,2160
Texas,Haskell,281412.52571428573,Dollars/store,48207,2163
Texas,Hays,352629.52335403714,Dollars/store,48209,2166
Texas,Hemphill,nan,Dollars/store,48211,2171
Texas,Henderson,371010.56584905664,Dollars/store,48213,2178
Texas,Hidalgo,446095.31819988566,Dollars/store,48215,2188
Texas,Hill,184900.84070484588,Dollars/store,48217,2201
Texas,Hockley,339340.60757396446,Dollars/store,48219,2208
Texas,Hood,235309.21567451823,Dollars/store,48221,2213
Texas,Hopkins,333363.83443037973,Dollars/store,48223,2221
Texas,Houston,273803.39896995714,Dollars/store,48225,2228
Texas,Howard,424487.1447715736,Dollars/store,48227,2231
Texas,Hudspeth,22408.08666666666,Dollars/store,48229,2241
Texas,Hunt,359534.3660085837,Dollars/store,48231,2246
Texas,Hutchinson,210277.60173913042,Dollars/store,48233,2249
Texas,Irion,nan,Dollars/store,48235,2255
Texas,Jack,96776.65833333333,Dollars/store,48237,2256
Texas,Jackson,145622.0665945946,Dollars/store,48239,2264
Texas,Jasper,411125.6344954128,Dollars/store,48241,2271
Texas,Jeff Davis,nan,Dollars/store,48243,2275
Texas,Jefferson,333229.2005335309,Dollars/store,48245,2285
Texas,Jim Hogg,133774.22201834864,Dollars/store,48247,2288
Texas,Jim Wells,270301.21714285715,Dollars/store,48249,2294
Texas,Johnson,311350.9012903226,Dollars/store,48251,2299
Texas,Jones,76114.76571428572,Dollars/store,48253,2301
Texas,Karnes,254275.04210526313,Dollars/store,48255,2307
Texas,Kaufman,291275.3089539749,Dollars/store,48257,2314
Texas,Kendall,247100.28561403503,Dollars/store,48259,2319
Texas,Kenedy,0.0,Dollars/store,48261,2330
Texas,Kent,nan,Dollars/store,48263,2335
Texas,Kerr,269129.6366750629,Dollars/store,48265,2337
Texas,Kimble,122765.714,Dollars/store,48267,2339
Texas,King,0.0,Dollars/store,48269,2342
Texas,Kinney,85152.58775510204,Dollars/store,48271,2347
Texas,Kleberg,266661.2848380129,Dollars/store,48273,2358
Texas,Knox,58016.031999999985,Dollars/store,48275,2364
Texas,Lamar,330634.49564601766,Dollars/store,48277,2371
Texas,Lamb,143203.3505882353,Dollars/store,48279,2376
Texas,Lampasas,326623.4180952381,Dollars/store,48281,2381
Texas,La Salle,73924.23140939599,Dollars/store,48283,2388
Texas,Lavaca,197857.79642857143,Dollars/store,48285,2392
Texas,Lee,107002.11947368423,Dollars/store,48287,2398
Texas,Leon,110721.1911111111,Dollars/store,48289,2402
Texas,Liberty,300577.41843037977,Dollars/store,48291,2404
Texas,Limestone,354910.15008403367,Dollars/store,48293,2408
Texas,Lipscomb,17981.633898305085,Dollars/store,48295,2412
Texas,Live Oak,73221.45580645159,Dollars/store,48297,2416
Texas,Llano,186820.5283333333,Dollars/store,48299,2421
Texas,Loving,0.0,Dollars/store,48301,2424
Texas,Lubbock,424299.27668674674,Dollars/store,48303,2428
Texas,Lynn,127305.83111111111,Dollars/store,48305,2438
Texas,McCulloch,262294.4240816326,Dollars/store,48307,2452
Texas,McLennan,361955.12876555027,Dollars/store,48309,2477
Texas,McMullen,0.0,Dollars/store,48311,2494
Texas,Madison,206854.6425688073,Dollars/store,48313,2526
Texas,Marion,101344.31547169811,Dollars/store,48315,2547
Texas,Martin,nan,Dollars/store,48317,2564
Texas,Mason,nan,Dollars/store,48319,2570
Texas,Matagorda,219707.04042553197,Dollars/store,48321,2637
Texas,Maverick,477040.80509337864,Dollars/store,48323,2649
Texas,Medina,162737.05974293064,Dollars/store,48325,2652
Texas,Menard,nan,Dollars/store,48327,2655
Texas,Midland,288945.30035502947,Dollars/store,48329,2657
Texas,Milam,220165.85833333342,Dollars/store,48331,2659
Texas,Mills,72340.235,Dollars/store,48333,2663
Texas,Mitchell,201112.18481012652,Dollars/store,48335,2666
Texas,Montague,283862.49547445256,Dollars/store,48337,2669
Texas,Montgomery,301671.8338579068,Dollars/store,48339,2682
Texas,Moore,237429.0863768116,Dollars/store,48341,2683
Texas,Morris,371630.29466666665,Dollars/store,48343,2688
Texas,Motley,nan,Dollars/store,48345,2692
Texas,Nacogdoches,567212.749704142,Dollars/store,48347,2701
Texas,Navarro,351641.1246741573,Dollars/store,48349,2706
Texas,Newton,167648.85981308413,Dollars/store,48351,2711
Texas,Nolan,336480.49021276593,Dollars/store,48353,2714
Texas,Nueces,333695.38738394325,Dollars/store,48355,2194
Texas,Ochiltree,164180.015483871,Dollars/store,48357,2204
Texas,Oldham,nan,Dollars/store,48359,2210
Texas,Orange,309683.47513583436,Dollars/store,48361,2214
Texas,Palo Pinto,198290.76419354838,Dollars/store,48363,2220
Texas,Panola,330351.35,Dollars/store,48365,2227
Texas,Parker,264983.9489878543,Dollars/store,48367,2229
Texas,Parmer,74800.905,Dollars/store,48369,2235
Texas,Pecos,250746.92653061223,Dollars/store,48371,2239
Texas,Polk,342815.27209090913,Dollars/store,48373,2243
Texas,Potter,369022.6285201795,Dollars/store,48375,2247
Texas,Presidio,341231.86500000005,Dollars/store,48377,2261
Texas,Rains,199678.52715789474,Dollars/store,48379,2268
Texas,Randall,228799.9708310992,Dollars/store,48381,2274
Texas,Reagan,57993.60734693879,Dollars/store,48383,2280
Texas,Real,40519.68986301369,Dollars/store,48385,2283
Texas,Red River,81454.60415094337,Dollars/store,48387,2295
Texas,Reeves,271507.26,Dollars/store,48389,2308
Texas,Refugio,124130.30311926601,Dollars/store,48391,2334
Texas,Roberts,nan,Dollars/store,48393,2348
Texas,Robertson,139667.8476106195,Dollars/store,48395,2353
Texas,Rockwall,271662.844,Dollars/store,48397,2355
Texas,Runnels,127095.01852941175,Dollars/store,48399,2361
Texas,Rusk,281322.9343157895,Dollars/store,48401,2367
Texas,Sabine,153309.19400000002,Dollars/store,48403,2370
Texas,San Augustine,nan,Dollars/store,48405,2380
Texas,San Jacinto,120581.90434782609,Dollars/store,48407,2387
Texas,San Patricio,229701.66360801784,Dollars/store,48409,2415
Texas,San Saba,93614.58739726026,Dollars/store,48411,2435
Texas,Schleicher,nan,Dollars/store,48413,2437
Texas,Scurry,287307.4959999999,Dollars/store,48415,2443
Texas,Shackelford,nan,Dollars/store,48417,2445
Texas,Shelby,449515.19441860466,Dollars/store,48419,2448
Texas,Sherman,nan,Dollars/store,48421,2453
Texas,Smith,411082.2727032967,Dollars/store,48423,2465
Texas,Somervell,151631.98608695655,Dollars/store,48425,2470
Texas,Starr,281189.8582293178,Dollars/store,48427,2474
Texas,Stephens,142675.06299212595,Dollars/store,48429,2480
Texas,Sterling,nan,Dollars/store,48431,2481
Texas,Stonewall,nan,Dollars/store,48433,2486
Texas,Sutton,45395.89,Dollars/store,48435,2490
Texas,Swisher,158677.39000000004,Dollars/store,48437,2495
Texas,Tarrant,351282.79384615354,Dollars/store,48439,2500
Texas,Taylor,284996.7484700666,Dollars/store,48441,2508
Texas,Terrell,0.0,Dollars/store,48443,2518
Texas,Terry,308313.4425688073,Dollars/store,48445,2522
Texas,Throckmorton,nan,Dollars/store,48447,2525
Texas,Titus,456730.1167192429,Dollars/store,48449,2531
Texas,Tom Green,344743.8951295338,Dollars/store,48451,2536
Texas,Travis,367423.40545350144,Dollars/store,48453,2543
Texas,Trinity,164389.29245901646,Dollars/store,48455,2553
Texas,Tyler,252361.51155279507,Dollars/store,48457,2560
Texas,Upshur,463619.3708108108,Dollars/store,48459,2566
Texas,Upton,74824.39591836736,Dollars/store,48461,2572
Texas,Uvalde,427630.974509804,Dollars/store,48463,2576
Texas,Val Verde,457016.4903496505,Dollars/store,48465,2582
Texas,Van Zandt,247261.22611398963,Dollars/store,48467,2586
Texas,Victoria,279257.54477580823,Dollars/store,48469,2595
Texas,Walker,321406.3577292577,Dollars/store,48471,2603
Texas,Waller,114060.17612307693,Dollars/store,48473,2606
Texas,Ward,123614.90444444446,Dollars/store,48475,2610
Texas,Washington,271670.6728057554,Dollars/store,48477,2613
Texas,Webb,622791.8475286138,Dollars/store,48479,2616
Texas,Wharton,283409.7485441527,Dollars/store,48481,2618
Texas,Wheeler,76762.92423529412,Dollars/store,48483,2623
Texas,Wichita,339262.1405617977,Dollars/store,48485,2632
Texas,Wilbarger,326106.3439999999,Dollars/store,48487,2634
Texas,Willacy,335668.3059283387,Dollars/store,48489,2639
Texas,Williamson,302989.21151956334,Dollars/store,48491,2640
Texas,Wilson,327352.48047619045,Dollars/store,48493,2641
Texas,Winkler,84722.90818181819,Dollars/store,48495,2642
Texas,Wise,185870.11920595533,Dollars/store,48497,2643
Texas,Wood,268001.9333766234,Dollars/store,48499,2644
Texas,Yoakum,104392.56125,Dollars/store,48501,2645
Texas,Young,311387.13166666665,Dollars/store,48503,2646
Texas,Zapata,150420.86661654132,Dollars/store,48505,2650
Texas,Zavala,275472.4490909091,Dollars/store,48507,2651
Utah,Beaver,97876.89904761904,Dollars/store,49001,2653
Utah,Box Elder,245277.16505576205,Dollars/store,49003,2658
Utah,Cache,361696.0135897436,Dollars/store,49005,2661
Utah,Carbon,402271.29306122445,Dollars/store,49007,2665
Utah,Daggett,nan,Dollars/store,49009,2668
Utah,Davis,295797.7400995025,Dollars/store,49011,2671
Utah,Duchesne,175242.96779220778,Dollars/store,49013,2672
Utah,Emery,86676.65400000001,Dollars/store,49015,2673
Utah,Garfield,63242.259999999995,Dollars/store,49017,2674
Utah,Grand,163249.42545454548,Dollars/store,49019,2675
Utah,Iron,518166.2697345133,Dollars/store,49021,2676
Utah,Juab,105982.22535211267,Dollars/store,49023,2677
Utah,Kane,nan,Dollars/store,49025,2678
Utah,Millard,104592.99891891892,Dollars/store,49027,2680
Utah,Morgan,nan,Dollars/store,49029,2681
Utah,Piute,nan,Dollars/store,49031,2685
Utah,Rich,nan,Dollars/store,49033,2687
Utah,Salt Lake,326433.6104879252,Dollars/store,49035,2690
Utah,San Juan,185493.52599999998,Dollars/store,49037,2694
Utah,Sanpete,336422.746,Dollars/store,49039,2697
Utah,Sevier,341341.50274509814,Dollars/store,49041,2702
Utah,Summit,93584.6588108108,Dollars/store,49043,2703
Utah,Tooele,344038.0355555555,Dollars/store,49045,2707
Utah,Uintah,225020.16,Dollars/store,49047,2539
Utah,Utah,460411.02582010574,Dollars/store,49049,2555
Utah,Wasatch,193272.10099999997,Dollars/store,49051,2567
Utah,Washington,441623.201518248,Dollars/store,49053,2577
Utah,Wayne,nan,Dollars/store,49055,2580
Utah,Weber,346509.68191977084,Dollars/store,49057,2587
Vermont,Addison,160329.372543554,Dollars/store,50001,2590
Vermont,Bennington,244128.80918918917,Dollars/store,50003,2591
Vermont,Caledonia,185149.5367076167,Dollars/store,50005,2596
Vermont,Chittenden,178169.7415664845,Dollars/store,50007,2599
Vermont,Essex,44504.06181818181,Dollars/store,50009,2604
Vermont,Franklin,213571.11634408598,Dollars/store,50011,2607
Vermont,Grand Isle,24270.88157480315,Dollars/store,50013,2609
Vermont,Lamoille,208442.6786013986,Dollars/store,50015,2611
Vermont,Orange,81163.91346049045,Dollars/store,50017,2612
Vermont,Orleans,140729.42557377048,Dollars/store,50019,2614
Vermont,Rutland,212911.7093333333,Dollars/store,50021,2615
Vermont,Washington,183441.30305630024,Dollars/store,50023,2617
Vermont,Windham,142285.64732876714,Dollars/store,50025,2620
Vermont,Windsor,90496.26496402879,Dollars/store,50027,2625
Virginia,Accomack,226145.1398742138,Dollars/store,51001,2719
Virginia,Albemarle,249057.87011235955,Dollars/store,51003,2728
Virginia,Alleghany,103137.95885167463,Dollars/store,51005,2733
Virginia,Amelia,171898.82926829267,Dollars/store,51007,2741
Virginia,Amherst,236058.18434782606,Dollars/store,51009,2746
Virginia,Appomattox,375425.14393700793,Dollars/store,51011,2749
Virginia,Arlington,131237.47046808514,Dollars/store,51013,2753
Virginia,Augusta,101790.25866666666,Dollars/store,51015,2758
Virginia,Bath,nan,Dollars/store,51017,2763
Virginia,Bedford County,168228.05985680193,Dollars/store,51019,2769
Virginia,Bland,20825.154999999995,Dollars/store,51021,2772
Virginia,Botetourt,70329.33627376425,Dollars/store,51023,2776
Virginia,Brunswick,56810.9421319797,Dollars/store,51025,2777
Virginia,Buchanan,208013.574893617,Dollars/store,51027,2784
Virginia,Buckingham,227066.85570552148,Dollars/store,51029,2785
Virginia,Campbell,211113.6980604134,Dollars/store,51031,2788
