State,County,CSA farms (% change) 2007 - 12 (PCH_CSA_07_12),Units,FIPS,FID
Montana,Liberty,-100.0,% change,30051.0,1214
Montana,Lincoln,200.0,% change,30053.0,1219
Montana,McCone,100.0,% change,30055.0,1223
Montana,Madison,-100.0,% change,30057.0,1226
Montana,Meagher,nan,% change,30059.0,1231
Montana,Mineral,-100.0,% change,30061.0,1234
Montana,Missoula,50.0,% change,30063.0,1239
Montana,Musselshell,nan,% change,30065.0,1241
Montana,Park,-14.285714285714285,% change,30067.0,1244
Montana,Petroleum,nan,% change,30069.0,1247
Montana,Phillips,nan,% change,30071.0,1250
Montana,Pondera,nan,% change,30073.0,1254
Montana,Powder River,-100.0,% change,30075.0,1259
Montana,Powell,nan,% change,30077.0,1262
Montana,Prairie,nan,% change,30079.0,1264
Montana,Ravalli,-55.55555555555556,% change,30081.0,1268
Montana,Richland,-33.33333333333333,% change,30083.0,1271
Montana,Roosevelt,-100.0,% change,30085.0,1275
Montana,Rosebud,nan,% change,30087.0,1277
Montana,Sanders,33.33333333333333,% change,30089.0,1278
Montana,Sheridan,nan,% change,30091.0,1281
Montana,Silver Bow,nan,% change,30093.0,1284
Montana,Stillwater,0.0,% change,30095.0,1286
Montana,Sweet Grass,-50.0,% change,30097.0,1288
Montana,Teton,-33.33333333333333,% change,30099.0,1290
Montana,Toole,nan,% change,30101.0,1292
Montana,Treasure,nan,% change,30103.0,1293
Montana,Valley,-100.0,% change,30105.0,1296
Montana,Wheatland,nan,% change,30107.0,1298
Montana,Wibaux,nan,% change,30109.0,1300
Montana,Yellowstone,0.0,% change,30111.0,1302
Nebraska,Adams,nan,% change,31001.0,1303
Nebraska,Antelope,-100.0,% change,31003.0,1305
Nebraska,Arthur,nan,% change,31005.0,1307
Nebraska,Banner,nan,% change,31007.0,1308
Nebraska,Blaine,-100.0,% change,31009.0,1309
Nebraska,Boone,-100.0,% change,31011.0,1310
Nebraska,Box Butte,-60.0,% change,31013.0,1315
Nebraska,Boyd,-100.0,% change,31015.0,1317
Nebraska,Brown,nan,% change,31017.0,1319
Nebraska,Buffalo,nan,% change,31019.0,1321
Nebraska,Burt,-100.0,% change,31021.0,1323
Nebraska,Butler,-57.14285714285714,% change,31023.0,1325
Nebraska,Cass,166.66666666666669,% change,31025.0,1326
Nebraska,Cedar,0.0,% change,31027.0,1329
Nebraska,Chase,nan,% change,31029.0,1330
Nebraska,Cherry,-100.0,% change,31031.0,1333
Nebraska,Cheyenne,nan,% change,31033.0,1334
Nebraska,Clay,100.0,% change,31035.0,1336
Nebraska,Colfax,-100.0,% change,31037.0,1338
Nebraska,Cuming,-100.0,% change,31039.0,1340
Nebraska,Custer,nan,% change,31041.0,1342
Nebraska,Dakota,-100.0,% change,31043.0,1344
Nebraska,Dawes,nan,% change,31045.0,1347
Nebraska,Dawson,-62.5,% change,31047.0,1349
Nebraska,Deuel,nan,% change,31049.0,1351
Nebraska,Dixon,nan,% change,31051.0,1353
Nebraska,Dodge,-50.0,% change,31053.0,1354
Nebraska,Douglas,333.33333333333337,% change,31055.0,1358
Nebraska,Dundy,nan,% change,31057.0,1360
Nebraska,Fillmore,nan,% change,31059.0,1363
Nebraska,Franklin,-100.0,% change,31061.0,1369
Nebraska,Frontier,nan,% change,31063.0,1371
Nebraska,Furnas,-100.0,% change,31065.0,1374
Nebraska,Gage,0.0,% change,31067.0,1378
Nebraska,Garden,nan,% change,31069.0,1381
Nebraska,Garfield,nan,% change,31071.0,1391
Nebraska,Gosper,nan,% change,31073.0,1393
Nebraska,Grant,nan,% change,31075.0,1395
Nebraska,Greeley,nan,% change,31077.0,1397
Nebraska,Hall,nan,% change,31079.0,1402
Nebraska,Hamilton,-100.0,% change,31081.0,1405
Nebraska,Harlan,-100.0,% change,31083.0,1409
Nebraska,Hayes,nan,% change,31085.0,1411
Nebraska,Hitchcock,nan,% change,31087.0,1414
Nebraska,Holt,300.0,% change,31089.0,1416
Nebraska,Hooker,nan,% change,31091.0,1418
Nebraska,Howard,-50.0,% change,31093.0,1311
Nebraska,Jefferson,-100.0,% change,31095.0,1312
Nebraska,Johnson,nan,% change,31097.0,1313
Nebraska,Kearney,nan,% change,31099.0,1314
Nebraska,Keith,nan,% change,31101.0,1316
Nebraska,Keya Paha,nan,% change,31103.0,1318
Nebraska,Kimball,-100.0,% change,31105.0,1320
Nebraska,Knox,-100.0,% change,31107.0,1322
Nebraska,Lancaster,277.77777777777777,% change,31109.0,1324
Nebraska,Lincoln,nan,% change,31111.0,1327
Nebraska,Logan,nan,% change,31113.0,1328
Nebraska,Loup,nan,% change,31115.0,1331
Nebraska,McPherson,-100.0,% change,31117.0,1332
Nebraska,Madison,-50.0,% change,31119.0,1335
Nebraska,Merrick,nan,% change,31121.0,1337
Nebraska,Morrill,-75.0,% change,31123.0,1339
Nebraska,Nance,nan,% change,31125.0,1341
Nebraska,Nemaha,-100.0,% change,31127.0,1343
Nebraska,Nuckolls,nan,% change,31129.0,1345
Nebraska,Otoe,-100.0,% change,31131.0,1348
Nebraska,Pawnee,-100.0,% change,31133.0,1350
Nebraska,Perkins,nan,% change,31135.0,1352
Nebraska,Phelps,-100.0,% change,31137.0,1355
Nebraska,Pierce,50.0,% change,31139.0,1356
Nebraska,Platte,-100.0,% change,31141.0,1359
Nebraska,Polk,nan,% change,31143.0,1362
Nebraska,Red Willow,nan,% change,31145.0,1364
Nebraska,Richardson,-100.0,% change,31147.0,1365
Nebraska,Rock,nan,% change,31149.0,1366
Nebraska,Saline,-100.0,% change,31151.0,1367
Nebraska,Sarpy,-50.0,% change,31153.0,1368
Nebraska,Saunders,600.0,% change,31155.0,1370
Nebraska,Scotts Bluff,600.0,% change,31157.0,1373
Nebraska,Seward,-16.666666666666664,% change,31159.0,1375
Nebraska,Sheridan,-75.0,% change,31161.0,1376
Nebraska,Sherman,0.0,% change,31163.0,1377
Nebraska,Sioux,nan,% change,31165.0,1380
Nebraska,Stanton,-100.0,% change,31167.0,1382
Nebraska,Thayer,-100.0,% change,31169.0,1383
Nebraska,Thomas,nan,% change,31171.0,1384
Nebraska,Thurston,0.0,% change,31173.0,1385
Nebraska,Valley,nan,% change,31175.0,1386
Nebraska,Washington,-87.5,% change,31177.0,1387
Nebraska,Wayne,nan,% change,31179.0,1388
Nebraska,Webster,-100.0,% change,31181.0,1389
Nebraska,Wheeler,nan,% change,31183.0,1390
Nebraska,York,-60.0,% change,31185.0,1392
Nevada,Churchill,600.0,% change,32001.0,1396
Nevada,Clark,nan,% change,32003.0,1399
Nevada,Douglas,-100.0,% change,32005.0,1400
Nevada,Elko,nan,% change,32007.0,1401
Nevada,Esmeralda,nan,% change,32009.0,1404
Nevada,Eureka,-100.0,% change,32011.0,1406
Nevada,Humboldt,nan,% change,32013.0,1407
Nevada,Lander,nan,% change,32015.0,1408
Nevada,Lincoln,200.0,% change,32017.0,1410
Nevada,Lyon,88.88888888888889,% change,32019.0,1412
Nevada,Mineral,nan,% change,32021.0,1415
Nevada,Nye,nan,% change,32023.0,1417
Nevada,Pershing,-100.0,% change,32027.0,1419
Nevada,Storey,nan,% change,32029.0,1420
Nevada,Washoe,14.285714285714285,% change,32031.0,1423
Nevada,White Pine,nan,% change,32033.0,1425
Nevada,Carson City,-100.0,% change,32510.0,1428
New Hampshire,Belknap,nan,% change,33001.0,1432
New Hampshire,Carroll,30.0,% change,33003.0,1435
New Hampshire,Cheshire,60.0,% change,33005.0,1437
New Hampshire,Coos,-33.33333333333333,% change,33007.0,1440
New Hampshire,Grafton,37.5,% change,33009.0,1442
New Hampshire,Hillsborough,11.76470588235294,% change,33011.0,1443
New Hampshire,Merrimack,512.5,% change,33013.0,1444
New Hampshire,Rockingham,80.0,% change,33015.0,1448
New Hampshire,Strafford,70.0,% change,33017.0,1453
New Hampshire,Sullivan,200.0,% change,33019.0,1454
New Jersey,Atlantic,40.0,% change,34001.0,1461
New Jersey,Bergen,-100.0,% change,34003.0,1465
New Jersey,Burlington,28.57142857142857,% change,34005.0,1470
New Jersey,Camden,nan,% change,34007.0,1472
New Jersey,Cape May,100.0,% change,34009.0,1477
New Jersey,Cumberland,-100.0,% change,34011.0,1482
New Jersey,Essex,nan,% change,34013.0,1483
New Jersey,Gloucester,-28.57142857142857,% change,34015.0,1484
New Jersey,Hudson,nan,% change,34017.0,1487
New Jersey,Hunterdon,-50.0,% change,34019.0,1488
New Jersey,Mercer,-20.0,% change,34021.0,1493
New Jersey,Middlesex,200.0,% change,34023.0,1497
New Jersey,Monmouth,133.33333333333331,% change,34025.0,1504
New Jersey,Morris,140.0,% change,34027.0,1511
New Jersey,Ocean,nan,% change,34029.0,1546
New Jersey,Passaic,nan,% change,34031.0,1551
New Jersey,Salem,0.0,% change,34033.0,1553
New Jersey,Somerset,-25.0,% change,34035.0,1558
New Jersey,Sussex,-27.27272727272727,% change,34037.0,1561
New Jersey,Union,nan,% change,34039.0,1566
New Jersey,Warren,-16.666666666666664,% change,34041.0,1570
New Mexico,Bernalillo,100.0,% change,35001.0,1574
New Mexico,Catron,nan,% change,35003.0,1576
New Mexico,Chaves,-66.66666666666666,% change,35005.0,1578
New Mexico,Cibola,-75.0,% change,35006.0,1580
New Mexico,Colfax,-100.0,% change,35007.0,1582
New Mexico,Curry,-50.0,% change,35009.0,1586
New Mexico,De Baca,nan,% change,35011.0,1589
New Mexico,Doña Ana,-83.33333333333334,% change,35013.0,
New Mexico,Eddy,nan,% change,35015.0,1592
New Mexico,Grant,-100.0,% change,35017.0,1594
New Mexico,Guadalupe,-100.0,% change,35019.0,1595
New Mexico,Harding,nan,% change,35021.0,1597
New Mexico,Hidalgo,-100.0,% change,35023.0,1600
New Mexico,Lea,nan,% change,35025.0,1604
New Mexico,Lincoln,0.0,% change,35027.0,1613
New Mexico,Los Alamos,nan,% change,35028.0,1618
New Mexico,Luna,nan,% change,35029.0,1622
New Mexico,McKinley,350.0,% change,35031.0,1626
New Mexico,Mora,nan,% change,35033.0,1629
New Mexico,Otero,366.66666666666663,% change,35035.0,1633
New Mexico,Quay,-100.0,% change,35037.0,1637
New Mexico,Rio Arriba,50.0,% change,35039.0,1639
New Mexico,Roosevelt,75.0,% change,35041.0,1642
New Mexico,Sandoval,33.33333333333333,% change,35043.0,1646
New Mexico,San Juan,100.0,% change,35045.0,1650
New Mexico,San Miguel,-22.22222222222222,% change,35047.0,1652
New Mexico,Santa Fe,425.0,% change,35049.0,1654
New Mexico,Sierra,200.0,% change,35051.0,1657
New Mexico,Socorro,0.0,% change,35053.0,1659
New Mexico,Taos,5.88235294117647,% change,35055.0,1662
New Mexico,Torrance,133.33333333333331,% change,35057.0,1664
New Mexico,Union,-100.0,% change,35059.0,1667
New Mexico,Valencia,900.0,% change,35061.0,1670
New York,Albany,300.0,% change,36001.0,1673
New York,Allegany,50.0,% change,36003.0,1674
New York,Bronx,nan,% change,36005.0,1681
New York,Broome,25.0,% change,36007.0,1683
New York,Cattaraugus,66.66666666666666,% change,36009.0,1687
New York,Cayuga,11.11111111111111,% change,36011.0,1689
New York,Chautauqua,-66.66666666666666,% change,36013.0,1694
New York,Chemung,-100.0,% change,36015.0,1696
New York,Chenango,20.0,% change,36017.0,1699
New York,Clinton,125.0,% change,36019.0,1702
New York,Columbia,70.58823529411765,% change,36021.0,1704
New York,Cortland,0.0,% change,36023.0,1706
New York,Delaware,150.0,% change,36025.0,1707
New York,Dutchess,64.28571428571429,% change,36027.0,1711
New York,Erie,70.0,% change,36029.0,1723
New York,Essex,0.0,% change,36031.0,1728
New York,Franklin,-12.5,% change,36033.0,1731
New York,Fulton,-100.0,% change,36035.0,1734
New York,Genesee,100.0,% change,36037.0,1736
New York,Greene,-40.0,% change,36039.0,1739
New York,Hamilton,nan,% change,36041.0,1742
New York,Herkimer,66.66666666666666,% change,36043.0,1745
New York,Jefferson,0.0,% change,36045.0,1782
New York,Kings,nan,% change,36047.0,1788
New York,Lewis,100.0,% change,36049.0,1790
New York,Livingston,500.0,% change,36051.0,1791
New York,Madison,133.33333333333331,% change,36053.0,1796
New York,Monroe,20.0,% change,36055.0,1804
New York,Montgomery,1200.0,% change,36057.0,1807
New York,Nassau,nan,% change,36059.0,1839
New York,New York,nan,% change,36061.0,1847
New York,Niagara,-33.33333333333333,% change,36063.0,1850
New York,Oneida,300.0,% change,36065.0,1852
New York,Onondaga,550.0,% change,36067.0,1853
New York,Ontario,450.0,% change,36069.0,1856
New York,Orange,183.33333333333331,% change,36071.0,1859
New York,Orleans,150.0,% change,36073.0,1862
New York,Oswego,40.0,% change,36075.0,1864
New York,Otsego,7.6923076923076925,% change,36077.0,1868
New York,Putnam,-40.0,% change,36079.0,1870
New York,Queens,nan,% change,36081.0,1872
New York,Rensselaer,36.36363636363637,% change,36083.0,1874
New York,Richmond,nan,% change,36085.0,1876
New York,Rockland,nan,% change,36087.0,1879
New York,St. Lawrence,100.0,% change,36089.0,1883
New York,Saratoga,-28.57142857142857,% change,36091.0,1885
New York,Schenectady,nan,% change,36093.0,1887
New York,Schoharie,214.28571428571428,% change,36095.0,1888
New York,Schuyler,1400.0,% change,36097.0,1889
New York,Seneca,20.0,% change,36099.0,1890
New York,Steuben,120.0,% change,36101.0,1891
New York,Suffolk,64.70588235294117,% change,36103.0,1924
New York,Sullivan,28.57142857142857,% change,36105.0,1928
New York,Tioga,50.0,% change,36107.0,1930
New York,Tompkins,86.66666666666667,% change,36109.0,1933
New York,Ulster,16.666666666666664,% change,36111.0,1935
New York,Warren,600.0,% change,36113.0,1938
New York,Washington,50.0,% change,36115.0,1942
New York,Wayne,9.090909090909092,% change,36117.0,1952
New York,Westchester,500.0,% change,36119.0,1960
New York,Wyoming,500.0,% change,36121.0,1962
New York,Yates,-37.5,% change,36123.0,1965
North Carolina,Alamance,100.0,% change,37001.0,1967
North Carolina,Alexander,300.0,% change,37003.0,1968
North Carolina,Alleghany,200.0,% change,37005.0,1970
North Carolina,Anson,nan,% change,37007.0,1972
North Carolina,Ashe,11.11111111111111,% change,37009.0,1975
North Carolina,Avery,66.66666666666666,% change,37011.0,1977
North Carolina,Beaufort,-25.0,% change,37013.0,1981
North Carolina,Bertie,-66.66666666666666,% change,37015.0,1983
North Carolina,Bladen,-22.22222222222222,% change,37017.0,1986
North Carolina,Brunswick,-33.33333333333333,% change,37019.0,1995
North Carolina,Buncombe,130.76923076923077,% change,37021.0,1422
North Carolina,Burke,-77.77777777777779,% change,37023.0,1424
North Carolina,Cabarrus,350.0,% change,37025.0,1426
North Carolina,Caldwell,-100.0,% change,37027.0,1429
North Carolina,Camden,nan,% change,37029.0,1433
North Carolina,Carteret,nan,% change,37031.0,1447
North Carolina,Caswell,200.0,% change,37033.0,1449
North Carolina,Catawba,-100.0,% change,37035.0,1450
North Carolina,Chatham,-11.76470588235294,% change,37037.0,1451
North Carolina,Cherokee,nan,% change,37039.0,1452
North Carolina,Chowan,-33.33333333333333,% change,37041.0,1455
North Carolina,Clay,nan,% change,37043.0,1457
North Carolina,Cleveland,22.22222222222222,% change,37045.0,1458
North Carolina,Columbus,75.0,% change,37047.0,1459
North Carolina,Craven,100.0,% change,37049.0,1462
North Carolina,Cumberland,-50.0,% change,37051.0,1464
North Carolina,Currituck,nan,% change,37053.0,1481
North Carolina,Dare,nan,% change,37055.0,1485
North Carolina,Davidson,-25.0,% change,37057.0,1489
North Carolina,Davie,800.0,% change,37059.0,1490
North Carolina,Duplin,233.33333333333334,% change,37061.0,1492
North Carolina,Durham,166.66666666666669,% change,37063.0,1494
North Carolina,Edgecombe,0.0,% change,37065.0,1495
North Carolina,Forsyth,nan,% change,37067.0,1496
North Carolina,Franklin,84.61538461538461,% change,37069.0,1498
North Carolina,Gaston,-66.66666666666666,% change,37071.0,1499
North Carolina,Gates,nan,% change,37073.0,1500
North Carolina,Graham,-100.0,% change,37075.0,1502
North Carolina,Granville,-66.66666666666666,% change,37077.0,1503
North Carolina,Greene,-100.0,% change,37079.0,1505
North Carolina,Guilford,100.0,% change,37081.0,1506
North Carolina,Halifax,-100.0,% change,37083.0,1508
North Carolina,Harnett,-28.57142857142857,% change,37085.0,1509
North Carolina,Haywood,-50.0,% change,37087.0,1512
North Carolina,Henderson,28.57142857142857,% change,37089.0,1514
North Carolina,Hertford,-100.0,% change,37091.0,1515
North Carolina,Hoke,nan,% change,37093.0,1517
North Carolina,Hyde,-100.0,% change,37095.0,1521
North Carolina,Iredell,0.0,% change,37097.0,1525
North Carolina,Jackson,133.33333333333331,% change,37099.0,1528
North Carolina,Johnston,57.14285714285714,% change,37101.0,1530
North Carolina,Jones,nan,% change,37103.0,1536
North Carolina,Lee,100.0,% change,37105.0,1540
North Carolina,Lenoir,100.0,% change,37107.0,1542
North Carolina,Lincoln,900.0,% change,37109.0,1545
North Carolina,McDowell,-62.5,% change,37111.0,1554
North Carolina,Macon,66.66666666666666,% change,37113.0,1556
North Carolina,Madison,150.0,% change,37115.0,1560
North Carolina,Martin,66.66666666666666,% change,37117.0,1563
North Carolina,Mecklenburg,-66.66666666666666,% change,37119.0,1565
North Carolina,Mitchell,-100.0,% change,37121.0,1568
North Carolina,Montgomery,700.0,% change,37123.0,1573
North Carolina,Moore,450.0,% change,37125.0,1584
North Carolina,Nash,-100.0,% change,37127.0,1588
North Carolina,New Hanover,0.0,% change,37129.0,1602
North Carolina,Northampton,-100.0,% change,37131.0,1606
North Carolina,Onslow,-100.0,% change,37133.0,1625
North Carolina,Orange,111.76470588235294,% change,37135.0,1630
North Carolina,Pamlico,nan,% change,37137.0,1703
North Carolina,Pasquotank,nan,% change,37139.0,1714
North Carolina,Pender,100.0,% change,37141.0,1718
North Carolina,Perquimans,nan,% change,37143.0,1724
North Carolina,Person,900.0,% change,37145.0,1729
North Carolina,Pitt,0.0,% change,37147.0,1733
North Carolina,Polk,125.0,% change,37149.0,1738
North Carolina,Randolph,-100.0,% change,37151.0,1741
North Carolina,Richmond,-33.33333333333333,% change,37153.0,1744
North Carolina,Robeson,275.0,% change,37155.0,1747
North Carolina,Rockingham,133.33333333333331,% change,37157.0,1751
North Carolina,Rowan,40.0,% change,37159.0,1754
North Carolina,Rutherford,20.0,% change,37161.0,1764
North Carolina,Sampson,-28.57142857142857,% change,37163.0,1769
North Carolina,Scotland,nan,% change,37165.0,1772
North Carolina,Stanly,550.0,% change,37167.0,1775
North Carolina,Stokes,-45.45454545454545,% change,37169.0,1777
North Carolina,Surry,-46.666666666666664,% change,37171.0,1780
North Carolina,Swain,nan,% change,37173.0,1784
North Carolina,Transylvania,-44.44444444444444,% change,37175.0,1786
North Carolina,Tyrrell,nan,% change,37177.0,1794
North Carolina,Union,150.0,% change,37179.0,1798
North Carolina,Vance,nan,% change,37181.0,1801
North Carolina,Wake,8.333333333333332,% change,37183.0,1805
North Carolina,Warren,nan,% change,37185.0,1809
North Carolina,Washington,nan,% change,37187.0,1811
North Carolina,Watauga,320.0,% change,37189.0,1813
North Carolina,Wayne,-66.66666666666666,% change,37191.0,1814
North Carolina,Wilkes,300.0,% change,37193.0,1817
North Carolina,Wilson,-66.66666666666666,% change,37195.0,1819
North Carolina,Yadkin,-36.36363636363637,% change,37197.0,1821
North Carolina,Yancey,80.0,% change,37199.0,1823
North Dakota,Adams,-100.0,% change,38001.0,1826
North Dakota,Barnes,-100.0,% change,38003.0,1828
North Dakota,Benson,-66.66666666666666,% change,38005.0,1831
North Dakota,Billings,nan,% change,38007.0,1833
North Dakota,Bottineau,0.0,% change,38009.0,1836
North Dakota,Bowman,nan,% change,38011.0,1838
North Dakota,Burke,nan,% change,38013.0,1841
North Dakota,Burleigh,nan,% change,38015.0,1844
North Dakota,Cass,-100.0,% change,38017.0,1848
North Dakota,Cavalier,75.0,% change,38019.0,1849
North Dakota,Dickey,-100.0,% change,38021.0,2004
North Dakota,Divide,-100.0,% change,38023.0,2007
North Dakota,Dunn,nan,% change,38025.0,2013
North Dakota,Eddy,nan,% change,38027.0,2017
North Dakota,Emmons,-100.0,% change,38029.0,2021
North Dakota,Foster,-100.0,% change,38031.0,2026
North Dakota,Golden Valley,-100.0,% change,38033.0,2036
North Dakota,Grand Forks,-100.0,% change,38035.0,2043
North Dakota,Grant,nan,% change,38037.0,2051
North Dakota,Griggs,nan,% change,38039.0,2056
North Dakota,Hettinger,nan,% change,38041.0,2063
North Dakota,Kidder,-50.0,% change,38043.0,2068
North Dakota,LaMoure,-100.0,% change,38045.0,2074
North Dakota,Logan,-100.0,% change,38047.0,2078
North Dakota,McHenry,0.0,% change,38049.0,2082
North Dakota,McIntosh,nan,% change,38051.0,2090
North Dakota,McKenzie,100.0,% change,38053.0,2097
North Dakota,McLean,nan,% change,38055.0,2103
North Dakota,Mercer,nan,% change,38057.0,2107
North Dakota,Morton,nan,% change,38059.0,2114
North Dakota,Mountrail,nan,% change,38061.0,2119
North Dakota,Nelson,-100.0,% change,38063.0,2122
North Dakota,Oliver,nan,% change,38065.0,2127
North Dakota,Pembina,nan,% change,38067.0,2131
North Dakota,Pierce,nan,% change,38069.0,2136
North Dakota,Ramsey,nan,% change,38071.0,2141
North Dakota,Ransom,nan,% change,38073.0,2147
North Dakota,Renville,nan,% change,38075.0,2150
North Dakota,Richland,25.0,% change,38077.0,2156
North Dakota,Rolette,nan,% change,38079.0,2161
North Dakota,Sargent,nan,% change,38081.0,2164
North Dakota,Sheridan,nan,% change,38083.0,2169
North Dakota,Sioux,-100.0,% change,38085.0,2175
North Dakota,Slope,nan,% change,38087.0,2180
North Dakota,Stark,-100.0,% change,38089.0,2182
North Dakota,Steele,-50.0,% change,38091.0,2186
North Dakota,Stutsman,100.0,% change,38093.0,2199
North Dakota,Towner,100.0,% change,38095.0,2205
North Dakota,Traill,nan,% change,38097.0,2217
North Dakota,Walsh,-100.0,% change,38099.0,2225
North Dakota,Ward,100.0,% change,38101.0,2233
North Dakota,Wells,nan,% change,38103.0,2237
North Dakota,Williams,-100.0,% change,38105.0,2244
Ohio,Adams,-80.0,% change,39001.0,2248
Ohio,Allen,-33.33333333333333,% change,39003.0,2250
Ohio,Ashland,-20.0,% change,39005.0,2254
Ohio,Ashtabula,16.666666666666664,% change,39007.0,2259
Ohio,Athens,0.0,% change,39009.0,2266
Ohio,Auglaize,-80.0,% change,39011.0,2273
Ohio,Belmont,-40.0,% change,39013.0,2278
Ohio,Brown,-75.0,% change,39015.0,2282
Ohio,Butler,-75.0,% change,39017.0,2286
Ohio,Carroll,0.0,% change,39019.0,2289
Ohio,Champaign,-83.33333333333334,% change,39021.0,2291
Ohio,Clark,-66.66666666666666,% change,39023.0,2300
Ohio,Clermont,-83.33333333333334,% change,39025.0,2306
Ohio,Clinton,0.0,% change,39027.0,2310
Ohio,Columbiana,600.0,% change,39029.0,2315
Ohio,Coshocton,-61.53846153846154,% change,39031.0,2317
Ohio,Crawford,nan,% change,39033.0,2323
Ohio,Cuyahoga,nan,% change,39035.0,2332
Ohio,Darke,50.0,% change,39037.0,2345
Ohio,Defiance,-50.0,% change,39039.0,2350
Ohio,Delaware,150.0,% change,39041.0,2352
Ohio,Erie,-42.857142857142854,% change,39043.0,2357
Ohio,Fairfield,-66.66666666666666,% change,39045.0,2365
Ohio,Fayette,50.0,% change,39047.0,2368
Ohio,Franklin,-25.0,% change,39049.0,2375
Ohio,Fulton,0.0,% change,39051.0,2378
Ohio,Gallia,100.0,% change,39053.0,2383
Ohio,Geauga,-17.391304347826086,% change,39055.0,2390
Ohio,Greene,100.0,% change,39057.0,2393
Ohio,Guernsey,nan,% change,39059.0,2399
Ohio,Hamilton,600.0,% change,39061.0,2411
Ohio,Hancock,-100.0,% change,39063.0,2427
Ohio,Hardin,-85.71428571428571,% change,39065.0,2432
Ohio,Harrison,nan,% change,39067.0,2440
Ohio,Henry,-33.33333333333333,% change,39069.0,2451
Ohio,Highland,60.0,% change,39071.0,2457
Ohio,Hocking,-100.0,% change,39073.0,2461
Ohio,Holmes,-16.666666666666664,% change,39075.0,2464
Ohio,Huron,-33.33333333333333,% change,39077.0,2468
Ohio,Jackson,0.0,% change,39079.0,2472
Ohio,Jefferson,nan,% change,39081.0,2476
Ohio,Knox,225.0,% change,39083.0,2479
Ohio,Lake,100.0,% change,39085.0,2493
Ohio,Lawrence,nan,% change,39087.0,2499
Ohio,Licking,33.33333333333333,% change,39089.0,2504
Ohio,Logan,-71.42857142857143,% change,39091.0,2510
Ohio,Lorain,-60.0,% change,39093.0,2516
Ohio,Lucas,-100.0,% change,39095.0,2520
Ohio,Madison,-70.0,% change,39097.0,2529
Ohio,Mahoning,300.0,% change,39099.0,2534
Ohio,Marion,nan,% change,39101.0,2541
Ohio,Medina,100.0,% change,39103.0,2545
Ohio,Meigs,100.0,% change,39105.0,2549
Ohio,Mercer,0.0,% change,39107.0,2552
Ohio,Miami,-20.0,% change,39109.0,2558
Ohio,Monroe,-50.0,% change,39111.0,2565
Ohio,Montgomery,25.0,% change,39113.0,2573
Ohio,Morgan,-33.33333333333333,% change,39115.0,2000
Ohio,Morrow,66.66666666666666,% change,39117.0,2006
Ohio,Muskingum,-16.666666666666664,% change,39119.0,2010
Ohio,Noble,-100.0,% change,39121.0,2012
Ohio,Ottawa,-66.66666666666666,% change,39123.0,2019
Ohio,Paulding,-100.0,% change,39125.0,2024
Ohio,Perry,100.0,% change,39127.0,2027
Ohio,Pickaway,-33.33333333333333,% change,39129.0,2031
Ohio,Pike,0.0,% change,39131.0,2034
Ohio,Portage,50.0,% change,39133.0,2038
Ohio,Preble,-25.0,% change,39135.0,2039
Ohio,Putnam,-100.0,% change,39137.0,2040
Ohio,Richland,-50.0,% change,39139.0,2042
Ohio,Ross,-66.66666666666666,% change,39141.0,2045
Ohio,Sandusky,-20.0,% change,39143.0,2047
Ohio,Scioto,-50.0,% change,39145.0,2048
Ohio,Seneca,0.0,% change,39147.0,2049
Ohio,Shelby,75.0,% change,39149.0,2052
Ohio,Stark,30.0,% change,39151.0,2054
Ohio,Summit,300.0,% change,39153.0,2057
Ohio,Trumbull,100.0,% change,39155.0,2061
Ohio,Tuscarawas,-60.0,% change,39157.0,2065
Ohio,Union,166.66666666666669,% change,39159.0,2067
Ohio,Van Wert,-75.0,% change,39161.0,2071
Ohio,Vinton,nan,% change,39163.0,2075
Ohio,Warren,25.0,% change,39165.0,2076
Ohio,Washington,-50.0,% change,39167.0,2080
Ohio,Wayne,16.666666666666664,% change,39169.0,2084
Ohio,Williams,-50.0,% change,39171.0,2087
Ohio,Wood,133.33333333333331,% change,39173.0,2091
Ohio,Wyandot,-100.0,% change,39175.0,2093
Oklahoma,Adair,100.0,% change,40001.0,2095
Oklahoma,Alfalfa,-62.5,% change,40003.0,2099
Oklahoma,Atoka,-100.0,% change,40005.0,2102
Oklahoma,Beaver,-100.0,% change,40007.0,2104
Oklahoma,Beckham,-100.0,% change,40009.0,2106
Oklahoma,Blaine,-100.0,% change,40011.0,2110
Oklahoma,Bryan,-25.0,% change,40013.0,2112
Oklahoma,Caddo,-50.0,% change,40015.0,2118
Oklahoma,Canadian,-70.0,% change,40017.0,2123
Oklahoma,Carter,-83.33333333333334,% change,40019.0,2126
Oklahoma,Cherokee,0.0,% change,40021.0,2129
Oklahoma,Choctaw,-62.5,% change,40023.0,2133
Oklahoma,Cimarron,-80.0,% change,40025.0,2135
Oklahoma,Cleveland,-75.0,% change,40027.0,2140
Oklahoma,Coal,nan,% change,40029.0,2144
Oklahoma,Comanche,-100.0,% change,40031.0,2145
Oklahoma,Cotton,100.0,% change,40033.0,2146
Oklahoma,Craig,150.0,% change,40035.0,2148
Oklahoma,Creek,100.0,% change,40037.0,2151
Oklahoma,Custer,-50.0,% change,40039.0,2153
Oklahoma,Delaware,-50.0,% change,40041.0,2154
Oklahoma,Dewey,-50.0,% change,40043.0,2158
