State,County,Vegetable acres harvested per 1000 pop (% change) 2007 - 12 (PCH_VEG_ACRESPTH_07_12),Units,FIPS,FID
Mississippi,Winston,3.3526620980495574,% change,28159.0,1758
Mississippi,Yalobusha,5.477789465167082,% change,28161.0,1759
Mississippi,Yazoo,nan,% change,28163.0,1760
Missouri,Adair,-2.5738018172600694,% change,29001.0,1761
Missouri,Andrew,-3.202806049105858,% change,29003.0,1762
Missouri,Atchison,nan,% change,29005.0,1763
Missouri,Audrain,0.12487317568095314,% change,29007.0,1766
Missouri,Barry,nan,% change,29009.0,1767
Missouri,Barton,nan,% change,29011.0,1771
Missouri,Bates,2.9528030666027663,% change,29013.0,1776
Missouri,Benton,0.43817970647238236,% change,29015.0,1778
Missouri,Bollinger,nan,% change,29017.0,1781
Missouri,Boone,-7.7425472648610025,% change,29019.0,1783
Missouri,Buchanan,-2.317917659370763,% change,29021.0,1789
Missouri,Butler,-2.0652603670023533,% change,29023.0,1792
Missouri,Caldwell,3.0944804125973944,% change,29025.0,1795
Missouri,Callaway,-2.3087308730873013,% change,29027.0,1799
Missouri,Camden,nan,% change,29029.0,1803
Missouri,Cape Girardeau,-4.682252564152419,% change,29031.0,1808
Missouri,Carroll,5.713030103273999,% change,29033.0,1822
Missouri,Carter,-2.3311512054925814,% change,29035.0,1001
Missouri,Cass,-3.641609870155725,% change,29037.0,1004
Missouri,Cedar,2.451193058568334,% change,29039.0,1007
Missouri,Chariton,3.173566671019977,% change,29041.0,1011
Missouri,Christian,-9.037904530237109,% change,29043.0,1014
Missouri,Clark,nan,% change,29045.0,1015
Missouri,Clay,-7.168353217340852,% change,29047.0,1018
Missouri,Clinton,1.4305942092671249,% change,29049.0,1021
Missouri,Cole,-3.12708701630328,% change,29051.0,1022
Missouri,Cooper,0.9068096270103828,% change,29053.0,1025
Missouri,Crawford,-0.35918960368067365,% change,29055.0,1028
Missouri,Dade,nan,% change,29057.0,1030
Missouri,Dallas,1.037010548900424,% change,29059.0,1032
Missouri,Daviess,0.5810434572085696,% change,29061.0,1036
Missouri,DeKalb,0.3416944940591795,% change,29063.0,1038
Missouri,Dent,-1.7795416720010209,% change,29065.0,1040
Missouri,Douglas,0.3679988224037727,% change,29067.0,1043
Missouri,Dunklin,1.2366215749662561,% change,29069.0,1045
Missouri,Franklin,-1.073475871459152,% change,29071.0,1047
Missouri,Gasconade,3.068712474983318,% change,29073.0,1049
Missouri,Gentry,-0.7052600646488513,% change,29075.0,1052
Missouri,Greene,-4.677831333026953,% change,29077.0,1054
Missouri,Grundy,-1.3350101576859839,% change,29079.0,1057
Missouri,Harrison,2.4259068543311546,% change,29081.0,1058
Missouri,Henry,1.4398555630783012,% change,29083.0,1061
Missouri,Hickory,nan,% change,29085.0,1063
Missouri,Holt,nan,% change,29087.0,1065
Missouri,Howard,-1.0795956423594049,% change,29089.0,1068
Missouri,Howell,-2.918052988293295,% change,29091.0,1070
Missouri,Iron,nan,% change,29093.0,1072
Missouri,Jackson,-2.1493362929815616,% change,29095.0,1074
Missouri,Jasper,-1.4459856354452807,% change,29097.0,1078
Missouri,Jefferson,-2.3629343629343498,% change,29099.0,1082
Missouri,Johnson,-4.984852657670072,% change,29101.0,1087
Missouri,Knox,1.59040861267435,% change,29103.0,1091
Missouri,Laclede,-0.225905740829632,% change,29105.0,1096
Missouri,Lafayette,0.24770420492991846,% change,29107.0,1099
Missouri,Lawrence,-0.1927233898481622,% change,29109.0,1101
Missouri,Lewis,1.2401574803149589,% change,29111.0,1104
Missouri,Lincoln,-4.849564157840471,% change,29113.0,1106
Missouri,Linn,3.1567983334668632,% change,29115.0,1109
Missouri,Livingston,nan,% change,29117.0,1112
Missouri,McDonald,0.3447222585853102,% change,29119.0,1113
Missouri,Macon,-0.08362279686093363,% change,29121.0,1116
Missouri,Madison,nan,% change,29123.0,1117
Missouri,Maries,2.597833296484641,% change,29125.0,1120
Missouri,Marion,nan,% change,29127.0,1122
Missouri,Mercer,nan,% change,29129.0,1125
Missouri,Miller,0.4325679172056954,% change,29131.0,1128
Missouri,Mississippi,-1.6785564414603458,% change,29133.0,1131
Missouri,Moniteau,-1.7150143449155342,% change,29135.0,1135
Missouri,Monroe,6.077348066298315,% change,29137.0,1139
Missouri,Montgomery,nan,% change,29139.0,1142
Missouri,Morgan,2.895743307008409,% change,29141.0,1146
Missouri,New Madrid,nan,% change,29143.0,1149
Missouri,Newton,-2.7102977772510877,% change,29145.0,1152
Missouri,Nodaway,-2.4427807486631017,% change,29147.0,1156
Missouri,Oregon,-2.890120876124691,% change,29149.0,1158
Missouri,Osage,-1.5295815295815356,% change,29151.0,1164
Missouri,Ozark,0.3846953628612918,% change,29153.0,1168
Missouri,Pemiscot,nan,% change,29155.0,1170
Missouri,Perry,-0.4515146742269208,% change,29157.0,1172
Missouri,Pettis,-2.480609156261816,% change,29159.0,1174
Missouri,Phelps,-2.0496606009684397,% change,29161.0,1176
Missouri,Pike,0.302180012950578,% change,29163.0,1179
Missouri,Platte,-6.98664350092301,% change,29165.0,1181
Missouri,Polk,-1.6152905592380276,% change,29167.0,1183
Missouri,Pulaski,-11.318140109735783,% change,29169.0,1185
Missouri,Putnam,nan,% change,29171.0,1188
Missouri,Ralls,-1.0819768008577966,% change,29173.0,1191
Missouri,Randolph,1.1379351218934024,% change,29175.0,1194
Missouri,Ray,2.8586301132173664,% change,29177.0,1197
Missouri,Reynolds,1.1411411411411336,% change,29179.0,1200
Missouri,Ripley,nan,% change,29181.0,1203
Missouri,St. Charles,-6.409193384058444,% change,29183.0,1205
Missouri,St. Clair,3.059615182420352,% change,29185.0,1208
Missouri,Ste. Genevieve,2.355640107430612,% change,29186.0,1209
Missouri,St. Francois,-3.348977081150046,% change,29187.0,1212
Missouri,St. Louis County,-0.1384926681821613,% change,29189.0,1216
Missouri,Saline,-1.887355146557609,% change,29195.0,1218
Missouri,Schuyler,nan,% change,29197.0,1221
Missouri,Scotland,-1.1865793780687348,% change,29199.0,1224
Missouri,Scott,0.9866319045063179,% change,29201.0,1227
Missouri,Shannon,nan,% change,29203.0,1229
Missouri,Shelby,nan,% change,29205.0,1232
Missouri,Stoddard,1.4078369590721718,% change,29207.0,1236
Missouri,Stone,1.0718689727131987,% change,29209.0,1237
Missouri,Sullivan,2.1788816090202845,% change,29211.0,1240
Missouri,Taney,-9.38254830917874,% change,29213.0,1242
Missouri,Texas,-1.0366114066079215,% change,29215.0,1245
Missouri,Vernon,-0.07706386667950427,% change,29217.0,1248
Missouri,Warren,-4.998322710499812,% change,29219.0,1251
Missouri,Washington,-0.987890376035676,% change,29221.0,1253
Missouri,Wayne,-0.12712181260748875,% change,29223.0,1256
Missouri,Webster,-2.337168969883834,% change,29225.0,1258
Missouri,Worth,nan,% change,29227.0,1261
Missouri,Wright,0.548062973510286,% change,29229.0,1263
Missouri,St. Louis County,nan,% change,29510.0,1216
Montana,Beaverhead,-3.454176023954656,% change,30001.0,1269
Montana,Big Horn,nan,% change,30003.0,1274
Montana,Blaine,-2.5741381905765306,% change,30005.0,1124
Montana,Broadwater,nan,% change,30007.0,1132
Montana,Carbon,-1.4915053338601374,% change,30009.0,1137
Montana,Carter,nan,% change,30011.0,1141
Montana,Cascade,-2.039942764195814,% change,30013.0,1144
Montana,Chouteau,nan,% change,30015.0,1150
Montana,Custer,nan,% change,30017.0,1153
Montana,Daniels,nan,% change,30019.0,1157
Montana,Dawson,nan,% change,30021.0,1160
Montana,Deer Lodge,nan,% change,30023.0,1163
Montana,Fallon,-8.526107072042292,% change,30025.0,1165
Montana,Fergus,0.1135371179039247,% change,30027.0,1169
Montana,Flathead,-3.6794882989870716,% change,30029.0,1173
Montana,Gallatin,-6.457883369330444,% change,30031.0,1177
Montana,Garfield,nan,% change,30033.0,1182
Montana,Glacier,-3.514166483637167,% change,30035.0,1186
Montana,Golden Valley,nan,% change,30037.0,1189
Montana,Granite,nan,% change,30039.0,1192
Montana,Hill,-2.458168542744147,% change,30041.0,1195
Montana,Jefferson,nan,% change,30043.0,1199
Montana,Judith Basin,nan,% change,30045.0,1202
Montana,Lake,-2.7217915590008546,% change,30047.0,1207
Montana,Lewis and Clark,-6.492745578734748,% change,30049.0,1211
Montana,Liberty,-6.716729244889416,% change,30051.0,1214
Montana,Lincoln,nan,% change,30053.0,1219
Montana,McCone,nan,% change,30055.0,1223
Montana,Madison,-2.1105787906254125,% change,30057.0,1226
Montana,Meagher,nan,% change,30059.0,1231
Montana,Mineral,nan,% change,30061.0,1234
Montana,Missoula,-4.471672803550683,% change,30063.0,1239
Montana,Musselshell,nan,% change,30065.0,1241
Montana,Park,1.630923333761403,% change,30067.0,1244
Montana,Petroleum,nan,% change,30069.0,1247
Montana,Phillips,nan,% change,30071.0,1250
Montana,Pondera,-0.2102879327078694,% change,30073.0,1254
Montana,Powder River,nan,% change,30075.0,1259
Montana,Powell,nan,% change,30077.0,1262
Montana,Prairie,nan,% change,30079.0,1264
Montana,Ravalli,-1.4818461538461412,% change,30081.0,1268
Montana,Richland,-13.41045812124017,% change,30083.0,1271
Montana,Roosevelt,nan,% change,30085.0,1275
Montana,Rosebud,nan,% change,30087.0,1277
Montana,Sanders,-0.06156010904933898,% change,30089.0,1278
Montana,Sheridan,nan,% change,30091.0,1281
Montana,Silver Bow,nan,% change,30093.0,1284
Montana,Stillwater,nan,% change,30095.0,1286
Montana,Sweet Grass,nan,% change,30097.0,1288
Montana,Teton,1.2026359143327758,% change,30099.0,1290
Montana,Toole,nan,% change,30101.0,1292
Montana,Treasure,nan,% change,30103.0,1293
Montana,Valley,nan,% change,30105.0,1296
Montana,Wheatland,-0.952380952380949,% change,30107.0,1298
Montana,Wibaux,nan,% change,30109.0,1300
Montana,Yellowstone,-6.84518519981307,% change,30111.0,1302
Nebraska,Adams,-1.5802217407926593,% change,31001.0,1303
Nebraska,Antelope,3.6452749272476606,% change,31003.0,1305
Nebraska,Arthur,nan,% change,31005.0,1307
Nebraska,Banner,nan,% change,31007.0,1308
Nebraska,Blaine,nan,% change,31009.0,1309
Nebraska,Boone,nan,% change,31011.0,1310
Nebraska,Box Butte,1.152584448975972,% change,31013.0,1315
Nebraska,Boyd,nan,% change,31015.0,1317
Nebraska,Brown,nan,% change,31017.0,1319
Nebraska,Buffalo,-5.445388731507707,% change,31019.0,1321
Nebraska,Burt,4.697083021690349,% change,31021.0,1323
Nebraska,Butler,0.8064516129032336,% change,31023.0,1325
Nebraska,Cass,0.37756845912323495,% change,31025.0,1326
Nebraska,Cedar,2.0895181548298876,% change,31027.0,1329
Nebraska,Chase,-2.9273133217563845,% change,31029.0,1330
Nebraska,Cherry,nan,% change,31031.0,1333
Nebraska,Cheyenne,0.795307684660507,% change,31033.0,1334
Nebraska,Clay,2.338634237605244,% change,31035.0,1336
Nebraska,Colfax,nan,% change,31037.0,1338
Nebraska,Cuming,nan,% change,31039.0,1340
Nebraska,Custer,1.9925857275255014,% change,31041.0,1342
Nebraska,Dakota,-1.1013321790987314,% change,31043.0,1344
Nebraska,Dawes,nan,% change,31045.0,1347
Nebraska,Dawson,0.5113282061941483,% change,31047.0,1349
Nebraska,Deuel,nan,% change,31049.0,1351
Nebraska,Dixon,nan,% change,31051.0,1353
Nebraska,Dodge,0.005457770500725494,% change,31053.0,1354
Nebraska,Douglas,-6.172656023658919,% change,31055.0,1358
Nebraska,Dundy,1.0050251256281235,% change,31057.0,1360
Nebraska,Fillmore,nan,% change,31059.0,1363
Nebraska,Franklin,nan,% change,31061.0,1369
Nebraska,Frontier,nan,% change,31063.0,1371
Nebraska,Furnas,nan,% change,31065.0,1374
Nebraska,Gage,5.044605904534171,% change,31067.0,1378
Nebraska,Garden,nan,% change,31069.0,1381
Nebraska,Garfield,nan,% change,31071.0,1391
Nebraska,Gosper,nan,% change,31073.0,1393
Nebraska,Grant,nan,% change,31075.0,1395
Nebraska,Greeley,nan,% change,31077.0,1397
Nebraska,Hall,nan,% change,31079.0,1402
Nebraska,Hamilton,2.0285999334885205,% change,31081.0,1405
Nebraska,Harlan,nan,% change,31083.0,1409
Nebraska,Hayes,nan,% change,31085.0,1411
Nebraska,Hitchcock,nan,% change,31087.0,1414
Nebraska,Holt,nan,% change,31089.0,1416
Nebraska,Hooker,nan,% change,31091.0,1418
Nebraska,Howard,0.3963221306277841,% change,31093.0,1311
Nebraska,Jefferson,nan,% change,31095.0,1312
Nebraska,Johnson,nan,% change,31097.0,1313
Nebraska,Kearney,nan,% change,31099.0,1314
Nebraska,Keith,2.5444363282201063,% change,31101.0,1316
Nebraska,Keya Paha,nan,% change,31103.0,1318
Nebraska,Kimball,nan,% change,31105.0,1320
Nebraska,Knox,3.2145352900069915,% change,31107.0,1322
Nebraska,Lancaster,-5.998147290412238,% change,31109.0,1324
Nebraska,Lincoln,nan,% change,31111.0,1327
Nebraska,Logan,nan,% change,31113.0,1328
Nebraska,Loup,nan,% change,31115.0,1331
Nebraska,McPherson,nan,% change,31117.0,1332
Nebraska,Madison,-2.32664103659404,% change,31119.0,1335
Nebraska,Merrick,nan,% change,31121.0,1337
Nebraska,Morrill,nan,% change,31123.0,1339
Nebraska,Nance,nan,% change,31125.0,1341
Nebraska,Nemaha,0.3335186214563618,% change,31127.0,1343
Nebraska,Nuckolls,nan,% change,31129.0,1345
Nebraska,Otoe,0.5458584576324831,% change,31131.0,1348
Nebraska,Pawnee,nan,% change,31133.0,1350
Nebraska,Perkins,nan,% change,31135.0,1352
Nebraska,Phelps,nan,% change,31137.0,1355
Nebraska,Pierce,nan,% change,31139.0,1356
Nebraska,Platte,nan,% change,31141.0,1359
Nebraska,Polk,nan,% change,31143.0,1362
Nebraska,Red Willow,0.3449841125737568,% change,31145.0,1364
Nebraska,Richardson,nan,% change,31147.0,1365
Nebraska,Rock,nan,% change,31149.0,1366
Nebraska,Saline,-2.81155015197568,% change,31151.0,1367
Nebraska,Sarpy,-10.647174076865113,% change,31153.0,1368
Nebraska,Saunders,-1.6375336150595523,% change,31155.0,1370
Nebraska,Scotts Bluff,-1.557716793541548,% change,31157.0,1373
Nebraska,Seward,nan,% change,31159.0,1375
Nebraska,Sheridan,nan,% change,31161.0,1376
Nebraska,Sherman,nan,% change,31163.0,1377
Nebraska,Sioux,nan,% change,31165.0,1380
Nebraska,Stanton,2.392658144870543,% change,31167.0,1382
Nebraska,Thayer,nan,% change,31169.0,1383
Nebraska,Thomas,nan,% change,31171.0,1384
Nebraska,Thurston,nan,% change,31173.0,1385
Nebraska,Valley,nan,% change,31175.0,1386
Nebraska,Washington,-0.4484083965704217,% change,31177.0,1387
Nebraska,Wayne,nan,% change,31179.0,1388
Nebraska,Webster,2.7696404793608536,% change,31181.0,1389
Nebraska,Wheeler,nan,% change,31183.0,1390
Nebraska,York,nan,% change,31185.0,1392
Nevada,Churchill,2.551355792933422,% change,32001.0,1396
Nevada,Clark,-6.525209638255141,% change,32003.0,1399
Nevada,Douglas,nan,% change,32005.0,1400
Nevada,Elko,nan,% change,32007.0,1401
Nevada,Esmeralda,nan,% change,32009.0,1404
Nevada,Eureka,nan,% change,32011.0,1406
Nevada,Humboldt,nan,% change,32013.0,1407
Nevada,Lander,-8.279932546374361,% change,32015.0,1408
Nevada,Lincoln,nan,% change,32017.0,1410
Nevada,Lyon,nan,% change,32019.0,1412
Nevada,Mineral,nan,% change,32021.0,1415
Nevada,Nye,nan,% change,32023.0,1417
Nevada,Pershing,nan,% change,32027.0,1419
Nevada,Storey,nan,% change,32029.0,1420
Nevada,Washoe,nan,% change,32031.0,1423
Nevada,White Pine,nan,% change,32033.0,1425
Nevada,Carson City,nan,% change,32510.0,1428
New Hampshire,Belknap,-0.5180232365694669,% change,33001.0,1432
New Hampshire,Carroll,0.3461732124874059,% change,33003.0,1435
New Hampshire,Cheshire,1.279262144522745,% change,33005.0,1437
New Hampshire,Coos,5.4883575558680935,% change,33007.0,1440
New Hampshire,Grafton,-1.694725405199569,% change,33009.0,1442
New Hampshire,Hillsborough,-0.9432720463142036,% change,33011.0,1443
New Hampshire,Merrimack,0.025172294148466532,% change,33013.0,1444
New Hampshire,Rockingham,-1.2439690166097435,% change,33015.0,1448
New Hampshire,Strafford,-2.318173064578246,% change,33017.0,1453
New Hampshire,Sullivan,0.9841835907648689,% change,33019.0,1454
New Jersey,Atlantic,-1.2547005943509448,% change,34001.0,1461
New Jersey,Bergen,-3.172696699804135,% change,34003.0,1465
New Jersey,Burlington,-0.8126730005074925,% change,34005.0,1470
New Jersey,Camden,0.10779874189316392,% change,34007.0,1472
New Jersey,Cape May,1.2846433792652967,% change,34009.0,1477
New Jersey,Cumberland,-2.0218548044419853,% change,34011.0,1482
New Jersey,Essex,-1.1058680448440839,% change,34013.0,1483
New Jersey,Gloucester,-1.9442977505789927,% change,34015.0,1484
New Jersey,Hudson,nan,% change,34017.0,1487
New Jersey,Hunterdon,1.638799952567303,% change,34019.0,1488
New Jersey,Mercer,-1.6477458955335007,% change,34021.0,1493
New Jersey,Middlesex,-3.94124452183868,% change,34023.0,1497
New Jersey,Monmouth,-0.3864404085363497,% change,34025.0,1504
New Jersey,Morris,-1.817469013560637,% change,34027.0,1511
New Jersey,Ocean,-2.6242180395182904,% change,34029.0,1546
New Jersey,Passaic,-2.474514832051157,% change,34031.0,1551
New Jersey,Salem,0.3168027293773595,% change,34033.0,1553
New Jersey,Somerset,-3.5129033632109645,% change,34035.0,1558
New Jersey,Sussex,2.4155377835808527,% change,34037.0,1561
New Jersey,Union,-3.6487776227883386,% change,34039.0,1566
New Jersey,Warren,1.5259722144730254,% change,34041.0,1570
New Mexico,Bernalillo,-5.04793832510091,% change,35001.0,1574
New Mexico,Catron,nan,% change,35003.0,1576
New Mexico,Chaves,nan,% change,35005.0,1578
New Mexico,Cibola,nan,% change,35006.0,1580
New Mexico,Colfax,nan,% change,35007.0,1582
New Mexico,Curry,-8.13400903121488,% change,35009.0,1586
New Mexico,De Baca,nan,% change,35011.0,1589
New Mexico,Doña Ana,-7.729867368067595,% change,35013.0,
New Mexico,Eddy,-4.586633344971412,% change,35015.0,1592
New Mexico,Grant,1.7387746752582731,% change,35017.0,1594
New Mexico,Guadalupe,3.164968567092992,% change,35019.0,1595
New Mexico,Harding,nan,% change,35021.0,1597
New Mexico,Hidalgo,4.575846218136227,% change,35023.0,1600
New Mexico,Lea,nan,% change,35025.0,1604
New Mexico,Lincoln,nan,% change,35027.0,1613
New Mexico,Los Alamos,nan,% change,35028.0,1618
New Mexico,Luna,1.3241588990678912,% change,35029.0,1622
New Mexico,McKinley,-3.782200277819788,% change,35031.0,1626
New Mexico,Mora,6.113723813595564,% change,35033.0,1629
New Mexico,Otero,-5.357413411714795,% change,35035.0,1633
New Mexico,Quay,nan,% change,35037.0,1637
New Mexico,Rio Arriba,nan,% change,35039.0,1639
New Mexico,Roosevelt,-4.823008849557519,% change,35041.0,1642
New Mexico,Sandoval,nan,% change,35043.0,1646
New Mexico,San Juan,-1.7217335753628678,% change,35045.0,1650
New Mexico,San Miguel,0.7957833815626348,% change,35047.0,1652
New Mexico,Santa Fe,nan,% change,35049.0,1654
New Mexico,Sierra,-0.5556490991749496,% change,35051.0,1657
New Mexico,Socorro,2.687742524537767,% change,35053.0,1659
New Mexico,Taos,-1.050868108437406,% change,35055.0,1662
New Mexico,Torrance,nan,% change,35057.0,1664
New Mexico,Union,nan,% change,35059.0,1667
New Mexico,Valencia,-3.8798612379039454,% change,35061.0,1670
New York,Albany,-0.8357836818212899,% change,36001.0,1673
New York,Allegany,1.7012723279041821,% change,36003.0,1674
New York,Bronx,nan,% change,36005.0,1681
New York,Broome,1.0554434824604169,% change,36007.0,1683
New York,Cattaraugus,2.107504125568448,% change,36009.0,1687
New York,Cayuga,1.2253148029578351,% change,36011.0,1689
New York,Chautauqua,1.5417016428828318,% change,36013.0,1694
New York,Chemung,-0.7202302944767508,% change,36015.0,1696
New York,Chenango,3.190166827077317,% change,36017.0,1699
New York,Clinton,0.8465362862343102,% change,36019.0,1702
New York,Columbia,1.4052533132963523,% change,36021.0,1704
New York,Cortland,0.8884461341411369,% change,36023.0,1706
New York,Delaware,2.383669329276021,% change,36025.0,1707
New York,Dutchess,-0.6563057153429522,% change,36027.0,1711
New York,Erie,0.15818676250582664,% change,36029.0,1723
New York,Essex,0.6493008512487528,% change,36031.0,1728
New York,Franklin,-0.009654932705121693,% change,36033.0,1731
New York,Fulton,0.806612771368876,% change,36035.0,1734
New York,Genesee,0.10857763300759764,% change,36037.0,1736
New York,Greene,1.777202498356352,% change,36039.0,1739
New York,Hamilton,3.6720216983100427,% change,36041.0,1742
New York,Herkimer,-0.32376998388896133,% change,36043.0,1745
New York,Jefferson,-4.730401086344514,% change,36045.0,1782
New York,Kings,nan,% change,36047.0,1788
New York,Lewis,-0.6164232773170911,% change,36049.0,1790
New York,Livingston,0.9110669194838701,% change,36051.0,1791
New York,Madison,0.2938093136173062,% change,36053.0,1796
New York,Monroe,-1.274057177656181,% change,36055.0,1804
New York,Montgomery,-0.05820137676360345,% change,36057.0,1807
New York,Nassau,nan,% change,36059.0,1839
New York,New York,nan,% change,36061.0,1847
New York,Niagara,0.47679578333728906,% change,36063.0,1850
New York,Oneida,0.21240133167515657,% change,36065.0,1852
New York,Onondaga,-1.3228628086020393,% change,36067.0,1853
New York,Ontario,-3.289673238659864,% change,36069.0,1856
New York,Orange,-1.4870623967317869,% change,36071.0,1859
New York,Orleans,2.0556170383102907,% change,36073.0,1862
New York,Oswego,0.527259566347504,% change,36075.0,1864
New York,Otsego,1.7597774399120092,% change,36077.0,1868
New York,Putnam,-0.19067881658705874,% change,36079.0,1870
New York,Queens,nan,% change,36081.0,1872
New York,Rensselaer,-0.8726101881781004,% change,36083.0,1874
New York,Richmond,nan,% change,36085.0,1876
New York,Rockland,nan,% change,36087.0,1879
New York,St. Lawrence,-0.8961321550690629,% change,36089.0,1883
New York,Saratoga,-3.0256458650704916,% change,36091.0,1885
New York,Schenectady,-1.6851212189689169,% change,36093.0,1887
New York,Schoharie,2.566181285273302,% change,36095.0,1888
New York,Schuyler,0.7052110249784634,% change,36097.0,1889
New York,Seneca,0.24872106497838037,% change,36099.0,1890
New York,Steuben,-0.558055987244435,% change,36101.0,1891
New York,Suffolk,-1.6497322335118372,% change,36103.0,1924
New York,Sullivan,1.3449243723686273,% change,36105.0,1928
New York,Tioga,2.3561872245821474,% change,36107.0,1930
New York,Tompkins,-3.1250909020391093,% change,36109.0,1933
New York,Ulster,0.5383883545334132,% change,36111.0,1935
New York,Warren,0.48761101175462856,% change,36113.0,1938
New York,Washington,0.02062150029347076,% change,36115.0,1942
New York,Wayne,0.5611877398755222,% change,36117.0,1952
New York,Westchester,-2.9288346123087448,% change,36119.0,1960
New York,Wyoming,1.861612918683227,% change,36121.0,1962
New York,Yates,-0.07523858551458074,% change,36123.0,1965
North Carolina,Alamance,-5.922429821481982,% change,37001.0,1967
North Carolina,Alexander,-0.9925356988316613,% change,37003.0,1968
North Carolina,Alleghany,1.226320124462336,% change,37005.0,1970
North Carolina,Anson,1.3031419778883804,% change,37007.0,1972
North Carolina,Ashe,-2.3612185508527577,% change,37009.0,1975
North Carolina,Avery,1.8729780350757914,% change,37011.0,1977
North Carolina,Beaufort,-1.6944871282126794,% change,37013.0,1981
North Carolina,Bertie,1.6416533100199198,% change,37015.0,1983
North Carolina,Bladen,-1.7931311048093757,% change,37017.0,1986
North Carolina,Brunswick,-11.800810654313855,% change,37019.0,1995
North Carolina,Buncombe,-5.517865404535649,% change,37021.0,1422
North Carolina,Burke,0.16778709928329127,% change,37023.0,1424
North Carolina,Cabarrus,-10.136164720810799,% change,37025.0,1426
North Carolina,Caldwell,-0.4040576667195658,% change,37027.0,1429
North Carolina,Camden,-4.605263157894736,% change,37029.0,1433
North Carolina,Carteret,-5.124835742444157,% change,37031.0,1447
North Carolina,Caswell,3.202140514413956,% change,37033.0,1449
North Carolina,Catawba,-1.3275166829558749,% change,37035.0,1450
North Carolina,Chatham,-8.693669038496624,% change,37037.0,1451
North Carolina,Cherokee,1.3789013270071844,% change,37039.0,1452
North Carolina,Chowan,1.5345963196849344,% change,37041.0,1455
North Carolina,Clay,-2.9155338895659466,% change,37043.0,1457
North Carolina,Cleveland,0.0862068965517224,% change,37045.0,1458
North Carolina,Columbus,-2.7930243868547295,% change,37047.0,1459
North Carolina,Craven,-7.122580155135911,% change,37049.0,1462
North Carolina,Cumberland,-4.5982738292334835,% change,37051.0,1464
North Carolina,Currituck,-3.395472703062578,% change,37053.0,1481
North Carolina,Dare,nan,% change,37055.0,1485
North Carolina,Davidson,-2.6847525624403685,% change,37057.0,1489
North Carolina,Davie,-2.57713248638839,% change,37059.0,1490
North Carolina,Duplin,-6.686802584109406,% change,37061.0,1492
North Carolina,Durham,-10.550786585236388,% change,37063.0,1494
North Carolina,Edgecombe,0.3157800305014803,% change,37065.0,1495
North Carolina,Forsyth,-5.386973030210744,% change,37067.0,1496
North Carolina,Franklin,-7.163965836391392,% change,37069.0,1498
North Carolina,Gaston,-3.739413242634302,% change,37071.0,1499
North Carolina,Gates,nan,% change,37073.0,1500
North Carolina,Graham,-1.401493394600809,% change,37075.0,1502
North Carolina,Granville,-0.7372538160672784,% change,37077.0,1503
North Carolina,Greene,-0.9587055137258463,% change,37079.0,1505
North Carolina,Guilford,-6.499224595781879,% change,37081.0,1506
North Carolina,Halifax,3.132011793721149,% change,37083.0,1508
North Carolina,Harnett,-13.471371188756265,% change,37085.0,1509
North Carolina,Haywood,-0.6719858457664737,% change,37087.0,1512
North Carolina,Henderson,-5.376523163183179,% change,37089.0,1514
North Carolina,Hertford,-0.6353761016601756,% change,37091.0,1515
North Carolina,Hoke,-15.786136102413698,% change,37093.0,1517
North Carolina,Hyde,-1.6396302110587597,% change,37095.0,1521
North Carolina,Iredell,-6.65339673412216,% change,37097.0,1525
North Carolina,Jackson,-5.327252557623543,% change,37099.0,1528
North Carolina,Johnston,-10.935748117978191,% change,37101.0,1530
North Carolina,Jones,nan,% change,37103.0,1536
North Carolina,Lee,-8.858755158763588,% change,37105.0,1540
North Carolina,Lenoir,-0.11835920327346347,% change,37107.0,1542
North Carolina,Lincoln,-6.10919038030469,% change,37109.0,1545
North Carolina,McDowell,-1.3876225844470724,% change,37111.0,1554
North Carolina,Macon,-1.9860503605626973,% change,37113.0,1556
North Carolina,Madison,-2.19369671424465,% change,37115.0,1560
North Carolina,Martin,nan,% change,37117.0,1563
North Carolina,Mecklenburg,-10.971491943644756,% change,37119.0,1565
North Carolina,Mitchell,2.413008130081303,% change,37121.0,1568
North Carolina,Montgomery,-0.5894477995154339,% change,37123.0,1573
North Carolina,Moore,-6.1451957452931305,% change,37125.0,1584
North Carolina,Nash,-1.5978163875911815,% change,37127.0,1588
North Carolina,New Hanover,-7.112164765150397,% change,37129.0,1602
North Carolina,Northampton,4.647232784114898,% change,37131.0,1606
North Carolina,Onslow,-11.162383209355216,% change,37133.0,1625
North Carolina,Orange,-7.604858276067475,% change,37135.0,1630
North Carolina,Pamlico,nan,% change,37137.0,1703
North Carolina,Pasquotank,-1.1550707110595608,% change,37139.0,1714
North Carolina,Pender,-8.707677457677459,% change,37141.0,1718
North Carolina,Perquimans,-4.691193853427909,% change,37143.0,1724
North Carolina,Person,-1.319786587700712,% change,37145.0,1729
North Carolina,Pitt,-8.931669403899974,% change,37147.0,1733
North Carolina,Polk,-0.5136056101535766,% change,37149.0,1738
North Carolina,Randolph,-2.398993448983613,% change,37151.0,1741
North Carolina,Richmond,0.0862998921251313,% change,37153.0,1744
North Carolina,Robeson,-3.626571711410878,% change,37155.0,1747
North Carolina,Rockingham,0.48102849500638023,% change,37157.0,1751
North Carolina,Rowan,-1.6069239195885172,% change,37159.0,1754
