State,County,Expenditures per capita fast food 2007 (PC_FFRSALES07),Units,FIPS,FID
Mississippi,Sunflower,588.6173311519346,Dollars,28133,1721
Mississippi,Tallahatchie,588.6173311519346,Dollars,28135,1725
Mississippi,Tate,588.6173311519346,Dollars,28137,1727
Mississippi,Tippah,588.6173311519346,Dollars,28139,1730
Mississippi,Tishomingo,588.6173311519346,Dollars,28141,1732
Mississippi,Tunica,588.6173311519346,Dollars,28143,1735
Mississippi,Union,588.6173311519346,Dollars,28145,1737
Mississippi,Walthall,588.6173311519346,Dollars,28147,1740
Mississippi,Warren,588.6173311519346,Dollars,28149,1746
Mississippi,Washington,588.6173311519346,Dollars,28151,1750
Mississippi,Wayne,588.6173311519346,Dollars,28153,1753
Mississippi,Webster,588.6173311519346,Dollars,28155,1756
Mississippi,Wilkinson,588.6173311519346,Dollars,28157,1757
Mississippi,Winston,588.6173311519346,Dollars,28159,1758
Mississippi,Yalobusha,588.6173311519346,Dollars,28161,1759
Mississippi,Yazoo,588.6173311519346,Dollars,28163,1760
Missouri,Adair,623.52054283565,Dollars,29001,1761
Missouri,Andrew,623.52054283565,Dollars,29003,1762
Missouri,Atchison,623.52054283565,Dollars,29005,1763
Missouri,Audrain,623.52054283565,Dollars,29007,1766
Missouri,Barry,623.52054283565,Dollars,29009,1767
Missouri,Barton,623.52054283565,Dollars,29011,1771
Missouri,Bates,623.52054283565,Dollars,29013,1776
Missouri,Benton,623.52054283565,Dollars,29015,1778
Missouri,Bollinger,623.52054283565,Dollars,29017,1781
Missouri,Boone,623.52054283565,Dollars,29019,1783
Missouri,Buchanan,623.52054283565,Dollars,29021,1789
Missouri,Butler,623.52054283565,Dollars,29023,1792
Missouri,Caldwell,623.52054283565,Dollars,29025,1795
Missouri,Callaway,623.52054283565,Dollars,29027,1799
Missouri,Camden,623.52054283565,Dollars,29029,1803
Missouri,Cape Girardeau,623.52054283565,Dollars,29031,1808
Missouri,Carroll,623.52054283565,Dollars,29033,1822
Missouri,Carter,623.52054283565,Dollars,29035,1001
Missouri,Cass,623.52054283565,Dollars,29037,1004
Missouri,Cedar,623.52054283565,Dollars,29039,1007
Missouri,Chariton,623.52054283565,Dollars,29041,1011
Missouri,Christian,623.52054283565,Dollars,29043,1014
Missouri,Clark,623.52054283565,Dollars,29045,1015
Missouri,Clay,623.52054283565,Dollars,29047,1018
Missouri,Clinton,623.52054283565,Dollars,29049,1021
Missouri,Cole,623.52054283565,Dollars,29051,1022
Missouri,Cooper,623.52054283565,Dollars,29053,1025
Missouri,Crawford,623.52054283565,Dollars,29055,1028
Missouri,Dade,623.52054283565,Dollars,29057,1030
Missouri,Dallas,623.52054283565,Dollars,29059,1032
Missouri,Daviess,623.52054283565,Dollars,29061,1036
Missouri,DeKalb,623.52054283565,Dollars,29063,1038
Missouri,Dent,623.52054283565,Dollars,29065,1040
Missouri,Douglas,623.52054283565,Dollars,29067,1043
Missouri,Dunklin,623.52054283565,Dollars,29069,1045
Missouri,Franklin,623.52054283565,Dollars,29071,1047
Missouri,Gasconade,623.52054283565,Dollars,29073,1049
Missouri,Gentry,623.52054283565,Dollars,29075,1052
Missouri,Greene,623.52054283565,Dollars,29077,1054
Missouri,Grundy,623.52054283565,Dollars,29079,1057
Missouri,Harrison,623.52054283565,Dollars,29081,1058
Missouri,Henry,623.52054283565,Dollars,29083,1061
Missouri,Hickory,623.52054283565,Dollars,29085,1063
Missouri,Holt,623.52054283565,Dollars,29087,1065
Missouri,Howard,623.52054283565,Dollars,29089,1068
Missouri,Howell,623.52054283565,Dollars,29091,1070
Missouri,Iron,623.52054283565,Dollars,29093,1072
Missouri,Jackson,623.52054283565,Dollars,29095,1074
Missouri,Jasper,623.52054283565,Dollars,29097,1078
Missouri,Jefferson,623.52054283565,Dollars,29099,1082
Missouri,Johnson,623.52054283565,Dollars,29101,1087
Missouri,Knox,623.52054283565,Dollars,29103,1091
Missouri,Laclede,623.52054283565,Dollars,29105,1096
Missouri,Lafayette,623.52054283565,Dollars,29107,1099
Missouri,Lawrence,623.52054283565,Dollars,29109,1101
Missouri,Lewis,623.52054283565,Dollars,29111,1104
Missouri,Lincoln,623.52054283565,Dollars,29113,1106
Missouri,Linn,623.52054283565,Dollars,29115,1109
Missouri,Livingston,623.52054283565,Dollars,29117,1112
Missouri,McDonald,623.52054283565,Dollars,29119,1113
Missouri,Macon,623.52054283565,Dollars,29121,1116
Missouri,Madison,623.52054283565,Dollars,29123,1117
Missouri,Maries,623.52054283565,Dollars,29125,1120
Missouri,Marion,623.52054283565,Dollars,29127,1122
Missouri,Mercer,623.52054283565,Dollars,29129,1125
Missouri,Miller,623.52054283565,Dollars,29131,1128
Missouri,Mississippi,623.52054283565,Dollars,29133,1131
Missouri,Moniteau,623.52054283565,Dollars,29135,1135
Missouri,Monroe,623.52054283565,Dollars,29137,1139
Missouri,Montgomery,623.52054283565,Dollars,29139,1142
Missouri,Morgan,623.52054283565,Dollars,29141,1146
Missouri,New Madrid,623.52054283565,Dollars,29143,1149
Missouri,Newton,623.52054283565,Dollars,29145,1152
Missouri,Nodaway,623.52054283565,Dollars,29147,1156
Missouri,Oregon,623.52054283565,Dollars,29149,1158
Missouri,Osage,623.52054283565,Dollars,29151,1164
Missouri,Ozark,623.52054283565,Dollars,29153,1168
Missouri,Pemiscot,623.52054283565,Dollars,29155,1170
Missouri,Perry,623.52054283565,Dollars,29157,1172
Missouri,Pettis,623.52054283565,Dollars,29159,1174
Missouri,Phelps,623.52054283565,Dollars,29161,1176
Missouri,Pike,623.52054283565,Dollars,29163,1179
Missouri,Platte,623.52054283565,Dollars,29165,1181
Missouri,Polk,623.52054283565,Dollars,29167,1183
Missouri,Pulaski,623.52054283565,Dollars,29169,1185
Missouri,Putnam,623.52054283565,Dollars,29171,1188
Missouri,Ralls,623.52054283565,Dollars,29173,1191
Missouri,Randolph,623.52054283565,Dollars,29175,1194
Missouri,Ray,623.52054283565,Dollars,29177,1197
Missouri,Reynolds,623.52054283565,Dollars,29179,1200
Missouri,Ripley,623.52054283565,Dollars,29181,1203
Missouri,St. Charles,623.52054283565,Dollars,29183,1205
Missouri,St. Clair,623.52054283565,Dollars,29185,1208
Missouri,Ste. Genevieve,623.52054283565,Dollars,29186,1209
Missouri,St. Francois,623.52054283565,Dollars,29187,1212
Missouri,St. Louis County,623.52054283565,Dollars,29189,1216
Missouri,Saline,623.52054283565,Dollars,29195,1218
Missouri,Schuyler,623.52054283565,Dollars,29197,1221
Missouri,Scotland,623.52054283565,Dollars,29199,1224
Missouri,Scott,623.52054283565,Dollars,29201,1227
Missouri,Shannon,623.52054283565,Dollars,29203,1229
Missouri,Shelby,623.52054283565,Dollars,29205,1232
Missouri,Stoddard,623.52054283565,Dollars,29207,1236
Missouri,Stone,623.52054283565,Dollars,29209,1237
Missouri,Sullivan,623.52054283565,Dollars,29211,1240
Missouri,Taney,623.52054283565,Dollars,29213,1242
Missouri,Texas,623.52054283565,Dollars,29215,1245
Missouri,Vernon,623.52054283565,Dollars,29217,1248
Missouri,Warren,623.52054283565,Dollars,29219,1251
Missouri,Washington,623.52054283565,Dollars,29221,1253
Missouri,Wayne,623.52054283565,Dollars,29223,1256
Missouri,Webster,623.52054283565,Dollars,29225,1258
Missouri,Worth,623.52054283565,Dollars,29227,1261
Missouri,Wright,623.52054283565,Dollars,29229,1263
Missouri,St. Louis City,623.52054283565,Dollars,29510,1266
Montana,Beaverhead,549.1850431447747,Dollars,30001,1269
Montana,Big Horn,549.1850431447747,Dollars,30003,1274
Montana,Blaine,549.1850431447747,Dollars,30005,1124
Montana,Broadwater,549.1850431447747,Dollars,30007,1132
Montana,Carbon,549.1850431447747,Dollars,30009,1137
Montana,Carter,549.1850431447747,Dollars,30011,1141
Montana,Cascade,549.1850431447747,Dollars,30013,1144
Montana,Chouteau,549.1850431447747,Dollars,30015,1150
Montana,Custer,549.1850431447747,Dollars,30017,1153
Montana,Daniels,549.1850431447747,Dollars,30019,1157
Montana,Dawson,549.1850431447747,Dollars,30021,1160
Montana,Deer Lodge,549.1850431447747,Dollars,30023,1163
Montana,Fallon,549.1850431447747,Dollars,30025,1165
Montana,Fergus,549.1850431447747,Dollars,30027,1169
Montana,Flathead,549.1850431447747,Dollars,30029,1173
Montana,Gallatin,549.1850431447747,Dollars,30031,1177
Montana,Garfield,549.1850431447747,Dollars,30033,1182
Montana,Glacier,549.1850431447747,Dollars,30035,1186
Montana,Golden Valley,549.1850431447747,Dollars,30037,1189
Montana,Granite,549.1850431447747,Dollars,30039,1192
Montana,Hill,549.1850431447747,Dollars,30041,1195
Montana,Jefferson,549.1850431447747,Dollars,30043,1199
Montana,Judith Basin,549.1850431447747,Dollars,30045,1202
Montana,Lake,549.1850431447747,Dollars,30047,1207
Montana,Lewis and Clark,549.1850431447747,Dollars,30049,1211
Montana,Liberty,549.1850431447747,Dollars,30051,1214
Montana,Lincoln,549.1850431447747,Dollars,30053,1219
Montana,McCone,549.1850431447747,Dollars,30055,1223
Montana,Madison,549.1850431447747,Dollars,30057,1226
Montana,Meagher,549.1850431447747,Dollars,30059,1231
Montana,Mineral,549.1850431447747,Dollars,30061,1234
Montana,Missoula,549.1850431447747,Dollars,30063,1239
Montana,Musselshell,549.1850431447747,Dollars,30065,1241
Montana,Park,549.1850431447747,Dollars,30067,1244
Montana,Petroleum,549.1850431447747,Dollars,30069,1247
Montana,Phillips,549.1850431447747,Dollars,30071,1250
Montana,Pondera,549.1850431447747,Dollars,30073,1254
Montana,Powder River,549.1850431447747,Dollars,30075,1259
Montana,Powell,549.1850431447747,Dollars,30077,1262
Montana,Prairie,549.1850431447747,Dollars,30079,1264
Montana,Ravalli,549.1850431447747,Dollars,30081,1268
Montana,Richland,549.1850431447747,Dollars,30083,1271
Montana,Roosevelt,549.1850431447747,Dollars,30085,1275
Montana,Rosebud,549.1850431447747,Dollars,30087,1277
Montana,Sanders,549.1850431447747,Dollars,30089,1278
Montana,Sheridan,549.1850431447747,Dollars,30091,1281
Montana,Silver Bow,549.1850431447747,Dollars,30093,1284
Montana,Stillwater,549.1850431447747,Dollars,30095,1286
Montana,Sweet Grass,549.1850431447747,Dollars,30097,1288
Montana,Teton,549.1850431447747,Dollars,30099,1290
Montana,Toole,549.1850431447747,Dollars,30101,1292
Montana,Treasure,549.1850431447747,Dollars,30103,1293
Montana,Valley,549.1850431447747,Dollars,30105,1296
Montana,Wheatland,549.1850431447747,Dollars,30107,1298
Montana,Wibaux,549.1850431447747,Dollars,30109,1300
Montana,Yellowstone,549.1850431447747,Dollars,30111,1302
Nebraska,Adams,605.4428804923615,Dollars,31001,1303
Nebraska,Antelope,605.4428804923615,Dollars,31003,1305
Nebraska,Arthur,605.4428804923615,Dollars,31005,1307
Nebraska,Banner,605.4428804923615,Dollars,31007,1308
Nebraska,Blaine,605.4428804923615,Dollars,31009,1309
Nebraska,Boone,605.4428804923615,Dollars,31011,1310
Nebraska,Box Butte,605.4428804923615,Dollars,31013,1315
Nebraska,Boyd,605.4428804923615,Dollars,31015,1317
Nebraska,Brown,605.4428804923615,Dollars,31017,1319
Nebraska,Buffalo,605.4428804923615,Dollars,31019,1321
Nebraska,Burt,605.4428804923615,Dollars,31021,1323
Nebraska,Butler,605.4428804923615,Dollars,31023,1325
Nebraska,Cass,605.4428804923615,Dollars,31025,1326
Nebraska,Cedar,605.4428804923615,Dollars,31027,1329
Nebraska,Chase,605.4428804923615,Dollars,31029,1330
Nebraska,Cherry,605.4428804923615,Dollars,31031,1333
Nebraska,Cheyenne,605.4428804923615,Dollars,31033,1334
Nebraska,Clay,605.4428804923615,Dollars,31035,1336
Nebraska,Colfax,605.4428804923615,Dollars,31037,1338
Nebraska,Cuming,605.4428804923615,Dollars,31039,1340
Nebraska,Custer,605.4428804923615,Dollars,31041,1342
Nebraska,Dakota,605.4428804923615,Dollars,31043,1344
Nebraska,Dawes,605.4428804923615,Dollars,31045,1347
Nebraska,Dawson,605.4428804923615,Dollars,31047,1349
Nebraska,Deuel,605.4428804923615,Dollars,31049,1351
Nebraska,Dixon,605.4428804923615,Dollars,31051,1353
Nebraska,Dodge,605.4428804923615,Dollars,31053,1354
Nebraska,Douglas,605.4428804923615,Dollars,31055,1358
Nebraska,Dundy,605.4428804923615,Dollars,31057,1360
Nebraska,Fillmore,605.4428804923615,Dollars,31059,1363
Nebraska,Franklin,605.4428804923615,Dollars,31061,1369
Nebraska,Frontier,605.4428804923615,Dollars,31063,1371
Nebraska,Furnas,605.4428804923615,Dollars,31065,1374
Nebraska,Gage,605.4428804923615,Dollars,31067,1378
Nebraska,Garden,605.4428804923615,Dollars,31069,1381
Nebraska,Garfield,605.4428804923615,Dollars,31071,1391
Nebraska,Gosper,605.4428804923615,Dollars,31073,1393
Nebraska,Grant,605.4428804923615,Dollars,31075,1395
Nebraska,Greeley,605.4428804923615,Dollars,31077,1397
Nebraska,Hall,605.4428804923615,Dollars,31079,1402
Nebraska,Hamilton,605.4428804923615,Dollars,31081,1405
Nebraska,Harlan,605.4428804923615,Dollars,31083,1409
Nebraska,Hayes,605.4428804923615,Dollars,31085,1411
Nebraska,Hitchcock,605.4428804923615,Dollars,31087,1414
Nebraska,Holt,605.4428804923615,Dollars,31089,1416
Nebraska,Hooker,605.4428804923615,Dollars,31091,1418
Nebraska,Howard,605.4428804923615,Dollars,31093,1311
Nebraska,Jefferson,605.4428804923615,Dollars,31095,1312
Nebraska,Johnson,605.4428804923615,Dollars,31097,1313
Nebraska,Kearney,605.4428804923615,Dollars,31099,1314
Nebraska,Keith,605.4428804923615,Dollars,31101,1316
Nebraska,Keya Paha,605.4428804923615,Dollars,31103,1318
Nebraska,Kimball,605.4428804923615,Dollars,31105,1320
Nebraska,Knox,605.4428804923615,Dollars,31107,1322
Nebraska,Lancaster,605.4428804923615,Dollars,31109,1324
Nebraska,Lincoln,605.4428804923615,Dollars,31111,1327
Nebraska,Logan,605.4428804923615,Dollars,31113,1328
Nebraska,Loup,605.4428804923615,Dollars,31115,1331
Nebraska,McPherson,605.4428804923615,Dollars,31117,1332
Nebraska,Madison,605.4428804923615,Dollars,31119,1335
Nebraska,Merrick,605.4428804923615,Dollars,31121,1337
Nebraska,Morrill,605.4428804923615,Dollars,31123,1339
Nebraska,Nance,605.4428804923615,Dollars,31125,1341
Nebraska,Nemaha,605.4428804923615,Dollars,31127,1343
Nebraska,Nuckolls,605.4428804923615,Dollars,31129,1345
Nebraska,Otoe,605.4428804923615,Dollars,31131,1348
Nebraska,Pawnee,605.4428804923615,Dollars,31133,1350
Nebraska,Perkins,605.4428804923615,Dollars,31135,1352
Nebraska,Phelps,605.4428804923615,Dollars,31137,1355
Nebraska,Pierce,605.4428804923615,Dollars,31139,1356
Nebraska,Platte,605.4428804923615,Dollars,31141,1359
Nebraska,Polk,605.4428804923615,Dollars,31143,1362
Nebraska,Red Willow,605.4428804923615,Dollars,31145,1364
Nebraska,Richardson,605.4428804923615,Dollars,31147,1365
Nebraska,Rock,605.4428804923615,Dollars,31149,1366
Nebraska,Saline,605.4428804923615,Dollars,31151,1367
Nebraska,Sarpy,605.4428804923615,Dollars,31153,1368
Nebraska,Saunders,605.4428804923615,Dollars,31155,1370
Nebraska,Scotts Bluff,605.4428804923615,Dollars,31157,1373
Nebraska,Seward,605.4428804923615,Dollars,31159,1375
Nebraska,Sheridan,605.4428804923615,Dollars,31161,1376
Nebraska,Sherman,605.4428804923615,Dollars,31163,1377
Nebraska,Sioux,605.4428804923615,Dollars,31165,1380
Nebraska,Stanton,605.4428804923615,Dollars,31167,1382
Nebraska,Thayer,605.4428804923615,Dollars,31169,1383
Nebraska,Thomas,605.4428804923615,Dollars,31171,1384
Nebraska,Thurston,605.4428804923615,Dollars,31173,1385
Nebraska,Valley,605.4428804923615,Dollars,31175,1386
Nebraska,Washington,605.4428804923615,Dollars,31177,1387
Nebraska,Wayne,605.4428804923615,Dollars,31179,1388
Nebraska,Webster,605.4428804923615,Dollars,31181,1389
Nebraska,Wheeler,605.4428804923615,Dollars,31183,1390
Nebraska,York,605.4428804923615,Dollars,31185,1392
Nevada,Churchill,939.1304521890828,Dollars,32001,1396
Nevada,Clark,939.1304521890828,Dollars,32003,1399
Nevada,Douglas,939.1304521890828,Dollars,32005,1400
Nevada,Elko,939.1304521890828,Dollars,32007,1401
Nevada,Esmeralda,939.1304521890828,Dollars,32009,1404
Nevada,Eureka,939.1304521890828,Dollars,32011,1406
Nevada,Humboldt,939.1304521890828,Dollars,32013,1407
Nevada,Lander,939.1304521890828,Dollars,32015,1408
Nevada,Lincoln,939.1304521890828,Dollars,32017,1410
Nevada,Lyon,939.1304521890828,Dollars,32019,1412
Nevada,Mineral,939.1304521890828,Dollars,32021,1415
Nevada,Nye,939.1304521890828,Dollars,32023,1417
Nevada,Pershing,939.1304521890828,Dollars,32027,1419
Nevada,Storey,939.1304521890828,Dollars,32029,1420
Nevada,Washoe,939.1304521890828,Dollars,32031,1423
Nevada,White Pine,939.1304521890828,Dollars,32033,1425
Nevada,Carson City,939.1304521890828,Dollars,32510,1428
New Hampshire,Belknap,650.0567250316802,Dollars,33001,1432
New Hampshire,Carroll,650.0567250316802,Dollars,33003,1435
New Hampshire,Cheshire,650.0567250316802,Dollars,33005,1437
New Hampshire,Coos,650.0567250316802,Dollars,33007,1440
New Hampshire,Grafton,650.0567250316802,Dollars,33009,1442
New Hampshire,Hillsborough,650.0567250316802,Dollars,33011,1443
New Hampshire,Merrimack,650.0567250316802,Dollars,33013,1444
New Hampshire,Rockingham,650.0567250316802,Dollars,33015,1448
New Hampshire,Strafford,650.0567250316802,Dollars,33017,1453
New Hampshire,Sullivan,650.0567250316802,Dollars,33019,1454
New Jersey,Atlantic,518.448008461735,Dollars,34001,1461
New Jersey,Bergen,518.448008461735,Dollars,34003,1465
New Jersey,Burlington,518.448008461735,Dollars,34005,1470
New Jersey,Camden,518.448008461735,Dollars,34007,1472
New Jersey,Cape May,518.448008461735,Dollars,34009,1477
New Jersey,Cumberland,518.448008461735,Dollars,34011,1482
New Jersey,Essex,518.448008461735,Dollars,34013,1483
New Jersey,Gloucester,518.448008461735,Dollars,34015,1484
New Jersey,Hudson,518.448008461735,Dollars,34017,1487
New Jersey,Hunterdon,518.448008461735,Dollars,34019,1488
New Jersey,Mercer,518.448008461735,Dollars,34021,1493
New Jersey,Middlesex,518.448008461735,Dollars,34023,1497
New Jersey,Monmouth,518.448008461735,Dollars,34025,1504
New Jersey,Morris,518.448008461735,Dollars,34027,1511
New Jersey,Ocean,518.448008461735,Dollars,34029,1546
New Jersey,Passaic,518.448008461735,Dollars,34031,1551
New Jersey,Salem,518.448008461735,Dollars,34033,1553
New Jersey,Somerset,518.448008461735,Dollars,34035,1558
New Jersey,Sussex,518.448008461735,Dollars,34037,1561
New Jersey,Union,518.448008461735,Dollars,34039,1566
New Jersey,Warren,518.448008461735,Dollars,34041,1570
New Mexico,Bernalillo,737.196860332284,Dollars,35001,1574
New Mexico,Catron,737.196860332284,Dollars,35003,1576
New Mexico,Chaves,737.196860332284,Dollars,35005,1578
New Mexico,Cibola,737.196860332284,Dollars,35006,1580
New Mexico,Colfax,737.196860332284,Dollars,35007,1582
New Mexico,Curry,737.196860332284,Dollars,35009,1586
New Mexico,De Baca,737.196860332284,Dollars,35011,1589
New Mexico,Doña Ana,737.196860332284,Dollars,35013,1590
New Mexico,Eddy,737.196860332284,Dollars,35015,1592
New Mexico,Grant,737.196860332284,Dollars,35017,1594
New Mexico,Guadalupe,737.196860332284,Dollars,35019,1595
New Mexico,Harding,737.196860332284,Dollars,35021,1597
New Mexico,Hidalgo,737.196860332284,Dollars,35023,1600
New Mexico,Lea,737.196860332284,Dollars,35025,1604
New Mexico,Lincoln,737.196860332284,Dollars,35027,1613
New Mexico,Los Alamos,737.196860332284,Dollars,35028,1618
New Mexico,Luna,737.196860332284,Dollars,35029,1622
New Mexico,McKinley,737.196860332284,Dollars,35031,1626
New Mexico,Mora,737.196860332284,Dollars,35033,1629
New Mexico,Otero,737.196860332284,Dollars,35035,1633
New Mexico,Quay,737.196860332284,Dollars,35037,1637
New Mexico,Rio Arriba,737.196860332284,Dollars,35039,1639
New Mexico,Roosevelt,737.196860332284,Dollars,35041,1642
New Mexico,Sandoval,737.196860332284,Dollars,35043,1646
New Mexico,San Juan,737.196860332284,Dollars,35045,1650
New Mexico,San Miguel,737.196860332284,Dollars,35047,1652
New Mexico,Santa Fe,737.196860332284,Dollars,35049,1654
New Mexico,Sierra,737.196860332284,Dollars,35051,1657
New Mexico,Socorro,737.196860332284,Dollars,35053,1659
New Mexico,Taos,737.196860332284,Dollars,35055,1662
New Mexico,Torrance,737.196860332284,Dollars,35057,1664
New Mexico,Union,737.196860332284,Dollars,35059,1667
New Mexico,Valencia,737.196860332284,Dollars,35061,1670
New York,Albany,487.5571873084633,Dollars,36001,1673
New York,Allegany,487.5571873084633,Dollars,36003,1674
New York,Bronx,487.5571873084633,Dollars,36005,1681
New York,Broome,487.5571873084633,Dollars,36007,1683
New York,Cattaraugus,487.5571873084633,Dollars,36009,1687
New York,Cayuga,487.5571873084633,Dollars,36011,1689
New York,Chautauqua,487.5571873084633,Dollars,36013,1694
New York,Chemung,487.5571873084633,Dollars,36015,1696
New York,Chenango,487.5571873084633,Dollars,36017,1699
New York,Clinton,487.5571873084633,Dollars,36019,1702
New York,Columbia,487.5571873084633,Dollars,36021,1704
New York,Cortland,487.5571873084633,Dollars,36023,1706
New York,Delaware,487.5571873084633,Dollars,36025,1707
New York,Dutchess,487.5571873084633,Dollars,36027,1711
New York,Erie,487.5571873084633,Dollars,36029,1723
New York,Essex,487.5571873084633,Dollars,36031,1728
New York,Franklin,487.5571873084633,Dollars,36033,1731
New York,Fulton,487.5571873084633,Dollars,36035,1734
New York,Genesee,487.5571873084633,Dollars,36037,1736
New York,Greene,487.5571873084633,Dollars,36039,1739
New York,Hamilton,487.5571873084633,Dollars,36041,1742
New York,Herkimer,487.5571873084633,Dollars,36043,1745
New York,Jefferson,487.5571873084633,Dollars,36045,1782
New York,Kings,487.5571873084633,Dollars,36047,1788
New York,Lewis,487.5571873084633,Dollars,36049,1790
New York,Livingston,487.5571873084633,Dollars,36051,1791
New York,Madison,487.5571873084633,Dollars,36053,1796
New York,Monroe,487.5571873084633,Dollars,36055,1804
New York,Montgomery,487.5571873084633,Dollars,36057,1807
New York,Nassau,487.5571873084633,Dollars,36059,1839
New York,New York,487.5571873084633,Dollars,36061,1847
New York,Niagara,487.5571873084633,Dollars,36063,1850
New York,Oneida,487.5571873084633,Dollars,36065,1852
New York,Onondaga,487.5571873084633,Dollars,36067,1853
New York,Ontario,487.5571873084633,Dollars,36069,1856
New York,Orange,487.5571873084633,Dollars,36071,1859
New York,Orleans,487.5571873084633,Dollars,36073,1862
New York,Oswego,487.5571873084633,Dollars,36075,1864
New York,Otsego,487.5571873084633,Dollars,36077,1868
New York,Putnam,487.5571873084633,Dollars,36079,1870
New York,Queens,487.5571873084633,Dollars,36081,1872
New York,Rensselaer,487.5571873084633,Dollars,36083,1874
New York,Richmond,487.5571873084633,Dollars,36085,1876
New York,Rockland,487.5571873084633,Dollars,36087,1879
New York,St. Lawrence,487.5571873084633,Dollars,36089,1883
New York,Saratoga,487.5571873084633,Dollars,36091,1885
New York,Schenectady,487.5571873084633,Dollars,36093,1887
New York,Schoharie,487.5571873084633,Dollars,36095,1888
New York,Schuyler,487.5571873084633,Dollars,36097,1889
New York,Seneca,487.5571873084633,Dollars,36099,1890
New York,Steuben,487.5571873084633,Dollars,36101,1891
New York,Suffolk,487.5571873084633,Dollars,36103,1924
New York,Sullivan,487.5571873084633,Dollars,36105,1928
New York,Tioga,487.5571873084633,Dollars,36107,1930
New York,Tompkins,487.5571873084633,Dollars,36109,1933
New York,Ulster,487.5571873084633,Dollars,36111,1935
New York,Warren,487.5571873084633,Dollars,36113,1938
New York,Washington,487.5571873084633,Dollars,36115,1942
New York,Wayne,487.5571873084633,Dollars,36117,1952
New York,Westchester,487.5571873084633,Dollars,36119,1960
New York,Wyoming,487.5571873084633,Dollars,36121,1962
New York,Yates,487.5571873084633,Dollars,36123,1965
North Carolina,Alamance,746.0213064145971,Dollars,37001,1967
North Carolina,Alexander,746.0213064145971,Dollars,37003,1968
North Carolina,Alleghany,746.0213064145971,Dollars,37005,1970
North Carolina,Anson,746.0213064145971,Dollars,37007,1972
North Carolina,Ashe,746.0213064145971,Dollars,37009,1975
North Carolina,Avery,746.0213064145971,Dollars,37011,1977
North Carolina,Beaufort,746.0213064145971,Dollars,37013,1981
North Carolina,Bertie,746.0213064145971,Dollars,37015,1983
North Carolina,Bladen,746.0213064145971,Dollars,37017,1986
North Carolina,Brunswick,746.0213064145971,Dollars,37019,1995
North Carolina,Buncombe,746.0213064145971,Dollars,37021,1422
North Carolina,Burke,746.0213064145971,Dollars,37023,1424
North Carolina,Cabarrus,746.0213064145971,Dollars,37025,1426
North Carolina,Caldwell,746.0213064145971,Dollars,37027,1429
North Carolina,Camden,746.0213064145971,Dollars,37029,1433
North Carolina,Carteret,746.0213064145971,Dollars,37031,1447
North Carolina,Caswell,746.0213064145971,Dollars,37033,1449
North Carolina,Catawba,746.0213064145971,Dollars,37035,1450
North Carolina,Chatham,746.0213064145971,Dollars,37037,1451
North Carolina,Cherokee,746.0213064145971,Dollars,37039,1452
North Carolina,Chowan,746.0213064145971,Dollars,37041,1455
North Carolina,Clay,746.0213064145971,Dollars,37043,1457
North Carolina,Cleveland,746.0213064145971,Dollars,37045,1458
North Carolina,Columbus,746.0213064145971,Dollars,37047,1459
North Carolina,Craven,746.0213064145971,Dollars,37049,1462
North Carolina,Cumberland,746.0213064145971,Dollars,37051,1464
North Carolina,Currituck,746.0213064145971,Dollars,37053,1481
North Carolina,Dare,746.0213064145971,Dollars,37055,1485
North Carolina,Davidson,746.0213064145971,Dollars,37057,1489
North Carolina,Davie,746.0213064145971,Dollars,37059,1490
North Carolina,Duplin,746.0213064145971,Dollars,37061,1492
North Carolina,Durham,746.0213064145971,Dollars,37063,1494
North Carolina,Edgecombe,746.0213064145971,Dollars,37065,1495
North Carolina,Forsyth,746.0213064145971,Dollars,37067,1496
North Carolina,Franklin,746.0213064145971,Dollars,37069,1498
North Carolina,Gaston,746.0213064145971,Dollars,37071,1499
North Carolina,Gates,746.0213064145971,Dollars,37073,1500
North Carolina,Graham,746.0213064145971,Dollars,37075,1502
North Carolina,Granville,746.0213064145971,Dollars,37077,1503
North Carolina,Greene,746.0213064145971,Dollars,37079,1505
North Carolina,Guilford,746.0213064145971,Dollars,37081,1506
North Carolina,Halifax,746.0213064145971,Dollars,37083,1508
North Carolina,Harnett,746.0213064145971,Dollars,37085,1509
North Carolina,Haywood,746.0213064145971,Dollars,37087,1512
North Carolina,Henderson,746.0213064145971,Dollars,37089,1514
North Carolina,Hertford,746.0213064145971,Dollars,37091,1515
North Carolina,Hoke,746.0213064145971,Dollars,37093,1517
North Carolina,Hyde,746.0213064145971,Dollars,37095,1521
North Carolina,Iredell,746.0213064145971,Dollars,37097,1525
North Carolina,Jackson,746.0213064145971,Dollars,37099,1528
North Carolina,Johnston,746.0213064145971,Dollars,37101,1530
North Carolina,Jones,746.0213064145971,Dollars,37103,1536
North Carolina,Lee,746.0213064145971,Dollars,37105,1540
North Carolina,Lenoir,746.0213064145971,Dollars,37107,1542
North Carolina,Lincoln,746.0213064145971,Dollars,37109,1545
North Carolina,McDowell,746.0213064145971,Dollars,37111,1554
North Carolina,Macon,746.0213064145971,Dollars,37113,1556
North Carolina,Madison,746.0213064145971,Dollars,37115,1560
North Carolina,Martin,746.0213064145971,Dollars,37117,1563
North Carolina,Mecklenburg,746.0213064145971,Dollars,37119,1565
