State,County,Seniors low access to store 2010 (LACCESS_SENIORS10),Units,FIPS,FID
Montana,Broadwater,205.26186843337,Count,30007,1132
Montana,Carbon,617.948206842748,Count,30009,1137
Montana,Carter,268.999999404767,Count,30011,1141
Montana,Cascade,3673.63668288553,Count,30013,1144
Montana,Chouteau,571.445461634578,Count,30015,1150
Montana,Custer,796.274287280807,Count,30017,1153
Montana,Daniels,434.999996149087,Count,30019,1157
Montana,Dawson,727.967744770837,Count,30021,1160
Montana,Deer Lodge,145.253272809714,Count,30023,1163
Montana,Fallon,135.152604100292,Count,30025,1165
Montana,Fergus,695.168901675293,Count,30027,1169
Montana,Flathead,1623.21459550082,Count,30029,1173
Montana,Gallatin,1739.751576459,Count,30031,1177
Montana,Garfield,123.408251696678,Count,30033,1182
Montana,Glacier,339.571231252635,Count,30035,1186
Montana,Golden Valley,189.000000177687,Count,30037,1189
Montana,Granite,529.952753114416,Count,30039,1192
Montana,Hill,983.054872528977,Count,30041,1195
Montana,Jefferson,475.485673064491,Count,30043,1199
Montana,Judith Basin,278.351928497727,Count,30045,1202
Montana,Lake,877.96353900378,Count,30047,1207
Montana,Lewis and Clark,2500.85230239128,Count,30049,1211
Montana,Liberty,152.532746240962,Count,30051,1214
Montana,Lincoln,637.361946653166,Count,30053,1219
Montana,McCone,359.442498653049,Count,30055,1223
Montana,Madison,524.443358047336,Count,30057,1226
Montana,Meagher,428.000002174124,Count,30059,1231
Montana,Mineral,403.492610101859,Count,30061,1234
Montana,Missoula,3544.85042653019,Count,30063,1239
Montana,Musselshell,273.768386849051,Count,30065,1241
Montana,Park,940.600753937083,Count,30067,1244
Montana,Petroleum,103.000000787454,Count,30069,1247
Montana,Phillips,288.516476630423,Count,30071,1250
Montana,Pondera,418.029054862046,Count,30073,1254
Montana,Powder River,175.351598390352,Count,30075,1259
Montana,Powell,273.471897389806,Count,30077,1262
Montana,Prairie,307.000000189855,Count,30079,1264
Montana,Ravalli,432.93643031441,Count,30081,1268
Montana,Richland,468.348615182944,Count,30083,1271
Montana,Roosevelt,657.528891867608,Count,30085,1275
Montana,Rosebud,289.639428963638,Count,30087,1277
Montana,Sanders,961.24844825187,Count,30089,1278
Montana,Sheridan,266.428991727227,Count,30091,1281
Montana,Silver Bow,1291.78145164118,Count,30093,1284
Montana,Stillwater,276.388015641715,Count,30095,1286
Montana,Sweet Grass,125.500621937872,Count,30097,1288
Montana,Teton,709.405072719635,Count,30099,1290
Montana,Toole,266.735535636761,Count,30101,1292
Montana,Treasure,171.000000303042,Count,30103,1293
Montana,Valley,594.068647479533,Count,30105,1296
Montana,Wheatland,448.000001381681,Count,30107,1298
Montana,Wibaux,116.59409576621,Count,30109,1300
Montana,Yellowstone,5440.0580986859,Count,30111,1302
Nebraska,Adams,1664.41287009579,Count,31001,1303
Nebraska,Antelope,616.487497153139,Count,31003,1305
Nebraska,Arthur,94.0000010726449,Count,31005,1307
Nebraska,Banner,136.00000129416,Count,31007,1308
Nebraska,Blaine,94.9999998065433,Count,31009,1309
Nebraska,Boone,308.45283839835,Count,31011,1310
Nebraska,Box Butte,476.829715805488,Count,31013,1315
Nebraska,Boyd,557.000001985675,Count,31015,1317
Nebraska,Brown,68.0915474587555,Count,31017,1319
Nebraska,Buffalo,1912.33706238006,Count,31019,1321
Nebraska,Burt,745.132445232963,Count,31021,1323
Nebraska,Butler,268.675077733273,Count,31023,1325
Nebraska,Cass,1121.3167099742,Count,31025,1326
Nebraska,Cedar,729.73628095847,Count,31027,1329
Nebraska,Chase,291.777313044393,Count,31029,1330
Nebraska,Cherry,426.969024120691,Count,31031,1333
Nebraska,Cheyenne,344.608872964194,Count,31033,1334
Nebraska,Clay,475.646960535601,Count,31035,1336
Nebraska,Colfax,606.163358524133,Count,31037,1338
Nebraska,Cuming,598.664765023952,Count,31039,1340
Nebraska,Custer,1230.2597009143,Count,31041,1342
Nebraska,Dakota,515.511343987426,Count,31043,1344
Nebraska,Dawes,549.462420744558,Count,31045,1347
Nebraska,Dawson,1118.18028161689,Count,31047,1349
Nebraska,Deuel,121.901061137555,Count,31049,1351
Nebraska,Dixon,422.498612443269,Count,31051,1353
Nebraska,Dodge,1829.37840111719,Count,31053,1354
Nebraska,Douglas,8843.26833745474,Count,31055,1358
Nebraska,Dundy,147.059808737482,Count,31057,1360
Nebraska,Fillmore,294.850954590572,Count,31059,1363
Nebraska,Franklin,330.800760294384,Count,31061,1369
Nebraska,Frontier,523.000001454895,Count,31063,1371
Nebraska,Furnas,576.323228060987,Count,31065,1374
Nebraska,Gage,1171.68575322665,Count,31067,1378
Nebraska,Garden,559.744632001509,Count,31069,1381
Nebraska,Garfield,55.1973262012004,Count,31071,1391
Nebraska,Gosper,287.365844085864,Count,31073,1393
Nebraska,Grant,118.999999364283,Count,31075,1395
Nebraska,Greeley,366.925174805277,Count,31077,1397
Nebraska,Hall,1737.58699853711,Count,31079,1402
Nebraska,Hamilton,89.34258201794,Count,31081,1405
Nebraska,Harlan,41.2370028911519,Count,31083,1409
Nebraska,Hayes,190.999999846688,Count,31085,1411
Nebraska,Hitchcock,580.050483009601,Count,31087,1414
Nebraska,Holt,572.405935035849,Count,31089,1416
Nebraska,Hooker,193.000000496815,Count,31091,1418
Nebraska,Howard,230.346098100514,Count,31093,1311
Nebraska,Jefferson,345.148070493966,Count,31095,1312
Nebraska,Johnson,246.871444348129,Count,31097,1313
Nebraska,Kearney,129.476621555979,Count,31099,1314
Nebraska,Keith,396.705964373327,Count,31101,1316
Nebraska,Keya Paha,210.62825531174,Count,31103,1318
Nebraska,Kimball,51.4076477845581,Count,31105,1320
Nebraska,Knox,1446.30644260914,Count,31107,1322
Nebraska,Lancaster,3422.07508162064,Count,31109,1324
Nebraska,Lincoln,1223.59601382887,Count,31111,1327
Nebraska,Logan,138.999999165552,Count,31113,1328
Nebraska,Loup,99.0260294252468,Count,31115,1331
Nebraska,McPherson,97.0000002343104,Count,31117,1332
Nebraska,Madison,1601.77294296085,Count,31119,1335
Nebraska,Merrick,584.498896254877,Count,31121,1337
Nebraska,Morrill,470.435051176422,Count,31123,1339
Nebraska,Nance,677.311882567774,Count,31125,1341
Nebraska,Nemaha,232.536310701325,Count,31127,1343
Nebraska,Nuckolls,369.734504009109,Count,31129,1345
Nebraska,Otoe,288.735897609986,Count,31131,1348
Nebraska,Pawnee,110.59326420554,Count,31133,1350
Nebraska,Perkins,595.037492050702,Count,31135,1352
Nebraska,Phelps,313.196128439167,Count,31137,1355
Nebraska,Pierce,1072.22339916351,Count,31139,1356
Nebraska,Platte,819.283678342312,Count,31141,1359
Nebraska,Polk,988.311674621191,Count,31143,1362
Nebraska,Red Willow,1084.0364185596,Count,31145,1364
Nebraska,Richardson,558.012230350006,Count,31147,1365
Nebraska,Rock,82.0104150013435,Count,31149,1366
Nebraska,Saline,726.357631919901,Count,31151,1367
Nebraska,Sarpy,3562.69241293947,Count,31153,1368
Nebraska,Saunders,438.125191291511,Count,31155,1370
Nebraska,Scotts Bluff,1966.9020895713,Count,31157,1373
Nebraska,Seward,607.042066266611,Count,31159,1375
Nebraska,Sheridan,415.964973430309,Count,31161,1376
Nebraska,Sherman,246.905565168676,Count,31163,1377
Nebraska,Sioux,214.653419362644,Count,31165,1380
Nebraska,Stanton,674.093617926919,Count,31167,1382
Nebraska,Thayer,328.082056956072,Count,31169,1383
Nebraska,Thomas,135.000000283735,Count,31171,1384
Nebraska,Thurston,393.731629535159,Count,31173,1385
Nebraska,Valley,262.646412986722,Count,31175,1386
Nebraska,Washington,75.9366478750599,Count,31177,1387
Nebraska,Wayne,94.1779757310351,Count,31179,1388
Nebraska,Webster,901.999997942101,Count,31181,1389
Nebraska,Wheeler,155.000000404851,Count,31183,1390
Nebraska,York,845.718294959318,Count,31185,1392
Nevada,Churchill,1041.90648316186,Count,32001,1396
Nevada,Clark,19837.767361717,Count,32003,1399
Nevada,Douglas,4503.39068320781,Count,32005,1400
Nevada,Elko,1052.75871567964,Count,32007,1401
Nevada,Esmeralda,196.999999301649,Count,32009,1404
Nevada,Eureka,253.698534575737,Count,32011,1406
Nevada,Humboldt,559.01083148985,Count,32013,1407
Nevada,Lander,149.194970078064,Count,32015,1408
Nevada,Lincoln,968.000000206456,Count,32017,1410
Nevada,Lyon,3221.39237935675,Count,32019,1412
Nevada,Mineral,378.01008452006,Count,32021,1415
Nevada,Nye,4634.40611141821,Count,32023,1417
Nevada,Pershing,237.86941342229,Count,32027,1419
Nevada,Storey,53.4548497069627,Count,32029,1420
Nevada,Washoe,10098.398675184,Count,32031,1423
Nevada,White Pine,647.984698459566,Count,32033,1425
Nevada,Carson City,1673.50433301847,Count,32510,1428
New Hampshire,Belknap,2258.67836126784,Count,33001,1432
New Hampshire,Carroll,57.8980342753324,Count,33003,1435
New Hampshire,Cheshire,1901.61941783424,Count,33005,1437
New Hampshire,Coos,918.065508233966,Count,33007,1440
New Hampshire,Grafton,1551.97557707506,Count,33009,1442
New Hampshire,Hillsborough,13691.8067837609,Count,33011,1443
New Hampshire,Merrimack,4780.19530960487,Count,33013,1444
New Hampshire,Rockingham,14660.5513198743,Count,33015,1448
New Hampshire,Strafford,3946.51345789129,Count,33017,1453
New Hampshire,Sullivan,1008.75372969529,Count,33019,1454
New Jersey,Atlantic,13711.5308834795,Count,34001,1461
New Jersey,Bergen,17513.6415031943,Count,34003,1465
New Jersey,Burlington,21956.2404181036,Count,34005,1470
New Jersey,Camden,18854.7109280182,Count,34007,1472
New Jersey,Cape May,8176.58898008406,Count,34009,1477
New Jersey,Cumberland,5559.39177794753,Count,34011,1482
New Jersey,Essex,11343.6968953139,Count,34013,1483
New Jersey,Gloucester,15197.5966265364,Count,34015,1484
New Jersey,Hudson,226.993832432665,Count,34017,1487
New Jersey,Hunterdon,2872.8826435007,Count,34019,1488
New Jersey,Mercer,13034.9986300555,Count,34021,1493
New Jersey,Middlesex,30733.0707053477,Count,34023,1497
New Jersey,Monmouth,27898.1689034827,Count,34025,1504
New Jersey,Morris,27470.9093118977,Count,34027,1511
New Jersey,Ocean,67374.1966465805,Count,34029,1546
New Jersey,Passaic,10127.4511212168,Count,34031,1551
New Jersey,Salem,1531.84189699463,Count,34033,1553
New Jersey,Somerset,16845.1924710172,Count,34035,1558
New Jersey,Sussex,5878.00132300574,Count,34037,1561
New Jersey,Union,10356.8850997132,Count,34039,1566
New Jersey,Warren,4276.84319338242,Count,34041,1570
New Mexico,Bernalillo,14734.7408358588,Count,35001,1574
New Mexico,Catron,1041.00000487227,Count,35003,1576
New Mexico,Chaves,2041.83369811099,Count,35005,1578
New Mexico,Cibola,1224.01588636045,Count,35006,1580
New Mexico,Colfax,1429.85869272636,Count,35007,1582
New Mexico,Curry,1689.82431624641,Count,35009,1586
New Mexico,De Baca,462.99999927036,Count,35011,1589
New Mexico,Doña Ana,11022.093164616,Count,35013,1590
New Mexico,Eddy,3026.07956957353,Count,35015,1592
New Mexico,Grant,2243.38471391475,Count,35017,1594
New Mexico,Guadalupe,286.782973719539,Count,35019,1595
New Mexico,Harding,202.999999007923,Count,35021,1597
New Mexico,Hidalgo,227.123158752602,Count,35023,1600
New Mexico,Lea,1099.7103899124,Count,35025,1604
New Mexico,Lincoln,1615.24401212746,Count,35027,1613
New Mexico,Los Alamos,936.166085593868,Count,35028,1618
New Mexico,Luna,1582.09203890063,Count,35029,1622
New Mexico,McKinley,3648.248402105,Count,35031,1626
New Mexico,Mora,331.731130311586,Count,35033,1629
New Mexico,Otero,4737.09344072168,Count,35035,1633
New Mexico,Quay,681.839983176841,Count,35037,1637
New Mexico,Rio Arriba,3334.62632082622,Count,35039,1639
New Mexico,Roosevelt,656.549000339995,Count,35041,1642
New Mexico,Sandoval,6207.63698306157,Count,35043,1646
New Mexico,San Juan,4487.71763373507,Count,35045,1650
New Mexico,San Miguel,1535.21763074406,Count,35047,1652
New Mexico,Santa Fe,5832.26994756166,Count,35049,1654
New Mexico,Sierra,1637.44931478091,Count,35051,1657
New Mexico,Socorro,939.357414649395,Count,35053,1659
New Mexico,Taos,2626.2743269847,Count,35055,1662
New Mexico,Torrance,730.84182018338,Count,35057,1664
New Mexico,Union,256.405334907597,Count,35059,1667
New Mexico,Valencia,4630.98346655219,Count,35061,1670
New York,Albany,12906.7794874448,Count,36001,1673
New York,Allegany,290.482472393892,Count,36003,1674
New York,Bronx,1030.04001091514,Count,36005,1681
New York,Broome,6404.43676713123,Count,36007,1683
New York,Cattaraugus,669.737377431558,Count,36009,1687
New York,Cayuga,1132.26731821522,Count,36011,1689
New York,Chautauqua,2717.37335326466,Count,36013,1694
New York,Chemung,3486.36208121875,Count,36015,1696
New York,Chenango,207.257032983245,Count,36017,1699
New York,Clinton,2292.91371152853,Count,36019,1702
New York,Columbia,1473.99818641265,Count,36021,1704
New York,Cortland,713.517196736616,Count,36023,1706
New York,Delaware,291.49536370225,Count,36025,1707
New York,Dutchess,14152.6726113119,Count,36027,1711
New York,Erie,39773.3966101274,Count,36029,1723
New York,Essex,479.250532063517,Count,36031,1728
New York,Franklin,886.751297857573,Count,36033,1731
New York,Fulton,1114.07272959183,Count,36035,1734
New York,Genesee,520.463070255821,Count,36037,1736
New York,Greene,1185.21858606539,Count,36039,1739
New York,Hamilton,317.356428288107,Count,36041,1742
New York,Herkimer,1516.08366285809,Count,36043,1745
New York,Jefferson,1402.49641017978,Count,36045,1782
New York,Kings,46.663245042786,Count,36047,1788
New York,Lewis,685.939854157319,Count,36049,1790
New York,Livingston,1120.70933220367,Count,36051,1791
New York,Madison,1700.00883896171,Count,36053,1796
New York,Monroe,35336.1765242025,Count,36055,1804
New York,Montgomery,3361.56643847305,Count,36057,1807
New York,Nassau,12176.5540753969,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,7978.1388101125,Count,36063,1850
New York,Oneida,8112.9309097729,Count,36065,1852
New York,Onondaga,17915.5713969624,Count,36067,1853
New York,Ontario,2248.33110003741,Count,36069,1856
New York,Orange,12551.8096475507,Count,36071,1859
New York,Orleans,1199.21032916379,Count,36073,1862
New York,Oswego,1342.12613855979,Count,36075,1864
New York,Otsego,1620.62045328569,Count,36077,1868
New York,Putnam,4690.6931992049,Count,36079,1870
New York,Queens,1237.42137682573,Count,36081,1872
New York,Rensselaer,5309.7104344216,Count,36083,1874
New York,Richmond,2838.78271264909,Count,36085,1876
New York,Rockland,14114.6278602552,Count,36087,1879
New York,St. Lawrence,2450.71809409215,Count,36089,1883
New York,Saratoga,8070.59212773663,Count,36091,1885
New York,Schenectady,7612.64307605065,Count,36093,1887
New York,Schoharie,427.845999024422,Count,36095,1888
New York,Schuyler,271.756471957138,Count,36097,1889
New York,Seneca,282.046945073875,Count,36099,1890
New York,Steuben,2084.3857323285,Count,36101,1891
New York,Suffolk,61974.5022599277,Count,36103,1924
New York,Sullivan,1233.49251999371,Count,36105,1928
New York,Tioga,1325.96559460301,Count,36107,1930
New York,Tompkins,1456.74625127649,Count,36109,1933
New York,Ulster,7661.08485169981,Count,36111,1935
New York,Warren,1513.81477826538,Count,36113,1938
New York,Washington,1281.34888185205,Count,36115,1942
New York,Wayne,1651.52700152336,Count,36117,1952
New York,Westchester,20848.8539137573,Count,36119,1960
New York,Wyoming,657.547925858841,Count,36121,1962
New York,Yates,84.1045111067251,Count,36123,1965
North Carolina,Alamance,5257.34885898522,Count,37001,1967
North Carolina,Alexander,308.622796063613,Count,37003,1968
North Carolina,Alleghany,84.9331113700887,Count,37005,1970
North Carolina,Anson,210.515127306011,Count,37007,1972
North Carolina,Ashe,281.901454710605,Count,37009,1975
North Carolina,Avery,0.0,Count,37011,1977
North Carolina,Beaufort,1212.06344861865,Count,37013,1981
North Carolina,Bertie,406.514515268714,Count,37015,1983
North Carolina,Bladen,497.246549411203,Count,37017,1986
North Carolina,Brunswick,3318.879032868,Count,37019,1995
North Carolina,Buncombe,9004.9200348002,Count,37021,1422
North Carolina,Burke,4608.47684641962,Count,37023,1424
North Carolina,Cabarrus,4188.17334385164,Count,37025,1426
North Carolina,Caldwell,4273.86135748688,Count,37027,1429
North Carolina,Camden,36.1400092763597,Count,37029,1433
North Carolina,Carteret,3484.2705160657,Count,37031,1447
North Carolina,Caswell,434.743003101088,Count,37033,1449
North Carolina,Catawba,4994.57502816617,Count,37035,1450
North Carolina,Chatham,597.453156281928,Count,37037,1451
North Carolina,Cherokee,31.0427037607965,Count,37039,1452
North Carolina,Chowan,652.907866661007,Count,37041,1455
North Carolina,Clay,97.2665270874495,Count,37043,1457
North Carolina,Cleveland,2019.69113804081,Count,37045,1458
North Carolina,Columbus,143.041053797489,Count,37047,1459
North Carolina,Craven,4196.25476601082,Count,37049,1462
North Carolina,Cumberland,6652.18412579793,Count,37051,1464
North Carolina,Currituck,431.877404787968,Count,37053,1481
North Carolina,Dare,2056.54894012311,Count,37055,1485
North Carolina,Davidson,3902.45690004738,Count,37057,1489
North Carolina,Davie,796.605116319322,Count,37059,1490
North Carolina,Duplin,197.346824027073,Count,37061,1492
North Carolina,Durham,7722.16236322902,Count,37063,1494
North Carolina,Edgecombe,1328.64851833018,Count,37065,1495
North Carolina,Forsyth,16859.7130945745,Count,37067,1496
North Carolina,Franklin,478.636399083347,Count,37069,1498
North Carolina,Gaston,7285.13599133204,Count,37071,1499
North Carolina,Gates,1.00665456885406,Count,37073,1500
North Carolina,Graham,73.8125644641027,Count,37075,1502
North Carolina,Granville,1006.94018378289,Count,37077,1503
North Carolina,Greene,0.0,Count,37079,1505
North Carolina,Guilford,12627.1446561284,Count,37081,1506
North Carolina,Halifax,1327.74804218182,Count,37083,1508
North Carolina,Harnett,808.22410066034,Count,37085,1509
North Carolina,Haywood,2499.15180253212,Count,37087,1512
North Carolina,Henderson,5643.73661285572,Count,37089,1514
North Carolina,Hertford,509.367410770248,Count,37091,1515
North Carolina,Hoke,624.084220735527,Count,37093,1517
North Carolina,Hyde,472.733869557849,Count,37095,1521
North Carolina,Iredell,3249.88063750811,Count,37097,1525
North Carolina,Jackson,445.989193051022,Count,37099,1528
North Carolina,Johnston,696.535102218562,Count,37101,1530
North Carolina,Jones,0.0848994851112366,Count,37103,1536
North Carolina,Lee,1608.40828700809,Count,37105,1540
North Carolina,Lenoir,1289.39190989091,Count,37107,1542
North Carolina,Lincoln,2159.88036614719,Count,37109,1545
North Carolina,McDowell,585.272107638829,Count,37111,1554
North Carolina,Macon,462.775483048884,Count,37113,1556
North Carolina,Madison,398.950377232921,Count,37115,1560
North Carolina,Martin,112.15188755081,Count,37117,1563
North Carolina,Mecklenburg,18787.063253035,Count,37119,1565
North Carolina,Mitchell,169.927329925158,Count,37121,1568
North Carolina,Montgomery,22.9631900568268,Count,37123,1573
North Carolina,Moore,6998.97374637124,Count,37125,1584
North Carolina,Nash,1285.30648874474,Count,37127,1588
North Carolina,New Hanover,9305.71527208708,Count,37129,1602
North Carolina,Northampton,167.683178421617,Count,37131,1606
North Carolina,Onslow,3053.69537877114,Count,37133,1625
North Carolina,Orange,2176.92583706734,Count,37135,1630
North Carolina,Pamlico,153.220782339267,Count,37137,1703
North Carolina,Pasquotank,967.082250289091,Count,37139,1714
North Carolina,Pender,569.756511782305,Count,37141,1718
North Carolina,Perquimans,80.0926427791944,Count,37143,1724
North Carolina,Person,532.875947576229,Count,37145,1729
North Carolina,Pitt,1447.36509499247,Count,37147,1733
North Carolina,Polk,16.2493565287441,Count,37149,1738
North Carolina,Randolph,3048.40916046347,Count,37151,1741
North Carolina,Richmond,802.975861459611,Count,37153,1744
North Carolina,Robeson,1227.35522909422,Count,37155,1747
North Carolina,Rockingham,3498.27541057756,Count,37157,1751
North Carolina,Rowan,4991.07548732941,Count,37159,1754
North Carolina,Rutherford,2572.5277633431,Count,37161,1764
North Carolina,Sampson,640.207523959393,Count,37163,1769
North Carolina,Scotland,1041.15343844572,Count,37165,1772
North Carolina,Stanly,811.623531218836,Count,37167,1775
North Carolina,Stokes,1133.80965790107,Count,37169,1777
North Carolina,Surry,1184.8284398782,Count,37171,1780
North Carolina,Swain,61.376175077271,Count,37173,1784
North Carolina,Transylvania,706.797675378579,Count,37175,1786
North Carolina,Tyrrell,126.629862357841,Count,37177,1794
North Carolina,Union,2868.48572147982,Count,37179,1798
North Carolina,Vance,772.251613695554,Count,37181,1801
North Carolina,Wake,13553.9229575773,Count,37183,1805
North Carolina,Warren,226.9858308137,Count,37185,1809
North Carolina,Washington,493.20056021072,Count,37187,1811
North Carolina,Watauga,476.41546623044,Count,37189,1813
North Carolina,Wayne,3351.25049295675,Count,37191,1814
North Carolina,Wilkes,1555.18022183892,Count,37193,1817
North Carolina,Wilson,660.429574716088,Count,37195,1819
North Carolina,Yadkin,164.689513517253,Count,37197,1821
North Carolina,Yancey,0.0241295099258423,Count,37199,1823
North Dakota,Adams,142.154774138434,Count,38001,1826
North Dakota,Barnes,540.860772831476,Count,38003,1828
North Dakota,Benson,657.282472717446,Count,38005,1831
North Dakota,Billings,150.999999026179,Count,38007,1833
North Dakota,Bottineau,610.548632694143,Count,38009,1836
North Dakota,Bowman,189.320646299242,Count,38011,1838
North Dakota,Burke,411.999999086561,Count,38013,1841
North Dakota,Burleigh,2776.26173912418,Count,38015,1844
North Dakota,Cass,2440.94560957991,Count,38017,1848
North Dakota,Cavalier,367.100403897619,Count,38019,1849
North Dakota,Dickey,612.54659799842,Count,38021,2004
North Dakota,Divide,179.349174072701,Count,38023,2007
North Dakota,Dunn,591.917162645488,Count,38025,2013
North Dakota,Eddy,148.955440108327,Count,38027,2017
North Dakota,Emmons,430.967353964191,Count,38029,2021
North Dakota,Foster,156.730498457453,Count,38031,2026
North Dakota,Golden Valley,71.7154322808476,Count,38033,2036
North Dakota,Grand Forks,1566.26476249531,Count,38035,2043
North Dakota,Grant,260.868193155629,Count,38037,2051
North Dakota,Griggs,194.536802328097,Count,38039,2056
North Dakota,Hettinger,637.492590818098,Count,38041,2063
North Dakota,Kidder,508.528390731108,Count,38043,2068
North Dakota,LaMoure,1021.75479324324,Count,38045,2074
North Dakota,Logan,538.003045088077,Count,38047,2078
North Dakota,McHenry,1117.99999882415,Count,38049,2082
North Dakota,McIntosh,105.20371681047,Count,38051,2090
North Dakota,McKenzie,417.417439485342,Count,38053,2097
North Dakota,McLean,1053.08142734145,Count,38055,2103
North Dakota,Mercer,265.677720618434,Count,38057,2107
North Dakota,Morton,1353.6624891647,Count,38059,2114
North Dakota,Mountrail,162.502565481336,Count,38061,2119
North Dakota,Nelson,858.000000699293,Count,38063,2122
North Dakota,Oliver,245.94062580407,Count,38065,2127
North Dakota,Pembina,633.636851028591,Count,38067,2131
North Dakota,Pierce,157.569242554213,Count,38069,2136
North Dakota,Ramsey,443.236738096163,Count,38071,2141
North Dakota,Ransom,152.950603720149,Count,38073,2147
North Dakota,Renville,433.37452980845,Count,38075,2150
North Dakota,Richland,1478.86344923362,Count,38077,2156
North Dakota,Rolette,204.618464005947,Count,38079,2161
North Dakota,Sargent,188.05813169671,Count,38081,2164
North Dakota,Sheridan,328.836644668109,Count,38083,2169
North Dakota,Sioux,154.538448300445,Count,38085,2175
North Dakota,Slope,129.645047025974,Count,38087,2180
North Dakota,Stark,941.678053117393,Count,38089,2182
North Dakota,Steele,427.289705086887,Count,38091,2186
North Dakota,Stutsman,1255.92191975124,Count,38093,2199
North Dakota,Towner,526.81793198673,Count,38095,2205
North Dakota,Traill,408.389996927323,Count,38097,2217
North Dakota,Walsh,416.146757923416,Count,38099,2225
North Dakota,Ward,2937.72987076291,Count,38101,2233
North Dakota,Wells,445.378578063689,Count,38103,2237
North Dakota,Williams,576.16828270255,Count,38105,2244
Ohio,Adams,128.431699309462,Count,39001,2248
Ohio,Allen,3467.58541052314,Count,39003,2250
Ohio,Ashland,533.956911519384,Count,39005,2254
Ohio,Ashtabula,3045.3526455226,Count,39007,2259
Ohio,Athens,1303.54807913836,Count,39009,2266
Ohio,Auglaize,272.50406997824,Count,39011,2273
Ohio,Belmont,1613.1065203878,Count,39013,2278
Ohio,Brown,793.434216785969,Count,39015,2282
Ohio,Butler,11516.1908596641,Count,39017,2286
Ohio,Carroll,386.14592049309,Count,39019,2289
Ohio,Champaign,80.92760477314,Count,39021,2291
Ohio,Clark,4683.79108495937,Count,39023,2300
Ohio,Clermont,8825.39959536469,Count,39025,2306
Ohio,Clinton,777.642287906259,Count,39027,2310
Ohio,Columbiana,3602.9531220014,Count,39029,2315
Ohio,Coshocton,1191.43100106547,Count,39031,2317
Ohio,Crawford,522.698889475516,Count,39033,2323
Ohio,Cuyahoga,43239.3687559452,Count,39035,2332
Ohio,Darke,363.729026985471,Count,39037,2345
Ohio,Defiance,864.959930027959,Count,39039,2350
Ohio,Delaware,3689.54773031841,Count,39041,2352
Ohio,Erie,3848.29740384299,Count,39043,2357
Ohio,Fairfield,4491.97776923176,Count,39045,2365
Ohio,Fayette,168.866008514558,Count,39047,2368
Ohio,Franklin,29067.5944090785,Count,39049,2375
Ohio,Fulton,1016.48160298531,Count,39051,2378
Ohio,Gallia,464.16300610398,Count,39053,2383
Ohio,Geauga,2754.49817397392,Count,39055,2390
Ohio,Greene,7280.02242832954,Count,39057,2393
Ohio,Guernsey,1080.03877746336,Count,39059,2399
Ohio,Hamilton,30573.8125233501,Count,39061,2411
Ohio,Hancock,1542.45059413775,Count,39063,2427
Ohio,Hardin,223.037021297197,Count,39065,2432
Ohio,Harrison,56.5436028150434,Count,39067,2440
Ohio,Henry,771.528043114429,Count,39069,2451
Ohio,Highland,275.527880202562,Count,39071,2457
Ohio,Hocking,889.481400414705,Count,39073,2461
Ohio,Holmes,137.873343522719,Count,39075,2464
Ohio,Huron,1231.81122321614,Count,39077,2468
Ohio,Jackson,253.106143170808,Count,39079,2472
Ohio,Jefferson,2703.4264545882,Count,39081,2476
Ohio,Knox,1596.90966298711,Count,39083,2479
Ohio,Lake,13382.4961531878,Count,39085,2493
Ohio,Lawrence,1373.50759089966,Count,39087,2499
Ohio,Licking,3108.43075938945,Count,39089,2504
Ohio,Logan,676.794433909785,Count,39091,2510
Ohio,Lorain,11588.794378375,Count,39093,2516
Ohio,Lucas,10050.6145995127,Count,39095,2520
Ohio,Madison,935.003123837887,Count,39097,2529
Ohio,Mahoning,11601.226455508,Count,39099,2534
Ohio,Marion,2394.49870976713,Count,39101,2541
Ohio,Medina,4668.88266854844,Count,39103,2545
Ohio,Meigs,828.861056503588,Count,39105,2549
Ohio,Mercer,499.757789934878,Count,39107,2552
Ohio,Miami,1914.44912358186,Count,39109,2558
Ohio,Monroe,124.852845960597,Count,39111,2565
Ohio,Montgomery,25256.9072591974,Count,39113,2573
Ohio,Morgan,146.482336541976,Count,39115,2000
Ohio,Morrow,24.935846837936,Count,39117,2006
Ohio,Muskingum,2145.66751184988,Count,39119,2010
Ohio,Noble,1131.85308957388,Count,39121,2012
Ohio,Ottawa,1825.0213390729,Count,39123,2019
Ohio,Paulding,433.783951336457,Count,39125,2024
Ohio,Perry,456.217887340335,Count,39127,2027
Ohio,Pickaway,526.406472866256,Count,39129,2031
Ohio,Pike,1240.00566914777,Count,39131,2034
Ohio,Portage,4592.59844633657,Count,39133,2038
Ohio,Preble,67.7575915032066,Count,39135,2039
Ohio,Putnam,679.544856423886,Count,39137,2040
Ohio,Richland,4219.21861048001,Count,39139,2042
Ohio,Ross,963.623929522841,Count,39141,2045
Ohio,Sandusky,1136.08325530201,Count,39143,2047
Ohio,Scioto,2466.30228594717,Count,39145,2048
Ohio,Seneca,1387.19770197967,Count,39147,2049
Ohio,Shelby,1053.37919587454,Count,39149,2052
Ohio,Stark,16601.7069807457,Count,39151,2054
Ohio,Summit,26483.5745995318,Count,39153,2057
Ohio,Trumbull,7987.04316765945,Count,39155,2061
Ohio,Tuscarawas,3128.56888495143,Count,39157,2065
