State,County,Low income & low access to store 2015 (LACCESS_LOWI15),Units,FIPS,FID
Missouri,Vernon,3093.66778745042,Count,29217,1248
Missouri,Warren,685.941386895889,Count,29219,1251
Missouri,Washington,2304.69606153028,Count,29221,1253
Missouri,Wayne,2280.81837311861,Count,29223,1256
Missouri,Webster,1347.23170252705,Count,29225,1258
Missouri,Worth,85.9345728767285,Count,29227,1261
Missouri,Wright,1140.12859761099,Count,29229,1263
Missouri,St. Louis City,10629.0954985265,Count,29510,1266
Montana,Beaverhead,857.348435155451,Count,30001,1269
Montana,Big Horn,3258.24170766712,Count,30003,1274
Montana,Blaine,1276.06818461435,Count,30005,1124
Montana,Broadwater,409.089685533152,Count,30007,1132
Montana,Carbon,1037.19232088002,Count,30009,1137
Montana,Carter,436.242294964488,Count,30011,1141
Montana,Cascade,7643.647859354,Count,30013,1144
Montana,Chouteau,2023.14723238468,Count,30015,1150
Montana,Custer,2291.18201333664,Count,30017,1153
Montana,Daniels,105.484519400492,Count,30019,1157
Montana,Dawson,771.122139608879,Count,30021,1160
Montana,Deer Lodge,274.506356226598,Count,30023,1163
Montana,Fallon,200.760800559098,Count,30025,1165
Montana,Fergus,1267.48138114339,Count,30027,1169
Montana,Flathead,3956.04125495575,Count,30029,1173
Montana,Gallatin,3103.43101525728,Count,30031,1177
Montana,Garfield,236.927771367524,Count,30033,1182
Montana,Glacier,1402.32291675386,Count,30035,1186
Montana,Golden Valley,373.723578068919,Count,30037,1189
Montana,Granite,161.974984208325,Count,30039,1192
Montana,Hill,3010.94245504007,Count,30041,1195
Montana,Jefferson,290.792395098942,Count,30043,1199
Montana,Judith Basin,452.151255958985,Count,30045,1202
Montana,Lake,768.422458563891,Count,30047,1207
Montana,Lewis and Clark,4080.24872573323,Count,30049,1211
Montana,Liberty,493.015518245218,Count,30051,1214
Montana,Lincoln,1262.67725731858,Count,30053,1219
Montana,McCone,190.099301675411,Count,30055,1223
Montana,Madison,750.021299167282,Count,30057,1226
Montana,Meagher,877.688789318967,Count,30059,1231
Montana,Mineral,912.939708806342,Count,30061,1234
Montana,Missoula,7223.97570357377,Count,30063,1239
Montana,Musselshell,507.386280665112,Count,30065,1241
Montana,Park,1724.80968082386,Count,30067,1244
Montana,Petroleum,195.160494415151,Count,30069,1247
Montana,Phillips,457.701893862671,Count,30071,1250
Montana,Pondera,1328.77399590397,Count,30073,1254
Montana,Powder River,312.553785107372,Count,30075,1259
Montana,Powell,485.91098433731,Count,30077,1262
Montana,Prairie,440.484898397187,Count,30079,1264
Montana,Ravalli,785.511658082692,Count,30081,1268
Montana,Richland,912.411413779968,Count,30083,1271
Montana,Roosevelt,3184.16656745938,Count,30085,1275
Montana,Rosebud,902.751405756893,Count,30087,1277
Montana,Sanders,2488.5527475314,Count,30089,1278
Montana,Sheridan,402.821145817491,Count,30091,1281
Montana,Silver Bow,1397.52893967035,Count,30093,1284
Montana,Stillwater,421.919416604404,Count,30095,1286
Montana,Sweet Grass,239.454803237052,Count,30097,1288
Montana,Teton,769.562884819519,Count,30099,1290
Montana,Toole,626.528169149538,Count,30101,1292
Montana,Treasure,300.031540396691,Count,30103,1293
Montana,Valley,1081.90989555832,Count,30105,1296
Montana,Wheatland,990.433470063051,Count,30107,1298
Montana,Wibaux,384.034515906503,Count,30109,1300
Montana,Yellowstone,10191.595358584,Count,30111,1302
Nebraska,Adams,2914.13987173387,Count,31001,1303
Nebraska,Antelope,499.750688102511,Count,31003,1305
Nebraska,Arthur,202.941179302023,Count,31005,1307
Nebraska,Banner,307.564941353772,Count,31007,1308
Nebraska,Blaine,165.771043827906,Count,31009,1309
Nebraska,Boone,305.382345448336,Count,31011,1310
Nebraska,Box Butte,1464.30787882312,Count,31013,1315
Nebraska,Boyd,865.272503359644,Count,31015,1317
Nebraska,Brown,136.474934697209,Count,31017,1319
Nebraska,Buffalo,3632.57466016709,Count,31019,1321
Nebraska,Burt,17.8799094580918,Count,31021,1323
Nebraska,Butler,443.011229706041,Count,31023,1325
Nebraska,Cass,1319.64371502186,Count,31025,1326
Nebraska,Cedar,420.411757118837,Count,31027,1329
Nebraska,Chase,472.599207979907,Count,31029,1330
Nebraska,Cherry,852.497979406999,Count,31031,1333
Nebraska,Cheyenne,596.078571065277,Count,31033,1334
Nebraska,Clay,949.981312743288,Count,31035,1336
Nebraska,Colfax,682.496045692119,Count,31037,1338
Nebraska,Cuming,110.863222875847,Count,31039,1340
Nebraska,Custer,1863.99168314751,Count,31041,1342
Nebraska,Dakota,1642.6235204809,Count,31043,1344
Nebraska,Dawes,799.56974680697,Count,31045,1347
Nebraska,Dawson,2893.66566827892,Count,31047,1349
Nebraska,Deuel,189.703060087513,Count,31049,1351
Nebraska,Dixon,616.807275814922,Count,31051,1353
Nebraska,Dodge,3278.5259211122,Count,31053,1354
Nebraska,Douglas,16140.451514257,Count,31055,1358
Nebraska,Dundy,219.369884569157,Count,31057,1360
Nebraska,Fillmore,341.269583503595,Count,31059,1363
Nebraska,Franklin,489.880349936334,Count,31061,1369
Nebraska,Frontier,870.985133952738,Count,31063,1371
Nebraska,Furnas,476.809072628617,Count,31065,1374
Nebraska,Gage,1746.65449939819,Count,31067,1378
Nebraska,Garden,684.624102295772,Count,31069,1381
Nebraska,Garfield,61.6919731075651,Count,31071,1391
Nebraska,Gosper,436.250187653151,Count,31073,1393
Nebraska,Grant,289.345047687809,Count,31075,1395
Nebraska,Greeley,1017.00068166933,Count,31077,1397
Nebraska,Hall,6424.37027242423,Count,31079,1402
Nebraska,Hamilton,250.993327303895,Count,31081,1405
Nebraska,Harlan,62.457942463217,Count,31083,1409
Nebraska,Hayes,315.013974944345,Count,31085,1411
Nebraska,Hitchcock,1289.95216201146,Count,31087,1414
Nebraska,Holt,920.131899692752,Count,31089,1416
Nebraska,Hooker,42.4185187120334,Count,31091,1418
Nebraska,Howard,316.010327371352,Count,31093,1311
Nebraska,Jefferson,436.796100296057,Count,31095,1312
Nebraska,Johnson,404.88358358226,Count,31097,1313
Nebraska,Kearney,160.004115259321,Count,31099,1314
Nebraska,Keith,513.116316523674,Count,31101,1316
Nebraska,Keya Paha,343.028242020992,Count,31103,1318
Nebraska,Kimball,114.551362419688,Count,31105,1320
Nebraska,Knox,292.191735275466,Count,31107,1322
Nebraska,Lancaster,7929.44563233543,Count,31109,1324
Nebraska,Lincoln,2510.30439575868,Count,31111,1327
Nebraska,Logan,26.7291887323653,Count,31113,1328
Nebraska,Loup,187.513983779186,Count,31115,1331
Nebraska,McPherson,149.300470825622,Count,31117,1332
Nebraska,Madison,2476.99453011589,Count,31119,1335
Nebraska,Merrick,928.663101446506,Count,31121,1337
Nebraska,Morrill,1003.02010523303,Count,31123,1339
Nebraska,Nance,563.257109845782,Count,31125,1341
Nebraska,Nemaha,46.5188254418649,Count,31127,1343
Nebraska,Nuckolls,546.419047702499,Count,31129,1345
Nebraska,Otoe,511.720042895636,Count,31131,1348
Nebraska,Pawnee,187.655829357128,Count,31133,1350
Nebraska,Perkins,269.633516111183,Count,31135,1352
Nebraska,Phelps,382.139730306801,Count,31137,1355
Nebraska,Pierce,1250.5495319238,Count,31139,1356
Nebraska,Platte,1958.74458728569,Count,31141,1359
Nebraska,Polk,74.022683776774,Count,31143,1362
Nebraska,Red Willow,1659.11249913656,Count,31145,1364
Nebraska,Richardson,968.438582389307,Count,31147,1365
Nebraska,Rock,142.326332376743,Count,31149,1366
Nebraska,Saline,894.355874724263,Count,31151,1367
Nebraska,Sarpy,8034.98076771185,Count,31153,1368
Nebraska,Saunders,806.889658474154,Count,31155,1370
Nebraska,Scotts Bluff,858.596427996862,Count,31157,1373
Nebraska,Seward,313.527995938972,Count,31159,1375
Nebraska,Sheridan,705.745711539849,Count,31161,1376
Nebraska,Sherman,896.664075911575,Count,31163,1377
Nebraska,Sioux,326.257484786003,Count,31165,1380
Nebraska,Stanton,1106.30953833432,Count,31167,1382
Nebraska,Thayer,359.460720214068,Count,31169,1383
Nebraska,Thomas,175.089280454957,Count,31171,1384
Nebraska,Thurston,514.859931107395,Count,31173,1385
Nebraska,Valley,314.83342986193,Count,31175,1386
Nebraska,Washington,89.9509058701492,Count,31177,1387
Nebraska,Wayne,150.265917266506,Count,31179,1388
Nebraska,Webster,552.980416353243,Count,31181,1389
Nebraska,Wheeler,296.139150158624,Count,31183,1390
Nebraska,York,625.044790877626,Count,31185,1392
Nevada,Churchill,2298.33273752445,Count,32001,1396
Nevada,Clark,74961.985360373,Count,32003,1399
Nevada,Douglas,5884.97683659247,Count,32005,1400
Nevada,Elko,4323.40809289046,Count,32007,1401
Nevada,Esmeralda,403.952966764209,Count,32009,1404
Nevada,Eureka,546.17585412839,Count,32011,1406
Nevada,Humboldt,1485.21117397563,Count,32013,1407
Nevada,Lander,340.893177592408,Count,32015,1408
Nevada,Lincoln,1730.34788688609,Count,32017,1410
Nevada,Lyon,4521.43575772772,Count,32019,1412
Nevada,Mineral,1635.19569867325,Count,32021,1415
Nevada,Nye,9259.47640959327,Count,32023,1417
Nevada,Pershing,382.585492126341,Count,32027,1419
Nevada,Storey,47.9404556006193,Count,32029,1420
Nevada,Washoe,32682.1946862283,Count,32031,1423
Nevada,White Pine,1388.65403012335,Count,32033,1425
Nevada,Carson City,2856.19743085925,Count,32510,1428
New Hampshire,Belknap,2584.81782502292,Count,33001,1432
New Hampshire,Carroll,242.027742668304,Count,33003,1435
New Hampshire,Cheshire,2528.5782806953,Count,33005,1437
New Hampshire,Coos,1556.39978396466,Count,33007,1440
New Hampshire,Grafton,4303.30165376041,Count,33009,1442
New Hampshire,Hillsborough,22076.859040439,Count,33011,1443
New Hampshire,Merrimack,7446.57884531243,Count,33013,1444
New Hampshire,Rockingham,16332.0637379218,Count,33015,1448
New Hampshire,Strafford,6520.40353086132,Count,33017,1453
New Hampshire,Sullivan,1842.85644574891,Count,33019,1454
New Jersey,Atlantic,23209.7485529723,Count,34001,1461
New Jersey,Bergen,8556.63249348126,Count,34003,1465
New Jersey,Burlington,25339.413522946,Count,34005,1470
New Jersey,Camden,23758.6905565662,Count,34007,1472
New Jersey,Cape May,8544.99909039526,Count,34009,1477
New Jersey,Cumberland,15468.7608043632,Count,34011,1482
New Jersey,Essex,5535.59379512898,Count,34013,1483
New Jersey,Gloucester,25220.882404362,Count,34015,1484
New Jersey,Hudson,764.796979655861,Count,34017,1487
New Jersey,Hunterdon,2700.24427148208,Count,34019,1488
New Jersey,Mercer,13386.4628058935,Count,34021,1493
New Jersey,Middlesex,30235.0179675804,Count,34023,1497
New Jersey,Monmouth,28888.1321892774,Count,34025,1504
New Jersey,Morris,17369.0374994285,Count,34027,1511
New Jersey,Ocean,51963.8678049985,Count,34029,1546
New Jersey,Passaic,8692.19649880553,Count,34031,1551
New Jersey,Salem,2163.75577638823,Count,34033,1553
New Jersey,Somerset,8709.77511428183,Count,34035,1558
New Jersey,Sussex,8251.88260797059,Count,34037,1561
New Jersey,Union,5591.05655742644,Count,34039,1566
New Jersey,Warren,6153.61378409578,Count,34041,1570
New Mexico,Bernalillo,43577.0345592814,Count,35001,1574
New Mexico,Catron,1693.91384190068,Count,35003,1576
New Mexico,Chaves,8659.17361428422,Count,35005,1578
New Mexico,Cibola,6002.51471087748,Count,35006,1580
New Mexico,Colfax,3973.58436114044,Count,35007,1582
New Mexico,Curry,7418.94275279284,Count,35009,1586
New Mexico,De Baca,137.322860387369,Count,35011,1589
New Mexico,Doña Ana,40779.4940891836,Count,35013,1590
New Mexico,Eddy,7021.38117422011,Count,35015,1592
New Mexico,Grant,4445.73191618348,Count,35017,1594
New Mexico,Guadalupe,769.523712981094,Count,35019,1595
New Mexico,Harding,283.481629951751,Count,35021,1597
New Mexico,Hidalgo,774.225169167152,Count,35023,1600
New Mexico,Lea,2906.14940034325,Count,35025,1604
New Mexico,Lincoln,3620.61508291678,Count,35027,1613
New Mexico,Los Alamos,843.360978844983,Count,35028,1618
New Mexico,Luna,4179.93633951544,Count,35029,1622
New Mexico,McKinley,29530.7475236129,Count,35031,1626
New Mexico,Mora,782.439257305233,Count,35033,1629
New Mexico,Otero,9750.71957848862,Count,35035,1633
New Mexico,Quay,667.856427767067,Count,35037,1637
New Mexico,Rio Arriba,9115.45726733445,Count,35039,1639
New Mexico,Roosevelt,2725.31431163895,Count,35041,1642
New Mexico,Sandoval,17374.05634983,Count,35043,1646
New Mexico,San Juan,22825.7163650376,Count,35045,1650
New Mexico,San Miguel,8152.08328464556,Count,35047,1652
New Mexico,Santa Fe,15921.9198154587,Count,35049,1654
New Mexico,Sierra,2523.7390305671,Count,35051,1657
New Mexico,Socorro,3905.41263088618,Count,35053,1659
New Mexico,Taos,6807.45979984254,Count,35055,1662
New Mexico,Torrance,3142.40986828774,Count,35057,1664
New Mexico,Union,519.658640332276,Count,35059,1667
New Mexico,Valencia,18394.0125793232,Count,35061,1670
New York,Albany,14540.1443933148,Count,36001,1673
New York,Allegany,1464.31712263319,Count,36003,1674
New York,Bronx,12.7410677075386,Count,36005,1681
New York,Broome,6500.78716920549,Count,36007,1683
New York,Cattaraugus,2075.34027975533,Count,36009,1687
New York,Cayuga,1349.37877192249,Count,36011,1689
New York,Chautauqua,9106.72558238893,Count,36013,1694
New York,Chemung,5150.75168293354,Count,36015,1696
New York,Chenango,815.350364814939,Count,36017,1699
New York,Clinton,8154.15593860453,Count,36019,1702
New York,Columbia,3189.06328129987,Count,36021,1704
New York,Cortland,1685.70405609951,Count,36023,1706
New York,Delaware,378.685981306225,Count,36025,1707
New York,Dutchess,16665.8973137067,Count,36027,1711
New York,Erie,51233.8243508472,Count,36029,1723
New York,Essex,824.18670618814,Count,36031,1728
New York,Franklin,4671.96220568687,Count,36033,1731
New York,Fulton,1940.91238126382,Count,36035,1734
New York,Genesee,734.487441767589,Count,36037,1736
New York,Greene,2965.77201703032,Count,36039,1739
New York,Hamilton,584.657594351312,Count,36041,1742
New York,Herkimer,4238.96257854279,Count,36043,1745
New York,Jefferson,7384.81688476693,Count,36045,1782
New York,Kings,131.931716147228,Count,36047,1788
New York,Lewis,1706.76397043295,Count,36049,1790
New York,Livingston,3428.51394259255,Count,36051,1791
New York,Madison,963.033722684227,Count,36053,1796
New York,Monroe,43048.2169423028,Count,36055,1804
New York,Montgomery,3961.78470074237,Count,36057,1807
New York,Nassau,6272.86627708206,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,9173.5763926901,Count,36063,1850
New York,Oneida,9851.00350786347,Count,36065,1852
New York,Onondaga,17525.7541100229,Count,36067,1853
New York,Ontario,5712.84516655002,Count,36069,1856
New York,Orange,18462.9500162376,Count,36071,1859
New York,Orleans,2382.88122749881,Count,36073,1862
New York,Oswego,4304.54075251954,Count,36075,1864
New York,Otsego,5675.91601176396,Count,36077,1868
New York,Putnam,5547.99310985105,Count,36079,1870
New York,Queens,714.821787521185,Count,36081,1872
New York,Rensselaer,6825.74781261073,Count,36083,1874
New York,Richmond,806.547375454954,Count,36085,1876
New York,Rockland,10402.8247915882,Count,36087,1879
New York,St. Lawrence,7598.21769705637,Count,36089,1883
New York,Saratoga,8750.08755729608,Count,36091,1885
New York,Schenectady,8858.46595173838,Count,36093,1887
New York,Schoharie,2271.40415418301,Count,36095,1888
New York,Schuyler,556.601790468223,Count,36097,1889
New York,Seneca,2107.08453832334,Count,36099,1890
New York,Steuben,2933.36725812407,Count,36101,1891
New York,Suffolk,58308.5243259808,Count,36103,1924
New York,Sullivan,3621.00348955777,Count,36105,1928
New York,Tioga,1402.01887234429,Count,36107,1930
New York,Tompkins,5445.45192392407,Count,36109,1933
New York,Ulster,14819.4882451943,Count,36111,1935
New York,Warren,2542.52760192046,Count,36113,1938
New York,Washington,2709.71773917614,Count,36115,1942
New York,Wayne,3271.6365224935,Count,36117,1952
New York,Westchester,13090.0268909525,Count,36119,1960
New York,Wyoming,2557.40010310558,Count,36121,1962
New York,Yates,126.742695675064,Count,36123,1965
North Carolina,Alamance,15144.4570573526,Count,37001,1967
North Carolina,Alexander,1098.85836718437,Count,37003,1968
North Carolina,Alleghany,199.200949990885,Count,37005,1970
North Carolina,Anson,979.331576621462,Count,37007,1972
North Carolina,Ashe,625.055699174134,Count,37009,1975
North Carolina,Avery,31.9618602271075,Count,37011,1977
North Carolina,Beaufort,1842.13430838579,Count,37013,1981
North Carolina,Bertie,538.254492531387,Count,37015,1983
North Carolina,Bladen,1031.90373147971,Count,37017,1986
North Carolina,Brunswick,5942.21337163627,Count,37019,1995
North Carolina,Buncombe,19049.8854072266,Count,37021,1422
North Carolina,Burke,12331.4416370385,Count,37023,1424
North Carolina,Cabarrus,12872.0077643553,Count,37025,1426
North Carolina,Caldwell,14220.7163473932,Count,37027,1429
North Carolina,Camden,88.9272680319073,Count,37029,1433
North Carolina,Carteret,4697.14511152052,Count,37031,1447
North Carolina,Caswell,782.451767112053,Count,37033,1449
North Carolina,Catawba,12077.6499714984,Count,37035,1450
North Carolina,Chatham,1526.60690329828,Count,37037,1451
North Carolina,Cherokee,941.339927228789,Count,37039,1452
North Carolina,Chowan,1676.41006148273,Count,37041,1455
North Carolina,Clay,132.551301986881,Count,37043,1457
North Carolina,Cleveland,7071.61939169364,Count,37045,1458
North Carolina,Columbus,774.965238100918,Count,37047,1459
North Carolina,Craven,8428.90631004383,Count,37049,1462
North Carolina,Cumberland,40984.4641508186,Count,37051,1464
North Carolina,Currituck,667.350096307885,Count,37053,1481
North Carolina,Dare,2526.64990222318,Count,37055,1485
North Carolina,Davidson,10739.9526688803,Count,37057,1489
North Carolina,Davie,1331.1687657484,Count,37059,1490
North Carolina,Duplin,530.533105718482,Count,37061,1492
North Carolina,Durham,19963.215674851,Count,37063,1494
North Carolina,Edgecombe,4394.67628527177,Count,37065,1495
North Carolina,Forsyth,48860.8011852889,Count,37067,1496
North Carolina,Franklin,1346.27924105409,Count,37069,1498
North Carolina,Gaston,23227.0453531254,Count,37071,1499
North Carolina,Gates,2.81343218707389,Count,37073,1500
North Carolina,Graham,98.9927990569424,Count,37075,1502
North Carolina,Granville,2400.99892711348,Count,37077,1503
North Carolina,Greene,nan,Count,37079,1505
North Carolina,Guilford,40698.001077584,Count,37081,1506
North Carolina,Halifax,5133.42955460574,Count,37083,1508
North Carolina,Harnett,4500.27937766601,Count,37085,1509
North Carolina,Haywood,4997.58267886677,Count,37087,1512
North Carolina,Henderson,7690.13977157854,Count,37089,1514
North Carolina,Hertford,1306.14848333332,Count,37091,1515
North Carolina,Hoke,4010.84444730429,Count,37093,1517
North Carolina,Hyde,2056.01595769351,Count,37095,1521
North Carolina,Iredell,8109.26274958686,Count,37097,1525
North Carolina,Jackson,4566.86119065722,Count,37099,1528
North Carolina,Johnston,2591.57247950158,Count,37101,1530
North Carolina,Jones,0.144902646541595,Count,37103,1536
North Carolina,Lee,2616.33796549509,Count,37105,1540
North Carolina,Lenoir,3578.13218451799,Count,37107,1542
North Carolina,Lincoln,3678.0651390721,Count,37109,1545
North Carolina,McDowell,979.118353460486,Count,37111,1554
North Carolina,Macon,1083.90438889421,Count,37113,1556
North Carolina,Madison,1327.93974004049,Count,37115,1560
North Carolina,Martin,335.793456566932,Count,37117,1563
North Carolina,Mecklenburg,50082.3996803202,Count,37119,1565
North Carolina,Mitchell,nan,Count,37121,1568
North Carolina,Montgomery,160.455291614783,Count,37123,1573
North Carolina,Moore,3678.1081668199,Count,37125,1584
North Carolina,Nash,5439.5396860653,Count,37127,1588
North Carolina,New Hanover,15539.8812617659,Count,37129,1602
North Carolina,Northampton,1561.35476323718,Count,37131,1606
North Carolina,Onslow,18108.4096681173,Count,37133,1625
North Carolina,Orange,11934.7243430569,Count,37135,1630
North Carolina,Pamlico,309.846875439662,Count,37137,1703
North Carolina,Pasquotank,5069.60764189598,Count,37139,1714
North Carolina,Pender,1651.76914300038,Count,37141,1718
North Carolina,Perquimans,147.779746106184,Count,37143,1724
North Carolina,Person,1710.03435536247,Count,37145,1729
North Carolina,Pitt,5307.14819813307,Count,37147,1733
North Carolina,Polk,21.7527347421274,Count,37149,1738
North Carolina,Randolph,11930.9838304391,Count,37151,1741
North Carolina,Richmond,2805.90438324952,Count,37153,1744
North Carolina,Robeson,7971.45984594576,Count,37155,1747
North Carolina,Rockingham,10865.1950569288,Count,37157,1751
North Carolina,Rowan,14535.9552458519,Count,37159,1754
North Carolina,Rutherford,6880.69569879123,Count,37161,1764
North Carolina,Sampson,1473.06830056636,Count,37163,1769
North Carolina,Scotland,2801.69686636103,Count,37165,1772
North Carolina,Stanly,1350.89794128063,Count,37167,1775
North Carolina,Stokes,2904.08600630369,Count,37169,1777
North Carolina,Surry,2515.9016341278,Count,37171,1780
North Carolina,Swain,90.9247776997809,Count,37173,1784
North Carolina,Transylvania,795.901212358827,Count,37175,1786
North Carolina,Tyrrell,270.784278643217,Count,37177,1794
North Carolina,Union,7679.86013557404,Count,37179,1798
North Carolina,Vance,2312.22721410642,Count,37181,1801
North Carolina,Wake,44233.5421507701,Count,37183,1805
North Carolina,Warren,892.483623010301,Count,37185,1809
North Carolina,Washington,1712.40421034238,Count,37187,1811
North Carolina,Watauga,1344.60309208912,Count,37189,1813
North Carolina,Wayne,10606.2161617674,Count,37191,1814
North Carolina,Wilkes,4177.47490368344,Count,37193,1817
North Carolina,Wilson,900.607172070566,Count,37195,1819
North Carolina,Yadkin,350.971707822056,Count,37197,1821
North Carolina,Yancey,85.1767262825888,Count,37199,1823
North Dakota,Adams,161.246310768894,Count,38001,1826
North Dakota,Barnes,706.875406670042,Count,38003,1828
North Dakota,Benson,1151.40653341526,Count,38005,1831
North Dakota,Billings,206.052631043245,Count,38007,1833
North Dakota,Bottineau,776.889689381499,Count,38009,1836
North Dakota,Bowman,126.925766771007,Count,38011,1838
North Dakota,Burke,618.576021372449,Count,38013,1841
North Dakota,Burleigh,3629.14514935097,Count,38015,1844
North Dakota,Cass,4013.09400554451,Count,38017,1848
North Dakota,Cavalier,324.550909783261,Count,38019,1849
North Dakota,Dickey,169.765310430274,Count,38021,2004
North Dakota,Divide,204.326534543165,Count,38023,2007
North Dakota,Dunn,456.626494710024,Count,38025,2013
North Dakota,Eddy,234.343925195699,Count,38027,2017
North Dakota,Emmons,545.583452456152,Count,38029,2021
North Dakota,Foster,159.169583905366,Count,38031,2026
North Dakota,Golden Valley,611.100188844082,Count,38033,2036
North Dakota,Grand Forks,5878.20381624416,Count,38035,2043
North Dakota,Grant,391.649845254847,Count,38037,2051
North Dakota,Griggs,153.013243208015,Count,38039,2056
North Dakota,Hettinger,650.908320063447,Count,38041,2063
North Dakota,Kidder,668.325056253557,Count,38043,2068
North Dakota,LaMoure,373.326208915101,Count,38045,2074
North Dakota,Logan,271.185655802822,Count,38047,2078
North Dakota,McHenry,1165.25577835639,Count,38049,2082
North Dakota,McIntosh,186.310317781048,Count,38051,2090
North Dakota,McKenzie,791.361579744993,Count,38053,2097
North Dakota,McLean,1333.09253126126,Count,38055,2103
North Dakota,Mercer,330.326949596513,Count,38057,2107
North Dakota,Morton,1995.26201898226,Count,38059,2114
North Dakota,Mountrail,182.209313661766,Count,38061,2119
North Dakota,Nelson,810.109239570616,Count,38063,2122
North Dakota,Oliver,333.08283957025,Count,38065,2127
North Dakota,Pembina,802.398723103407,Count,38067,2131
North Dakota,Pierce,255.155866269246,Count,38069,2136
North Dakota,Ramsey,455.425566009865,Count,38071,2141
North Dakota,Ransom,203.023683249665,Count,38073,2147
North Dakota,Renville,298.943337172333,Count,38075,2150
North Dakota,Richland,1336.37065692949,Count,38077,2156
North Dakota,Rolette,538.620222885002,Count,38079,2161
North Dakota,Sargent,193.607830746893,Count,38081,2164
North Dakota,Sheridan,299.599314916135,Count,38083,2169
North Dakota,Sioux,1090.03322818286,Count,38085,2175
North Dakota,Slope,187.862233294297,Count,38087,2180
North Dakota,Stark,850.780923894193,Count,38089,2182
North Dakota,Steele,410.735641027361,Count,38091,2186
North Dakota,Stutsman,1584.16601413995,Count,38093,2199
North Dakota,Towner,148.148204199558,Count,38095,2205
North Dakota,Traill,238.045319633191,Count,38097,2217
North Dakota,Walsh,464.759208082207,Count,38099,2225
North Dakota,Ward,7121.01389229531,Count,38101,2233
North Dakota,Wells,363.432482293628,Count,38103,2237
North Dakota,Williams,870.706219931394,Count,38105,2244
Ohio,Adams,1155.91877030695,Count,39001,2248
Ohio,Allen,4937.51666895169,Count,39003,2250
Ohio,Ashland,724.841908616758,Count,39005,2254
Ohio,Ashtabula,10569.5145190179,Count,39007,2259
Ohio,Athens,9281.51870222177,Count,39009,2266
Ohio,Auglaize,873.507064671234,Count,39011,2273
Ohio,Belmont,3249.2316197538,Count,39013,2278
Ohio,Brown,1660.09639823798,Count,39015,2282
Ohio,Butler,25314.2859483758,Count,39017,2286
Ohio,Carroll,681.008094515312,Count,39019,2289
Ohio,Champaign,232.749476385623,Count,39021,2291
Ohio,Clark,14948.3996056591,Count,39023,2300
Ohio,Clermont,17919.7330276591,Count,39025,2306
Ohio,Clinton,3842.62376859767,Count,39027,2310
Ohio,Columbiana,8260.71749759783,Count,39029,2315
Ohio,Coshocton,2705.18708952848,Count,39031,2317
Ohio,Crawford,4350.70722462537,Count,39033,2323
Ohio,Cuyahoga,54943.3170424268,Count,39035,2332
Ohio,Darke,1265.27948763456,Count,39037,2345
Ohio,Defiance,1680.34564343567,Count,39039,2350
Ohio,Delaware,5416.59511125134,Count,39041,2352
Ohio,Erie,7006.43094108047,Count,39043,2357
Ohio,Fairfield,8023.73327807647,Count,39045,2365
Ohio,Fayette,402.663114299845,Count,39047,2368
Ohio,Franklin,86347.679722518,Count,39049,2375
Ohio,Fulton,2167.08194456615,Count,39051,2378
Ohio,Gallia,1637.32186575139,Count,39053,2383
Ohio,Geauga,3036.96314512365,Count,39055,2390
Ohio,Greene,13648.5709725258,Count,39057,2393
Ohio,Guernsey,2453.58683188132,Count,39059,2399
Ohio,Hamilton,69336.4257068123,Count,39061,2411
Ohio,Hancock,4458.34816652509,Count,39063,2427
Ohio,Hardin,1228.9979614382,Count,39065,2432
Ohio,Harrison,160.309885593437,Count,39067,2440
Ohio,Henry,1213.15785754549,Count,39069,2451
Ohio,Highland,1066.10127791904,Count,39071,2457
Ohio,Hocking,2309.83694756678,Count,39073,2461
Ohio,Holmes,392.160394992912,Count,39075,2464
Ohio,Huron,2387.77931111073,Count,39077,2468
Ohio,Jackson,826.931189235969,Count,39079,2472
Ohio,Jefferson,6824.54347927404,Count,39081,2476
Ohio,Knox,3086.28697914484,Count,39083,2479
Ohio,Lake,17408.6147827558,Count,39085,2493
Ohio,Lawrence,3384.01304605836,Count,39087,2499
Ohio,Licking,9876.44877791639,Count,39089,2504
Ohio,Logan,1371.38520941168,Count,39091,2510
Ohio,Lorain,23734.3101264588,Count,39093,2516
Ohio,Lucas,24199.5031968951,Count,39095,2520
Ohio,Madison,4016.70014558876,Count,39097,2529
Ohio,Mahoning,25841.9513795701,Count,39099,2534
Ohio,Marion,11828.4715466145,Count,39101,2541
Ohio,Medina,7190.38098614379,Count,39103,2545
Ohio,Meigs,1733.18616364152,Count,39105,2549
Ohio,Mercer,360.256282263603,Count,39107,2552
Ohio,Miami,3471.09802495168,Count,39109,2558
Ohio,Monroe,280.776715033154,Count,39111,2565
Ohio,Montgomery,51209.2660161446,Count,39113,2573
Ohio,Morgan,443.213742776985,Count,39115,2000
Ohio,Morrow,56.3178153803588,Count,39117,2006
Ohio,Muskingum,8817.29067612718,Count,39119,2010
Ohio,Noble,1948.63632786969,Count,39121,2012
Ohio,Ottawa,2863.82591886432,Count,39123,2019
Ohio,Paulding,1086.528883593,Count,39125,2024
Ohio,Perry,847.22410702004,Count,39127,2027
Ohio,Pickaway,1118.8464460152,Count,39129,2031
Ohio,Pike,2009.95611187265,Count,39131,2034
