State,County,Full-service restaurants per 1000 pop 2016 (FSRPTH16),Units,FIPS,FID
Oregon,Wheeler,2.262443439,Count,41069,2277
Oregon,Yamhill,0.787575516,Count,41071,2284
Pennsylvania,Adams,0.698241611,Count,42001,2292
Pennsylvania,Allegheny,0.893647769,Count,42003,2302
Pennsylvania,Armstrong,0.635093449,Count,42005,2309
Pennsylvania,Beaver,0.526558283,Count,42007,2321
Pennsylvania,Bedford,0.719394886,Count,42009,2324
Pennsylvania,Berks,0.69034859,Count,42011,2326
Pennsylvania,Blair,0.742372526,Count,42013,2328
Pennsylvania,Bradford,0.655888237,Count,42015,2333
Pennsylvania,Bucks,0.767449912,Count,42017,2336
Pennsylvania,Butler,0.692777393,Count,42019,2338
Pennsylvania,Cambria,0.640295429,Count,42021,2341
Pennsylvania,Cameron,1.281229981,Count,42023,2343
Pennsylvania,Carbon,0.944658742,Count,42025,2349
Pennsylvania,Centre,0.684834313,Count,42027,2354
Pennsylvania,Chester,0.695077727,Count,42029,2360
Pennsylvania,Clarion,0.90772343,Count,42031,2366
Pennsylvania,Clearfield,0.874617355,Count,42033,2372
Pennsylvania,Clinton,0.769526741,Count,42035,2379
Pennsylvania,Columbia,0.907002056,Count,42037,2385
Pennsylvania,Crawford,0.774521704,Count,42039,2389
Pennsylvania,Cumberland,0.693825358,Count,42041,2397
Pennsylvania,Dauphin,0.813509363,Count,42043,2403
Pennsylvania,Delaware,0.55851559,Count,42045,2414
Pennsylvania,Elk,0.821746705,Count,42047,2420
Pennsylvania,Erie,0.691225061,Count,42049,2425
Pennsylvania,Fayette,0.679799384,Count,42051,2431
Pennsylvania,Forest,1.094990419,Count,42053,2436
Pennsylvania,Franklin,0.631658462,Count,42055,2439
Pennsylvania,Fulton,0.273653965,Count,42057,2446
Pennsylvania,Greene,0.511329996,Count,42059,2447
Pennsylvania,Huntingdon,0.505461178,Count,42061,2454
Pennsylvania,Indiana,0.539551469,Count,42063,2459
Pennsylvania,Jefferson,0.841769992,Count,42065,2462
Pennsylvania,Juniata,0.612870276,Count,42067,2466
Pennsylvania,Lackawanna,1.100193482,Count,42069,2471
Pennsylvania,Lancaster,0.608379688,Count,42071,2482
Pennsylvania,Lawrence,0.547751367,Count,42073,2488
Pennsylvania,Lebanon,0.483555504,Count,42075,2492
Pennsylvania,Lehigh,0.738062256,Count,42077,2496
Pennsylvania,Luzerne,0.937497041,Count,42079,2501
Pennsylvania,Lycoming,0.897932141,Count,42081,2505
Pennsylvania,McKean,0.746664097,Count,42083,2509
Pennsylvania,Mercer,0.798771667,Count,42085,2513
Pennsylvania,Mifflin,0.69090595,Count,42087,2517
Pennsylvania,Monroe,0.882798049,Count,42089,2521
Pennsylvania,Montgomery,0.812764423,Count,42091,2528
Pennsylvania,Montour,0.822819528,Count,42093,2533
Pennsylvania,Northampton,0.868239661,Count,42095,2537
Pennsylvania,Northumberland,0.692049006,Count,42097,2544
Pennsylvania,Perry,0.478406472,Count,42099,2554
Pennsylvania,Philadelphia,0.730267691,Count,42101,2563
Pennsylvania,Pike,0.652280263,Count,42103,2571
Pennsylvania,Potter,0.82717873,Count,42105,2575
Pennsylvania,Schuylkill,0.697666306,Count,42107,2581
Pennsylvania,Snyder,0.909828608,Count,42109,2583
Pennsylvania,Somerset,0.865858532,Count,42111,2589
Pennsylvania,Sullivan,1.313844638,Count,42113,2293
Pennsylvania,Susquehanna,0.70323488,Count,42115,2298
Pennsylvania,Tioga,0.873214156,Count,42117,2305
Pennsylvania,Union,0.726232394,Count,42119,2313
Pennsylvania,Venango,0.648001677,Count,42121,2316
Pennsylvania,Warren,0.675033752,Count,42123,2322
Pennsylvania,Washington,0.655924299,Count,42125,2346
Pennsylvania,Wayne,1.366386883,Count,42127,2363
Pennsylvania,Westmoreland,0.77511077,Count,42129,2394
Pennsylvania,Wyoming,0.872790748,Count,42131,2407
Pennsylvania,York,0.531760284,Count,42133,2419
Rhode Island,Bristol,1.186627931,Count,44001,2433
Rhode Island,Kent,1.02022115,Count,44003,2444
Rhode Island,Newport,1.58093299,Count,44005,2460
Rhode Island,Providence,0.959840887,Count,44007,2475
Rhode Island,Washington,1.404973766,Count,44009,2484
South Carolina,Abbeville,0.445037828,Count,45001,2489
South Carolina,Aiken,0.61106385,Count,45003,2503
South Carolina,Allendale,0.22077492,Count,45005,2527
South Carolina,Anderson,0.821562704,Count,45007,2559
South Carolina,Bamberg,0.344115623,Count,45009,2592
South Carolina,Barnwell,0.648418322,Count,45011,2605
South Carolina,Beaufort,1.580407309,Count,45013,2626
South Carolina,Berkeley,0.434242883,Count,45015,2631
South Carolina,Calhoun,0.135584028,Count,45017,2635
South Carolina,Charleston,1.437325062,Count,45019,2691
South Carolina,Cherokee,0.6170119,Count,45021,2700
South Carolina,Chester,0.681536555,Count,45023,2704
South Carolina,Chesterfield,0.628113494,Count,45025,2708
South Carolina,Clarendon,0.554922749,Count,45027,2715
South Carolina,Colleton,0.611718397,Count,45029,2718
South Carolina,Darlington,0.534362476,Count,45031,2721
South Carolina,Dillon,0.454294707,Count,45033,2725
South Carolina,Dorchester,0.508239342,Count,45035,2730
South Carolina,Edgefield,0.601956358,Count,45037,2735
South Carolina,Fairfield,0.309323906,Count,45039,2738
South Carolina,Florence,0.772853346,Count,45041,2742
South Carolina,Georgetown,1.466419005,Count,45043,2752
South Carolina,Greenville,0.899738294,Count,45045,2759
South Carolina,Greenwood,0.684033518,Count,45047,2764
South Carolina,Hampton,0.553486968,Count,45049,2767
South Carolina,Horry,1.711050274,Count,45051,2774
South Carolina,Jasper,0.569983257,Count,45053,2783
South Carolina,Kershaw,0.544586037,Count,45055,2787
South Carolina,Lancaster,0.511935897,Count,45057,2790
South Carolina,Laurens,0.420603566,Count,45059,2794
South Carolina,Lee,0.340773556,Count,45061,2800
South Carolina,Lexington,0.736747278,Count,45063,2803
South Carolina,McCormick,0.52252064,Count,45065,2807
South Carolina,Marion,0.377917047,Count,45067,2811
South Carolina,Marlboro,0.22192632,Count,45069,2813
South Carolina,Newberry,0.657133845,Count,45071,2818
South Carolina,Oconee,0.615126886,Count,45073,2822
South Carolina,Orangeburg,0.588674802,Count,45075,2829
South Carolina,Pickens,0.658863339,Count,45077,2834
South Carolina,Richland,0.701533106,Count,45079,2843
South Carolina,Saluda,0.34491254,Count,45081,2846
South Carolina,Spartanburg,0.697521474,Count,45083,2851
South Carolina,Sumter,0.531285244,Count,45085,2855
South Carolina,Union,0.541809644,Count,45087,2860
South Carolina,Williamsburg,0.50240211,Count,45089,2864
South Carolina,York,0.658919837,Count,45091,2867
South Dakota,Aurora,0.727272727,Count,46003,2870
South Dakota,Beadle,0.663459944,Count,46005,2874
South Dakota,Bennett,0.29010734,Count,46007,2876
South Dakota,Bon Homme,0.43053961,Count,46009,2879
South Dakota,Brookings,0.734063482,Count,46011,2882
South Dakota,Brown,0.745156483,Count,46013,2885
South Dakota,Brule,0.95914061,Count,46015,2888
South Dakota,Buffalo,0.0,Count,46017,2891
South Dakota,Butte,1.086205194,Count,46019,2895
South Dakota,Campbell,2.88184438,Count,46021,2897
South Dakota,Charles Mix,0.532935408,Count,46023,2900
South Dakota,Clark,0.549450549,Count,46025,2901
South Dakota,Clay,0.717463051,Count,46027,2903
South Dakota,Codington,1.284200763,Count,46029,2906
South Dakota,Corson,0.484848485,Count,46031,2907
South Dakota,Custer,2.205199629,Count,46033,2908
South Dakota,Davison,1.210226413,Count,46035,2910
South Dakota,Day,1.632208923,Count,46037,2911
South Dakota,Deuel,0.471920717,Count,46039,2912
South Dakota,Dewey,0.346380326,Count,46041,2914
South Dakota,Douglas,1.030927835,Count,46043,2916
South Dakota,Edmunds,0.507872016,Count,46045,2917
South Dakota,Fall River,1.477323091,Count,46047,2919
South Dakota,Faulk,1.720430108,Count,46049,2921
South Dakota,Grant,1.550387597,Count,46051,2922
South Dakota,Gregory,2.157755934,Count,46053,2923
South Dakota,Haakon,1.593202337,Count,46055,2924
South Dakota,Hamlin,0.170125893,Count,46057,2926
South Dakota,Hand,0.914076782,Count,46059,2928
South Dakota,Hanson,0.294985251,Count,46061,2929
South Dakota,Harding,0.790513834,Count,46063,2931
South Dakota,Hughes,0.79649542,Count,46065,2933
South Dakota,Hutchinson,1.226492232,Count,46067,2934
South Dakota,Hyde,0.0,Count,46069,2937
South Dakota,Jackson,0.909918107,Count,46071,2939
South Dakota,Jerauld,1.496259352,Count,46073,2941
South Dakota,Jones,4.278074866,Count,46075,2944
South Dakota,Kingsbury,1.205545509,Count,46077,2945
South Dakota,Lake,1.190003967,Count,46079,2401
South Dakota,Lawrence,1.151570504,Count,46081,2406
South Dakota,Lincoln,0.366488309,Count,46083,2410
South Dakota,Lyman,0.510204082,Count,46085,2417
South Dakota,McCook,2.006933041,Count,46087,2422
South Dakota,McPherson,0.412881916,Count,46089,2426
South Dakota,Marshall,0.626304802,Count,46091,2430
South Dakota,Meade,0.621345029,Count,46093,2442
South Dakota,Mellette,0.0,Count,46095,2450
South Dakota,Miner,0.892458724,Count,46097,2456
South Dakota,Minnehaha,0.698733143,Count,46099,2467
South Dakota,Moody,0.610128127,Count,46101,2485
South Dakota,Pennington,0.890700899,Count,46103,2497
South Dakota,Perkins,2.0229265,Count,46105,2502
South Dakota,Potter,1.762114537,Count,46107,2506
South Dakota,Roberts,0.880453923,Count,46109,2511
South Dakota,Sanborn,0.841042893,Count,46111,2514
South Dakota,Shannon,0.0,Count,46113,2519
South Dakota,Spink,1.093066833,Count,46115,2523
South Dakota,Stanley,1.653439153,Count,46117,2530
South Dakota,Sully,3.523608175,Count,46119,2535
South Dakota,Todd,0.0,Count,46121,2540
South Dakota,Tripp,0.546448087,Count,46123,2546
South Dakota,Turner,1.088534107,Count,46125,2550
South Dakota,Union,0.53361793,Count,46127,2557
South Dakota,Walworth,0.72714052,Count,46129,2561
South Dakota,Yankton,0.751348007,Count,46135,2569
South Dakota,Ziebach,0.347947112,Count,46137,2578
Tennessee,Anderson,0.582126083,Count,47001,2584
Tennessee,Bedford,0.379586672,Count,47003,2593
Tennessee,Benton,0.996326048,Count,47005,2598
Tennessee,Bledsoe,0.136995685,Count,47007,2602
Tennessee,Blount,0.577025046,Count,47009,2622
Tennessee,Bradley,0.56509621,Count,47011,2627
Tennessee,Campbell,0.302487963,Count,47013,2633
Tennessee,Cannon,0.50334364,Count,47015,2638
Tennessee,Carroll,0.716229767,Count,47017,2648
Tennessee,Carter,0.425094761,Count,47019,2654
Tennessee,Cheatham,0.478252114,Count,47021,2660
Tennessee,Chester,0.584726933,Count,47023,2664
Tennessee,Claiborne,0.316846741,Count,47025,2670
Tennessee,Clay,0.520291363,Count,47027,2679
Tennessee,Cocke,0.711035267,Count,47029,2686
Tennessee,Coffee,0.734915852,Count,47031,2689
Tennessee,Crockett,0.345614156,Count,47033,2693
Tennessee,Cumberland,0.615048179,Count,47035,2696
Tennessee,Davidson,0.997240532,Count,47037,2698
Tennessee,Decatur,0.76850824,Count,47039,2705
Tennessee,DeKalb,0.462915338,Count,47041,2710
Tennessee,Dickson,0.75112669,Count,47043,2717
Tennessee,Dyer,0.664805212,Count,47045,2723
Tennessee,Fayette,0.328490208,Count,47047,2726
Tennessee,Fentress,0.44555834,Count,47049,2731
Tennessee,Franklin,0.625496187,Count,47051,2734
Tennessee,Gibson,0.488768507,Count,47053,2739
Tennessee,Giles,0.411805079,Count,47055,2743
Tennessee,Grainger,0.346140533,Count,47057,2748
Tennessee,Greene,0.583439082,Count,47059,2750
Tennessee,Grundy,0.301227502,Count,47061,2754
Tennessee,Hamblen,0.533609555,Count,47063,2757
Tennessee,Hamilton,0.876945548,Count,47065,2761
Tennessee,Hancock,0.303168107,Count,47067,2766
Tennessee,Hardeman,0.392526299,Count,47069,2770
Tennessee,Hardin,0.97053457,Count,47071,2773
Tennessee,Hawkins,0.390306213,Count,47073,2779
Tennessee,Haywood,0.617873392,Count,47075,2781
Tennessee,Henderson,0.467743676,Count,47077,2786
Tennessee,Henry,0.682276322,Count,47079,2789
Tennessee,Hickman,0.486835166,Count,47081,2792
Tennessee,Houston,0.86228135,Count,47083,2796
Tennessee,Humphreys,1.033676079,Count,47085,2798
Tennessee,Jackson,0.517152215,Count,47087,2801
Tennessee,Jefferson,0.564365935,Count,47089,2804
Tennessee,Johnson,0.56252461,Count,47091,2808
Tennessee,Knox,0.747620113,Count,47093,2814
Tennessee,Lake,0.26560425,Count,47095,2817
Tennessee,Lauderdale,0.276134122,Count,47097,2821
Tennessee,Lawrence,0.511877894,Count,47099,2823
Tennessee,Lewis,0.419744795,Count,47101,2825
Tennessee,Lincoln,0.566690527,Count,47103,2828
Tennessee,Loudon,0.507069722,Count,47105,2830
Tennessee,McMinn,0.626673503,Count,47107,2833
Tennessee,McNairy,0.619914762,Count,47109,2836
Tennessee,Macon,0.468983159,Count,47111,2839
Tennessee,Madison,0.779375269,Count,47113,2841
Tennessee,Marion,0.635570778,Count,47115,2844
Tennessee,Marshall,0.312763895,Count,47117,2848
Tennessee,Maury,0.647408135,Count,47119,2850
Tennessee,Meigs,0.585872112,Count,47121,2854
Tennessee,Monroe,0.67439685,Count,47123,2857
Tennessee,Montgomery,0.662234657,Count,47125,2859
Tennessee,Moore,0.794533609,Count,47127,2863
Tennessee,Morgan,0.046032,Count,47129,2866
Tennessee,Obion,0.687938151,Count,47131,2872
Tennessee,Overton,0.500500501,Count,47133,2875
Tennessee,Perry,0.253421186,Count,47135,2878
Tennessee,Pickett,0.983284169,Count,47137,2881
Tennessee,Polk,0.477042338,Count,47139,2883
Tennessee,Putnam,0.801334682,Count,47141,2890
Tennessee,Rhea,0.586564584,Count,47143,2893
Tennessee,Roane,0.377978947,Count,47145,2001
Tennessee,Robertson,0.549315524,Count,47147,2011
Tennessee,Rutherford,0.575267402,Count,47149,2015
Tennessee,Scott,0.182715147,Count,47151,2020
Tennessee,Sequatchie,0.271370421,Count,47153,2025
Tennessee,Sevier,1.594054384,Count,47155,2030
Tennessee,Shelby,0.637051423,Count,47157,2033
Tennessee,Smith,0.462344601,Count,47159,2037
Tennessee,Stewart,0.455442538,Count,47161,2041
Tennessee,Sullivan,0.761185915,Count,47163,2046
Tennessee,Sumner,0.530406235,Count,47165,2050
Tennessee,Tipton,0.40865699,Count,47167,2055
Tennessee,Trousdale,0.301507538,Count,47169,2062
Tennessee,Unicoi,0.679309369,Count,47171,2069
Tennessee,Union,0.259983361,Count,47173,2073
Tennessee,Van Buren,0.0,Count,47175,2077
Tennessee,Warren,0.47029703,Count,47177,2081
Tennessee,Washington,0.848923125,Count,47179,2085
Tennessee,Wayne,0.420042004,Count,47181,2089
Tennessee,Weakley,0.476644423,Count,47183,2096
Tennessee,White,0.453669048,Count,47185,2100
Tennessee,Williamson,0.86802383,Count,47187,2105
Tennessee,Wilson,0.634282996,Count,47189,2111
Texas,Anderson,0.434344487,Count,48001,2113
Texas,Andrews,0.560632393,Count,48003,2117
Texas,Angelina,0.421268359,Count,48005,2124
Texas,Aransas,1.463897132,Count,48007,2162
Texas,Archer,0.341919307,Count,48009,2168
Texas,Armstrong,0.0,Count,48011,2172
Texas,Atascosa,0.534253894,Count,48013,2173
Texas,Austin,0.539865708,Count,48015,2177
Texas,Bailey,0.835654596,Count,48017,2179
Texas,Bandera,0.644864118,Count,48019,2183
Texas,Bastrop,0.519612345,Count,48021,2190
Texas,Baylor,0.824628917,Count,48023,2192
Texas,Bee,0.456829603,Count,48025,2196
Texas,Bell,0.527545186,Count,48027,2198
Texas,Bexar,0.707042989,Count,48029,2203
Texas,Blanco,1.058107751,Count,48031,2207
Texas,Borden,0.0,Count,48033,2212
Texas,Bosque,0.277623542,Count,48035,2216
Texas,Bowie,0.521937346,Count,48037,2224
Texas,Brazoria,0.542636535,Count,48039,2240
Texas,Brazos,0.541990609,Count,48041,2253
Texas,Brewster,1.414119439,Count,48043,2262
Texas,Briscoe,0.0,Count,48045,2269
Texas,Brooks,0.688420763,Count,48047,2279
Texas,Brown,0.788125575,Count,48049,2296
Texas,Burleson,0.673740947,Count,48051,2304
Texas,Burnet,1.001873067,Count,48053,2312
Texas,Caldwell,0.51084947,Count,48055,2320
Texas,Calhoun,1.139367423,Count,48057,2327
Texas,Callahan,0.217754228,Count,48059,2331
Texas,Cameron,0.592745741,Count,48061,2359
Texas,Camp,0.704500978,Count,48063,2373
Texas,Carson,0.491239561,Count,48065,2377
Texas,Cass,0.598404255,Count,48067,2382
Texas,Castro,0.639140995,Count,48069,2386
Texas,Chambers,0.52131172,Count,48071,2395
Texas,Cherokee,0.289039618,Count,48073,2400
Texas,Childress,0.986610289,Count,48075,2405
Texas,Clay,0.0,Count,48077,2409
Texas,Cochran,0.343524562,Count,48079,2413
Texas,Coke,0.612932884,Count,48081,2418
Texas,Coleman,1.06875668,Count,48083,2423
Texas,Collin,0.803223078,Count,48085,2429
Texas,Collingsworth,0.660501982,Count,48087,2434
Texas,Colorado,0.665810624,Count,48089,2441
Texas,Comal,0.879664833,Count,48091,2449
Texas,Comanche,0.739590267,Count,48093,2455
Texas,Concho,0.468055231,Count,48095,2458
Texas,Cooke,0.713484864,Count,48097,2463
Texas,Coryell,0.453678129,Count,48099,2469
Texas,Cottle,0.712250712,Count,48101,2473
Texas,Crane,0.416059913,Count,48103,2478
Texas,Crockett,1.642485628,Count,48105,2483
Texas,Crosby,0.169004563,Count,48107,2487
Texas,Culberson,1.351960342,Count,48109,2491
Texas,Dallam,1.102535832,Count,48111,2498
Texas,Dallas,0.715372825,Count,48113,2507
Texas,Dawson,0.613402852,Count,48115,2512
Texas,Deaf Smith,0.530503979,Count,48117,2515
Texas,Delta,0.19432569,Count,48119,2524
Texas,Denton,0.585179494,Count,48121,2532
Texas,DeWitt,0.679018333,Count,48123,2538
Texas,Dickens,1.363016811,Count,48125,2542
Texas,Dimmit,0.556379822,Count,48127,2548
Texas,Donley,0.589622642,Count,48129,2551
Texas,Duval,0.262031618,Count,48131,2556
Texas,Eastland,0.710266077,Count,48133,2562
Texas,Ector,0.514024622,Count,48135,2568
Texas,Edwards,1.042752868,Count,48137,2574
Texas,Ellis,0.492929725,Count,48139,2579
Texas,El Paso,0.640269869,Count,48141,2588
Texas,Erath,0.675626764,Count,48143,2597
Texas,Falls,0.403900525,Count,48145,2601
Texas,Fannin,0.472603751,Count,48147,2621
Texas,Fayette,1.076984444,Count,48149,2624
Texas,Fisher,0.25766555,Count,48151,2628
Texas,Floyd,0.850918993,Count,48153,2630
Texas,Foard,0.0,Count,48155,2002
Texas,Fort Bend,0.506767229,Count,48157,2009
Texas,Franklin,0.469087156,Count,48159,2016
Texas,Freestone,0.559881916,Count,48161,2022
Texas,Frio,0.464276502,Count,48163,2028
Texas,Gaines,0.488257409,Count,48165,2032
Texas,Galveston,0.722732049,Count,48167,2059
Texas,Garza,0.310366232,Count,48169,2060
Texas,Gillespie,1.862763733,Count,48171,2066
Texas,Glasscock,0.0,Count,48173,2072
Texas,Goliad,0.797766254,Count,48175,2079
Texas,Gonzales,0.814839668,Count,48177,2086
Texas,Gray,0.835605594,Count,48179,2088
Texas,Grayson,0.584996022,Count,48181,2094
Texas,Gregg,0.849555804,Count,48183,2101
Texas,Grimes,0.47145862,Count,48185,2108
Texas,Guadalupe,0.368702942,Count,48187,2116
Texas,Hale,0.555409395,Count,48189,2120
Texas,Hall,0.642673522,Count,48191,2125
Texas,Hamilton,0.607459604,Count,48193,2128
Texas,Hansford,0.542299349,Count,48195,2132
Texas,Hardeman,1.002255074,Count,48197,2137
Texas,Hardin,0.37326034,Count,48199,2142
Texas,Harris,0.642619375,Count,48201,2149
Texas,Harrison,0.479544433,Count,48203,2157
Texas,Hartley,0.350508237,Count,48205,2160
Texas,Haskell,0.867302689,Count,48207,2163
Texas,Hays,0.606816903,Count,48209,2166
Texas,Hemphill,0.484730974,Count,48211,2171
Texas,Henderson,0.587250419,Count,48213,2178
Texas,Hidalgo,0.470484729,Count,48215,2188
Texas,Hill,0.511785278,Count,48217,2201
Texas,Hockley,0.735835173,Count,48219,2208
Texas,Hood,0.563797174,Count,48221,2213
Texas,Hopkins,0.745794547,Count,48223,2221
Texas,Houston,0.567983223,Count,48225,2228
Texas,Howard,0.682724343,Count,48227,2231
Texas,Hudspeth,0.73655782,Count,48229,2241
Texas,Hunt,0.445947857,Count,48231,2246
Texas,Hutchinson,0.649049606,Count,48233,2249
Texas,Irion,0.636942675,Count,48235,2255
Texas,Jack,0.684462697,Count,48237,2256
Texas,Jackson,0.336677665,Count,48239,2264
Texas,Jasper,0.480212423,Count,48241,2271
Texas,Jeff Davis,1.336302895,Count,48243,2275
Texas,Jefferson,0.613391469,Count,48245,2285
Texas,Jim Hogg,0.190694127,Count,48247,2288
Texas,Jim Wells,0.60805059,Count,48249,2294
Texas,Johnson,0.423533745,Count,48251,2299
Texas,Jones,0.300090027,Count,48253,2301
Texas,Karnes,0.982704403,Count,48255,2307
Texas,Kaufman,0.465920065,Count,48257,2314
Texas,Kendall,0.786388333,Count,48259,2319
Texas,Kenedy,0.0,Count,48261,2330
Texas,Kent,1.329787234,Count,48263,2335
Texas,Kerr,0.721303805,Count,48265,2337
Texas,Kimble,1.129177958,Count,48267,2339
Texas,King,0.0,Count,48269,2342
Texas,Kinney,0.549450549,Count,48271,2347
Texas,Kleberg,0.893227422,Count,48273,2358
Texas,Knox,0.802139037,Count,48275,2364
Texas,Lamar,0.867547665,Count,48277,2371
Texas,Lamb,0.605006428,Count,48279,2376
Texas,Lampasas,0.726146101,Count,48281,2381
Texas,La Salle,0.525003281,Count,48283,2388
Texas,Lavaca,0.401808137,Count,48285,2392
Texas,Lee,0.588304506,Count,48287,2398
Texas,Leon,0.639683647,Count,48289,2402
Texas,Liberty,0.380943018,Count,48291,2404
Texas,Limestone,0.552556637,Count,48293,2408
Texas,Lipscomb,0.284981476,Count,48295,2412
Texas,Live Oak,0.998170022,Count,48297,2416
Texas,Llano,0.875060768,Count,48299,2421
Texas,Loving,0.0,Count,48301,2424
Texas,Lubbock,0.602048951,Count,48303,2428
Texas,Lynn,0.345125108,Count,48305,2438
Texas,McCulloch,0.985100357,Count,48307,2452
Texas,McLennan,0.57782914,Count,48309,2477
Texas,McMullen,2.45398773,Count,48311,2494
Texas,Madison,0.993330495,Count,48313,2526
Texas,Marion,0.79310003,Count,48315,2547
Texas,Martin,0.52742616,Count,48317,2564
Texas,Mason,1.682287912,Count,48319,2570
Texas,Matagorda,0.754371312,Count,48321,2637
Texas,Maverick,0.379382297,Count,48323,2649
Texas,Medina,0.589478819,Count,48325,2652
Texas,Menard,0.951474786,Count,48327,2655
Texas,Midland,0.636190686,Count,48329,2657
Texas,Milam,0.687285223,Count,48331,2659
Texas,Mills,0.81732734,Count,48333,2663
Texas,Mitchell,0.707630617,Count,48335,2666
Texas,Montague,0.61741099,Count,48337,2669
Texas,Montgomery,0.591500427,Count,48339,2682
Texas,Moore,0.866195578,Count,48341,2683
Texas,Morris,0.560448359,Count,48343,2688
Texas,Motley,1.706484642,Count,48345,2692
Texas,Nacogdoches,0.411196735,Count,48347,2701
Texas,Navarro,0.434108527,Count,48349,2706
Texas,Newton,0.070492034,Count,48351,2711
Texas,Nolan,0.935328701,Count,48353,2714
Texas,Nueces,0.796616592,Count,48355,2194
Texas,Ochiltree,1.068479845,Count,48357,2204
Texas,Oldham,0.964320154,Count,48359,2210
Texas,Orange,0.437828371,Count,48361,2214
Texas,Palo Pinto,0.959761126,Count,48363,2220
Texas,Panola,0.21331058,Count,48365,2227
Texas,Parker,0.473378291,Count,48367,2229
Texas,Parmer,0.305561214,Count,48369,2235
Texas,Pecos,0.881778674,Count,48371,2239
Texas,Polk,0.439928773,Count,48373,2243
Texas,Potter,0.912545005,Count,48375,2247
Texas,Presidio,0.976835054,Count,48377,2261
Texas,Rains,0.707526311,Count,48379,2268
Texas,Randall,0.536023011,Count,48381,2274
Texas,Reagan,0.802568218,Count,48383,2280
Texas,Real,0.883132175,Count,48385,2283
Texas,Red River,0.491118933,Count,48387,2295
Texas,Reeves,0.79633685,Count,48389,2308
Texas,Refugio,1.096942273,Count,48391,2334
Texas,Roberts,1.091703057,Count,48393,2348
Texas,Robertson,0.711828212,Count,48395,2353
Texas,Rockwall,0.834947923,Count,48397,2355
Texas,Runnels,0.682593857,Count,48399,2361
Texas,Rusk,0.491902528,Count,48401,2367
Texas,Sabine,0.38517092,Count,48403,2370
Texas,San Augustine,0.482916818,Count,48405,2380
Texas,San Jacinto,0.252188637,Count,48407,2387
Texas,San Patricio,0.535220481,Count,48409,2415
Texas,San Saba,1.702997275,Count,48411,2435
Texas,Schleicher,0.0,Count,48413,2437
Texas,Scurry,0.573723465,Count,48415,2443
Texas,Shackelford,0.891795482,Count,48417,2445
Texas,Shelby,0.504325562,Count,48419,2448
Texas,Sherman,0.0,Count,48421,2453
Texas,Smith,0.630256763,Count,48423,2465
Texas,Somervell,0.921658986,Count,48425,2470
Texas,Starr,0.328479142,Count,48427,2474
Texas,Stephens,0.850340136,Count,48429,2480
Texas,Sterling,0.0,Count,48431,2481
Texas,Stonewall,1.426533524,Count,48433,2486
Texas,Sutton,1.811125485,Count,48435,2490
Texas,Swisher,0.940860215,Count,48437,2495
Texas,Tarrant,0.615804359,Count,48439,2500
Texas,Taylor,0.64723967,Count,48441,2508
Texas,Terrell,0.0,Count,48443,2518
Texas,Terry,0.779666303,Count,48445,2522
Texas,Throckmorton,1.937984496,Count,48447,2525
Texas,Titus,0.766518473,Count,48449,2531
Texas,Tom Green,0.755569139,Count,48451,2536
Texas,Travis,0.814390386,Count,48453,2543
Texas,Trinity,0.206711224,Count,48455,2553
Texas,Tyler,0.37323878,Count,48457,2560
Texas,Upshur,0.416014096,Count,48459,2566
Texas,Upton,0.540979172,Count,48461,2572
Texas,Uvalde,0.774736221,Count,48463,2576
Texas,Val Verde,0.449410659,Count,48465,2582
Texas,Van Zandt,0.643654486,Count,48467,2586
Texas,Victoria,0.638673292,Count,48469,2595
Texas,Walker,0.571819082,Count,48471,2603
Texas,Waller,0.219745096,Count,48473,2606
Texas,Ward,1.380619553,Count,48475,2610
Texas,Washington,0.804112461,Count,48477,2613
Texas,Webb,0.535974538,Count,48479,2616
Texas,Wharton,0.6244896,Count,48481,2618
Texas,Wheeler,1.802451334,Count,48483,2623
Texas,Wichita,0.769172188,Count,48485,2632
Texas,Wilbarger,0.465332713,Count,48487,2634
Texas,Willacy,0.367647059,Count,48489,2639
Texas,Williamson,0.558956665,Count,48491,2640
Texas,Wilson,0.45652625,Count,48493,2641
Texas,Winkler,0.381097561,Count,48495,2642
Texas,Wise,0.511905685,Count,48497,2643
Texas,Wood,0.798667366,Count,48499,2644
Texas,Yoakum,0.695652174,Count,48501,2645
Texas,Young,0.829691908,Count,48503,2646
Texas,Zapata,0.553671534,Count,48505,2650
Texas,Zavala,0.661649161,Count,48507,2651
Utah,Beaver,0.929656027,Count,49001,2653
Utah,Box Elder,0.358666516,Count,49003,2658
Utah,Cache,0.34329993,Count,49005,2661
Utah,Carbon,0.687251485,Count,49007,2665
Utah,Daggett,1.85013876,Count,49009,2668
Utah,Davis,0.33105889,Count,49011,2671
Utah,Duchesne,0.443022397,Count,49013,2672
Utah,Emery,0.391312855,Count,49015,2673
Utah,Garfield,3.2,Count,49017,2674
Utah,Grand,3.210439105,Count,49019,2675
Utah,Iron,0.542212226,Count,49021,2676
Utah,Juab,0.999727347,Count,49023,2677
Utah,Kane,2.047502048,Count,49025,2678
Utah,Millard,0.473111497,Count,49027,2680
Utah,Morgan,0.263782643,Count,49029,2681
Utah,Piute,1.367053999,Count,49031,2685
Utah,Rich,1.300954033,Count,49033,2687
Utah,Salt Lake,0.606396232,Count,49035,2690
Utah,San Juan,0.587122448,Count,49037,2694
