State,County,Farmers' markets that report selling other food products (%) 2018 (PCT_FMRKT_OTHERFOOD18),Units,FIPS,FID
Montana,Beaverhead,100.0,Percent,30001.0,1269
Montana,Big Horn,0.0,Percent,30003.0,1274
Montana,Blaine,0.0,Percent,30005.0,1124
Montana,Broadwater,0.0,Percent,30007.0,1132
Montana,Carbon,100.0,Percent,30009.0,1137
Montana,Carter,0.0,Percent,30011.0,1141
Montana,Cascade,100.0,Percent,30013.0,1144
Montana,Chouteau,0.0,Percent,30015.0,1150
Montana,Custer,100.0,Percent,30017.0,1153
Montana,Daniels,0.0,Percent,30019.0,1157
Montana,Dawson,50.0,Percent,30021.0,1160
Montana,Deer Lodge,100.0,Percent,30023.0,1163
Montana,Fallon,0.0,Percent,30025.0,1165
Montana,Fergus,100.0,Percent,30027.0,1169
Montana,Flathead,80.0,Percent,30029.0,1173
Montana,Gallatin,75.0,Percent,30031.0,1177
Montana,Garfield,0.0,Percent,30033.0,1182
Montana,Glacier,0.0,Percent,30035.0,1186
Montana,Golden Valley,0.0,Percent,30037.0,1189
Montana,Granite,0.0,Percent,30039.0,1192
Montana,Hill,100.0,Percent,30041.0,1195
Montana,Jefferson,100.0,Percent,30043.0,1199
Montana,Judith Basin,0.0,Percent,30045.0,1202
Montana,Lake,50.0,Percent,30047.0,1207
Montana,Lewis and Clark,0.0,Percent,30049.0,1211
Montana,Liberty,100.0,Percent,30051.0,1214
Montana,Lincoln,100.0,Percent,30053.0,1219
Montana,McCone,0.0,Percent,30055.0,1223
Montana,Madison,100.0,Percent,30057.0,1226
Montana,Meagher,0.0,Percent,30059.0,1231
Montana,Mineral,0.0,Percent,30061.0,1234
Montana,Missoula,50.0,Percent,30063.0,1239
Montana,Musselshell,0.0,Percent,30065.0,1241
Montana,Park,50.0,Percent,30067.0,1244
Montana,Petroleum,0.0,Percent,30069.0,1247
Montana,Phillips,0.0,Percent,30071.0,1250
Montana,Pondera,0.0,Percent,30073.0,1254
Montana,Powder River,0.0,Percent,30075.0,1259
Montana,Powell,0.0,Percent,30077.0,1262
Montana,Prairie,0.0,Percent,30079.0,1264
Montana,Ravalli,100.0,Percent,30081.0,1268
Montana,Richland,100.0,Percent,30083.0,1271
Montana,Roosevelt,0.0,Percent,30085.0,1275
Montana,Rosebud,0.0,Percent,30087.0,1277
Montana,Sanders,75.0,Percent,30089.0,1278
Montana,Sheridan,0.0,Percent,30091.0,1281
Montana,Silver Bow,100.0,Percent,30093.0,1284
Montana,Stillwater,100.0,Percent,30095.0,1286
Montana,Sweet Grass,0.0,Percent,30097.0,1288
Montana,Teton,100.0,Percent,30099.0,1290
Montana,Toole,0.0,Percent,30101.0,1292
Montana,Treasure,100.0,Percent,30103.0,1293
Montana,Valley,50.0,Percent,30105.0,1296
Montana,Wheatland,0.0,Percent,30107.0,1298
Montana,Wibaux,0.0,Percent,30109.0,1300
Montana,Yellowstone,66.66666412353516,Percent,30111.0,1302
Nebraska,Adams,50.0,Percent,31001.0,1303
Nebraska,Antelope,0.0,Percent,31003.0,1305
Nebraska,Arthur,0.0,Percent,31005.0,1307
Nebraska,Banner,100.0,Percent,31007.0,1308
Nebraska,Blaine,0.0,Percent,31009.0,1309
Nebraska,Boone,0.0,Percent,31011.0,1310
Nebraska,Box Butte,0.0,Percent,31013.0,1315
Nebraska,Boyd,0.0,Percent,31015.0,1317
Nebraska,Brown,0.0,Percent,31017.0,1319
Nebraska,Buffalo,100.0,Percent,31019.0,1321
Nebraska,Burt,100.0,Percent,31021.0,1323
Nebraska,Butler,0.0,Percent,31023.0,1325
Nebraska,Cass,100.0,Percent,31025.0,1326
Nebraska,Cedar,0.0,Percent,31027.0,1329
Nebraska,Chase,0.0,Percent,31029.0,1330
Nebraska,Cherry,100.0,Percent,31031.0,1333
Nebraska,Cheyenne,0.0,Percent,31033.0,1334
Nebraska,Clay,0.0,Percent,31035.0,1336
Nebraska,Colfax,0.0,Percent,31037.0,1338
Nebraska,Cuming,0.0,Percent,31039.0,1340
Nebraska,Custer,100.0,Percent,31041.0,1342
Nebraska,Dakota,100.0,Percent,31043.0,1344
Nebraska,Dawes,0.0,Percent,31045.0,1347
Nebraska,Dawson,60.0,Percent,31047.0,1349
Nebraska,Deuel,0.0,Percent,31049.0,1351
Nebraska,Dixon,0.0,Percent,31051.0,1353
Nebraska,Dodge,0.0,Percent,31053.0,1354
Nebraska,Douglas,60.0,Percent,31055.0,1358
Nebraska,Dundy,0.0,Percent,31057.0,1360
Nebraska,Fillmore,100.0,Percent,31059.0,1363
Nebraska,Franklin,0.0,Percent,31061.0,1369
Nebraska,Frontier,0.0,Percent,31063.0,1371
Nebraska,Furnas,0.0,Percent,31065.0,1374
Nebraska,Gage,66.66666412353516,Percent,31067.0,1378
Nebraska,Garden,0.0,Percent,31069.0,1381
Nebraska,Garfield,0.0,Percent,31071.0,1391
Nebraska,Gosper,0.0,Percent,31073.0,1393
Nebraska,Grant,0.0,Percent,31075.0,1395
Nebraska,Greeley,0.0,Percent,31077.0,1397
Nebraska,Hall,100.0,Percent,31079.0,1402
Nebraska,Hamilton,0.0,Percent,31081.0,1405
Nebraska,Harlan,0.0,Percent,31083.0,1409
Nebraska,Hayes,0.0,Percent,31085.0,1411
Nebraska,Hitchcock,0.0,Percent,31087.0,1414
Nebraska,Holt,0.0,Percent,31089.0,1416
Nebraska,Hooker,0.0,Percent,31091.0,1418
Nebraska,Howard,0.0,Percent,31093.0,1311
Nebraska,Jefferson,0.0,Percent,31095.0,1312
Nebraska,Johnson,0.0,Percent,31097.0,1313
Nebraska,Kearney,0.0,Percent,31099.0,1314
Nebraska,Keith,100.0,Percent,31101.0,1316
Nebraska,Keya Paha,0.0,Percent,31103.0,1318
Nebraska,Kimball,0.0,Percent,31105.0,1320
Nebraska,Knox,100.0,Percent,31107.0,1322
Nebraska,Lancaster,75.0,Percent,31109.0,1324
Nebraska,Lincoln,50.0,Percent,31111.0,1327
Nebraska,Logan,0.0,Percent,31113.0,1328
Nebraska,Loup,0.0,Percent,31115.0,1331
Nebraska,McPherson,0.0,Percent,31117.0,1332
Nebraska,Madison,66.66666412353516,Percent,31119.0,1335
Nebraska,Merrick,0.0,Percent,31121.0,1337
Nebraska,Morrill,100.0,Percent,31123.0,1339
Nebraska,Nance,0.0,Percent,31125.0,1341
Nebraska,Nemaha,0.0,Percent,31127.0,1343
Nebraska,Nuckolls,0.0,Percent,31129.0,1345
Nebraska,Otoe,50.0,Percent,31131.0,1348
Nebraska,Pawnee,0.0,Percent,31133.0,1350
Nebraska,Perkins,0.0,Percent,31135.0,1352
Nebraska,Phelps,0.0,Percent,31137.0,1355
Nebraska,Pierce,0.0,Percent,31139.0,1356
Nebraska,Platte,100.0,Percent,31141.0,1359
Nebraska,Polk,0.0,Percent,31143.0,1362
Nebraska,Red Willow,0.0,Percent,31145.0,1364
Nebraska,Richardson,0.0,Percent,31147.0,1365
Nebraska,Rock,100.0,Percent,31149.0,1366
Nebraska,Saline,0.0,Percent,31151.0,1367
Nebraska,Sarpy,100.0,Percent,31153.0,1368
Nebraska,Saunders,0.0,Percent,31155.0,1370
Nebraska,Scotts Bluff,66.66666412353516,Percent,31157.0,1373
Nebraska,Seward,0.0,Percent,31159.0,1375
Nebraska,Sheridan,50.0,Percent,31161.0,1376
Nebraska,Sherman,100.0,Percent,31163.0,1377
Nebraska,Sioux,0.0,Percent,31165.0,1380
Nebraska,Stanton,0.0,Percent,31167.0,1382
Nebraska,Thayer,66.66666412353516,Percent,31169.0,1383
Nebraska,Thomas,0.0,Percent,31171.0,1384
Nebraska,Thurston,0.0,Percent,31173.0,1385
Nebraska,Valley,0.0,Percent,31175.0,1386
Nebraska,Washington,0.0,Percent,31177.0,1387
Nebraska,Wayne,100.0,Percent,31179.0,1388
Nebraska,Webster,0.0,Percent,31181.0,1389
Nebraska,Wheeler,0.0,Percent,31183.0,1390
Nebraska,York,100.0,Percent,31185.0,1392
Nevada,Churchill,66.66666412353516,Percent,32001.0,1396
Nevada,Clark,81.81818389892578,Percent,32003.0,1399
Nevada,Douglas,0.0,Percent,32005.0,1400
Nevada,Elko,100.0,Percent,32007.0,1401
Nevada,Esmeralda,0.0,Percent,32009.0,1404
Nevada,Eureka,100.0,Percent,32011.0,1406
Nevada,Humboldt,0.0,Percent,32013.0,1407
Nevada,Lander,0.0,Percent,32015.0,1408
Nevada,Lincoln,66.66666412353516,Percent,32017.0,1410
Nevada,Lyon,100.0,Percent,32019.0,1412
Nevada,Mineral,0.0,Percent,32021.0,1415
Nevada,Nye,0.0,Percent,32023.0,1417
Nevada,Pershing,0.0,Percent,32027.0,1419
Nevada,Storey,100.0,Percent,32029.0,1420
Nevada,Washoe,75.0,Percent,32031.0,1423
Nevada,White Pine,100.0,Percent,32033.0,1425
Nevada,Carson City,100.0,Percent,32510.0,1428
New Hampshire,Belknap,62.5,Percent,33001.0,1432
New Hampshire,Carroll,71.42857360839844,Percent,33003.0,1435
New Hampshire,Cheshire,80.0,Percent,33005.0,1437
New Hampshire,Coos,66.66666412353516,Percent,33007.0,1440
New Hampshire,Grafton,100.0,Percent,33009.0,1442
New Hampshire,Hillsborough,76.47058868408203,Percent,33011.0,1443
New Hampshire,Merrimack,84.61538696289062,Percent,33013.0,1444
New Hampshire,Rockingham,92.85713958740234,Percent,33015.0,1448
New Hampshire,Strafford,80.0,Percent,33017.0,1453
New Hampshire,Sullivan,100.0,Percent,33019.0,1454
New Jersey,Atlantic,60.0,Percent,34001.0,1461
New Jersey,Bergen,76.92308044433594,Percent,34003.0,1465
New Jersey,Burlington,25.0,Percent,34005.0,1470
New Jersey,Camden,41.66666793823242,Percent,34007.0,1472
New Jersey,Cape May,60.0,Percent,34009.0,1477
New Jersey,Cumberland,50.0,Percent,34011.0,1482
New Jersey,Essex,45.45454406738281,Percent,34013.0,1483
New Jersey,Gloucester,100.0,Percent,34015.0,1484
New Jersey,Hudson,100.0,Percent,34017.0,1487
New Jersey,Hunterdon,80.0,Percent,34019.0,1488
New Jersey,Mercer,57.14285659790039,Percent,34021.0,1493
New Jersey,Middlesex,57.14285659790039,Percent,34023.0,1497
New Jersey,Monmouth,77.77777862548828,Percent,34025.0,1504
New Jersey,Morris,61.53845977783203,Percent,34027.0,1511
New Jersey,Ocean,41.66666793823242,Percent,34029.0,1546
New Jersey,Passaic,83.33333587646484,Percent,34031.0,1551
New Jersey,Salem,100.0,Percent,34033.0,1553
New Jersey,Somerset,40.0,Percent,34035.0,1558
New Jersey,Sussex,100.0,Percent,34037.0,1561
New Jersey,Union,100.0,Percent,34039.0,1566
New Jersey,Warren,100.0,Percent,34041.0,1570
New Mexico,Bernalillo,62.5,Percent,35001.0,1574
New Mexico,Catron,0.0,Percent,35003.0,1576
New Mexico,Chaves,0.0,Percent,35005.0,1578
New Mexico,Cibola,100.0,Percent,35006.0,1580
New Mexico,Colfax,50.0,Percent,35007.0,1582
New Mexico,Curry,0.0,Percent,35009.0,1586
New Mexico,De Baca,100.0,Percent,35011.0,1589
New Mexico,Doña Ana,40.0,Percent,35013.0,1590
New Mexico,Eddy,0.0,Percent,35015.0,1592
New Mexico,Grant,100.0,Percent,35017.0,1594
New Mexico,Guadalupe,0.0,Percent,35019.0,1595
New Mexico,Harding,0.0,Percent,35021.0,1597
New Mexico,Hidalgo,0.0,Percent,35023.0,1600
New Mexico,Lea,0.0,Percent,35025.0,1604
New Mexico,Lincoln,25.0,Percent,35027.0,1613
New Mexico,Los Alamos,100.0,Percent,35028.0,1618
New Mexico,Luna,100.0,Percent,35029.0,1622
New Mexico,McKinley,0.0,Percent,35031.0,1626
New Mexico,Mora,100.0,Percent,35033.0,1629
New Mexico,Otero,66.66666412353516,Percent,35035.0,1633
New Mexico,Quay,0.0,Percent,35037.0,1637
New Mexico,Rio Arriba,33.33333206176758,Percent,35039.0,1639
New Mexico,Roosevelt,0.0,Percent,35041.0,1642
New Mexico,Sandoval,57.14285659790039,Percent,35043.0,1646
New Mexico,San Juan,66.66666412353516,Percent,35045.0,1650
New Mexico,San Miguel,0.0,Percent,35047.0,1652
New Mexico,Santa Fe,80.0,Percent,35049.0,1654
New Mexico,Sierra,100.0,Percent,35051.0,1657
New Mexico,Socorro,100.0,Percent,35053.0,1659
New Mexico,Taos,25.0,Percent,35055.0,1662
New Mexico,Torrance,0.0,Percent,35057.0,1664
New Mexico,Union,0.0,Percent,35059.0,1667
New Mexico,Valencia,50.0,Percent,35061.0,1670
New York,Albany,43.75,Percent,36001.0,1673
New York,Allegany,100.0,Percent,36003.0,1674
New York,Bronx,33.33333206176758,Percent,36005.0,1681
New York,Broome,37.5,Percent,36007.0,1683
New York,Cattaraugus,75.0,Percent,36009.0,1687
New York,Cayuga,100.0,Percent,36011.0,1689
New York,Chautauqua,87.5,Percent,36013.0,1694
New York,Chemung,25.0,Percent,36015.0,1696
New York,Chenango,40.0,Percent,36017.0,1699
New York,Clinton,83.33333587646484,Percent,36019.0,1702
New York,Columbia,75.0,Percent,36021.0,1704
New York,Cortland,25.0,Percent,36023.0,1706
New York,Delaware,75.0,Percent,36025.0,1707
New York,Dutchess,56.25,Percent,36027.0,1711
New York,Erie,66.66666412353516,Percent,36029.0,1723
New York,Essex,80.0,Percent,36031.0,1728
New York,Franklin,57.14285659790039,Percent,36033.0,1731
New York,Fulton,33.33333206176758,Percent,36035.0,1734
New York,Genesee,25.0,Percent,36037.0,1736
New York,Greene,75.0,Percent,36039.0,1739
New York,Hamilton,100.0,Percent,36041.0,1742
New York,Herkimer,80.0,Percent,36043.0,1745
New York,Jefferson,31.25,Percent,36045.0,1782
New York,Kings,68.18181610107422,Percent,36047.0,1788
New York,Lewis,75.0,Percent,36049.0,1790
New York,Livingston,28.571428298950195,Percent,36051.0,1791
New York,Madison,25.0,Percent,36053.0,1796
New York,Monroe,41.379310607910156,Percent,36055.0,1804
New York,Montgomery,57.14285659790039,Percent,36057.0,1807
New York,Nassau,54.16666793823242,Percent,36059.0,1839
New York,New York,58.69565200805664,Percent,36061.0,1847
New York,Niagara,75.0,Percent,36063.0,1850
New York,Oneida,50.0,Percent,36065.0,1852
New York,Onondaga,53.33333206176758,Percent,36067.0,1853
New York,Ontario,87.5,Percent,36069.0,1856
New York,Orange,93.75,Percent,36071.0,1859
New York,Orleans,100.0,Percent,36073.0,1862
New York,Oswego,80.0,Percent,36075.0,1864
New York,Otsego,75.0,Percent,36077.0,1868
New York,Putnam,33.33333206176758,Percent,36079.0,1870
New York,Queens,45.0,Percent,36081.0,1872
New York,Rensselaer,80.0,Percent,36083.0,1874
New York,Richmond,25.0,Percent,36085.0,1876
New York,Rockland,87.5,Percent,36087.0,1879
New York,St. Lawrence,35.71428680419922,Percent,36089.0,1883
New York,Saratoga,66.66666412353516,Percent,36091.0,1885
New York,Schenectady,75.0,Percent,36093.0,1887
New York,Schoharie,100.0,Percent,36095.0,1888
New York,Schuyler,25.0,Percent,36097.0,1889
New York,Seneca,50.0,Percent,36099.0,1890
New York,Steuben,83.33333587646484,Percent,36101.0,1891
New York,Suffolk,56.5217399597168,Percent,36103.0,1924
New York,Sullivan,62.5,Percent,36105.0,1928
New York,Tioga,100.0,Percent,36107.0,1930
New York,Tompkins,50.0,Percent,36109.0,1933
New York,Ulster,85.71428680419922,Percent,36111.0,1935
New York,Warren,85.71428680419922,Percent,36113.0,1938
New York,Washington,28.571428298950195,Percent,36115.0,1942
New York,Wayne,83.33333587646484,Percent,36117.0,1952
New York,Westchester,79.4117660522461,Percent,36119.0,1960
New York,Wyoming,50.0,Percent,36121.0,1962
New York,Yates,100.0,Percent,36123.0,1965
North Carolina,Alamance,25.0,Percent,37001.0,1967
North Carolina,Alexander,100.0,Percent,37003.0,1968
North Carolina,Alleghany,100.0,Percent,37005.0,1970
North Carolina,Anson,50.0,Percent,37007.0,1972
North Carolina,Ashe,100.0,Percent,37009.0,1975
North Carolina,Avery,0.0,Percent,37011.0,1977
North Carolina,Beaufort,0.0,Percent,37013.0,1981
North Carolina,Bertie,0.0,Percent,37015.0,1983
North Carolina,Bladen,0.0,Percent,37017.0,1986
North Carolina,Brunswick,100.0,Percent,37019.0,1995
North Carolina,Buncombe,58.82352828979492,Percent,37021.0,1422
North Carolina,Burke,100.0,Percent,37023.0,1424
North Carolina,Cabarrus,80.0,Percent,37025.0,1426
North Carolina,Caldwell,66.66666412353516,Percent,37027.0,1429
North Carolina,Camden,0.0,Percent,37029.0,1433
North Carolina,Carteret,50.0,Percent,37031.0,1447
North Carolina,Caswell,100.0,Percent,37033.0,1449
North Carolina,Catawba,100.0,Percent,37035.0,1450
North Carolina,Chatham,50.0,Percent,37037.0,1451
North Carolina,Cherokee,50.0,Percent,37039.0,1452
North Carolina,Chowan,100.0,Percent,37041.0,1455
North Carolina,Clay,100.0,Percent,37043.0,1457
North Carolina,Cleveland,100.0,Percent,37045.0,1458
North Carolina,Columbus,50.0,Percent,37047.0,1459
North Carolina,Craven,100.0,Percent,37049.0,1462
North Carolina,Cumberland,0.0,Percent,37051.0,1464
North Carolina,Currituck,0.0,Percent,37053.0,1481
North Carolina,Dare,50.0,Percent,37055.0,1485
North Carolina,Davidson,0.0,Percent,37057.0,1489
North Carolina,Davie,100.0,Percent,37059.0,1490
North Carolina,Duplin,0.0,Percent,37061.0,1492
North Carolina,Durham,50.0,Percent,37063.0,1494
North Carolina,Edgecombe,100.0,Percent,37065.0,1495
North Carolina,Forsyth,71.42857360839844,Percent,37067.0,1496
North Carolina,Franklin,0.0,Percent,37069.0,1498
North Carolina,Gaston,60.0,Percent,37071.0,1499
North Carolina,Gates,0.0,Percent,37073.0,1500
North Carolina,Graham,100.0,Percent,37075.0,1502
North Carolina,Granville,33.33333206176758,Percent,37077.0,1503
North Carolina,Greene,100.0,Percent,37079.0,1505
North Carolina,Guilford,75.0,Percent,37081.0,1506
North Carolina,Halifax,0.0,Percent,37083.0,1508
North Carolina,Harnett,33.33333206176758,Percent,37085.0,1509
North Carolina,Haywood,50.0,Percent,37087.0,1512
North Carolina,Henderson,50.0,Percent,37089.0,1514
North Carolina,Hertford,0.0,Percent,37091.0,1515
North Carolina,Hoke,0.0,Percent,37093.0,1517
North Carolina,Hyde,0.0,Percent,37095.0,1521
North Carolina,Iredell,37.5,Percent,37097.0,1525
North Carolina,Jackson,75.0,Percent,37099.0,1528
North Carolina,Johnston,66.66666412353516,Percent,37101.0,1530
North Carolina,Jones,0.0,Percent,37103.0,1536
North Carolina,Lee,0.0,Percent,37105.0,1540
North Carolina,Lenoir,100.0,Percent,37107.0,1542
North Carolina,Lincoln,100.0,Percent,37109.0,1545
North Carolina,McDowell,100.0,Percent,37111.0,1554
North Carolina,Macon,100.0,Percent,37113.0,1556
North Carolina,Madison,33.33333206176758,Percent,37115.0,1560
North Carolina,Martin,50.0,Percent,37117.0,1563
North Carolina,Mecklenburg,50.0,Percent,37119.0,1565
North Carolina,Mitchell,50.0,Percent,37121.0,1568
North Carolina,Montgomery,50.0,Percent,37123.0,1573
North Carolina,Moore,66.66666412353516,Percent,37125.0,1584
North Carolina,Nash,100.0,Percent,37127.0,1588
North Carolina,New Hanover,100.0,Percent,37129.0,1602
North Carolina,Northampton,0.0,Percent,37131.0,1606
North Carolina,Onslow,100.0,Percent,37133.0,1625
North Carolina,Orange,83.33333587646484,Percent,37135.0,1630
North Carolina,Pamlico,100.0,Percent,37137.0,1703
North Carolina,Pasquotank,0.0,Percent,37139.0,1714
North Carolina,Pender,100.0,Percent,37141.0,1718
North Carolina,Perquimans,0.0,Percent,37143.0,1724
North Carolina,Person,100.0,Percent,37145.0,1729
North Carolina,Pitt,33.33333206176758,Percent,37147.0,1733
North Carolina,Polk,100.0,Percent,37149.0,1738
North Carolina,Randolph,0.0,Percent,37151.0,1741
North Carolina,Richmond,100.0,Percent,37153.0,1744
North Carolina,Robeson,100.0,Percent,37155.0,1747
North Carolina,Rockingham,75.0,Percent,37157.0,1751
North Carolina,Rowan,75.0,Percent,37159.0,1754
North Carolina,Rutherford,33.33333206176758,Percent,37161.0,1764
North Carolina,Sampson,0.0,Percent,37163.0,1769
North Carolina,Scotland,0.0,Percent,37165.0,1772
North Carolina,Stanly,50.0,Percent,37167.0,1775
North Carolina,Stokes,50.0,Percent,37169.0,1777
North Carolina,Surry,75.0,Percent,37171.0,1780
North Carolina,Swain,33.33333206176758,Percent,37173.0,1784
North Carolina,Transylvania,100.0,Percent,37175.0,1786
North Carolina,Tyrrell,0.0,Percent,37177.0,1794
North Carolina,Union,100.0,Percent,37179.0,1798
North Carolina,Vance,100.0,Percent,37181.0,1801
North Carolina,Wake,85.71428680419922,Percent,37183.0,1805
North Carolina,Warren,100.0,Percent,37185.0,1809
North Carolina,Washington,0.0,Percent,37187.0,1811
North Carolina,Watauga,25.0,Percent,37189.0,1813
North Carolina,Wayne,100.0,Percent,37191.0,1814
North Carolina,Wilkes,100.0,Percent,37193.0,1817
North Carolina,Wilson,66.66666412353516,Percent,37195.0,1819
North Carolina,Yadkin,33.33333206176758,Percent,37197.0,1821
North Carolina,Yancey,100.0,Percent,37199.0,1823
North Dakota,Adams,0.0,Percent,38001.0,1826
North Dakota,Barnes,0.0,Percent,38003.0,1828
North Dakota,Benson,0.0,Percent,38005.0,1831
North Dakota,Billings,0.0,Percent,38007.0,1833
North Dakota,Bottineau,100.0,Percent,38009.0,1836
North Dakota,Bowman,0.0,Percent,38011.0,1838
North Dakota,Burke,50.0,Percent,38013.0,1841
North Dakota,Burleigh,20.0,Percent,38015.0,1844
North Dakota,Cass,50.0,Percent,38017.0,1848
North Dakota,Cavalier,0.0,Percent,38019.0,1849
North Dakota,Dickey,0.0,Percent,38021.0,2004
North Dakota,Divide,0.0,Percent,38023.0,2007
North Dakota,Dunn,0.0,Percent,38025.0,2013
North Dakota,Eddy,0.0,Percent,38027.0,2017
North Dakota,Emmons,0.0,Percent,38029.0,2021
North Dakota,Foster,0.0,Percent,38031.0,2026
North Dakota,Golden Valley,0.0,Percent,38033.0,2036
North Dakota,Grand Forks,0.0,Percent,38035.0,2043
North Dakota,Grant,0.0,Percent,38037.0,2051
North Dakota,Griggs,0.0,Percent,38039.0,2056
North Dakota,Hettinger,0.0,Percent,38041.0,2063
North Dakota,Kidder,0.0,Percent,38043.0,2068
North Dakota,LaMoure,50.0,Percent,38045.0,2074
North Dakota,Logan,0.0,Percent,38047.0,2078
North Dakota,McHenry,66.66666412353516,Percent,38049.0,2082
North Dakota,McIntosh,0.0,Percent,38051.0,2090
North Dakota,McKenzie,100.0,Percent,38053.0,2097
North Dakota,McLean,0.0,Percent,38055.0,2103
North Dakota,Mercer,0.0,Percent,38057.0,2107
North Dakota,Morton,0.0,Percent,38059.0,2114
North Dakota,Mountrail,0.0,Percent,38061.0,2119
North Dakota,Nelson,0.0,Percent,38063.0,2122
North Dakota,Oliver,0.0,Percent,38065.0,2127
North Dakota,Pembina,0.0,Percent,38067.0,2131
North Dakota,Pierce,0.0,Percent,38069.0,2136
North Dakota,Ramsey,0.0,Percent,38071.0,2141
North Dakota,Ransom,50.0,Percent,38073.0,2147
North Dakota,Renville,0.0,Percent,38075.0,2150
North Dakota,Richland,100.0,Percent,38077.0,2156
North Dakota,Rolette,100.0,Percent,38079.0,2161
North Dakota,Sargent,0.0,Percent,38081.0,2164
North Dakota,Sheridan,100.0,Percent,38083.0,2169
North Dakota,Sioux,0.0,Percent,38085.0,2175
North Dakota,Slope,0.0,Percent,38087.0,2180
North Dakota,Stark,0.0,Percent,38089.0,2182
North Dakota,Steele,0.0,Percent,38091.0,2186
North Dakota,Stutsman,0.0,Percent,38093.0,2199
North Dakota,Towner,100.0,Percent,38095.0,2205
North Dakota,Traill,0.0,Percent,38097.0,2217
North Dakota,Walsh,100.0,Percent,38099.0,2225
North Dakota,Ward,25.0,Percent,38101.0,2233
North Dakota,Wells,0.0,Percent,38103.0,2237
North Dakota,Williams,0.0,Percent,38105.0,2244
Ohio,Adams,0.0,Percent,39001.0,2248
Ohio,Allen,50.0,Percent,39003.0,2250
Ohio,Ashland,50.0,Percent,39005.0,2254
Ohio,Ashtabula,25.0,Percent,39007.0,2259
Ohio,Athens,100.0,Percent,39009.0,2266
Ohio,Auglaize,100.0,Percent,39011.0,2273
Ohio,Belmont,50.0,Percent,39013.0,2278
Ohio,Brown,100.0,Percent,39015.0,2282
Ohio,Butler,83.33333587646484,Percent,39017.0,2286
Ohio,Carroll,0.0,Percent,39019.0,2289
Ohio,Champaign,66.66666412353516,Percent,39021.0,2291
Ohio,Clark,100.0,Percent,39023.0,2300
Ohio,Clermont,100.0,Percent,39025.0,2306
Ohio,Clinton,100.0,Percent,39027.0,2310
Ohio,Columbiana,0.0,Percent,39029.0,2315
Ohio,Coshocton,100.0,Percent,39031.0,2317
Ohio,Crawford,0.0,Percent,39033.0,2323
Ohio,Cuyahoga,80.0,Percent,39035.0,2332
Ohio,Darke,100.0,Percent,39037.0,2345
Ohio,Defiance,100.0,Percent,39039.0,2350
Ohio,Delaware,40.0,Percent,39041.0,2352
Ohio,Erie,50.0,Percent,39043.0,2357
Ohio,Fairfield,33.33333206176758,Percent,39045.0,2365
Ohio,Fayette,100.0,Percent,39047.0,2368
Ohio,Franklin,70.0,Percent,39049.0,2375
Ohio,Fulton,50.0,Percent,39051.0,2378
Ohio,Gallia,50.0,Percent,39053.0,2383
Ohio,Geauga,66.66666412353516,Percent,39055.0,2390
Ohio,Greene,16.66666603088379,Percent,39057.0,2393
Ohio,Guernsey,50.0,Percent,39059.0,2399
Ohio,Hamilton,75.0,Percent,39061.0,2411
Ohio,Hancock,50.0,Percent,39063.0,2427
Ohio,Hardin,100.0,Percent,39065.0,2432
Ohio,Harrison,0.0,Percent,39067.0,2440
Ohio,Henry,0.0,Percent,39069.0,2451
Ohio,Highland,50.0,Percent,39071.0,2457
Ohio,Hocking,0.0,Percent,39073.0,2461
Ohio,Holmes,0.0,Percent,39075.0,2464
Ohio,Huron,100.0,Percent,39077.0,2468
Ohio,Jackson,0.0,Percent,39079.0,2472
Ohio,Jefferson,66.66666412353516,Percent,39081.0,2476
Ohio,Knox,0.0,Percent,39083.0,2479
Ohio,Lake,37.5,Percent,39085.0,2493
Ohio,Lawrence,0.0,Percent,39087.0,2499
Ohio,Licking,42.85714340209961,Percent,39089.0,2504
Ohio,Logan,100.0,Percent,39091.0,2510
Ohio,Lorain,60.0,Percent,39093.0,2516
Ohio,Lucas,75.0,Percent,39095.0,2520
Ohio,Madison,0.0,Percent,39097.0,2529
Ohio,Mahoning,60.0,Percent,39099.0,2534
Ohio,Marion,100.0,Percent,39101.0,2541
Ohio,Medina,50.0,Percent,39103.0,2545
Ohio,Meigs,0.0,Percent,39105.0,2549
Ohio,Mercer,0.0,Percent,39107.0,2552
Ohio,Miami,50.0,Percent,39109.0,2558
Ohio,Monroe,0.0,Percent,39111.0,2565
Ohio,Montgomery,58.33333206176758,Percent,39113.0,2573
Ohio,Morgan,50.0,Percent,39115.0,2000
Ohio,Morrow,0.0,Percent,39117.0,2006
Ohio,Muskingum,0.0,Percent,39119.0,2010
Ohio,Noble,0.0,Percent,39121.0,2012
Ohio,Ottawa,0.0,Percent,39123.0,2019
Ohio,Paulding,0.0,Percent,39125.0,2024
Ohio,Perry,33.33333206176758,Percent,39127.0,2027
Ohio,Pickaway,100.0,Percent,39129.0,2031
Ohio,Pike,100.0,Percent,39131.0,2034
Ohio,Portage,75.0,Percent,39133.0,2038
Ohio,Preble,50.0,Percent,39135.0,2039
Ohio,Putnam,100.0,Percent,39137.0,2040
Ohio,Richland,75.0,Percent,39139.0,2042
Ohio,Ross,100.0,Percent,39141.0,2045
Ohio,Sandusky,100.0,Percent,39143.0,2047
Ohio,Scioto,0.0,Percent,39145.0,2048
