State,County,WIC redemptions per WIC-authorized stores 2016 (REDEMP_WICS16),Units,FIPS,FID
Mississippi,Noxubee,0,Dollars/store,28103,1666
Mississippi,Oktibbeha,0,Dollars/store,28105,1668
Mississippi,Panola,0,Dollars/store,28107,1671
Mississippi,Pearl River,0,Dollars/store,28109,1676
Mississippi,Perry,0,Dollars/store,28111,1679
Mississippi,Pike,0,Dollars/store,28113,1680
Mississippi,Pontotoc,0,Dollars/store,28115,1682
Mississippi,Prentiss,0,Dollars/store,28117,1684
Mississippi,Quitman,0,Dollars/store,28119,1685
Mississippi,Rankin,0,Dollars/store,28121,1690
Mississippi,Scott,0,Dollars/store,28123,1692
Mississippi,Sharkey,0,Dollars/store,28125,1695
Mississippi,Simpson,0,Dollars/store,28127,1698
Mississippi,Smith,0,Dollars/store,28129,1709
Mississippi,Stone,0,Dollars/store,28131,1712
Mississippi,Sunflower,0,Dollars/store,28133,1721
Mississippi,Tallahatchie,0,Dollars/store,28135,1725
Mississippi,Tate,0,Dollars/store,28137,1727
Mississippi,Tippah,0,Dollars/store,28139,1730
Mississippi,Tishomingo,0,Dollars/store,28141,1732
Mississippi,Tunica,0,Dollars/store,28143,1735
Mississippi,Union,0,Dollars/store,28145,1737
Mississippi,Walthall,0,Dollars/store,28147,1740
Mississippi,Warren,0,Dollars/store,28149,1746
Mississippi,Washington,0,Dollars/store,28151,1750
Mississippi,Wayne,11463.509765625,Dollars/store,28153,1753
Mississippi,Webster,0,Dollars/store,28155,1756
Mississippi,Wilkinson,0,Dollars/store,28157,1757
Mississippi,Winston,0,Dollars/store,28159,1758
Mississippi,Yalobusha,0,Dollars/store,28161,1759
Mississippi,Yazoo,0,Dollars/store,28163,1760
Missouri,Adair,260591.3125,Dollars/store,29001,1761
Missouri,Andrew,39883.8203125,Dollars/store,29003,1762
Missouri,Atchison,33254.6015625,Dollars/store,29005,1763
Missouri,Audrain,112264.5,Dollars/store,29007,1766
Missouri,Barry,92412.5,Dollars/store,29009,1767
Missouri,Barton,108245.4140625,Dollars/store,29011,1771
Missouri,Bates,66493.578125,Dollars/store,29013,1776
Missouri,Benton,78744.59375,Dollars/store,29015,1778
Missouri,Bollinger,129056.21875,Dollars/store,29017,1781
Missouri,Boone,80659.84375,Dollars/store,29019,1783
Missouri,Buchanan,149856.109375,Dollars/store,29021,1789
Missouri,Butler,130106.65625,Dollars/store,29023,1792
Missouri,Caldwell,22039.833984375,Dollars/store,29025,1795
Missouri,Callaway,90065.2578125,Dollars/store,29027,1799
Missouri,Camden,74732.03125,Dollars/store,29029,1803
Missouri,Cape Girardeau,130295.203125,Dollars/store,29031,1808
Missouri,Carroll,96635.7421875,Dollars/store,29033,1822
Missouri,Carter,35934.15625,Dollars/store,29035,1001
Missouri,Cass,147339.71875,Dollars/store,29037,1004
Missouri,Cedar,124796.515625,Dollars/store,29039,1007
Missouri,Chariton,23041.984375,Dollars/store,29041,1011
Missouri,Christian,92253.1328125,Dollars/store,29043,1014
Missouri,Clark,57378.94921875,Dollars/store,29045,1015
Missouri,Clay,115156.09375,Dollars/store,29047,1018
Missouri,Clinton,24194.322265625,Dollars/store,29049,1021
Missouri,Cole,101309.390625,Dollars/store,29051,1022
Missouri,Cooper,105872.6171875,Dollars/store,29053,1025
Missouri,Crawford,75933.8125,Dollars/store,29055,1028
Missouri,Dade,31677.75,Dollars/store,29057,1030
Missouri,Dallas,100425.5234375,Dollars/store,29059,1032
Missouri,Daviess,27856.595703125,Dollars/store,29061,1036
Missouri,DeKalb,133049.953125,Dollars/store,29063,1038
Missouri,Dent,153661.421875,Dollars/store,29065,1040
Missouri,Douglas,139901.625,Dollars/store,29067,1043
Missouri,Dunklin,122562.1875,Dollars/store,29069,1045
Missouri,Franklin,96918.9296875,Dollars/store,29071,1047
Missouri,Gasconade,52283.2890625,Dollars/store,29073,1049
Missouri,Gentry,24057.693359375,Dollars/store,29075,1052
Missouri,Greene,149793.796875,Dollars/store,29077,1054
Missouri,Grundy,90857.7265625,Dollars/store,29079,1057
Missouri,Harrison,85831.4375,Dollars/store,29081,1058
Missouri,Henry,138289.921875,Dollars/store,29083,1061
Missouri,Hickory,36846.640625,Dollars/store,29085,1063
Missouri,Holt,16925.544921875,Dollars/store,29087,1065
Missouri,Howard,30658.935546875,Dollars/store,29089,1068
Missouri,Howell,143505.328125,Dollars/store,29091,1070
Missouri,Iron,53954.37890625,Dollars/store,29093,1072
Missouri,Jackson,191033.21875,Dollars/store,29095,1074
Missouri,Jasper,171063.421875,Dollars/store,29097,1078
Missouri,Jefferson,129622.734375,Dollars/store,29099,1082
Missouri,Johnson,156443.90625,Dollars/store,29101,1087
Missouri,Knox,60807.48828125,Dollars/store,29103,1091
Missouri,Laclede,199283.390625,Dollars/store,29105,1096
Missouri,Lafayette,30386.3125,Dollars/store,29107,1099
Missouri,Lawrence,98534.2109375,Dollars/store,29109,1101
Missouri,Lewis,67151.1328125,Dollars/store,29111,1104
Missouri,Lincoln,143038.734375,Dollars/store,29113,1106
Missouri,Linn,58594.1484375,Dollars/store,29115,1109
Missouri,Livingston,94556.65625,Dollars/store,29117,1112
Missouri,McDonald,65329.328125,Dollars/store,29119,1113
Missouri,Macon,64375.578125,Dollars/store,29121,1116
Missouri,Madison,73374.53125,Dollars/store,29123,1117
Missouri,Maries,14268.6904296875,Dollars/store,29125,1120
Missouri,Marion,114710.484375,Dollars/store,29127,1122
Missouri,Mercer,28389.08984375,Dollars/store,29129,1125
Missouri,Miller,78197.28125,Dollars/store,29131,1128
Missouri,Mississippi,66174.9921875,Dollars/store,29133,1131
Missouri,Moniteau,49936.92578125,Dollars/store,29135,1135
Missouri,Monroe,45408.82421875,Dollars/store,29137,1139
Missouri,Montgomery,45499.859375,Dollars/store,29139,1142
Missouri,Morgan,79853.3984375,Dollars/store,29141,1146
Missouri,New Madrid,141438.96875,Dollars/store,29143,1149
Missouri,Newton,173675.84375,Dollars/store,29145,1152
Missouri,Nodaway,112565.453125,Dollars/store,29147,1156
Missouri,Oregon,78098.90625,Dollars/store,29149,1158
Missouri,Osage,31052.76953125,Dollars/store,29151,1164
Missouri,Ozark,46713.14453125,Dollars/store,29153,1168
Missouri,Pemiscot,131794.28125,Dollars/store,29155,1170
Missouri,Perry,103296.2421875,Dollars/store,29157,1172
Missouri,Pettis,193123.484375,Dollars/store,29159,1174
Missouri,Phelps,160586.359375,Dollars/store,29161,1176
Missouri,Pike,99168.375,Dollars/store,29163,1179
Missouri,Platte,105816.1328125,Dollars/store,29165,1181
Missouri,Polk,252068.796875,Dollars/store,29167,1183
Missouri,Pulaski,151946.0625,Dollars/store,29169,1185
Missouri,Putnam,35829.2734375,Dollars/store,29171,1188
Missouri,Ralls,12436.6904296875,Dollars/store,29173,1191
Missouri,Randolph,166359.453125,Dollars/store,29175,1194
Missouri,Ray,280873.53125,Dollars/store,29177,1197
Missouri,Reynolds,78553.9765625,Dollars/store,29179,1200
Missouri,Ripley,151751.5625,Dollars/store,29181,1203
Missouri,St. Charles,66247.75,Dollars/store,29183,1205
Missouri,St. Clair,41318.46484375,Dollars/store,29185,1208
Missouri,Ste. Genevieve,118532.2265625,Dollars/store,29186,1209
Missouri,St. Francois,124536.6640625,Dollars/store,29187,1212
Missouri,St. Louis County,123159.4609375,Dollars/store,29189,1216
Missouri,Saline,94368.71875,Dollars/store,29195,1218
Missouri,Schuyler,0,Dollars/store,29197,1221
Missouri,Scotland,80892.90625,Dollars/store,29199,1224
Missouri,Scott,58173.640625,Dollars/store,29201,1227
Missouri,Shannon,41920.93359375,Dollars/store,29203,1229
Missouri,Shelby,41260.11328125,Dollars/store,29205,1232
Missouri,Stoddard,67660.234375,Dollars/store,29207,1236
Missouri,Stone,79295.375,Dollars/store,29209,1237
Missouri,Sullivan,58536.87890625,Dollars/store,29211,1240
Missouri,Taney,136681.625,Dollars/store,29213,1242
Missouri,Texas,85098.3515625,Dollars/store,29215,1245
Missouri,Vernon,206119.515625,Dollars/store,29217,1248
Missouri,Warren,117784.3125,Dollars/store,29219,1251
Missouri,Washington,171940.8125,Dollars/store,29221,1253
Missouri,Wayne,207769.828125,Dollars/store,29223,1256
Missouri,Webster,127892.7109375,Dollars/store,29225,1258
Missouri,Worth,9586.4404296875,Dollars/store,29227,1261
Missouri,Wright,90283.71875,Dollars/store,29229,1263
Missouri,St. Louis City,241423.921875,Dollars/store,29510,1266
Montana,Beaverhead,38829.18359375,Dollars/store,30001,1269
Montana,Big Horn,97587.4453125,Dollars/store,30003,1274
Montana,Blaine,52110.359375,Dollars/store,30005,1124
Montana,Broadwater,32569.109375,Dollars/store,30007,1132
Montana,Carbon,6241.25,Dollars/store,30009,1137
Montana,Carter,0,Dollars/store,30011,1141
Montana,Cascade,102569.3828125,Dollars/store,30013,1144
Montana,Chouteau,45336.27734375,Dollars/store,30015,1150
Montana,Custer,61541.6484375,Dollars/store,30017,1153
Montana,Daniels,5949.06982421875,Dollars/store,30019,1157
Montana,Dawson,56494.86328125,Dollars/store,30021,1160
Montana,Deer Lodge,47969.63671875,Dollars/store,30023,1163
Montana,Fallon,0,Dollars/store,30025,1165
Montana,Fergus,145624.703125,Dollars/store,30027,1169
Montana,Flathead,65701.75,Dollars/store,30029,1173
Montana,Gallatin,51334.3984375,Dollars/store,30031,1177
Montana,Garfield,8029.10009765625,Dollars/store,30033,1182
Montana,Glacier,184452.6875,Dollars/store,30035,1186
Montana,Golden Valley,0,Dollars/store,30037,1189
Montana,Granite,1896.0699462890625,Dollars/store,30039,1192
Montana,Hill,136795.15625,Dollars/store,30041,1195
Montana,Jefferson,14107.1201171875,Dollars/store,30043,1199
Montana,Judith Basin,4825.16015625,Dollars/store,30045,1202
Montana,Lake,69311.515625,Dollars/store,30047,1207
Montana,Lewis and Clark,63090.42578125,Dollars/store,30049,1211
Montana,Liberty,15331.08984375,Dollars/store,30051,1214
Montana,Lincoln,47082.59765625,Dollars/store,30053,1219
Montana,McCone,2066.360107421875,Dollars/store,30055,1223
Montana,Madison,6773.18310546875,Dollars/store,30057,1226
Montana,Meagher,7913.91015625,Dollars/store,30059,1231
Montana,Mineral,36215.421875,Dollars/store,30061,1234
Montana,Missoula,94106.75,Dollars/store,30063,1239
Montana,Musselshell,25953.05078125,Dollars/store,30065,1241
Montana,Park,48085.19140625,Dollars/store,30067,1244
Montana,Petroleum,1237.27001953125,Dollars/store,30069,1247
Montana,Phillips,30751.984375,Dollars/store,30071,1250
Montana,Pondera,32594.720703125,Dollars/store,30073,1254
Montana,Powder River,2782.159912109375,Dollars/store,30075,1259
Montana,Powell,29572.134765625,Dollars/store,30077,1262
Montana,Prairie,2590.989990234375,Dollars/store,30079,1264
Montana,Ravalli,39886.53125,Dollars/store,30081,1268
Montana,Richland,36034.77734375,Dollars/store,30083,1271
Montana,Roosevelt,124648.890625,Dollars/store,30085,1275
Montana,Rosebud,77813.796875,Dollars/store,30087,1277
Montana,Sanders,24861.9140625,Dollars/store,30089,1278
Montana,Sheridan,41860.609375,Dollars/store,30091,1281
Montana,Silver Bow,100435.921875,Dollars/store,30093,1284
Montana,Stillwater,13032.6201171875,Dollars/store,30095,1286
Montana,Sweet Grass,15565.66015625,Dollars/store,30097,1288
Montana,Teton,23306.2109375,Dollars/store,30099,1290
Montana,Toole,66427.4296875,Dollars/store,30101,1292
Montana,Treasure,0,Dollars/store,30103,1293
Montana,Valley,29379.380859375,Dollars/store,30105,1296
Montana,Wheatland,17577.189453125,Dollars/store,30107,1298
Montana,Wibaux,763.4199829101562,Dollars/store,30109,1300
Montana,Yellowstone,147719.421875,Dollars/store,30111,1302
Nebraska,Adams,113246.359375,Dollars/store,31001,1303
Nebraska,Antelope,12860.703125,Dollars/store,31003,1305
Nebraska,Arthur,0,Dollars/store,31005,1307
Nebraska,Banner,0,Dollars/store,31007,1308
Nebraska,Blaine,0,Dollars/store,31009,1309
Nebraska,Boone,8944.912109375,Dollars/store,31011,1310
Nebraska,Box Butte,92945.984375,Dollars/store,31013,1315
Nebraska,Boyd,3873.06494140625,Dollars/store,31015,1317
Nebraska,Brown,12115.6630859375,Dollars/store,31017,1319
Nebraska,Buffalo,58072.7734375,Dollars/store,31019,1321
Nebraska,Burt,4507.1376953125,Dollars/store,31021,1323
Nebraska,Butler,11152.6103515625,Dollars/store,31023,1325
Nebraska,Cass,18289.36328125,Dollars/store,31025,1326
Nebraska,Cedar,6669.66015625,Dollars/store,31027,1329
Nebraska,Chase,11529.95703125,Dollars/store,31029,1330
Nebraska,Cherry,15029.3798828125,Dollars/store,31031,1333
Nebraska,Cheyenne,28468.853515625,Dollars/store,31033,1334
Nebraska,Clay,5035.072265625,Dollars/store,31035,1336
Nebraska,Colfax,150746.546875,Dollars/store,31037,1338
Nebraska,Cuming,26944.341796875,Dollars/store,31039,1340
Nebraska,Custer,20860.1640625,Dollars/store,31041,1342
Nebraska,Dakota,205272.890625,Dollars/store,31043,1344
Nebraska,Dawes,39366.6640625,Dollars/store,31045,1347
Nebraska,Dawson,182227.34375,Dollars/store,31047,1349
Nebraska,Deuel,3551.18505859375,Dollars/store,31049,1351
Nebraska,Dixon,0,Dollars/store,31051,1353
Nebraska,Dodge,113888.703125,Dollars/store,31053,1354
Nebraska,Douglas,106173.625,Dollars/store,31055,1358
Nebraska,Dundy,8647.51953125,Dollars/store,31057,1360
Nebraska,Fillmore,22057.23046875,Dollars/store,31059,1363
Nebraska,Franklin,10961.01953125,Dollars/store,31061,1369
Nebraska,Frontier,12532.6396484375,Dollars/store,31063,1371
Nebraska,Furnas,9432.66015625,Dollars/store,31065,1374
Nebraska,Gage,55616.80078125,Dollars/store,31067,1378
Nebraska,Garden,9806.1298828125,Dollars/store,31069,1381
Nebraska,Garfield,10482.150390625,Dollars/store,31071,1391
Nebraska,Gosper,1588.030029296875,Dollars/store,31073,1393
Nebraska,Grant,0,Dollars/store,31075,1395
Nebraska,Greeley,5615.22509765625,Dollars/store,31077,1397
Nebraska,Hall,208918.5,Dollars/store,31079,1402
Nebraska,Hamilton,30541.359375,Dollars/store,31081,1405
Nebraska,Harlan,8562.4697265625,Dollars/store,31083,1409
Nebraska,Hayes,0,Dollars/store,31085,1411
Nebraska,Hitchcock,0,Dollars/store,31087,1414
Nebraska,Holt,16805.607421875,Dollars/store,31089,1416
Nebraska,Hooker,4476.68994140625,Dollars/store,31091,1418
Nebraska,Howard,31426.2890625,Dollars/store,31093,1311
Nebraska,Jefferson,41945.203125,Dollars/store,31095,1312
Nebraska,Johnson,36432.98046875,Dollars/store,31097,1313
Nebraska,Kearney,28922.140625,Dollars/store,31099,1314
Nebraska,Keith,29136.517578125,Dollars/store,31101,1316
Nebraska,Keya Paha,997.0399780273438,Dollars/store,31103,1318
Nebraska,Kimball,30383.849609375,Dollars/store,31105,1320
Nebraska,Knox,9417.083984375,Dollars/store,31107,1322
Nebraska,Lancaster,111522.4375,Dollars/store,31109,1324
Nebraska,Lincoln,58863.73046875,Dollars/store,31111,1327
Nebraska,Logan,0,Dollars/store,31113,1328
Nebraska,Loup,0,Dollars/store,31115,1331
Nebraska,McPherson,0,Dollars/store,31117,1332
Nebraska,Madison,100510.4453125,Dollars/store,31119,1335
Nebraska,Merrick,25265.505859375,Dollars/store,31121,1337
Nebraska,Morrill,16756.900390625,Dollars/store,31123,1339
Nebraska,Nance,5483.56005859375,Dollars/store,31125,1341
Nebraska,Nemaha,16891.0703125,Dollars/store,31127,1343
Nebraska,Nuckolls,24907.869140625,Dollars/store,31129,1345
Nebraska,Otoe,84544.2421875,Dollars/store,31131,1348
Nebraska,Pawnee,20975.130859375,Dollars/store,31133,1350
Nebraska,Perkins,10679.990234375,Dollars/store,31135,1352
Nebraska,Phelps,30185.86328125,Dollars/store,31137,1355
Nebraska,Pierce,7249.58349609375,Dollars/store,31139,1356
Nebraska,Platte,112377.5625,Dollars/store,31141,1359
Nebraska,Polk,9280.0830078125,Dollars/store,31143,1362
Nebraska,Red Willow,44475.33203125,Dollars/store,31145,1364
Nebraska,Richardson,38932.75,Dollars/store,31147,1365
Nebraska,Rock,5767.009765625,Dollars/store,31149,1366
Nebraska,Saline,92254.375,Dollars/store,31151,1367
Nebraska,Sarpy,98049.125,Dollars/store,31153,1368
Nebraska,Saunders,17467.22265625,Dollars/store,31155,1370
Nebraska,Scotts Bluff,101894.78125,Dollars/store,31157,1373
Nebraska,Seward,21259.609375,Dollars/store,31159,1375
Nebraska,Sheridan,13602.275390625,Dollars/store,31161,1376
Nebraska,Sherman,14469.8095703125,Dollars/store,31163,1377
Nebraska,Sioux,0,Dollars/store,31165,1380
Nebraska,Stanton,2620.02001953125,Dollars/store,31167,1382
Nebraska,Thayer,13912.955078125,Dollars/store,31169,1383
Nebraska,Thomas,5245.77978515625,Dollars/store,31171,1384
Nebraska,Thurston,56906.76953125,Dollars/store,31173,1385
Nebraska,Valley,24315.0390625,Dollars/store,31175,1386
Nebraska,Washington,27450.623046875,Dollars/store,31177,1387
Nebraska,Wayne,60580.09375,Dollars/store,31179,1388
Nebraska,Webster,16224.740234375,Dollars/store,31181,1389
Nebraska,Wheeler,0,Dollars/store,31183,1390
Nebraska,York,44128.4765625,Dollars/store,31185,1392
Nevada,Churchill,131206.296875,Dollars/store,32001,1396
Nevada,Clark,250910.609375,Dollars/store,32003,1399
Nevada,Douglas,26280.681640625,Dollars/store,32005,1400
Nevada,Elko,17767.591796875,Dollars/store,32007,1401
Nevada,Esmeralda,0,Dollars/store,32009,1404
Nevada,Eureka,0,Dollars/store,32011,1406
Nevada,Humboldt,73707.1328125,Dollars/store,32013,1407
Nevada,Lander,36253.3046875,Dollars/store,32015,1408
Nevada,Lincoln,20130.060546875,Dollars/store,32017,1410
Nevada,Lyon,143103.015625,Dollars/store,32019,1412
Nevada,Mineral,35411.44921875,Dollars/store,32021,1415
Nevada,Nye,78280.609375,Dollars/store,32023,1417
Nevada,Pershing,59004.25,Dollars/store,32027,1419
Nevada,Storey,0,Dollars/store,32029,1420
Nevada,Washoe,94091.40625,Dollars/store,32031,1423
Nevada,White Pine,103803.0078125,Dollars/store,32033,1425
Nevada,Carson City,12857.2802734375,Dollars/store,32510,1428
New Hampshire,Belknap,55739.87109375,Dollars/store,33001,1432
New Hampshire,Carroll,27753.73828125,Dollars/store,33003,1435
New Hampshire,Cheshire,49709.421875,Dollars/store,33005,1437
New Hampshire,Coos,11876.8076171875,Dollars/store,33007,1440
New Hampshire,Grafton,38256.578125,Dollars/store,33009,1442
New Hampshire,Hillsborough,62754.140625,Dollars/store,33011,1443
New Hampshire,Merrimack,51769.58984375,Dollars/store,33013,1444
New Hampshire,Rockingham,28553.498046875,Dollars/store,33015,1448
New Hampshire,Strafford,52030.53125,Dollars/store,33017,1453
New Hampshire,Sullivan,48830.59765625,Dollars/store,33019,1454
New Jersey,Atlantic,143744.78125,Dollars/store,34001,1461
New Jersey,Bergen,94120.9140625,Dollars/store,34003,1465
New Jersey,Burlington,99057.0078125,Dollars/store,34005,1470
New Jersey,Camden,116871.8359375,Dollars/store,34007,1472
New Jersey,Cape May,64511.76953125,Dollars/store,34009,1477
New Jersey,Cumberland,123501.828125,Dollars/store,34011,1482
New Jersey,Essex,137537.765625,Dollars/store,34013,1483
New Jersey,Gloucester,114079.515625,Dollars/store,34015,1484
New Jersey,Hudson,181697.5625,Dollars/store,34017,1487
New Jersey,Hunterdon,27935.19921875,Dollars/store,34019,1488
New Jersey,Mercer,106595.8984375,Dollars/store,34021,1493
New Jersey,Middlesex,129412.75,Dollars/store,34023,1497
New Jersey,Monmouth,100607.7421875,Dollars/store,34025,1504
New Jersey,Morris,64232.08984375,Dollars/store,34027,1511
New Jersey,Ocean,242827.078125,Dollars/store,34029,1546
New Jersey,Passaic,143710.328125,Dollars/store,34031,1551
New Jersey,Salem,81998.9296875,Dollars/store,34033,1553
New Jersey,Somerset,118495.1796875,Dollars/store,34035,1558
New Jersey,Sussex,50059.859375,Dollars/store,34037,1561
New Jersey,Union,160615.65625,Dollars/store,34039,1566
New Jersey,Warren,68385.2109375,Dollars/store,34041,1570
New Mexico,Bernalillo,157187.203125,Dollars/store,35001,1574
New Mexico,Catron,0,Dollars/store,35003,1576
New Mexico,Chaves,224132.015625,Dollars/store,35005,1578
New Mexico,Cibola,80463.875,Dollars/store,35006,1580
New Mexico,Colfax,48144.2578125,Dollars/store,35007,1582
New Mexico,Curry,154745.28125,Dollars/store,35009,1586
New Mexico,De Baca,20302.740234375,Dollars/store,35011,1589
New Mexico,Doña Ana,193084.03125,Dollars/store,35013,1590
New Mexico,Eddy,138194.5,Dollars/store,35015,1592
New Mexico,Grant,86548.6796875,Dollars/store,35017,1594
New Mexico,Guadalupe,75394.7109375,Dollars/store,35019,1595
New Mexico,Harding,0,Dollars/store,35021,1597
New Mexico,Hidalgo,32756.205078125,Dollars/store,35023,1600
New Mexico,Lea,226634.125,Dollars/store,35025,1604
New Mexico,Lincoln,57663.3125,Dollars/store,35027,1613
New Mexico,Los Alamos,37675.109375,Dollars/store,35028,1618
New Mexico,Luna,253949.03125,Dollars/store,35029,1622
New Mexico,McKinley,76600.3125,Dollars/store,35031,1626
New Mexico,Mora,0,Dollars/store,35033,1629
New Mexico,Otero,142233.265625,Dollars/store,35035,1633
New Mexico,Quay,65704.7734375,Dollars/store,35037,1637
New Mexico,Rio Arriba,148886.453125,Dollars/store,35039,1639
New Mexico,Roosevelt,227424.734375,Dollars/store,35041,1642
New Mexico,Sandoval,106922.9453125,Dollars/store,35043,1646
New Mexico,San Juan,52283.53125,Dollars/store,35045,1650
New Mexico,San Miguel,162527.625,Dollars/store,35047,1652
New Mexico,Santa Fe,115742.8671875,Dollars/store,35049,1654
New Mexico,Sierra,37741.671875,Dollars/store,35051,1657
New Mexico,Socorro,75043.71875,Dollars/store,35053,1659
New Mexico,Taos,80325.0625,Dollars/store,35055,1662
New Mexico,Torrance,28964.83984375,Dollars/store,35057,1664
New Mexico,Union,28835.640625,Dollars/store,35059,1667
New Mexico,Valencia,153506.359375,Dollars/store,35061,1670
New York,Albany,95401.5,Dollars/store,36001,1673
New York,Allegany,67663.5625,Dollars/store,36003,1674
New York,Bronx,93160.3359375,Dollars/store,36005,1681
New York,Broome,155795.4375,Dollars/store,36007,1683
New York,Cattaraugus,86998.1484375,Dollars/store,36009,1687
New York,Cayuga,76073.8046875,Dollars/store,36011,1689
New York,Chautauqua,106377.5625,Dollars/store,36013,1694
New York,Chemung,121258.3671875,Dollars/store,36015,1696
New York,Chenango,95970.3671875,Dollars/store,36017,1699
New York,Clinton,82493.7421875,Dollars/store,36019,1702
New York,Columbia,68191.46875,Dollars/store,36021,1704
New York,Cortland,103545.359375,Dollars/store,36023,1706
New York,Delaware,57514.6796875,Dollars/store,36025,1707
New York,Dutchess,88235.4296875,Dollars/store,36027,1711
New York,Erie,125152.046875,Dollars/store,36029,1723
New York,Essex,51835.32421875,Dollars/store,36031,1728
New York,Franklin,83740.2109375,Dollars/store,36033,1731
New York,Fulton,104475.84375,Dollars/store,36035,1734
New York,Genesee,152036.703125,Dollars/store,36037,1736
New York,Greene,59896.80859375,Dollars/store,36039,1739
New York,Hamilton,4496.9599609375,Dollars/store,36041,1742
New York,Herkimer,138888.953125,Dollars/store,36043,1745
New York,Jefferson,123712.9140625,Dollars/store,36045,1782
New York,Kings,116340.5234375,Dollars/store,36047,1788
New York,Lewis,84410.46875,Dollars/store,36049,1790
New York,Livingston,71934.671875,Dollars/store,36051,1791
New York,Madison,108223.6171875,Dollars/store,36053,1796
New York,Monroe,133465.484375,Dollars/store,36055,1804
New York,Montgomery,104628.921875,Dollars/store,36057,1807
New York,Nassau,110855.78125,Dollars/store,36059,1839
New York,New York,90319.3125,Dollars/store,36061,1847
New York,Niagara,98410.9765625,Dollars/store,36063,1850
New York,Oneida,123780.015625,Dollars/store,36065,1852
New York,Onondaga,100063.34375,Dollars/store,36067,1853
New York,Ontario,66566.25,Dollars/store,36069,1856
New York,Orange,127201.90625,Dollars/store,36071,1859
New York,Orleans,103564.6171875,Dollars/store,36073,1862
New York,Oswego,87639.375,Dollars/store,36075,1864
New York,Otsego,74485.453125,Dollars/store,36077,1868
New York,Putnam,56827.92578125,Dollars/store,36079,1870
New York,Queens,115427.609375,Dollars/store,36081,1872
New York,Rensselaer,108905.7734375,Dollars/store,36083,1874
New York,Richmond,70229.4453125,Dollars/store,36085,1876
New York,Rockland,228262.5,Dollars/store,36087,1879
New York,St. Lawrence,92134.9609375,Dollars/store,36089,1883
New York,Saratoga,69012.71875,Dollars/store,36091,1885
New York,Schenectady,123283.3203125,Dollars/store,36093,1887
New York,Schoharie,72980.6875,Dollars/store,36095,1888
New York,Schuyler,112800.7578125,Dollars/store,36097,1889
New York,Seneca,81255.0234375,Dollars/store,36099,1890
New York,Steuben,93961.5078125,Dollars/store,36101,1891
New York,Suffolk,116575.9453125,Dollars/store,36103,1924
New York,Sullivan,138394.515625,Dollars/store,36105,1928
New York,Tioga,53367.734375,Dollars/store,36107,1930
New York,Tompkins,77140.3359375,Dollars/store,36109,1933
New York,Ulster,80207.0703125,Dollars/store,36111,1935
New York,Warren,82170.9140625,Dollars/store,36113,1938
New York,Washington,75069.9609375,Dollars/store,36115,1942
New York,Wayne,96903.296875,Dollars/store,36117,1952
New York,Westchester,88628.3515625,Dollars/store,36119,1960
New York,Wyoming,86056.390625,Dollars/store,36121,1962
New York,Yates,66960.5703125,Dollars/store,36123,1965
North Carolina,Alamance,96177.7109375,Dollars/store,37001,1967
North Carolina,Alexander,100386.75,Dollars/store,37003,1968
North Carolina,Alleghany,57866.66796875,Dollars/store,37005,1970
North Carolina,Anson,62898.4453125,Dollars/store,37007,1972
North Carolina,Ashe,50936.85546875,Dollars/store,37009,1975
North Carolina,Avery,38505.5390625,Dollars/store,37011,1977
North Carolina,Beaufort,119547.890625,Dollars/store,37013,1981
North Carolina,Bertie,92264.3359375,Dollars/store,37015,1983
North Carolina,Bladen,89156.8359375,Dollars/store,37017,1986
North Carolina,Brunswick,65461.07421875,Dollars/store,37019,1995
North Carolina,Buncombe,71780.3203125,Dollars/store,37021,1422
North Carolina,Burke,77253.1484375,Dollars/store,37023,1424
North Carolina,Cabarrus,71111.1328125,Dollars/store,37025,1426
North Carolina,Caldwell,90699.796875,Dollars/store,37027,1429
North Carolina,Camden,14736.0,Dollars/store,37029,1433
North Carolina,Carteret,61898.71484375,Dollars/store,37031,1447
North Carolina,Caswell,47228.0,Dollars/store,37033,1449
North Carolina,Catawba,77353.6796875,Dollars/store,37035,1450
North Carolina,Chatham,73381.5,Dollars/store,37037,1451
North Carolina,Cherokee,81987.0,Dollars/store,37039,1452
North Carolina,Chowan,55542.0,Dollars/store,37041,1455
North Carolina,Clay,76430.5,Dollars/store,37043,1457
North Carolina,Cleveland,81665.6796875,Dollars/store,37045,1458
North Carolina,Columbus,71652.5234375,Dollars/store,37047,1459
North Carolina,Craven,123187.8359375,Dollars/store,37049,1462
North Carolina,Cumberland,151605.984375,Dollars/store,37051,1464
North Carolina,Currituck,72043.3359375,Dollars/store,37053,1481
North Carolina,Dare,42060.75,Dollars/store,37055,1485
North Carolina,Davidson,90867.234375,Dollars/store,37057,1489
North Carolina,Davie,91647.4296875,Dollars/store,37059,1490
North Carolina,Duplin,119064.5,Dollars/store,37061,1492
North Carolina,Durham,107258.8203125,Dollars/store,37063,1494
North Carolina,Edgecombe,89556.0,Dollars/store,37065,1495
North Carolina,Forsyth,73276.2890625,Dollars/store,37067,1496
North Carolina,Franklin,91860.8984375,Dollars/store,37069,1498
North Carolina,Gaston,90794.2265625,Dollars/store,37071,1499
North Carolina,Gates,47001.0,Dollars/store,37073,1500
North Carolina,Graham,92421.0,Dollars/store,37075,1502
North Carolina,Granville,46197.4375,Dollars/store,37077,1503
