State,County,Grocery stores per 1000 pop (% change) 2011-16 (PCH_GROCPTH_11_16),Units,FIPS,FID
Nebraska,Boyd,-30.033670034,% change,31015,1317
Nebraska,Brown,3.820375335,% change,31017,1319
Nebraska,Buffalo,35.512072068,% change,31019,1321
Nebraska,Burt,3.558881931,% change,31021,1323
Nebraska,Butler,3.110555903,% change,31023,1325
Nebraska,Cass,18.316792998,% change,31025,1326
Nebraska,Cedar,1.803374055,% change,31027,1329
Nebraska,Chase,34.412409374,% change,31029,1330
Nebraska,Cherry,-34.465603019,% change,31031,1333
Nebraska,Cheyenne,-0.774885754,% change,31033,1334
Nebraska,Clay,-30.026562585,% change,31035,1336
Nebraska,Colfax,24.050098508,% change,31037,1338
Nebraska,Cuming,35.110913602,% change,31039,1340
Nebraska,Custer,0.636707576,% change,31041,1342
Nebraska,Dakota,22.482231263,% change,31043,1344
Nebraska,Dawes,3.242818671,% change,31045,1347
Nebraska,Dawson,1.763002141,% change,31047,1349
Nebraska,Deuel,109.850107066,% change,31049,1351
Nebraska,Dixon,-47.815111421,% change,31051,1353
Nebraska,Dodge,15.41710129,% change,31053,1354
Nebraska,Douglas,-3.534923379,% change,31055,1358
Nebraska,Dundy,0.0,% change,31057,1360
Nebraska,Fillmore,-22.526595745,% change,31059,1363
Nebraska,Franklin,6.374501992,% change,31061,1369
Nebraska,Frontier,2.41509434,% change,31063,1371
Nebraska,Furnas,3.060155104,% change,31065,1374
Nebraska,Gage,102.748854644,% change,31067,1378
Nebraska,Garden,7.901622187,% change,31069,1381
Nebraska,Garfield,-49.750124938,% change,31071,1391
Nebraska,Gosper,-1.581809194,% change,31073,1393
Nebraska,Grant,-4.518072289,% change,31075,1395
Nebraska,Greeley,5.405405405,% change,31077,1397
Nebraska,Hall,6.45847554,% change,31079,1402
Nebraska,Hamilton,-50.512540894,% change,31081,1405
Nebraska,Harlan,-0.606585789,% change,31083,1409
Nebraska,Hayes,-46.57687991,% change,31085,1411
Nebraska,Hitchcock,0.597749648,% change,31087,1414
Nebraska,Holt,-23.483146067,% change,31089,1416
Nebraska,Hooker,7.525325615,% change,31091,1418
Nebraska,Howard,-34.621176715,% change,31093,1311
Nebraska,Jefferson,5.18250209,% change,31095,1312
Nebraska,Johnson,-49.923195084,% change,31097,1313
Nebraska,Kearney,-33.56675293,% change,31099,1314
Nebraska,Keith,1.640759931,% change,31101,1316
Nebraska,Keya Paha,3.144654088,% change,31103,1318
Nebraska,Kimball,3.338762215,% change,31105,1320
Nebraska,Knox,-24.355958123,% change,31107,1322
Nebraska,Lancaster,-6.602844005,% change,31109,1324
Nebraska,Lincoln,30.604708479,% change,31111,1327
Nebraska,Logan,-100.0,% change,31113,1328
Nebraska,Loup,0.0,% change,31115,1331
Nebraska,McPherson,0.0,% change,31117,1332
Nebraska,Madison,12.75440103,% change,31119,1335
Nebraska,Merrick,-75.299401198,% change,31121,1337
Nebraska,Morrill,1.90106296,% change,31123,1339
Nebraska,Nance,56.457925636,% change,31125,1341
Nebraska,Nemaha,3.667096405,% change,31127,1343
Nebraska,Nuckolls,-47.902999063,% change,31129,1345
Nebraska,Otoe,-1.495245245,% change,31131,1348
Nebraska,Pawnee,-48.524529694,% change,31133,1350
Nebraska,Perkins,102.821748107,% change,31135,1352
Nebraska,Phelps,-0.446428571,% change,31137,1355
Nebraska,Pierce,-19.597540525,% change,31139,1356
Nebraska,Platte,-38.304346506,% change,31141,1359
Nebraska,Polk,2.652825836,% change,31143,1362
Nebraska,Red Willow,2.457572104,% change,31145,1364
Nebraska,Richardson,108.577144286,% change,31147,1365
Nebraska,Rock,4.815864023,% change,31149,1366
Nebraska,Saline,-42.693249388,% change,31151,1367
Nebraska,Sarpy,5.204799798,% change,31153,1368
Nebraska,Saunders,-0.728744939,% change,31155,1370
Nebraska,Scotts Bluff,-27.780014148,% change,31157,1373
Nebraska,Seward,-2.235879426,% change,31159,1375
Nebraska,Sheridan,2.309601069,% change,31161,1376
Nebraska,Sherman,2.512396694,% change,31163,1377
Nebraska,Sioux,0.0,% change,31165,1380
Nebraska,Stanton,3.140136963,% change,31167,1382
Nebraska,Thayer,1.353206511,% change,31169,1383
Nebraska,Thomas,-3.324099723,% change,31171,1384
Nebraska,Thurston,-100.0,% change,31173,1385
Nebraska,Valley,1.124132983,% change,31175,1386
Nebraska,Washington,-1.429404901,% change,31177,1387
Nebraska,Wayne,-33.333333333,% change,31179,1388
Nebraska,Webster,109.77107761,% change,31181,1389
Nebraska,Wheeler,0.0,% change,31183,1390
Nebraska,York,33.58525301,% change,31185,1392
Nevada,Churchill,2.506662225,% change,32001,1396
Nevada,Clark,-24.26707883,% change,32003,1399
Nevada,Douglas,46.987298475,% change,32005,1400
Nevada,Elko,4.121607406,% change,32007,1401
Nevada,Esmeralda,-6.884057971,% change,32009,1404
Nevada,Eureka,1.907216495,% change,32011,1406
Nevada,Humboldt,-1.220885438,% change,32013,1407
Nevada,Lander,1.422376409,% change,32015,1408
Nevada,Lincoln,-23.652954809,% change,32017,1410
Nevada,Lyon,-22.202293109,% change,32019,1412
Nevada,Mineral,5.527752502,% change,32021,1415
Nevada,Nye,18.287671759,% change,32023,1417
Nevada,Pershing,0.136239782,% change,32027,1419
Nevada,Storey,0.0,% change,32029,1420
Nevada,Washoe,-9.379936238,% change,32031,1423
Nevada,White Pine,3.971674877,% change,32033,1425
Nevada,Carson City,0.773722897,% change,32510,1428
New Hampshire,Belknap,-44.75702809,% change,33001,1432
New Hampshire,Carroll,-11.263950716,% change,33003,1435
New Hampshire,Cheshire,-37.1326913,% change,33005,1437
New Hampshire,Coos,22.172728127,% change,33007,1440
New Hampshire,Grafton,-12.362283244,% change,33009,1442
New Hampshire,Hillsborough,-2.872722984,% change,33011,1443
New Hampshire,Merrimack,-0.964673638,% change,33013,1444
New Hampshire,Rockingham,6.234075609,% change,33015,1448
New Hampshire,Strafford,-12.329378487,% change,33017,1453
New Hampshire,Sullivan,1.07584348,% change,33019,1454
New Jersey,Atlantic,-19.629628578,% change,34001,1461
New Jersey,Bergen,-3.739554718,% change,34003,1465
New Jersey,Burlington,-7.56005014,% change,34005,1470
New Jersey,Camden,-12.082151227,% change,34007,1472
New Jersey,Cape May,26.311845948,% change,34009,1477
New Jersey,Cumberland,-22.821201704,% change,34011,1482
New Jersey,Essex,-2.586027018,% change,34013,1483
New Jersey,Gloucester,-11.750421947,% change,34015,1484
New Jersey,Hudson,6.453779141,% change,34017,1487
New Jersey,Hunterdon,-2.786894541,% change,34019,1488
New Jersey,Mercer,13.996151477,% change,34021,1493
New Jersey,Middlesex,-4.024497861,% change,34023,1497
New Jersey,Monmouth,11.786361877,% change,34025,1504
New Jersey,Morris,-1.63974665,% change,34027,1511
New Jersey,Ocean,3.310800397,% change,34029,1546
New Jersey,Passaic,2.030358991,% change,34031,1551
New Jersey,Salem,19.216658448,% change,34033,1553
New Jersey,Somerset,9.883760052,% change,34035,1558
New Jersey,Sussex,0.412091774,% change,34037,1561
New Jersey,Union,-11.617135285,% change,34039,1566
New Jersey,Warren,-16.177898696,% change,34041,1570
New Mexico,Bernalillo,8.842500642,% change,35001,1574
New Mexico,Catron,-29.822574556,% change,35003,1576
New Mexico,Chaves,-13.897599853,% change,35005,1578
New Mexico,Cibola,1.755815676,% change,35006,1580
New Mexico,Colfax,-16.748899038,% change,35007,1582
New Mexico,Curry,65.145112422,% change,35009,1586
New Mexico,De Baca,116.838674633,% change,35011,1589
New Mexico,Doña Ana,-22.590975164,% change,35013,1590
New Mexico,Eddy,-21.625533742,% change,35015,1592
New Mexico,Grant,4.548211037,% change,35017,1594
New Mexico,Guadalupe,-100.0,% change,35019,1595
New Mexico,Harding,3.612716763,% change,35021,1597
New Mexico,Hidalgo,11.801385681,% change,35023,1600
New Mexico,Lea,19.625728602,% change,35025,1604
New Mexico,Lincoln,5.732352027,% change,35027,1613
New Mexico,Los Alamos,50.206588806,% change,35028,1618
New Mexico,Luna,-48.351037549,% change,35029,1622
New Mexico,McKinley,-8.527350826,% change,35031,1626
New Mexico,Mora,5.124257752,% change,35033,1629
New Mexico,Otero,50.570692194,% change,35035,1633
New Mexico,Quay,7.910750507,% change,35037,1637
New Mexico,Rio Arriba,-48.624802084,% change,35039,1639
New Mexico,Roosevelt,6.985640918,% change,35041,1642
New Mexico,Sandoval,-11.657830987,% change,35043,1646
New Mexico,San Juan,-8.677879348,% change,35045,1650
New Mexico,San Miguel,-21.308484762,% change,35047,1652
New Mexico,Santa Fe,19.681111027,% change,35049,1654
New Mexico,Sierra,7.975570325,% change,35051,1657
New Mexico,Socorro,-65.001871663,% change,35053,1659
New Mexico,Taos,83.400290146,% change,35055,1662
New Mexico,Torrance,-57.453649682,% change,35057,1664
New Mexico,Union,6.116060679,% change,35059,1667
New Mexico,Valencia,-9.636269355,% change,35061,1670
New York,Albany,10.681290712,% change,36001,1673
New York,Allegany,20.859336305,% change,36003,1674
New York,Bronx,10.846570013,% change,36005,1681
New York,Broome,22.844941744,% change,36007,1683
New York,Cattaraugus,-11.339582474,% change,36009,1687
New York,Cayuga,-19.476335617,% change,36011,1689
New York,Chautauqua,7.104611196,% change,36013,1694
New York,Chemung,19.331348568,% change,36015,1696
New York,Chenango,-30.765887879,% change,36017,1699
New York,Clinton,-3.870367136,% change,36019,1702
New York,Columbia,7.899481535,% change,36021,1704
New York,Cortland,-9.873211082,% change,36023,1706
New York,Delaware,-3.31112146,% change,36025,1707
New York,Dutchess,16.598967771,% change,36027,1711
New York,Erie,25.528471926,% change,36029,1723
New York,Essex,-6.536814757,% change,36031,1728
New York,Franklin,9.212473194,% change,36033,1731
New York,Fulton,33.452398689,% change,36035,1734
New York,Genesee,61.843931218,% change,36037,1736
New York,Greene,-4.522236119,% change,36039,1739
New York,Hamilton,-15.409548839,% change,36041,1742
New York,Herkimer,-14.127146721,% change,36043,1745
New York,Jefferson,40.437011325,% change,36045,1782
New York,Kings,13.222925423,% change,36047,1788
New York,Lewis,1.358552878,% change,36049,1790
New York,Livingston,9.448693187,% change,36051,1791
New York,Madison,-19.776556212,% change,36053,1796
New York,Monroe,2.721255336,% change,36055,1804
New York,Montgomery,-20.407873294,% change,36057,1807
New York,Nassau,-0.81388179,% change,36059,1839
New York,New York,-4.063347923,% change,36061,1847
New York,Niagara,8.231044439,% change,36063,1850
New York,Oneida,30.803391348,% change,36065,1852
New York,Onondaga,-2.936547837,% change,36067,1853
New York,Ontario,4.603893036,% change,36069,1856
New York,Orange,-12.053342075,% change,36071,1859
New York,Orleans,-17.390293519,% change,36073,1862
New York,Oswego,-6.339846888,% change,36075,1864
New York,Otsego,2.699567473,% change,36077,1868
New York,Putnam,-17.561001562,% change,36079,1870
New York,Queens,10.580515956,% change,36081,1872
New York,Rensselaer,2.644194001,% change,36083,1874
New York,Richmond,12.759514838,% change,36085,1876
New York,Rockland,15.348897798,% change,36087,1879
New York,St. Lawrence,13.461851236,% change,36089,1883
New York,Saratoga,-6.167558689,% change,36091,1885
New York,Schenectady,14.976253775,% change,36093,1887
New York,Schoharie,-48.122595619,% change,36095,1888
New York,Schuyler,104.456050672,% change,36097,1889
New York,Seneca,-21.021375016,% change,36099,1890
New York,Steuben,17.762470309,% change,36101,1891
New York,Suffolk,-5.577391293,% change,36103,1924
New York,Sullivan,-4.086921189,% change,36105,1928
New York,Tioga,-5.18825551,% change,36107,1930
New York,Tompkins,2.415193045,% change,36109,1933
New York,Ulster,1.65417219,% change,36111,1935
New York,Warren,10.035493421,% change,36113,1938
New York,Washington,2.041872957,% change,36115,1942
New York,Wayne,39.871561064,% change,36117,1952
New York,Westchester,1.635208987,% change,36119,1960
New York,Wyoming,-24.727929159,% change,36121,1962
New York,Yates,1.714491248,% change,36123,1965
North Carolina,Alamance,15.927951253,% change,37001,1967
North Carolina,Alexander,-25.464851087,% change,37003,1968
North Carolina,Alleghany,51.096391046,% change,37005,1970
North Carolina,Anson,-64.811497273,% change,37007,1972
North Carolina,Ashe,0.949390745,% change,37009,1975
North Carolina,Avery,-18.957714286,% change,37011,1977
North Carolina,Beaufort,-17.660100082,% change,37013,1981
North Carolina,Bertie,-52.331168126,% change,37015,1983
North Carolina,Bladen,-22.505621967,% change,37017,1986
North Carolina,Brunswick,6.633092298,% change,37019,1995
North Carolina,Buncombe,12.564652489,% change,37021,1422
North Carolina,Burke,1.900858089,% change,37023,1424
North Carolina,Cabarrus,-0.460237376,% change,37025,1426
North Carolina,Caldwell,-20.795480944,% change,37027,1429
North Carolina,Camden,-100.0,% change,37029,1433
North Carolina,Carteret,-8.60368407,% change,37031,1447
North Carolina,Caswell,3.236302876,% change,37033,1449
North Carolina,Catawba,27.903408206,% change,37035,1450
North Carolina,Chatham,-0.456027536,% change,37037,1451
North Carolina,Cherokee,-2.532008751,% change,37039,1452
North Carolina,Chowan,-47.95997191,% change,37041,1455
North Carolina,Clay,-50.596173399,% change,37043,1457
North Carolina,Cleveland,-18.770002285,% change,37045,1458
North Carolina,Columbus,36.547439425,% change,37047,1459
North Carolina,Craven,1.960002722,% change,37049,1462
North Carolina,Cumberland,-0.797810145,% change,37051,1464
North Carolina,Currituck,16.427680798,% change,37053,1481
North Carolina,Dare,-9.733718618,% change,37055,1485
North Carolina,Davidson,17.414774109,% change,37057,1489
North Carolina,Davie,23.150596812,% change,37059,1490
North Carolina,Duplin,-0.475159086,% change,37061,1492
North Carolina,Durham,-6.230668534,% change,37063,1494
North Carolina,Edgecombe,15.709192577,% change,37065,1495
North Carolina,Forsyth,13.474726736,% change,37067,1496
North Carolina,Franklin,-24.571676023,% change,37069,1498
North Carolina,Gaston,-4.588226073,% change,37071,1499
North Carolina,Gates,3.881652721,% change,37073,1500
North Carolina,Graham,-48.438231165,% change,37075,1502
North Carolina,Granville,-2.226982184,% change,37077,1503
North Carolina,Greene,69.780237104,% change,37079,1505
North Carolina,Guilford,9.612265377,% change,37081,1506
North Carolina,Halifax,-0.62894121,% change,37083,1508
North Carolina,Harnett,-4.133399757,% change,37085,1509
North Carolina,Haywood,-11.571835464,% change,37087,1512
North Carolina,Henderson,-5.577629705,% change,37089,1514
North Carolina,Hertford,2.257636122,% change,37091,1515
North Carolina,Hoke,-6.814415907,% change,37093,1517
North Carolina,Hyde,5.916727538,% change,37095,1521
North Carolina,Iredell,-9.637070832,% change,37097,1525
North Carolina,Jackson,-4.717516798,% change,37099,1528
North Carolina,Johnston,-6.976512591,% change,37101,1530
North Carolina,Jones,4.509090909,% change,37103,1536
North Carolina,Lee,13.148224921,% change,37105,1540
North Carolina,Lenoir,-14.766311874,% change,37107,1542
North Carolina,Lincoln,-3.459759482,% change,37109,1545
North Carolina,McDowell,-18.054514336,% change,37111,1554
North Carolina,Macon,23.488006063,% change,37113,1556
North Carolina,Madison,29.719137818,% change,37115,1560
North Carolina,Martin,30.941033751,% change,37117,1563
North Carolina,Mecklenburg,-3.471176283,% change,37119,1565
North Carolina,Mitchell,1.878152376,% change,37121,1568
North Carolina,Montgomery,1.020482542,% change,37123,1573
North Carolina,Moore,11.132681462,% change,37125,1584
North Carolina,Nash,21.252345292,% change,37127,1588
North Carolina,New Hanover,13.068607381,% change,37129,1602
North Carolina,Northampton,-56.514926113,% change,37131,1606
North Carolina,Onslow,-12.489848353,% change,37133,1625
North Carolina,Orange,-10.165915795,% change,37135,1630
North Carolina,Pamlico,3.547152121,% change,37137,1703
North Carolina,Pasquotank,-11.037801338,% change,37139,1714
North Carolina,Pender,24.188201436,% change,37141,1718
North Carolina,Perquimans,0.536232963,% change,37143,1724
North Carolina,Person,-16.180875527,% change,37145,1729
North Carolina,Pitt,-0.141610488,% change,37147,1733
North Carolina,Polk,-40.373145292,% change,37149,1738
North Carolina,Randolph,-5.231484419,% change,37151,1741
North Carolina,Richmond,13.903981888,% change,37153,1744
North Carolina,Robeson,19.363967182,% change,37155,1747
North Carolina,Rockingham,-11.797713118,% change,37157,1751
North Carolina,Rowan,3.502019891,% change,37159,1754
North Carolina,Rutherford,-6.148393496,% change,37161,1764
North Carolina,Sampson,-16.418098891,% change,37163,1769
North Carolina,Scotland,-9.953191489,% change,37165,1772
North Carolina,Stanly,7.078489841,% change,37167,1775
North Carolina,Stokes,2.745636399,% change,37169,1777
North Carolina,Surry,-9.94241664,% change,37171,1780
North Carolina,Swain,-25.919856206,% change,37173,1784
North Carolina,Transylvania,37.272863075,% change,37175,1786
North Carolina,Tyrrell,7.353305274,% change,37177,1794
North Carolina,Union,25.295040441,% change,37179,1798
North Carolina,Vance,24.626720089,% change,37181,1801
North Carolina,Wake,-0.612561073,% change,37183,1805
North Carolina,Warren,31.913369199,% change,37185,1809
North Carolina,Washington,-20.072947577,% change,37187,1811
North Carolina,Watauga,-4.595279025,% change,37189,1813
North Carolina,Wayne,3.835277483,% change,37191,1814
North Carolina,Wilkes,-13.901065278,% change,37193,1817
North Carolina,Wilson,-5.281151376,% change,37195,1819
North Carolina,Yadkin,-28.836611356,% change,37197,1821
North Carolina,Yancey,-24.702076949,% change,37199,1823
North Dakota,Adams,-50.766609881,% change,38001,1826
North Dakota,Barnes,1.573794492,% change,38003,1828
North Dakota,Benson,-2.43760035,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,-100.0,% change,38009,1836
North Dakota,Bowman,-2.724458204,% change,38011,1838
North Dakota,Burke,-7.409070498,% change,38013,1841
North Dakota,Burleigh,38.993771587,% change,38015,1844
North Dakota,Cass,47.378186339,% change,38017,1848
North Dakota,Cavalier,3.517060367,% change,38019,1849
North Dakota,Dickey,-36.888888889,% change,38021,2004
North Dakota,Divide,-10.339053997,% change,38023,2007
North Dakota,Dunn,-57.50057169,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,5.307346327,% change,38029,2021
North Dakota,Foster,0.996978852,% change,38031,2026
North Dakota,Golden Valley,89.038151531,% change,38033,2036
North Dakota,Grand Forks,29.576746558,% change,38035,2043
North Dakota,Grant,-1.585976628,% change,38037,2051
North Dakota,Griggs,4.730327144,% change,38039,2056
North Dakota,Hettinger,-3.770681031,% change,38041,2063
North Dakota,Kidder,-33.874678576,% change,38043,2068
North Dakota,LaMoure,-33.673634743,% change,38045,2074
North Dakota,Logan,2.173913043,% change,38047,2078
North Dakota,McHenry,-31.087174349,% change,38049,2082
North Dakota,McIntosh,5.798771121,% change,38051,2090
North Dakota,McKenzie,-16.712904249,% change,38053,2097
North Dakota,McLean,40.858768753,% change,38055,2103
North Dakota,Mercer,-2.466134074,% change,38057,2107
North Dakota,Morton,-9.475747183,% change,38059,2114
North Dakota,Mountrail,18.711566618,% change,38061,2119
North Dakota,Nelson,31.937263013,% change,38063,2122
North Dakota,Oliver,0.0,% change,38065,2127
North Dakota,Pembina,-16.726603426,% change,38067,2131
North Dakota,Pierce,3.584144315,% change,38069,2136
North Dakota,Ramsey,0.069480632,% change,38071,2141
North Dakota,Ransom,-49.460264284,% change,38073,2147
North Dakota,Renville,-67.049808429,% change,38075,2150
North Dakota,Richland,-75.120883829,% change,38077,2156
North Dakota,Rolette,-3.265834867,% change,38079,2161
North Dakota,Sargent,-51.285347044,% change,38081,2164
North Dakota,Sheridan,-2.301410542,% change,38083,2169
North Dakota,Sioux,-4.960718294,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,63.0865958,% change,38089,2182
North Dakota,Steele,-48.510193413,% change,38091,2186
North Dakota,Stutsman,0.0428388,% change,38093,2199
North Dakota,Towner,0.0,% change,38095,2205
North Dakota,Traill,17.248182762,% change,38097,2217
North Dakota,Walsh,-32.357454121,% change,38099,2225
North Dakota,Ward,-26.636922156,% change,38101,2233
North Dakota,Wells,24.110399211,% change,38103,2237
North Dakota,Williams,-14.390992835,% change,38105,2244
Ohio,Adams,2.277953435,% change,39001,2248
Ohio,Allen,-10.516545076,% change,39003,2250
Ohio,Ashland,16.295374132,% change,39005,2254
Ohio,Ashtabula,-2.774240793,% change,39007,2259
Ohio,Athens,-22.897639152,% change,39009,2266
Ohio,Auglaize,-40.039303885,% change,39011,2273
Ohio,Belmont,-3.122985097,% change,39013,2278
Ohio,Brown,2.279809367,% change,39015,2282
Ohio,Butler,-11.685487567,% change,39017,2286
Ohio,Carroll,-16.572710497,% change,39019,2289
Ohio,Champaign,-7.504711258,% change,39021,2291
Ohio,Clark,-19.917785293,% change,39023,2300
Ohio,Clermont,-9.322053069,% change,39025,2306
Ohio,Clinton,-11.081397292,% change,39027,2310
Ohio,Columbiana,-2.240022448,% change,39029,2315
Ohio,Coshocton,17.561310628,% change,39031,2317
Ohio,Crawford,3.023526893,% change,39033,2323
Ohio,Cuyahoga,-8.389036338,% change,39035,2332
Ohio,Darke,27.444999613,% change,39037,2345
Ohio,Defiance,2.27433698,% change,39039,2350
Ohio,Delaware,0.816886346,% change,39041,2352
Ohio,Erie,10.835534977,% change,39043,2357
Ohio,Fairfield,3.25449794,% change,39045,2365
Ohio,Fayette,-32.886749006,% change,39047,2368
Ohio,Franklin,2.616090636,% change,39049,2375
Ohio,Fulton,40.086001181,% change,39051,2378
Ohio,Gallia,3.430457394,% change,39053,2383
Ohio,Geauga,43.588687144,% change,39055,2390
Ohio,Greene,15.572843798,% change,39057,2393
Ohio,Guernsey,11.044526902,% change,39059,2399
Ohio,Hamilton,3.049385662,% change,39061,2411
Ohio,Hancock,9.000264585,% change,39063,2427
Ohio,Hardin,-15.623905499,% change,39065,2432
Ohio,Harrison,-48.256537983,% change,39067,2440
Ohio,Henry,-17.881843852,% change,39069,2451
Ohio,Highland,-11.744935222,% change,39071,2457
Ohio,Hocking,-16.9675192,% change,39073,2461
Ohio,Holmes,11.563632571,% change,39075,2464
Ohio,Huron,-21.76086146,% change,39077,2468
Ohio,Jackson,1.825782259,% change,39079,2472
Ohio,Jefferson,-13.141613037,% change,39081,2476
Ohio,Knox,-17.591369375,% change,39083,2479
Ohio,Lake,28.496069045,% change,39085,2493
Ohio,Lawrence,-5.797477317,% change,39087,2499
Ohio,Licking,1.912721415,% change,39089,2504
Ohio,Logan,-6.768638149,% change,39091,2510
Ohio,Lorain,-3.315036834,% change,39093,2516
Ohio,Lucas,5.784931794,% change,39095,2520
Ohio,Madison,-0.558195322,% change,39097,2529
Ohio,Mahoning,-35.07868534,% change,39099,2534
Ohio,Marion,-5.926234662,% change,39101,2541
Ohio,Medina,8.392675498,% change,39103,2545
Ohio,Meigs,2.023557838,% change,39105,2549
Ohio,Mercer,28.558795663,% change,39107,2552
Ohio,Miami,20.269139635,% change,39109,2558
Ohio,Monroe,3.731290345,% change,39111,2565
Ohio,Montgomery,17.100093357,% change,39113,2573
Ohio,Morgan,52.895949058,% change,39115,2000
Ohio,Morrow,19.491903645,% change,39117,2006
Ohio,Muskingum,-21.940723672,% change,39119,2010
Ohio,Noble,-38.774492834,% change,39121,2012
Ohio,Ottawa,-35.078180247,% change,39123,2019
Ohio,Paulding,-17.736610223,% change,39125,2024
Ohio,Perry,0.577473,% change,39127,2027
Ohio,Pickaway,-13.573980725,% change,39129,2031
Ohio,Pike,35.061562253,% change,39131,2034
Ohio,Portage,17.427235074,% change,39133,2038
Ohio,Preble,27.669991485,% change,39135,2039
Ohio,Putnam,-15.787178583,% change,39137,2040
Ohio,Richland,-10.574331295,% change,39139,2042
Ohio,Ross,-17.491400811,% change,39141,2045
Ohio,Sandusky,22.661898416,% change,39143,2047
Ohio,Scioto,12.576294159,% change,39145,2048
Ohio,Seneca,2.073811803,% change,39147,2049
Ohio,Shelby,-32.665654202,% change,39149,2052
Ohio,Stark,-2.930419275,% change,39151,2054
Ohio,Summit,-2.163090135,% change,39153,2057
Ohio,Trumbull,3.521549224,% change,39155,2061
Ohio,Tuscarawas,12.49635076,% change,39157,2065
Ohio,Union,-23.506924409,% change,39159,2067
Ohio,Van Wert,-18.741745367,% change,39161,2071
Ohio,Vinton,-100.0,% change,39163,2075
Ohio,Warren,14.909471644,% change,39165,2076
Ohio,Washington,-6.086625029,% change,39167,2080
Ohio,Wayne,19.854830964,% change,39169,2084
Ohio,Williams,22.128869749,% change,39171,2087
Ohio,Wood,-25.337398267,% change,39173,2091
Ohio,Wyandot,2.690318483,% change,39175,2093
Oklahoma,Adair,2.026140835,% change,40001,2095
Oklahoma,Alfalfa,-4.582346973,% change,40003,2099
Oklahoma,Atoka,-18.632675045,% change,40005,2102
Oklahoma,Beaver,4.351851852,% change,40007,2104
Oklahoma,Beckham,-20.470756063,% change,40009,2106
Oklahoma,Blaine,-24.24772751,% change,40011,2110
Oklahoma,Bryan,-43.119229755,% change,40013,2112
Oklahoma,Caddo,0.226795748,% change,40015,2118
Oklahoma,Canadian,-35.781212935,% change,40017,2123
Oklahoma,Carter,11.736956926,% change,40019,2126
Oklahoma,Cherokee,11.758586637,% change,40021,2129
Oklahoma,Choctaw,-100.0,% change,40023,2133
Oklahoma,Cimarron,13.640552995,% change,40025,2135
Oklahoma,Cleveland,11.446812272,% change,40027,2140
Oklahoma,Coal,4.73236441,% change,40029,2144
Oklahoma,Comanche,24.526268967,% change,40031,2145
Oklahoma,Cotton,-100.0,% change,40033,2146
Oklahoma,Craig,-48.208852006,% change,40035,2148
Oklahoma,Creek,-14.82868324,% change,40037,2151
Oklahoma,Custer,-4.696161129,% change,40039,2153
Oklahoma,Delaware,-0.666189112,% change,40041,2154
Oklahoma,Dewey,95.415472779,% change,40043,2158
Oklahoma,Ellis,-67.042207527,% change,40045,2165
Oklahoma,Garfield,-18.964264341,% change,40047,2167
Oklahoma,Garvin,-50.889342209,% change,40049,2176
Oklahoma,Grady,-3.643539752,% change,40051,2184
Oklahoma,Grant,2.178306759,% change,40053,2187
Oklahoma,Greer,2.900251467,% change,40055,2189
Oklahoma,Harmon,8.503527664,% change,40057,2191
Oklahoma,Harper,-2.21402214,% change,40059,2193
Oklahoma,Haskell,101.138699984,% change,40061,2195
Oklahoma,Hughes,-38.582923558,% change,40063,2197
Oklahoma,Jackson,-48.005669961,% change,40065,2202
Oklahoma,Jefferson,3.328,% change,40067,2206
Oklahoma,Johnston,-0.225407988,% change,40069,2211
Oklahoma,Kay,-9.391943129,% change,40071,2215
Oklahoma,Kingfisher,45.875626365,% change,40073,2219
Oklahoma,Kiowa,-21.760079752,% change,40075,2222
Oklahoma,Latimer,-47.140693051,% change,40077,2226
Oklahoma,Le Flore,15.436780226,% change,40079,2230
Oklahoma,Lincoln,-2.005492934,% change,40081,2234
Oklahoma,Logan,-53.729185688,% change,40083,2236
Oklahoma,Love,-5.983162959,% change,40085,2238
Oklahoma,McClain,-8.834425762,% change,40087,2245
Oklahoma,McCurtain,1.16649959,% change,40089,2252
Oklahoma,McIntosh,79.428361759,% change,40091,2258
Oklahoma,Major,-1.395168583,% change,40093,2260
Oklahoma,Marshall,-1.938580836,% change,40095,2265
Oklahoma,Mayes,-13.572335114,% change,40097,2270
Oklahoma,Murray,-1.940556918,% change,40099,2276
Oklahoma,Muskogee,19.522250867,% change,40101,2281
Oklahoma,Noble,-49.120028159,% change,40103,2287
Oklahoma,Nowata,-48.995288915,% change,40105,2290
Oklahoma,Okfuskee,1.759312794,% change,40107,2297
Oklahoma,Oklahoma,-5.855453315,% change,40109,2303
Oklahoma,Okmulgee,-32.18596563,% change,40111,2311
Oklahoma,Osage,0.972166452,% change,40113,2318
Oklahoma,Ottawa,-32.665038226,% change,40115,2325
Oklahoma,Pawnee,52.090275674,% change,40117,2329
Oklahoma,Payne,20.033785031,% change,40119,2340
Oklahoma,Pittsburg,2.919247663,% change,40121,2344
Oklahoma,Pontotoc,17.833675832,% change,40123,2351
Oklahoma,Pottawatomie,-35.145823493,% change,40125,2356
Oklahoma,Pushmataha,-48.481561822,% change,40127,2362
Oklahoma,Roger Mills,1.842818428,% change,40129,2369
