State,County,Households no car & low access to store 2015 (LACCESS_HHNV15),Units,FIPS,FID
Montana,Fallon,9.55957025251076,Count,30025,1165
Montana,Fergus,72.9481036353912,Count,30027,1169
Montana,Flathead,413.544319715092,Count,30029,1173
Montana,Gallatin,541.948886875446,Count,30031,1177
Montana,Garfield,4.72420742327847,Count,30033,1182
Montana,Glacier,152.280201164194,Count,30035,1186
Montana,Golden Valley,7.96551721049269,Count,30037,1189
Montana,Granite,15.8360853454959,Count,30039,1192
Montana,Hill,128.511061687906,Count,30041,1195
Montana,Jefferson,55.3319823405961,Count,30043,1199
Montana,Judith Basin,18.4220575078247,Count,30045,1202
Montana,Lake,219.587086747826,Count,30047,1207
Montana,Lewis and Clark,422.098590315585,Count,30049,1211
Montana,Liberty,166.587479927044,Count,30051,1214
Montana,Lincoln,144.760713948502,Count,30053,1219
Montana,McCone,2.04127919279673,Count,30055,1223
Montana,Madison,57.1268354982073,Count,30057,1226
Montana,Meagher,35.4246158690972,Count,30059,1231
Montana,Mineral,50.5622967199185,Count,30061,1234
Montana,Missoula,576.673667861849,Count,30063,1239
Montana,Musselshell,22.4197351108858,Count,30065,1241
Montana,Park,117.811344922193,Count,30067,1244
Montana,Petroleum,2.04545454425464,Count,30069,1247
Montana,Phillips,37.6329322330431,Count,30071,1250
Montana,Pondera,69.3042857327839,Count,30073,1254
Montana,Powder River,8.81286399869863,Count,30075,1259
Montana,Powell,9.46326092517491,Count,30077,1262
Montana,Prairie,12.5942856234132,Count,30079,1264
Montana,Ravalli,241.110360832647,Count,30081,1268
Montana,Richland,74.5567248822686,Count,30083,1271
Montana,Roosevelt,140.776367006373,Count,30085,1275
Montana,Rosebud,54.3925261409043,Count,30087,1277
Montana,Sanders,119.424655656885,Count,30089,1278
Montana,Sheridan,36.3996249108437,Count,30091,1281
Montana,Silver Bow,274.570603568151,Count,30093,1284
Montana,Stillwater,51.5160715645329,Count,30095,1286
Montana,Sweet Grass,10.0778806808128,Count,30097,1288
Montana,Teton,28.3457475239883,Count,30099,1290
Montana,Toole,55.4108653108219,Count,30101,1292
Montana,Treasure,24.632353112605,Count,30103,1293
Montana,Valley,26.6594639565123,Count,30105,1296
Montana,Wheatland,90.5591196899721,Count,30107,1298
Montana,Wibaux,20.9153317797715,Count,30109,1300
Montana,Yellowstone,601.442507799378,Count,30111,1302
Nebraska,Adams,249.727192982808,Count,31001,1303
Nebraska,Antelope,44.2324976022946,Count,31003,1305
Nebraska,Arthur,0.0,Count,31005,1307
Nebraska,Banner,21.7387097143669,Count,31007,1308
Nebraska,Blaine,8.623999926149,Count,31009,1309
Nebraska,Boone,41.3663210809814,Count,31011,1310
Nebraska,Box Butte,51.0485535333032,Count,31013,1315
Nebraska,Boyd,50.1373667041242,Count,31015,1317
Nebraska,Brown,20.3817307950174,Count,31017,1319
Nebraska,Buffalo,282.178780071556,Count,31019,1321
Nebraska,Burt,58.6334915192275,Count,31021,1323
Nebraska,Butler,17.8040825275157,Count,31023,1325
Nebraska,Cass,177.002669281093,Count,31025,1326
Nebraska,Cedar,76.9268454662666,Count,31027,1329
Nebraska,Chase,6.95581813001374,Count,31029,1330
Nebraska,Cherry,20.7270103146995,Count,31031,1333
Nebraska,Cheyenne,51.8799250155428,Count,31033,1334
Nebraska,Clay,43.5488285403164,Count,31035,1336
Nebraska,Colfax,55.8414305206741,Count,31037,1338
Nebraska,Cuming,63.5686624880053,Count,31039,1340
Nebraska,Custer,78.462306865173,Count,31041,1342
Nebraska,Dakota,125.602658518316,Count,31043,1344
Nebraska,Dawes,42.3411714118864,Count,31045,1347
Nebraska,Dawson,211.994051055939,Count,31047,1349
Nebraska,Deuel,9.87715993737349,Count,31049,1351
Nebraska,Dixon,102.409596274177,Count,31051,1353
Nebraska,Dodge,124.109667757397,Count,31053,1354
Nebraska,Douglas,1221.27637934982,Count,31055,1358
Nebraska,Dundy,6.51056535436981,Count,31057,1360
Nebraska,Fillmore,24.2397991707125,Count,31059,1363
Nebraska,Franklin,27.5409241236767,Count,31061,1369
Nebraska,Frontier,50.2697172115256,Count,31063,1371
Nebraska,Furnas,60.9793152360542,Count,31065,1374
Nebraska,Gage,141.050211006312,Count,31067,1378
Nebraska,Garden,17.5822813929618,Count,31069,1381
Nebraska,Garfield,0.345670379766489,Count,31071,1391
Nebraska,Gosper,8.83527396549997,Count,31073,1393
Nebraska,Grant,7.10256411540713,Count,31075,1395
Nebraska,Greeley,39.2614182348936,Count,31077,1397
Nebraska,Hall,528.587289930967,Count,31079,1402
Nebraska,Hamilton,21.9340558814424,Count,31081,1405
Nebraska,Harlan,37.8556376482852,Count,31083,1409
Nebraska,Hayes,12.5454545836217,Count,31085,1411
Nebraska,Hitchcock,35.0914057934832,Count,31087,1414
Nebraska,Holt,67.0176885203276,Count,31089,1416
Nebraska,Hooker,0.0,Count,31091,1418
Nebraska,Howard,28.2619615266865,Count,31093,1311
Nebraska,Jefferson,14.5427940320092,Count,31095,1312
Nebraska,Johnson,71.9379839722128,Count,31097,1313
Nebraska,Kearney,52.4238090317716,Count,31099,1314
Nebraska,Keith,46.727724418533,Count,31101,1316
Nebraska,Keya Paha,7.11200002905003,Count,31103,1318
Nebraska,Kimball,17.0352438495629,Count,31105,1320
Nebraska,Knox,109.793592038917,Count,31107,1322
Nebraska,Lancaster,412.54922782729,Count,31109,1324
Nebraska,Lincoln,212.566126461725,Count,31111,1327
Nebraska,Logan,2.93540930772495,Count,31113,1328
Nebraska,Loup,2.25409835351094,Count,31115,1331
Nebraska,McPherson,6.73404254997243,Count,31117,1332
Nebraska,Madison,259.879019424332,Count,31119,1335
Nebraska,Merrick,65.2850565582624,Count,31121,1337
Nebraska,Morrill,44.5594135698514,Count,31123,1339
Nebraska,Nance,41.289747851691,Count,31125,1341
Nebraska,Nemaha,31.0573026166979,Count,31127,1343
Nebraska,Nuckolls,25.9022605357858,Count,31129,1345
Nebraska,Otoe,61.1171406770257,Count,31131,1348
Nebraska,Pawnee,46.3198878102229,Count,31133,1350
Nebraska,Perkins,12.9880643035054,Count,31135,1352
Nebraska,Phelps,45.8317865947711,Count,31137,1355
Nebraska,Pierce,70.547790173824,Count,31139,1356
Nebraska,Platte,163.206427192584,Count,31141,1359
Nebraska,Polk,28.1484318448729,Count,31143,1362
Nebraska,Red Willow,100.298423872257,Count,31145,1364
Nebraska,Richardson,54.5759152630274,Count,31147,1365
Nebraska,Rock,1.18465739691733,Count,31149,1366
Nebraska,Saline,53.8857350602555,Count,31151,1367
Nebraska,Sarpy,415.546539197401,Count,31153,1368
Nebraska,Saunders,122.307620651408,Count,31155,1370
Nebraska,Scotts Bluff,170.041355554432,Count,31157,1373
Nebraska,Seward,103.069192749785,Count,31159,1375
Nebraska,Sheridan,37.7065998058811,Count,31161,1376
Nebraska,Sherman,47.5474211944396,Count,31163,1377
Nebraska,Sioux,18.5057802757838,Count,31165,1380
Nebraska,Stanton,48.2125235363822,Count,31167,1382
Nebraska,Thayer,34.1870250731943,Count,31169,1383
Nebraska,Thomas,1.79629629889834,Count,31171,1384
Nebraska,Thurston,221.983009409604,Count,31173,1385
Nebraska,Valley,19.6054632602703,Count,31175,1386
Nebraska,Washington,150.238247929924,Count,31177,1387
Nebraska,Wayne,21.397161614041,Count,31179,1388
Nebraska,Webster,34.0797417551499,Count,31181,1389
Nebraska,Wheeler,13.5309278353831,Count,31183,1390
Nebraska,York,97.3520539355564,Count,31185,1392
Nevada,Churchill,218.912206382761,Count,32001,1396
Nevada,Clark,5481.59494800086,Count,32003,1399
Nevada,Douglas,343.418532032781,Count,32005,1400
Nevada,Elko,293.588700981307,Count,32007,1401
Nevada,Esmeralda,35.4574398720337,Count,32009,1404
Nevada,Eureka,0.0,Count,32011,1406
Nevada,Humboldt,100.086644529267,Count,32013,1407
Nevada,Lander,16.9270799288543,Count,32015,1408
Nevada,Lincoln,69.2039786691297,Count,32017,1410
Nevada,Lyon,465.868241155668,Count,32019,1412
Nevada,Mineral,188.594858425329,Count,32021,1415
Nevada,Nye,739.677879427455,Count,32023,1417
Nevada,Pershing,15.2849345980502,Count,32027,1419
Nevada,Storey,12.3216020462772,Count,32029,1420
Nevada,Washoe,1904.83174331601,Count,32031,1423
Nevada,White Pine,59.6857952556903,Count,32033,1425
Nevada,Carson City,211.162086533969,Count,32510,1428
New Hampshire,Belknap,803.179696964224,Count,33001,1432
New Hampshire,Carroll,685.142718559179,Count,33003,1435
New Hampshire,Cheshire,816.432655510132,Count,33005,1437
New Hampshire,Coos,584.822115653625,Count,33007,1440
New Hampshire,Grafton,1002.87826088263,Count,33009,1442
New Hampshire,Hillsborough,2711.10898212747,Count,33011,1443
New Hampshire,Merrimack,1765.90940757114,Count,33013,1444
New Hampshire,Rockingham,1777.4696295385,Count,33015,1448
New Hampshire,Strafford,1095.15032405835,Count,33017,1453
New Hampshire,Sullivan,513.164229177872,Count,33019,1454
New Jersey,Atlantic,4032.45211756735,Count,34001,1461
New Jersey,Bergen,1228.76717592758,Count,34003,1465
New Jersey,Burlington,3079.12695591318,Count,34005,1470
New Jersey,Camden,2843.71450402521,Count,34007,1472
New Jersey,Cape May,1342.13989652657,Count,34009,1477
New Jersey,Cumberland,1741.84615832009,Count,34011,1482
New Jersey,Essex,808.436534601917,Count,34013,1483
New Jersey,Gloucester,3434.76528091676,Count,34015,1484
New Jersey,Hudson,184.190324436291,Count,34017,1487
New Jersey,Hunterdon,837.835551888707,Count,34019,1488
New Jersey,Mercer,2184.33343603285,Count,34021,1493
New Jersey,Middlesex,4236.01055586019,Count,34023,1497
New Jersey,Monmouth,4343.72609742041,Count,34025,1504
New Jersey,Morris,2275.2426698149,Count,34027,1511
New Jersey,Ocean,7290.90891724112,Count,34029,1546
New Jersey,Passaic,1064.6951594545,Count,34031,1551
New Jersey,Salem,638.381069285395,Count,34033,1553
New Jersey,Somerset,2055.27788082372,Count,34035,1558
New Jersey,Sussex,1178.39423318085,Count,34037,1561
New Jersey,Union,987.739299303808,Count,34039,1566
New Jersey,Warren,1418.86638899294,Count,34041,1570
New Mexico,Bernalillo,1935.89482745779,Count,35001,1574
New Mexico,Catron,0.0,Count,35003,1576
New Mexico,Chaves,331.455404702107,Count,35005,1578
New Mexico,Cibola,370.010837138286,Count,35006,1580
New Mexico,Colfax,388.987622455663,Count,35007,1582
New Mexico,Curry,469.988850046006,Count,35009,1586
New Mexico,De Baca,51.2056992573388,Count,35011,1589
New Mexico,Doña Ana,1663.09684770502,Count,35013,1590
New Mexico,Eddy,384.634504777237,Count,35015,1592
New Mexico,Grant,302.502970934941,Count,35017,1594
New Mexico,Guadalupe,47.0821911712238,Count,35019,1595
New Mexico,Harding,13.1698114011765,Count,35021,1597
New Mexico,Hidalgo,66.3924348802596,Count,35023,1600
New Mexico,Lea,289.396611254759,Count,35025,1604
New Mexico,Lincoln,246.667190575386,Count,35027,1613
New Mexico,Los Alamos,95.3893265053048,Count,35028,1618
New Mexico,Luna,324.84336567997,Count,35029,1622
New Mexico,McKinley,2028.18449238322,Count,35031,1626
New Mexico,Mora,96.0532306379441,Count,35033,1629
New Mexico,Otero,857.337736144331,Count,35035,1633
New Mexico,Quay,41.1471792431991,Count,35037,1637
New Mexico,Rio Arriba,653.540451672837,Count,35039,1639
New Mexico,Roosevelt,177.10345197369,Count,35041,1642
New Mexico,Sandoval,848.195197625525,Count,35043,1646
New Mexico,San Juan,1568.01812554324,Count,35045,1650
New Mexico,San Miguel,493.622054187877,Count,35047,1652
New Mexico,Santa Fe,781.489451579634,Count,35049,1654
New Mexico,Sierra,188.016212496342,Count,35051,1657
New Mexico,Socorro,248.984960933186,Count,35053,1659
New Mexico,Taos,584.974575987485,Count,35055,1662
New Mexico,Torrance,258.997268528405,Count,35057,1664
New Mexico,Union,14.2926380389279,Count,35059,1667
New Mexico,Valencia,917.715093598713,Count,35061,1670
New York,Albany,2510.74768609648,Count,36001,1673
New York,Allegany,1077.36451999574,Count,36003,1674
New York,Bronx,28.3244277296462,Count,36005,1681
New York,Broome,1243.15472065114,Count,36007,1683
New York,Cattaraugus,1296.23997312804,Count,36009,1687
New York,Cayuga,629.819479799686,Count,36011,1689
New York,Chautauqua,1727.35191729116,Count,36013,1694
New York,Chemung,961.6647786459,Count,36015,1696
New York,Chenango,595.046988916601,Count,36017,1699
New York,Clinton,1718.62267800111,Count,36019,1702
New York,Columbia,1311.51341248222,Count,36021,1704
New York,Cortland,457.507327961358,Count,36023,1706
New York,Delaware,892.052416861619,Count,36025,1707
New York,Dutchess,3030.77332591939,Count,36027,1711
New York,Erie,7305.52359993488,Count,36029,1723
New York,Essex,780.445502500042,Count,36031,1728
New York,Franklin,954.316997590242,Count,36033,1731
New York,Fulton,551.399938335506,Count,36035,1734
New York,Genesee,507.995455844736,Count,36037,1736
New York,Greene,1166.96454810715,Count,36039,1739
New York,Hamilton,103.035831537082,Count,36041,1742
New York,Herkimer,920.068997362425,Count,36043,1745
New York,Jefferson,1522.70822767369,Count,36045,1782
New York,Kings,16.5156181783022,Count,36047,1788
New York,Lewis,541.012336994855,Count,36049,1790
New York,Livingston,906.709048476355,Count,36051,1791
New York,Madison,289.571062445337,Count,36053,1796
New York,Monroe,5885.25865970169,Count,36055,1804
New York,Montgomery,1114.93813108295,Count,36057,1807
New York,Nassau,860.624538431651,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,1991.02513134377,Count,36063,1850
New York,Oneida,2462.91586280149,Count,36065,1852
New York,Onondaga,2947.65399906197,Count,36067,1853
New York,Ontario,1459.97663246588,Count,36069,1856
New York,Orange,2989.67906852302,Count,36071,1859
New York,Orleans,687.446933818122,Count,36073,1862
New York,Oswego,1544.72564511331,Count,36075,1864
New York,Otsego,1182.69377906401,Count,36077,1868
New York,Putnam,772.49629011885,Count,36079,1870
New York,Queens,288.86172068568,Count,36081,1872
New York,Rensselaer,1349.2315426792,Count,36083,1874
New York,Richmond,119.54707136727,Count,36085,1876
New York,Rockland,1345.81081480216,Count,36087,1879
New York,St. Lawrence,1968.64896277529,Count,36089,1883
New York,Saratoga,1678.12707150271,Count,36091,1885
New York,Schenectady,1785.86750402168,Count,36093,1887
New York,Schoharie,828.002426300497,Count,36095,1888
New York,Schuyler,384.934633732926,Count,36097,1889
New York,Seneca,631.607041381378,Count,36099,1890
New York,Steuben,1389.26274955126,Count,36101,1891
New York,Suffolk,6336.2164071681,Count,36103,1924
New York,Sullivan,1902.20542014486,Count,36105,1928
New York,Tioga,698.143344158903,Count,36107,1930
New York,Tompkins,1672.0789825736,Count,36109,1933
New York,Ulster,3132.65491819806,Count,36111,1935
New York,Warren,523.203151624534,Count,36113,1938
New York,Washington,831.141239929251,Count,36115,1942
New York,Wayne,1060.25820753857,Count,36117,1952
New York,Westchester,1780.584307745,Count,36119,1960
New York,Wyoming,567.085375072376,Count,36121,1962
New York,Yates,674.706018570587,Count,36123,1965
North Carolina,Alamance,1464.08925940795,Count,37001,1967
North Carolina,Alexander,445.204369058244,Count,37003,1968
North Carolina,Alleghany,251.859315272369,Count,37005,1970
North Carolina,Anson,623.729884405284,Count,37007,1972
North Carolina,Ashe,655.610472514876,Count,37009,1975
North Carolina,Avery,303.176168652517,Count,37011,1977
North Carolina,Beaufort,775.57284992116,Count,37013,1981
North Carolina,Bertie,610.977330029339,Count,37015,1983
North Carolina,Bladen,642.986316315556,Count,37017,1986
North Carolina,Brunswick,1643.41520415749,Count,37019,1995
North Carolina,Buncombe,2319.5193273138,Count,37021,1422
North Carolina,Burke,1901.14422683442,Count,37023,1424
North Carolina,Cabarrus,1335.64772588593,Count,37025,1426
North Carolina,Caldwell,1143.19812637579,Count,37027,1429
North Carolina,Camden,113.177598698482,Count,37029,1433
North Carolina,Carteret,822.469455708199,Count,37031,1447
North Carolina,Caswell,553.051269508748,Count,37033,1449
North Carolina,Catawba,1311.65681951338,Count,37035,1450
North Carolina,Chatham,947.236564304463,Count,37037,1451
North Carolina,Cherokee,513.429685057306,Count,37039,1452
North Carolina,Chowan,323.915383628293,Count,37041,1455
North Carolina,Clay,175.558579140785,Count,37043,1457
North Carolina,Cleveland,1478.28155441845,Count,37045,1458
North Carolina,Columbus,1065.6294602576,Count,37047,1459
North Carolina,Craven,1243.04653901623,Count,37049,1462
North Carolina,Cumberland,3084.32034851485,Count,37051,1464
North Carolina,Currituck,214.123770891006,Count,37053,1481
North Carolina,Dare,292.525098250918,Count,37055,1485
North Carolina,Davidson,1703.00956997589,Count,37057,1489
North Carolina,Davie,590.226465910654,Count,37059,1490
North Carolina,Duplin,1286.98382750594,Count,37061,1492
North Carolina,Durham,1926.12177515091,Count,37063,1494
North Carolina,Edgecombe,893.373259683674,Count,37065,1495
North Carolina,Forsyth,3865.63071794586,Count,37067,1496
North Carolina,Franklin,1149.10603839359,Count,37069,1498
North Carolina,Gaston,1994.01703503314,Count,37071,1499
North Carolina,Gates,150.580076182785,Count,37073,1500
North Carolina,Graham,162.982690090227,Count,37075,1502
North Carolina,Granville,618.357927470154,Count,37077,1503
North Carolina,Greene,336.691308031261,Count,37079,1505
North Carolina,Guilford,3844.65094709769,Count,37081,1506
North Carolina,Halifax,1437.54053668313,Count,37083,1508
North Carolina,Harnett,1227.2454326388,Count,37085,1509
North Carolina,Haywood,613.639694627883,Count,37087,1512
North Carolina,Henderson,1264.78933003223,Count,37089,1514
North Carolina,Hertford,661.077420700499,Count,37091,1515
North Carolina,Hoke,748.131306546493,Count,37093,1517
North Carolina,Hyde,219.627787132345,Count,37095,1521
North Carolina,Iredell,1360.94856963441,Count,37097,1525
North Carolina,Jackson,700.462070464381,Count,37099,1528
North Carolina,Johnston,1627.90129355471,Count,37101,1530
North Carolina,Jones,222.001591735387,Count,37103,1536
North Carolina,Lee,536.425410607155,Count,37105,1540
North Carolina,Lenoir,745.263208181855,Count,37107,1542
North Carolina,Lincoln,742.55273133532,Count,37109,1545
North Carolina,McDowell,650.813342601403,Count,37111,1554
North Carolina,Macon,651.040604691434,Count,37113,1556
North Carolina,Madison,367.469753426702,Count,37115,1560
North Carolina,Martin,544.282404781671,Count,37117,1563
North Carolina,Mecklenburg,4073.55847637705,Count,37119,1565
North Carolina,Mitchell,393.64892946296,Count,37121,1568
North Carolina,Montgomery,764.543360525878,Count,37123,1573
North Carolina,Moore,1121.75444662313,Count,37125,1584
North Carolina,Nash,1405.64219013811,Count,37127,1588
North Carolina,New Hanover,971.458122350115,Count,37129,1602
North Carolina,Northampton,987.802923431366,Count,37131,1606
North Carolina,Onslow,1634.31772039322,Count,37133,1625
North Carolina,Orange,1230.81934005597,Count,37135,1630
North Carolina,Pamlico,190.053093973917,Count,37137,1703
North Carolina,Pasquotank,1129.29146047265,Count,37139,1714
North Carolina,Pender,1011.11009868883,Count,37141,1718
North Carolina,Perquimans,468.209450876426,Count,37143,1724
North Carolina,Person,739.239605834533,Count,37145,1729
North Carolina,Pitt,1506.90132357904,Count,37147,1733
North Carolina,Polk,363.950064696655,Count,37149,1738
North Carolina,Randolph,1808.71133608813,Count,37151,1741
North Carolina,Richmond,705.327526878947,Count,37153,1744
North Carolina,Robeson,2955.49711187731,Count,37155,1747
North Carolina,Rockingham,1949.90599724844,Count,37157,1751
North Carolina,Rowan,1535.32062273932,Count,37159,1754
North Carolina,Rutherford,1206.79829197999,Count,37161,1764
North Carolina,Sampson,1360.992699839,Count,37163,1769
North Carolina,Scotland,683.956095030668,Count,37165,1772
North Carolina,Stanly,771.327118443485,Count,37167,1775
North Carolina,Stokes,754.08077527797,Count,37169,1777
North Carolina,Surry,1063.76652716484,Count,37171,1780
North Carolina,Swain,233.765378433322,Count,37173,1784
North Carolina,Transylvania,493.744302766764,Count,37175,1786
North Carolina,Tyrrell,97.2394811083853,Count,37177,1794
North Carolina,Union,964.048709191399,Count,37179,1798
North Carolina,Vance,670.750016510222,Count,37181,1801
North Carolina,Wake,3567.58597884257,Count,37183,1805
North Carolina,Warren,751.908519626326,Count,37185,1809
North Carolina,Washington,437.695363280992,Count,37187,1811
North Carolina,Watauga,570.108378681689,Count,37189,1813
North Carolina,Wayne,1823.7107324948,Count,37191,1814
North Carolina,Wilkes,1393.54672880214,Count,37193,1817
North Carolina,Wilson,516.507658124656,Count,37195,1819
North Carolina,Yadkin,621.316362245386,Count,37197,1821
North Carolina,Yancey,358.204665656684,Count,37199,1823
North Dakota,Adams,9.34966604221619,Count,38001,1826
North Dakota,Barnes,59.6418787227114,Count,38003,1828
North Dakota,Benson,192.031212934312,Count,38005,1831
North Dakota,Billings,4.95844874544168,Count,38007,1833
North Dakota,Bottineau,40.3754688287238,Count,38009,1836
North Dakota,Bowman,12.3392317352787,Count,38011,1838
North Dakota,Burke,44.9858211752592,Count,38013,1841
North Dakota,Burleigh,263.315435370308,Count,38015,1844
North Dakota,Cass,415.181509896818,Count,38017,1848
North Dakota,Cavalier,15.3484160300382,Count,38019,1849
North Dakota,Dickey,9.39443840026204,Count,38021,2004
North Dakota,Divide,7.12475831594776,Count,38023,2007
North Dakota,Dunn,13.6879157951613,Count,38025,2013
North Dakota,Eddy,7.75670443525911,Count,38027,2017
North Dakota,Emmons,12.4111736884844,Count,38029,2021
North Dakota,Foster,6.59889171574392,Count,38031,2026
North Dakota,Golden Valley,42.788135899422,Count,38033,2036
North Dakota,Grand Forks,265.070331625848,Count,38035,2043
North Dakota,Grant,35.1314860928636,Count,38037,2051
North Dakota,Griggs,13.8423145224878,Count,38039,2056
North Dakota,Hettinger,26.904839395982,Count,38041,2063
North Dakota,Kidder,35.1398859595822,Count,38043,2068
North Dakota,LaMoure,19.6000109174793,Count,38045,2074
North Dakota,Logan,10.6967993773782,Count,38047,2078
North Dakota,McHenry,55.8202794100236,Count,38049,2082
North Dakota,McIntosh,6.35263646094801,Count,38051,2090
North Dakota,McKenzie,50.1460924907807,Count,38053,2097
North Dakota,McLean,99.8478257739017,Count,38055,2103
North Dakota,Mercer,37.6297477475001,Count,38057,2107
North Dakota,Morton,103.595766932381,Count,38059,2114
North Dakota,Mountrail,53.0328185228416,Count,38061,2119
North Dakota,Nelson,50.2465908802281,Count,38063,2122
North Dakota,Oliver,19.9238006075252,Count,38065,2127
North Dakota,Pembina,34.9488367887299,Count,38067,2131
North Dakota,Pierce,4.95061468871834,Count,38069,2136
North Dakota,Ramsey,16.5619105578159,Count,38071,2141
North Dakota,Ransom,22.8817884515964,Count,38073,2147
North Dakota,Renville,8.95943027302035,Count,38075,2150
North Dakota,Richland,123.893872983246,Count,38077,2156
North Dakota,Rolette,196.977062463564,Count,38079,2161
North Dakota,Sargent,20.0411079000719,Count,38081,2164
North Dakota,Sheridan,37.4516130743861,Count,38083,2169
North Dakota,Sioux,77.4863736780458,Count,38085,2175
North Dakota,Slope,4.10062890213598,Count,38087,2180
North Dakota,Stark,70.562068287034,Count,38089,2182
North Dakota,Steele,15.2534447874432,Count,38091,2186
North Dakota,Stutsman,138.842293322748,Count,38093,2199
North Dakota,Towner,11.9602480990816,Count,38095,2205
North Dakota,Traill,48.7559197315685,Count,38097,2217
North Dakota,Walsh,59.4317749436931,Count,38099,2225
North Dakota,Ward,279.228834489553,Count,38101,2233
North Dakota,Wells,20.2098729353462,Count,38103,2237
North Dakota,Williams,117.83694826888,Count,38105,2244
Ohio,Adams,672.704007082098,Count,39001,2248
Ohio,Allen,713.888572788163,Count,39003,2250
Ohio,Ashland,631.96728677662,Count,39005,2254
Ohio,Ashtabula,1826.69280620953,Count,39007,2259
Ohio,Athens,1064.16618926089,Count,39009,2266
Ohio,Auglaize,228.002378242911,Count,39011,2273
Ohio,Belmont,947.816713733469,Count,39013,2278
Ohio,Brown,720.894201294874,Count,39015,2282
Ohio,Butler,2207.73158197121,Count,39017,2286
Ohio,Carroll,492.366442384198,Count,39019,2289
Ohio,Champaign,251.17396955524,Count,39021,2291
Ohio,Clark,1846.33087581283,Count,39023,2300
Ohio,Clermont,1756.04360563958,Count,39025,2306
Ohio,Clinton,630.043845478832,Count,39027,2310
Ohio,Columbiana,1357.05313018666,Count,39029,2315
Ohio,Coshocton,818.006197973183,Count,39031,2317
Ohio,Crawford,605.765863153224,Count,39033,2323
Ohio,Cuyahoga,7101.00158938557,Count,39035,2332
Ohio,Darke,474.158925444133,Count,39037,2345
Ohio,Defiance,346.561607873363,Count,39039,2350
Ohio,Delaware,774.08838749802,Count,39041,2352
Ohio,Erie,878.772299182084,Count,39043,2357
Ohio,Fairfield,1303.31691333608,Count,39045,2365
Ohio,Fayette,208.373095625214,Count,39047,2368
Ohio,Franklin,7120.47647305093,Count,39049,2375
Ohio,Fulton,255.353906302598,Count,39051,2378
Ohio,Gallia,712.068620281467,Count,39053,2383
Ohio,Geauga,2175.32203049008,Count,39055,2390
Ohio,Greene,1312.11593840369,Count,39057,2393
Ohio,Guernsey,528.302920226417,Count,39059,2399
Ohio,Hamilton,8325.80239596245,Count,39061,2411
Ohio,Hancock,686.250236170116,Count,39063,2427
Ohio,Hardin,271.599843491627,Count,39065,2432
Ohio,Harrison,233.901162604137,Count,39067,2440
Ohio,Henry,218.665396090701,Count,39069,2451
Ohio,Highland,714.551626240687,Count,39071,2457
Ohio,Hocking,476.702454462642,Count,39073,2461
Ohio,Holmes,3430.65372151137,Count,39075,2464
Ohio,Huron,731.524307948019,Count,39077,2468
Ohio,Jackson,523.77237689241,Count,39079,2472
Ohio,Jefferson,909.246436508149,Count,39081,2476
Ohio,Knox,1047.88117139302,Count,39083,2479
Ohio,Lake,1543.57712595278,Count,39085,2493
Ohio,Lawrence,805.273183830037,Count,39087,2499
Ohio,Licking,1306.50144317856,Count,39089,2504
Ohio,Logan,599.906179480612,Count,39091,2510
Ohio,Lorain,2442.69799573923,Count,39093,2516
Ohio,Lucas,2504.89381462271,Count,39095,2520
Ohio,Madison,594.212587356664,Count,39097,2529
Ohio,Mahoning,3662.78908698323,Count,39099,2534
Ohio,Marion,731.523596364485,Count,39101,2541
Ohio,Medina,839.239215383984,Count,39103,2545
Ohio,Meigs,444.490937256983,Count,39105,2549
Ohio,Mercer,266.728236994072,Count,39107,2552
Ohio,Miami,538.682733726694,Count,39109,2558
Ohio,Monroe,258.148236325002,Count,39111,2565
Ohio,Montgomery,6154.1957438353,Count,39113,2573
Ohio,Morgan,306.704726115509,Count,39115,2000
Ohio,Morrow,559.493410162951,Count,39117,2006
Ohio,Muskingum,1296.7763287291,Count,39119,2010
Ohio,Noble,138.254605123297,Count,39121,2012
Ohio,Ottawa,681.095374873175,Count,39123,2019
Ohio,Paulding,239.518162121734,Count,39125,2024
Ohio,Perry,603.868779329998,Count,39127,2027
Ohio,Pickaway,319.324924941074,Count,39129,2031
Ohio,Pike,717.784971921189,Count,39131,2034
Ohio,Portage,1411.59010116237,Count,39133,2038
Ohio,Preble,376.791886245383,Count,39135,2039
Ohio,Putnam,396.913489379692,Count,39137,2040
Ohio,Richland,1763.48885597581,Count,39139,2042
Ohio,Ross,787.660634969072,Count,39141,2045
Ohio,Sandusky,450.583758620825,Count,39143,2047
Ohio,Scioto,1102.76231554008,Count,39145,2048
Ohio,Seneca,561.837093581946,Count,39147,2049
Ohio,Shelby,441.948976849617,Count,39149,2052
Ohio,Stark,2781.37281037531,Count,39151,2054
Ohio,Summit,3588.7662976158,Count,39153,2057
Ohio,Trumbull,2638.14024538312,Count,39155,2061
Ohio,Tuscarawas,1235.42851002708,Count,39157,2065
Ohio,Union,436.474430251208,Count,39159,2067
Ohio,Van Wert,227.006557036649,Count,39161,2071
Ohio,Vinton,356.310181720972,Count,39163,2075
Ohio,Warren,1128.77091682316,Count,39165,2076
Ohio,Washington,694.543967819535,Count,39167,2080
Ohio,Wayne,2273.6317832922,Count,39169,2084
Ohio,Williams,514.754631056751,Count,39171,2087
Ohio,Wood,1077.89415728511,Count,39173,2091
