State,County,Hispanic ethnicity low access to store 2015 (LACCESS_HISP15),Units,FIPS,FID
Missouri,Texas,88.5367644484624,Count,29215,1245
Missouri,Vernon,114.267951640926,Count,29217,1248
Missouri,Warren,74.0726244909529,Count,29219,1251
Missouri,Washington,40.3525273493643,Count,29221,1253
Missouri,Wayne,33.5556230068323,Count,29223,1256
Missouri,Webster,42.6808853015064,Count,29225,1258
Missouri,Worth,4.00000004272442,Count,29227,1261
Missouri,Wright,31.7292682047051,Count,29229,1263
Missouri,St. Louis City,419.660135449521,Count,29510,1266
Montana,Beaverhead,109.584599479989,Count,30001,1269
Montana,Big Horn,153.277430183519,Count,30003,1274
Montana,Blaine,26.2037423750919,Count,30005,1124
Montana,Broadwater,15.7939721080966,Count,30007,1132
Montana,Carbon,57.3570751870999,Count,30009,1137
Montana,Carter,7.99999997239796,Count,30011,1141
Montana,Cascade,803.300401485576,Count,30013,1144
Montana,Chouteau,83.2562892009157,Count,30015,1150
Montana,Custer,152.036302264712,Count,30017,1153
Montana,Daniels,2.95321052334475,Count,30019,1157
Montana,Dawson,36.1252858358121,Count,30021,1160
Montana,Deer Lodge,14.3964130525119,Count,30023,1163
Montana,Fallon,5.99999996907439,Count,30025,1165
Montana,Fergus,26.8032697603546,Count,30027,1169
Montana,Flathead,213.74711536593,Count,30029,1173
Montana,Gallatin,216.044628354105,Count,30031,1177
Montana,Garfield,0.0,Count,30033,1182
Montana,Glacier,30.3100194130734,Count,30035,1186
Montana,Golden Valley,30.9999997853668,Count,30037,1189
Montana,Granite,8.67231885016849,Count,30039,1192
Montana,Hill,136.020394187112,Count,30041,1195
Montana,Jefferson,36.9970580283017,Count,30043,1199
Montana,Judith Basin,8.27137614333856,Count,30045,1202
Montana,Lake,49.0262554712643,Count,30047,1207
Montana,Lewis and Clark,347.706775426539,Count,30049,1211
Montana,Liberty,7.99999996405677,Count,30051,1214
Montana,Lincoln,47.3631295602442,Count,30053,1219
Montana,McCone,2.50251757298119,Count,30055,1223
Montana,Madison,38.430916236135,Count,30057,1226
Montana,Meagher,27.9999998112025,Count,30059,1231
Montana,Mineral,42.5420436801182,Count,30061,1234
Montana,Missoula,579.036565196964,Count,30063,1239
Montana,Musselshell,25.194515885497,Count,30065,1241
Montana,Park,110.65377045023,Count,30067,1244
Montana,Petroleum,4.99999985127943,Count,30069,1247
Montana,Phillips,15.5199237170119,Count,30071,1250
Montana,Pondera,29.0654124301971,Count,30073,1254
Montana,Powder River,7.00000007412405,Count,30075,1259
Montana,Powell,17.3643125163817,Count,30077,1262
Montana,Prairie,15.9999999873572,Count,30079,1264
Montana,Ravalli,43.7111420130464,Count,30081,1268
Montana,Richland,61.463090880723,Count,30083,1271
Montana,Roosevelt,60.779999161935,Count,30085,1275
Montana,Rosebud,81.3481306221142,Count,30087,1277
Montana,Sanders,96.7905139014319,Count,30089,1278
Montana,Sheridan,6.82325006122437,Count,30091,1281
Montana,Silver Bow,105.292152111658,Count,30093,1284
Montana,Stillwater,30.9065249719428,Count,30095,1286
Montana,Sweet Grass,8.39298875460463,Count,30097,1288
Montana,Teton,20.7804522020496,Count,30099,1290
Montana,Toole,39.0832297120114,Count,30101,1292
Montana,Treasure,25.0000000497753,Count,30103,1293
Montana,Valley,21.3192014130545,Count,30105,1296
Montana,Wheatland,32.0000003104338,Count,30107,1298
Montana,Wibaux,12.9999998296728,Count,30109,1300
Montana,Yellowstone,1404.08864641009,Count,30111,1302
Nebraska,Adams,924.302294507026,Count,31001,1303
Nebraska,Antelope,22.5231698330026,Count,31003,1305
Nebraska,Arthur,19.0000007107999,Count,31005,1307
Nebraska,Banner,26.0000002619163,Count,31007,1308
Nebraska,Blaine,0.0,Count,31009,1309
Nebraska,Boone,15.3639558441937,Count,31011,1310
Nebraska,Box Butte,332.266222725739,Count,31013,1315
Nebraska,Boyd,33.0000001444332,Count,31015,1317
Nebraska,Brown,0.0059625761023199,Count,31017,1319
Nebraska,Buffalo,1179.89369185412,Count,31019,1321
Nebraska,Burt,0.0,Count,31021,1323
Nebraska,Butler,13.999999681133,Count,31023,1325
Nebraska,Cass,107.688332328905,Count,31025,1326
Nebraska,Cedar,21.9999999640277,Count,31027,1329
Nebraska,Chase,83.1410847601946,Count,31029,1330
Nebraska,Cherry,41.8936302147592,Count,31031,1333
Nebraska,Cheyenne,65.3762502836926,Count,31033,1334
Nebraska,Clay,302.424323645304,Count,31035,1336
Nebraska,Colfax,133.759222559573,Count,31037,1338
Nebraska,Cuming,2.99999998183921,Count,31039,1340
Nebraska,Custer,81.0119189847512,Count,31041,1342
Nebraska,Dakota,1449.58983117659,Count,31043,1344
Nebraska,Dawes,54.2655379358675,Count,31045,1347
Nebraska,Dawson,3503.17794700281,Count,31047,1349
Nebraska,Deuel,37.5193870142102,Count,31049,1351
Nebraska,Dixon,92.1923055074867,Count,31051,1353
Nebraska,Dodge,764.443658563484,Count,31053,1354
Nebraska,Douglas,4176.46942067899,Count,31055,1358
Nebraska,Dundy,64.3311251913274,Count,31057,1360
Nebraska,Fillmore,32.8628384396434,Count,31059,1363
Nebraska,Franklin,16.0000000037253,Count,31061,1369
Nebraska,Frontier,34.0000004227992,Count,31063,1371
Nebraska,Furnas,25.2540834530573,Count,31065,1374
Nebraska,Gage,93.6281728059403,Count,31067,1378
Nebraska,Garden,79.6423876316117,Count,31069,1381
Nebraska,Garfield,0.0,Count,31071,1391
Nebraska,Gosper,31.6195474053484,Count,31073,1393
Nebraska,Grant,6.99999993923461,Count,31075,1395
Nebraska,Greeley,50.9999998208896,Count,31077,1397
Nebraska,Hall,3507.36070413835,Count,31079,1402
Nebraska,Hamilton,6.79848380386829,Count,31081,1405
Nebraska,Harlan,0.102770514786243,Count,31083,1409
Nebraska,Hayes,33.0000001420121,Count,31085,1411
Nebraska,Hitchcock,42.0000004673857,Count,31087,1414
Nebraska,Holt,14.8218669534544,Count,31089,1416
Nebraska,Hooker,0.0,Count,31091,1418
Nebraska,Howard,21.1202038597766,Count,31093,1311
Nebraska,Jefferson,55.6624259799428,Count,31095,1312
Nebraska,Johnson,23.0182897327468,Count,31097,1313
Nebraska,Kearney,14.4711996018887,Count,31099,1314
Nebraska,Keith,47.5193627559339,Count,31101,1316
Nebraska,Keya Paha,4.00000007532071,Count,31103,1318
Nebraska,Kimball,17.905512843724,Count,31105,1320
Nebraska,Knox,8.6537220273749,Count,31107,1322
Nebraska,Lancaster,1437.06492091987,Count,31109,1324
Nebraska,Lincoln,623.101594312605,Count,31111,1327
Nebraska,Logan,0.0,Count,31113,1328
Nebraska,Loup,12.9602865142136,Count,31115,1331
Nebraska,McPherson,2.00000000409739,Count,31117,1332
Nebraska,Madison,506.123594218632,Count,31119,1335
Nebraska,Merrick,113.120858592847,Count,31121,1337
Nebraska,Morrill,294.583440338233,Count,31123,1339
Nebraska,Nance,38.0000006711925,Count,31125,1341
Nebraska,Nemaha,5.00000022584572,Count,31127,1343
Nebraska,Nuckolls,42.0000001282315,Count,31129,1345
Nebraska,Otoe,46.4104301993948,Count,31131,1348
Nebraska,Pawnee,4.06813115719706,Count,31133,1350
Nebraska,Perkins,26.9999775224132,Count,31135,1352
Nebraska,Phelps,81.6923036293301,Count,31137,1355
Nebraska,Pierce,74.9996310851384,Count,31139,1356
Nebraska,Platte,715.339136439328,Count,31141,1359
Nebraska,Polk,2.83500362560153,Count,31143,1362
Nebraska,Red Willow,204.977471232538,Count,31145,1364
Nebraska,Richardson,26.4499027524801,Count,31147,1365
Nebraska,Rock,0.77608709670767,Count,31149,1366
Nebraska,Saline,229.697324272245,Count,31151,1367
Nebraska,Sarpy,3155.20636797733,Count,31153,1368
Nebraska,Saunders,43.6548746151384,Count,31155,1370
Nebraska,Scotts Bluff,429.473630337554,Count,31157,1373
Nebraska,Seward,25.372610129416,Count,31159,1375
Nebraska,Sheridan,30.9939602750151,Count,31161,1376
Nebraska,Sherman,26.9999999322463,Count,31163,1377
Nebraska,Sioux,23.2862137604716,Count,31165,1380
Nebraska,Stanton,167.422174874104,Count,31167,1382
Nebraska,Thayer,14.4404022709932,Count,31169,1383
Nebraska,Thomas,11.9999999180427,Count,31171,1384
Nebraska,Thurston,30.4169117739939,Count,31173,1385
Nebraska,Valley,12.9183811051771,Count,31175,1386
Nebraska,Washington,30.6991497715935,Count,31177,1387
Nebraska,Wayne,9.03733475413173,Count,31179,1388
Nebraska,Webster,50.7915245082695,Count,31181,1389
Nebraska,Wheeler,5.99999993973438,Count,31183,1390
Nebraska,York,77.5094504751099,Count,31185,1392
Nevada,Churchill,931.444122602613,Count,32001,1396
Nevada,Clark,55412.8824629697,Count,32003,1399
Nevada,Douglas,2487.17103321053,Count,32005,1400
Nevada,Elko,3769.16016359857,Count,32007,1401
Nevada,Esmeralda,112.999999971016,Count,32009,1404
Nevada,Eureka,238.000000845868,Count,32011,1406
Nevada,Humboldt,1128.08705434842,Count,32013,1407
Nevada,Lander,138.941459253466,Count,32015,1408
Nevada,Lincoln,257.000000699038,Count,32017,1410
Nevada,Lyon,2094.71950463383,Count,32019,1412
Nevada,Mineral,383.957121271434,Count,32021,1415
Nevada,Nye,2746.94129837053,Count,32023,1417
Nevada,Pershing,117.232561305043,Count,32027,1419
Nevada,Storey,15.6796103983652,Count,32029,1420
Nevada,Washoe,17205.6498043029,Count,32031,1423
Nevada,White Pine,601.951480723473,Count,32033,1425
Nevada,Carson City,1463.94080499001,Count,32510,1428
New Hampshire,Belknap,147.420193067195,Count,33001,1432
New Hampshire,Carroll,1.00858907758644,Count,33003,1435
New Hampshire,Cheshire,168.792038980705,Count,33005,1437
New Hampshire,Coos,40.6567645844845,Count,33007,1440
New Hampshire,Grafton,231.166098397036,Count,33009,1442
New Hampshire,Hillsborough,4407.89259587274,Count,33011,1443
New Hampshire,Merrimack,486.202234899496,Count,33013,1444
New Hampshire,Rockingham,2083.96840548599,Count,33015,1448
New Hampshire,Strafford,447.706301478002,Count,33017,1453
New Hampshire,Sullivan,56.1496576729269,Count,33019,1454
New Jersey,Atlantic,10765.7842304836,Count,34001,1461
New Jersey,Bergen,6000.99199431446,Count,34003,1465
New Jersey,Burlington,11638.1590067954,Count,34005,1470
New Jersey,Camden,7094.30234490613,Count,34007,1472
New Jersey,Cape May,1445.1784526748,Count,34009,1477
New Jersey,Cumberland,7544.80277574098,Count,34011,1482
New Jersey,Essex,3941.59546585866,Count,34013,1483
New Jersey,Gloucester,6304.13144858729,Count,34015,1484
New Jersey,Hudson,688.535964292241,Count,34017,1487
New Jersey,Hunterdon,1150.17106508562,Count,34019,1488
New Jersey,Mercer,8910.12916048534,Count,34021,1493
New Jersey,Middlesex,21020.3798669166,Count,34023,1497
New Jersey,Monmouth,13288.5845378337,Count,34025,1504
New Jersey,Morris,11425.4461982205,Count,34027,1511
New Jersey,Ocean,17005.8935744605,Count,34029,1546
New Jersey,Passaic,7933.94626559209,Count,34031,1551
New Jersey,Salem,605.801842670881,Count,34033,1553
New Jersey,Somerset,5818.25804730032,Count,34035,1558
New Jersey,Sussex,4022.77945970263,Count,34037,1561
New Jersey,Union,4681.28916601519,Count,34039,1566
New Jersey,Warren,2502.40613274809,Count,34041,1570
New Mexico,Bernalillo,65003.1333239024,Count,35001,1574
New Mexico,Catron,709.000005564558,Count,35003,1576
New Mexico,Chaves,9285.81596646874,Count,35005,1578
New Mexico,Cibola,1818.6369362979,Count,35006,1580
New Mexico,Colfax,4236.41256580558,Count,35007,1582
New Mexico,Curry,6231.65505857144,Count,35009,1586
New Mexico,De Baca,79.7757463380483,Count,35011,1589
New Mexico,Doña Ana,55988.1219038377,Count,35013,1590
New Mexico,Eddy,7911.31617750602,Count,35015,1592
New Mexico,Grant,4703.50698975442,Count,35017,1594
New Mexico,Guadalupe,1336.01350615957,Count,35019,1595
New Mexico,Harding,294.560249036767,Count,35021,1597
New Mexico,Hidalgo,518.702337689264,Count,35023,1600
New Mexico,Lea,4713.86069579945,Count,35025,1604
New Mexico,Lincoln,2592.69453570767,Count,35027,1613
New Mexico,Los Alamos,1142.08554929215,Count,35028,1618
New Mexico,Luna,3803.25041619474,Count,35029,1622
New Mexico,McKinley,3136.97052873099,Count,35031,1626
New Mexico,Mora,883.650006002623,Count,35033,1629
New Mexico,Otero,7970.99356201963,Count,35035,1633
New Mexico,Quay,382.678725684115,Count,35037,1637
New Mexico,Rio Arriba,15168.6476885683,Count,35039,1639
New Mexico,Roosevelt,2920.56793419882,Count,35041,1642
New Mexico,Sandoval,14998.5813016887,Count,35043,1646
New Mexico,San Juan,7037.06229428624,Count,35045,1650
New Mexico,San Miguel,11120.7326409194,Count,35047,1652
New Mexico,Santa Fe,24473.2829237334,Count,35049,1654
New Mexico,Sierra,1653.756098739,Count,35051,1657
New Mexico,Socorro,2590.50118507732,Count,35053,1659
New Mexico,Taos,8281.68566946833,Count,35055,1662
New Mexico,Torrance,2903.0081600894,Count,35057,1664
New Mexico,Union,206.340136205386,Count,35059,1667
New Mexico,Valencia,23667.4912456943,Count,35061,1670
New York,Albany,2944.85186239585,Count,36001,1673
New York,Allegany,129.448182445572,Count,36003,1674
New York,Bronx,2486.9426150918,Count,36005,1681
New York,Broome,588.344651917061,Count,36007,1683
New York,Cattaraugus,74.7178297297651,Count,36009,1687
New York,Cayuga,78.3379498445429,Count,36011,1689
New York,Chautauqua,1133.50997145862,Count,36013,1694
New York,Chemung,506.12889279968,Count,36015,1696
New York,Chenango,58.0769401003545,Count,36017,1699
New York,Clinton,875.774985440735,Count,36019,1702
New York,Columbia,603.122474594405,Count,36021,1704
New York,Cortland,92.4373562460873,Count,36023,1706
New York,Delaware,26.5521152650247,Count,36025,1707
New York,Dutchess,9471.6492307569,Count,36027,1711
New York,Erie,4937.80192466218,Count,36029,1723
New York,Essex,548.718983875116,Count,36031,1728
New York,Franklin,826.80439136586,Count,36033,1731
New York,Fulton,106.493390995722,Count,36035,1734
New York,Genesee,41.8599301623763,Count,36037,1736
New York,Greene,941.858465198912,Count,36039,1739
New York,Hamilton,28.0054253215255,Count,36041,1742
New York,Herkimer,156.012572774588,Count,36043,1745
New York,Jefferson,1587.08878832684,Count,36045,1782
New York,Kings,28.6409340160317,Count,36047,1788
New York,Lewis,46.7928041744154,Count,36049,1790
New York,Livingston,376.383031121762,Count,36051,1791
New York,Madison,309.772371305645,Count,36053,1796
New York,Monroe,7238.23148141582,Count,36055,1804
New York,Montgomery,936.821877471278,Count,36057,1807
New York,Nassau,4351.73194755465,Count,36059,1839
New York,New York,0.0,Count,36061,1847
New York,Niagara,808.096176652044,Count,36063,1850
New York,Oneida,1516.44793329543,Count,36065,1852
New York,Onondaga,1911.9679164839,Count,36067,1853
New York,Ontario,1271.11189940229,Count,36069,1856
New York,Orange,14378.3044110297,Count,36071,1859
New York,Orleans,191.661538155967,Count,36073,1862
New York,Oswego,364.038665231649,Count,36075,1864
New York,Otsego,683.872032180523,Count,36077,1868
New York,Putnam,3885.56766466541,Count,36079,1870
New York,Queens,332.464240234403,Count,36081,1872
New York,Rensselaer,850.186099499598,Count,36083,1874
New York,Richmond,258.223381470089,Count,36085,1876
New York,Rockland,6160.57258247013,Count,36087,1879
New York,St. Lawrence,271.093964196252,Count,36089,1883
New York,Saratoga,1389.74820490405,Count,36091,1885
New York,Schenectady,1778.44059933582,Count,36093,1887
New York,Schoharie,304.677260842499,Count,36095,1888
New York,Schuyler,21.5259872799006,Count,36097,1889
New York,Seneca,124.296253948307,Count,36099,1890
New York,Steuben,115.022523339425,Count,36101,1891
New York,Suffolk,43748.1716404654,Count,36103,1924
New York,Sullivan,1586.08958612255,Count,36105,1928
New York,Tioga,112.746840091713,Count,36107,1930
New York,Tompkins,810.814477971834,Count,36109,1933
New York,Ulster,4271.44553547444,Count,36111,1935
New York,Warren,207.565167503744,Count,36113,1938
New York,Washington,140.495296053838,Count,36115,1942
New York,Wayne,472.602832542912,Count,36117,1952
New York,Westchester,10669.5027505799,Count,36119,1960
New York,Wyoming,696.747886044323,Count,36121,1962
New York,Yates,6.51788715878502,Count,36123,1965
North Carolina,Alamance,4231.48387341213,Count,37001,1967
North Carolina,Alexander,180.025089882303,Count,37003,1968
North Carolina,Alleghany,49.8167113367999,Count,37005,1970
North Carolina,Anson,27.9642583825625,Count,37007,1972
North Carolina,Ashe,31.323015161659,Count,37009,1975
North Carolina,Avery,2.16036564458045,Count,37011,1977
North Carolina,Beaufort,684.256445343715,Count,37013,1981
North Carolina,Bertie,19.2892410643399,Count,37015,1983
North Carolina,Bladen,100.896086325558,Count,37017,1986
North Carolina,Brunswick,1056.47291830992,Count,37019,1995
North Carolina,Buncombe,3291.25832782444,Count,37021,1422
North Carolina,Burke,1674.71505626853,Count,37023,1424
North Carolina,Cabarrus,3809.02157625969,Count,37025,1426
North Carolina,Caldwell,1594.76060530228,Count,37027,1429
North Carolina,Camden,7.76009735258822,Count,37029,1433
North Carolina,Carteret,625.620479333868,Count,37031,1447
North Carolina,Caswell,16.6687027520529,Count,37033,1449
North Carolina,Catawba,3108.96409052433,Count,37035,1450
North Carolina,Chatham,620.109538566392,Count,37037,1451
North Carolina,Cherokee,31.1403388135372,Count,37039,1452
North Carolina,Chowan,165.076778503972,Count,37041,1455
North Carolina,Clay,4.23886584387401,Count,37043,1457
North Carolina,Cleveland,358.493836186259,Count,37045,1458
North Carolina,Columbus,165.171992615497,Count,37047,1459
North Carolina,Craven,2141.24852281942,Count,37049,1462
North Carolina,Cumberland,10550.9591710803,Count,37051,1464
North Carolina,Currituck,67.7724835729275,Count,37053,1481
North Carolina,Dare,543.687412763762,Count,37055,1485
North Carolina,Davidson,2568.78968953502,Count,37057,1489
North Carolina,Davie,345.911230025091,Count,37059,1490
North Carolina,Duplin,197.442747224009,Count,37061,1492
North Carolina,Durham,6855.43848549188,Count,37063,1494
North Carolina,Edgecombe,343.274978754169,Count,37065,1495
North Carolina,Forsyth,15241.0949404725,Count,37067,1496
North Carolina,Franklin,142.675083879171,Count,37069,1498
North Carolina,Gaston,3193.65345986998,Count,37071,1499
North Carolina,Gates,0.0,Count,37073,1500
North Carolina,Graham,0.603884215648577,Count,37075,1502
North Carolina,Granville,811.287326199737,Count,37077,1503
North Carolina,Greene,0,Count,37079,1505
North Carolina,Guilford,7851.11121682199,Count,37081,1506
North Carolina,Halifax,173.900680516065,Count,37083,1508
North Carolina,Harnett,900.654555269226,Count,37085,1509
North Carolina,Haywood,420.69369167231,Count,37087,1512
North Carolina,Henderson,2001.25524463405,Count,37089,1514
North Carolina,Hertford,23.1368268293809,Count,37091,1515
North Carolina,Hoke,1408.04041317163,Count,37093,1517
North Carolina,Hyde,352.699471650338,Count,37095,1521
North Carolina,Iredell,1895.21502954214,Count,37097,1525
North Carolina,Jackson,312.80927791488,Count,37099,1528
North Carolina,Johnston,956.159707262539,Count,37101,1530
North Carolina,Jones,0.0111709851771593,Count,37103,1536
North Carolina,Lee,1593.71703579698,Count,37105,1540
North Carolina,Lenoir,404.674649543461,Count,37107,1542
North Carolina,Lincoln,833.095265802902,Count,37109,1545
North Carolina,McDowell,113.729068235877,Count,37111,1554
North Carolina,Macon,215.831745251964,Count,37113,1556
North Carolina,Madison,39.575123614625,Count,37115,1560
North Carolina,Martin,28.9708220647881,Count,37117,1563
North Carolina,Mecklenburg,18777.5738750474,Count,37119,1565
North Carolina,Mitchell,0,Count,37121,1568
North Carolina,Montgomery,12.5355322271935,Count,37123,1573
North Carolina,Moore,474.865800899184,Count,37125,1584
North Carolina,Nash,1027.91636654525,Count,37127,1588
North Carolina,New Hanover,3062.10617395102,Count,37129,1602
North Carolina,Northampton,31.166569243147,Count,37131,1606
North Carolina,Onslow,6528.89858607386,Count,37133,1625
North Carolina,Orange,1987.98630104075,Count,37135,1630
North Carolina,Pamlico,6.93819854034325,Count,37137,1703
North Carolina,Pasquotank,580.98038750355,Count,37139,1714
North Carolina,Pender,201.633655557183,Count,37141,1718
North Carolina,Perquimans,13.9799703820859,Count,37143,1724
North Carolina,Person,164.328504381163,Count,37145,1729
North Carolina,Pitt,789.851429431935,Count,37147,1733
North Carolina,Polk,1.26460718060844,Count,37149,1738
North Carolina,Randolph,4227.39281565132,Count,37151,1741
North Carolina,Richmond,385.865950170537,Count,37153,1744
North Carolina,Robeson,1298.43221638141,Count,37155,1747
North Carolina,Rockingham,1071.01495095926,Count,37157,1751
North Carolina,Rowan,3952.32275027572,Count,37159,1754
North Carolina,Rutherford,699.387645836214,Count,37161,1764
North Carolina,Sampson,270.140380639537,Count,37163,1769
North Carolina,Scotland,134.119787848283,Count,37165,1772
North Carolina,Stanly,143.24991135695,Count,37167,1775
North Carolina,Stokes,316.104584556423,Count,37169,1777
North Carolina,Surry,405.135635433951,Count,37171,1780
North Carolina,Swain,1.85177633039439,Count,37173,1784
North Carolina,Transylvania,109.961371640822,Count,37175,1786
North Carolina,Tyrrell,3.59664495212638,Count,37177,1794
North Carolina,Union,3771.28387151685,Count,37179,1798
North Carolina,Vance,485.740857937813,Count,37181,1801
North Carolina,Wake,17866.0085446289,Count,37183,1805
North Carolina,Warren,28.2611908734415,Count,37185,1809
North Carolina,Washington,113.197624831696,Count,37187,1811
North Carolina,Watauga,177.418375453738,Count,37189,1813
North Carolina,Wayne,1918.28127041635,Count,37191,1814
North Carolina,Wilkes,479.459202139771,Count,37193,1817
North Carolina,Wilson,147.80096553918,Count,37195,1819
North Carolina,Yadkin,128.962125446065,Count,37197,1821
North Carolina,Yancey,2.72670757599553,Count,37199,1823
North Dakota,Adams,4.00000001450826,Count,38001,1826
North Dakota,Barnes,17.9892012615137,Count,38003,1828
North Dakota,Benson,45.1188867654896,Count,38005,1831
North Dakota,Billings,3.99999972314254,Count,38007,1833
North Dakota,Bottineau,45.3021112051301,Count,38009,1836
North Dakota,Bowman,3.92676039726939,Count,38011,1838
North Dakota,Burke,37.0000000791424,Count,38013,1841
North Dakota,Burleigh,181.225394207813,Count,38015,1844
North Dakota,Cass,322.731034824712,Count,38017,1848
North Dakota,Cavalier,3.58440713150776,Count,38019,1849
North Dakota,Dickey,2.02074186557729,Count,38021,2004
North Dakota,Divide,8.99999978109554,Count,38023,2007
North Dakota,Dunn,23.9803927676514,Count,38025,2013
North Dakota,Eddy,8.00000003352761,Count,38027,2017
North Dakota,Emmons,24.7749848046533,Count,38029,2021
North Dakota,Foster,1.06839635968208,Count,38031,2026
North Dakota,Golden Valley,35.0000001216713,Count,38033,2036
North Dakota,Grand Forks,472.280857751195,Count,38035,2043
North Dakota,Grant,5.99999996516635,Count,38037,2051
North Dakota,Griggs,4.0000000494656,Count,38039,2056
North Dakota,Hettinger,12.0000000947166,Count,38041,2063
North Dakota,Kidder,71.0000012414835,Count,38043,2068
North Dakota,LaMoure,19.9999997818377,Count,38045,2074
North Dakota,Logan,4.00000003547939,Count,38047,2078
North Dakota,McHenry,63.9999999689317,Count,38049,2082
North Dakota,McIntosh,1.0,Count,38051,2090
North Dakota,McKenzie,77.0011570127795,Count,38053,2097
North Dakota,McLean,55.0248195794567,Count,38055,2103
North Dakota,Mercer,13.9754054629545,Count,38057,2107
North Dakota,Morton,76.0187238708588,Count,38059,2114
North Dakota,Mountrail,17.3133660649182,Count,38061,2119
North Dakota,Nelson,32.9999999925039,Count,38063,2122
North Dakota,Oliver,17.0000000420841,Count,38065,2127
North Dakota,Pembina,125.31700344562,Count,38067,2131
North Dakota,Pierce,5.00000005681068,Count,38069,2136
North Dakota,Ramsey,16.0437634149566,Count,38071,2141
North Dakota,Ransom,2.99999995925464,Count,38073,2147
North Dakota,Renville,14.0000001639128,Count,38075,2150
North Dakota,Richland,78.6928690731293,Count,38077,2156
North Dakota,Rolette,8.67981578339823,Count,38079,2161
North Dakota,Sargent,19.0619103416575,Count,38081,2164
North Dakota,Sheridan,14.2764534434245,Count,38083,2169
North Dakota,Sioux,27.6639950204003,Count,38085,2175
North Dakota,Slope,11.9999998211861,Count,38087,2180
North Dakota,Stark,79.0745819962394,Count,38089,2182
North Dakota,Steele,17.9620681591914,Count,38091,2186
North Dakota,Stutsman,75.1976309634083,Count,38093,2199
North Dakota,Towner,3.99999993946403,Count,38095,2205
North Dakota,Traill,19.6173603050411,Count,38097,2217
North Dakota,Walsh,131.750410054845,Count,38099,2225
North Dakota,Ward,963.970875276813,Count,38101,2233
North Dakota,Wells,2.0,Count,38103,2237
North Dakota,Williams,111.566989328206,Count,38105,2244
Ohio,Adams,17.5404393768624,Count,39001,2248
Ohio,Allen,383.111177111891,Count,39003,2250
Ohio,Ashland,24.4856288734009,Count,39005,2254
Ohio,Ashtabula,1460.67828700356,Count,39007,2259
Ohio,Athens,275.553484493318,Count,39009,2266
Ohio,Auglaize,34.4081111290143,Count,39011,2273
Ohio,Belmont,116.659710215012,Count,39013,2278
Ohio,Brown,38.7458785389899,Count,39015,2282
Ohio,Butler,4087.24541641013,Count,39017,2286
Ohio,Carroll,8.15272148415443,Count,39019,2289
Ohio,Champaign,3.52995589841157,Count,39021,2291
Ohio,Clark,1001.01681120904,Count,39023,2300
Ohio,Clermont,1217.3361885508,Count,39025,2306
Ohio,Clinton,198.918708009965,Count,39027,2310
Ohio,Columbiana,500.446930184785,Count,39029,2315
Ohio,Coshocton,79.4980757182584,Count,39031,2317
Ohio,Crawford,114.427975184648,Count,39033,2323
Ohio,Cuyahoga,6487.04637565247,Count,39035,2332
Ohio,Darke,51.9441057946533,Count,39037,2345
Ohio,Defiance,760.630710571306,Count,39039,2350
Ohio,Delaware,962.566463494761,Count,39041,2352
Ohio,Erie,676.782184964952,Count,39043,2357
Ohio,Fairfield,541.756058373248,Count,39045,2365
Ohio,Fayette,11.2986902883276,Count,39047,2368
Ohio,Franklin,10185.5648574729,Count,39049,2375
Ohio,Fulton,836.858754484565,Count,39051,2378
Ohio,Gallia,28.9972610820896,Count,39053,2383
Ohio,Geauga,260.921247403622,Count,39055,2390
Ohio,Greene,968.032599457203,Count,39057,2393
Ohio,Guernsey,30.0287910838524,Count,39059,2399
Ohio,Hamilton,4773.96747805219,Count,39061,2411
Ohio,Hancock,633.185120076181,Count,39063,2427
Ohio,Hardin,43.7473518334132,Count,39065,2432
Ohio,Harrison,3.99881124775857,Count,39067,2440
Ohio,Henry,281.373180135546,Count,39069,2451
Ohio,Highland,18.8462415691465,Count,39071,2457
Ohio,Hocking,48.5620018000463,Count,39073,2461
Ohio,Holmes,11.655985917896,Count,39075,2464
Ohio,Huron,230.129148803419,Count,39077,2468
Ohio,Jackson,13.1031248240033,Count,39079,2472
Ohio,Jefferson,109.578021230325,Count,39081,2476
Ohio,Knox,102.190546002349,Count,39083,2479
Ohio,Lake,2019.58753580962,Count,39085,2493
Ohio,Lawrence,63.5060369789007,Count,39087,2499
Ohio,Licking,526.774254125793,Count,39089,2504
Ohio,Logan,39.9385208649765,Count,39091,2510
Ohio,Lorain,7430.41044620442,Count,39093,2516
Ohio,Lucas,3412.81004657908,Count,39095,2520
Ohio,Madison,153.62142702494,Count,39097,2529
Ohio,Mahoning,3396.06458778631,Count,39099,2534
Ohio,Marion,562.737697174402,Count,39101,2541
Ohio,Medina,742.574144231551,Count,39103,2545
Ohio,Meigs,20.2600808420575,Count,39105,2549
Ohio,Mercer,12.747206389904,Count,39107,2552
Ohio,Miami,179.852877538651,Count,39109,2558
Ohio,Monroe,3.32208023483975,Count,39111,2565
Ohio,Montgomery,2500.14549979458,Count,39113,2573
Ohio,Morgan,7.7693945094943,Count,39115,2000
Ohio,Morrow,0.391728576738387,Count,39117,2006
Ohio,Muskingum,145.787485739193,Count,39119,2010
Ohio,Noble,11.4403440138904,Count,39121,2012
Ohio,Ottawa,596.801868346458,Count,39123,2019
Ohio,Paulding,84.2087462324416,Count,39125,2024
Ohio,Perry,14.9081843388267,Count,39127,2027
