State,County,Full-service restaurants per 1000 pop (% change) 2011-16 (PCH_FSRPTH_11_16),Units,FIPS,FID
Nebraska,Cedar,-38.917975567,% change,31027,1329
Nebraska,Chase,-66.396897656,% change,31029,1330
Nebraska,Cherry,-26.273803397,% change,31031,1333
Nebraska,Cheyenne,-0.774885754,% change,31033,1334
Nebraska,Clay,-37.023906326,% change,31035,1336
Nebraska,Colfax,-44.866622885,% change,31037,1338
Nebraska,Cuming,1.333185202,% change,31039,1340
Nebraska,Custer,37.231873967,% change,31041,1342
Nebraska,Dakota,-5.782899028,% change,31043,1344
Nebraska,Dawes,67.769580341,% change,31045,1347
Nebraska,Dawson,24.377002617,% change,31047,1349
Nebraska,Deuel,57.3875803,% change,31049,1351
Nebraska,Dixon,-47.815111421,% change,31051,1353
Nebraska,Dodge,8.758422369,% change,31053,1354
Nebraska,Douglas,3.732523758,% change,31055,1358
Nebraska,Dundy,8.870523416,% change,31057,1360
Nebraska,Fillmore,37.730496454,% change,31059,1363
Nebraska,Franklin,219.123505976,% change,31061,1369
Nebraska,Frontier,-23.188679245,% change,31063,1371
Nebraska,Furnas,3.060155104,% change,31065,1374
Nebraska,Gage,21.649312786,% change,31067,1378
Nebraska,Garden,nan,% change,31069,1381
Nebraska,Garfield,33.999666833,% change,31071,1391
Nebraska,Gosper,0.0,% change,31073,1393
Nebraska,Grant,-4.518072289,% change,31075,1395
Nebraska,Greeley,110.810810811,% change,31077,1397
Nebraska,Hall,-7.014878762,% change,31079,1402
Nebraska,Hamilton,23.718647764,% change,31081,1405
Nebraska,Harlan,15.958983247,% change,31083,1409
Nebraska,Hayes,0.0,% change,31085,1411
Nebraska,Hitchcock,-24.551687764,% change,31087,1414
Nebraska,Holt,-27.984137475,% change,31089,1416
Nebraska,Hooker,7.525325615,% change,31091,1418
Nebraska,Howard,-1.931765072,% change,31093,1311
Nebraska,Jefferson,-6.504442587,% change,31095,1312
Nebraska,Johnson,-16.538658474,% change,31097,1313
Nebraska,Kearney,-40.210077637,% change,31099,1314
Nebraska,Keith,-11.911341393,% change,31101,1316
Nebraska,Keya Paha,0.0,% change,31103,1318
Nebraska,Kimball,-65.553745928,% change,31105,1320
Nebraska,Knox,-36.963298435,% change,31107,1322
Nebraska,Lancaster,16.038890782,% change,31109,1324
Nebraska,Lincoln,-6.883680066,% change,31111,1327
Nebraska,Logan,-100.0,% change,31113,1328
Nebraska,Loup,-100.0,% change,31115,1331
Nebraska,McPherson,9.306930693,% change,31117,1332
Nebraska,Madison,37.810934593,% change,31119,1335
Nebraska,Merrick,48.203592814,% change,31121,1337
Nebraska,Morrill,-74.52473426,% change,31123,1339
Nebraska,Nance,160.763209393,% change,31125,1341
Nebraska,Nemaha,-9.291290646,% change,31127,1343
Nebraska,Nuckolls,45.871602624,% change,31129,1345
Nebraska,Otoe,-22.603406978,% change,31131,1348
Nebraska,Pawnee,0.0,% change,31133,1350
Nebraska,Perkins,52.116311081,% change,31135,1352
Nebraska,Phelps,49.330357143,% change,31137,1355
Nebraska,Pierce,34.004099124,% change,31139,1356
Nebraska,Platte,4.197103678,% change,31141,1359
Nebraska,Polk,2.652825836,% change,31143,1362
Nebraska,Red Willow,-69.262728369,% change,31145,1364
Nebraska,Richardson,39.051429524,% change,31147,1365
Nebraska,Rock,4.815864023,% change,31149,1366
Nebraska,Saline,20.344176285,% change,31151,1367
Nebraska,Sarpy,4.585948035,% change,31153,1368
Nebraska,Saunders,11.680161943,% change,31155,1370
Nebraska,Scotts Bluff,23.576420236,% change,31157,1373
Nebraska,Seward,-2.235879426,% change,31159,1375
Nebraska,Sheridan,2.309601069,% change,31161,1376
Nebraska,Sherman,-17.990082645,% change,31163,1377
Nebraska,Sioux,4.516640254,% change,31165,1380
Nebraska,Stanton,-48.429931518,% change,31167,1382
Nebraska,Thayer,1.353206511,% change,31169,1383
Nebraska,Thomas,-67.774699908,% change,31171,1384
Nebraska,Thurston,-100.0,% change,31173,1385
Nebraska,Valley,1.124132983,% change,31175,1386
Nebraska,Washington,11.713341112,% change,31177,1387
Nebraska,Wayne,33.333333333,% change,31179,1388
Nebraska,Webster,-47.557230597,% change,31181,1389
Nebraska,Wheeler,102.98879203,% change,31183,1390
Nebraska,York,0.188939757,% change,31185,1392
Nevada,Churchill,-16.713336942,% change,32001,1396
Nevada,Clark,10.431117613,% change,32003,1399
Nevada,Douglas,-2.008467683,% change,32005,1400
Nevada,Elko,-14.217993899,% change,32007,1401
Nevada,Esmeralda,0.0,% change,32009,1404
Nevada,Eureka,-49.046391753,% change,32011,1406
Nevada,Humboldt,-12.196342612,% change,32013,1407
Nevada,Lander,21.706851691,% change,32015,1408
Nevada,Lincoln,1.796060255,% change,32017,1410
Nevada,Lyon,17.720214374,% change,32019,1412
Nevada,Mineral,-47.236123749,% change,32021,1415
Nevada,Nye,1.389432936,% change,32023,1417
Nevada,Pershing,0.136239782,% change,32027,1419
Nevada,Storey,30.425336342,% change,32029,1420
Nevada,Washoe,2.004807647,% change,32031,1423
Nevada,White Pine,-5.480295567,% change,32033,1425
Nevada,Carson City,9.461112802,% change,32510,1428
New Hampshire,Belknap,-0.562650563,% change,33001,1432
New Hampshire,Carroll,1.52530845,% change,33003,1435
New Hampshire,Cheshire,-6.379091972,% change,33005,1437
New Hampshire,Coos,-3.845538048,% change,33007,1440
New Hampshire,Grafton,5.179425687,% change,33009,1442
New Hampshire,Hillsborough,1.821016351,% change,33011,1443
New Hampshire,Merrimack,-0.030378,% change,33013,1444
New Hampshire,Rockingham,16.149255999,% change,33015,1448
New Hampshire,Strafford,14.924035692,% change,33017,1453
New Hampshire,Sullivan,1.07584348,% change,33019,1454
New Jersey,Atlantic,0.647299992,% change,34001,1461
New Jersey,Bergen,16.200452101,% change,34003,1465
New Jersey,Burlington,4.284199035,% change,34005,1470
New Jersey,Camden,19.599564915,% change,34007,1472
New Jersey,Cape May,15.207736779,% change,34009,1477
New Jersey,Cumberland,12.282703328,% change,34011,1482
New Jersey,Essex,13.418304106,% change,34013,1483
New Jersey,Gloucester,10.311972566,% change,34015,1484
New Jersey,Hudson,27.998400507,% change,34017,1487
New Jersey,Hunterdon,21.526107024,% change,34019,1488
New Jersey,Mercer,4.033788544,% change,34021,1493
New Jersey,Middlesex,14.21231298,% change,34023,1497
New Jersey,Monmouth,10.537357888,% change,34025,1504
New Jersey,Morris,13.657580502,% change,34027,1511
New Jersey,Ocean,5.998905525,% change,34029,1546
New Jersey,Passaic,24.588172771,% change,34031,1551
New Jersey,Salem,0.30247706,% change,34033,1553
New Jersey,Somerset,13.27265506,% change,34035,1558
New Jersey,Sussex,11.773704604,% change,34037,1561
New Jersey,Union,11.348672016,% change,34039,1566
New Jersey,Warren,13.94566896,% change,34041,1570
New Mexico,Bernalillo,7.53217035,% change,35001,1574
New Mexico,Catron,-64.911287278,% change,35003,1576
New Mexico,Chaves,-4.219423092,% change,35005,1578
New Mexico,Cibola,13.062017418,% change,35006,1580
New Mexico,Colfax,5.451394552,% change,35007,1582
New Mexico,Curry,-16.89471762,% change,35009,1586
New Mexico,De Baca,116.838674633,% change,35011,1589
New Mexico,Doña Ana,-3.026056799,% change,35013,1590
New Mexico,Eddy,7.111770553,% change,35015,1592
New Mexico,Grant,18.184934216,% change,35017,1594
New Mexico,Guadalupe,-47.095150961,% change,35019,1595
New Mexico,Harding,-100.0,% change,35021,1597
New Mexico,Hidalgo,39.751732102,% change,35023,1600
New Mexico,Lea,-17.295792571,% change,35025,1604
New Mexico,Lincoln,-17.12869706,% change,35027,1613
New Mexico,Los Alamos,-8.207084619,% change,35028,1618
New Mexico,Luna,-7.031867589,% change,35029,1622
New Mexico,McKinley,1.703142832,% change,35031,1626
New Mexico,Mora,5.124257752,% change,35033,1629
New Mexico,Otero,12.928019146,% change,35035,1633
New Mexico,Quay,25.895875592,% change,35037,1637
New Mexico,Rio Arriba,-3.293745099,% change,35039,1639
New Mexico,Roosevelt,37.552966895,% change,35041,1642
New Mexico,Sandoval,-11.802180936,% change,35043,1646
New Mexico,San Juan,-14.945083706,% change,35045,1650
New Mexico,San Miguel,10.751021446,% change,35047,1652
New Mexico,Santa Fe,1.522212295,% change,35049,1654
New Mexico,Sierra,-11.078942085,% change,35051,1657
New Mexico,Socorro,4.994385011,% change,35053,1659
New Mexico,Taos,-1.782323955,% change,35055,1662
New Mexico,Torrance,-57.453649682,% change,35057,1664
New Mexico,Union,32.645075849,% change,35059,1667
New Mexico,Valencia,35.545595967,% change,35061,1670
New York,Albany,-1.081311746,% change,36001,1673
New York,Allegany,3.593716833,% change,36003,1674
New York,Bronx,14.846999935,% change,36005,1681
New York,Broome,5.417534334,% change,36007,1683
New York,Cattaraugus,-1.446946413,% change,36009,1687
New York,Cayuga,5.738145149,% change,36011,1689
New York,Chautauqua,17.285127625,% change,36013,1694
New York,Chemung,10.914741374,% change,36015,1696
New York,Chenango,-11.293793846,% change,36017,1699
New York,Clinton,6.543676424,% change,36019,1702
New York,Columbia,22.69478923,% change,36021,1704
New York,Cortland,-7.508368224,% change,36023,1706
New York,Delaware,27.03272872,% change,36025,1707
New York,Dutchess,-1.346666551,% change,36027,1711
New York,Erie,8.32003682,% change,36029,1723
New York,Essex,-3.236648989,% change,36031,1728
New York,Franklin,5.981334934,% change,36033,1731
New York,Fulton,-13.842544802,% change,36035,1734
New York,Genesee,19.806546486,% change,36037,1736
New York,Greene,-14.949532269,% change,36039,1739
New York,Hamilton,18.955321945,% change,36041,1742
New York,Herkimer,-3.197874486,% change,36043,1745
New York,Jefferson,-2.662389692,% change,36045,1782
New York,Kings,25.249785225,% change,36047,1788
New York,Lewis,1.358552878,% change,36049,1790
New York,Livingston,-6.060230949,% change,36051,1791
New York,Madison,0.622817505,% change,36053,1796
New York,Monroe,9.126539623,% change,36055,1804
New York,Montgomery,6.36402387,% change,36057,1807
New York,Nassau,4.619570739,% change,36059,1839
New York,New York,2.162406905,% change,36061,1847
New York,Niagara,-1.948597678,% change,36063,1850
New York,Oneida,5.841120945,% change,36065,1852
New York,Onondaga,1.668709533,% change,36067,1853
New York,Ontario,13.916881053,% change,36069,1856
New York,Orange,10.735037726,% change,36071,1859
New York,Orleans,26.20927379,% change,36073,1862
New York,Oswego,-1.879839597,% change,36075,1864
New York,Otsego,3.983312066,% change,36077,1868
New York,Putnam,13.64652627,% change,36079,1870
New York,Queens,19.995922988,% change,36081,1872
New York,Rensselaer,3.714466133,% change,36083,1874
New York,Richmond,16.129707985,% change,36085,1876
New York,Rockland,-0.504548412,% change,36087,1879
New York,St. Lawrence,-12.47228619,% change,36089,1883
New York,Saratoga,17.007120313,% change,36091,1885
New York,Schenectady,20.767136983,% change,36093,1887
New York,Schoharie,-16.99615299,% change,36095,1888
New York,Schuyler,-2.418703088,% change,36097,1889
New York,Seneca,11.698341048,% change,36099,1890
New York,Steuben,-1.170019862,% change,36101,1891
New York,Suffolk,7.097207898,% change,36103,1924
New York,Sullivan,10.935609227,% change,36105,1928
New York,Tioga,4.292918939,% change,36107,1930
New York,Tompkins,-6.286751462,% change,36109,1933
New York,Ulster,6.293989178,% change,36111,1935
New York,Warren,0.469650628,% change,36113,1938
New York,Washington,-8.370563059,% change,36115,1942
New York,Wayne,-2.732994892,% change,36117,1952
New York,Westchester,10.283891355,% change,36119,1960
New York,Wyoming,7.479831922,% change,36121,1962
New York,Yates,-7.532280684,% change,36123,1965
North Carolina,Alamance,6.128731693,% change,37001,1967
North Carolina,Alexander,-14.171646706,% change,37003,1968
North Carolina,Alleghany,45.500228415,% change,37005,1970
North Carolina,Anson,-12.028743182,% change,37007,1972
North Carolina,Ashe,16.091799357,% change,37009,1975
North Carolina,Avery,5.054814815,% change,37011,1977
North Carolina,Beaufort,24.119775061,% change,37013,1981
North Carolina,Bertie,-35.647076971,% change,37015,1983
North Carolina,Bladen,20.546810273,% change,37017,1986
North Carolina,Brunswick,-11.250514091,% change,37019,1995
North Carolina,Buncombe,7.340000748,% change,37021,1422
North Carolina,Burke,11.842405219,% change,37023,1424
North Carolina,Cabarrus,-5.098290831,% change,37025,1426
North Carolina,Caldwell,3.390514385,% change,37027,1429
North Carolina,Camden,44.243499952,% change,37029,1433
North Carolina,Carteret,-1.124651283,% change,37031,1447
North Carolina,Caswell,-26.25978366,% change,37033,1449
North Carolina,Catawba,-2.873349394,% change,37035,1450
North Carolina,Chatham,4.648791565,% change,37037,1451
North Carolina,Cherokee,9.651490155,% change,37039,1452
North Carolina,Chowan,-16.735955056,% change,37041,1455
North Carolina,Clay,48.211479804,% change,37043,1457
North Carolina,Cleveland,-16.380884705,% change,37045,1458
North Carolina,Columbus,-1.003106417,% change,37047,1459
North Carolina,Craven,0.482321523,% change,37049,1462
North Carolina,Cumberland,6.181238388,% change,37051,1464
North Carolina,Currituck,19.338372818,% change,37053,1481
North Carolina,Dare,-10.087704035,% change,37055,1485
North Carolina,Davidson,8.16686301,% change,37057,1489
North Carolina,Davie,-12.035287991,% change,37059,1490
North Carolina,Duplin,-13.745137874,% change,37061,1492
North Carolina,Durham,-2.493603287,% change,37063,1494
North Carolina,Edgecombe,18.338946954,% change,37065,1495
North Carolina,Forsyth,4.748284791,% change,37067,1496
North Carolina,Franklin,34.693435672,% change,37069,1498
North Carolina,Gaston,3.636926851,% change,37071,1499
North Carolina,Gates,38.508870295,% change,37073,1500
North Carolina,Graham,80.466190922,% change,37075,1502
North Carolina,Granville,17.327621379,% change,37077,1503
North Carolina,Greene,1.868142263,% change,37079,1505
North Carolina,Guilford,-6.714325315,% change,37081,1506
North Carolina,Halifax,23.661762049,% change,37083,1508
North Carolina,Harnett,-2.85517842,% change,37085,1509
North Carolina,Haywood,-2.72901901,% change,37087,1512
North Carolina,Henderson,7.105972275,% change,37089,1514
North Carolina,Hertford,32.934926959,% change,37091,1515
North Carolina,Hoke,39.778376139,% change,37093,1517
North Carolina,Hyde,-3.712065874,% change,37095,1521
North Carolina,Iredell,3.906044868,% change,37097,1525
North Carolina,Jackson,2.611904987,% change,37099,1528
North Carolina,Johnston,-3.106094893,% change,37101,1530
North Carolina,Jones,56.763636364,% change,37103,1536
North Carolina,Lee,-4.218711927,% change,37105,1540
North Carolina,Lenoir,24.911439495,% change,37107,1542
North Carolina,Lincoln,-3.459759482,% change,37109,1545
North Carolina,McDowell,-7.54868284,% change,37111,1554
North Carolina,Macon,-14.769062482,% change,37113,1556
North Carolina,Madison,7.0182887,% change,37115,1560
North Carolina,Martin,-44.542621,% change,37117,1563
North Carolina,Mecklenburg,0.244584732,% change,37119,1565
North Carolina,Mitchell,7.870984869,% change,37121,1568
North Carolina,Montgomery,1.020482542,% change,37123,1573
North Carolina,Moore,-4.380118468,% change,37125,1584
North Carolina,Nash,10.065838597,% change,37127,1588
North Carolina,New Hanover,2.136246212,% change,37129,1602
North Carolina,Northampton,8.712684717,% change,37131,1606
North Carolina,Onslow,15.30183717,% change,37133,1625
North Carolina,Orange,-3.874794631,% change,37135,1630
North Carolina,Pamlico,42.377334167,% change,37137,1703
North Carolina,Pasquotank,1.671084185,% change,37139,1714
North Carolina,Pender,37.1506063,% change,37141,1718
North Carolina,Perquimans,-13.826086031,% change,37143,1724
North Carolina,Person,0.582949367,% change,37145,1729
North Carolina,Pitt,2.624463794,% change,37147,1733
North Carolina,Polk,-18.69065267,% change,37149,1738
North Carolina,Randolph,13.803714964,% change,37151,1741
North Carolina,Richmond,13.903981888,% change,37153,1744
North Carolina,Robeson,-3.622055824,% change,37155,1747
North Carolina,Rockingham,-7.597604219,% change,37157,1751
North Carolina,Rowan,-6.142486508,% change,37159,1754
North Carolina,Rutherford,-2.314586041,% change,37161,1764
North Carolina,Sampson,16.475423482,% change,37163,1769
North Carolina,Scotland,15.774468085,% change,37165,1772
North Carolina,Stanly,-14.774263188,% change,37167,1775
North Carolina,Stokes,23.294763679,% change,37169,1777
North Carolina,Surry,9.916435076,% change,37171,1780
North Carolina,Swain,-34.150983295,% change,37173,1784
North Carolina,Transylvania,-8.48475795,% change,37175,1786
North Carolina,Tyrrell,7.353305274,% change,37177,1794
North Carolina,Union,11.056967664,% change,37179,1798
North Carolina,Vance,7.334017301,% change,37181,1801
North Carolina,Wake,-4.598291258,% change,37183,1805
North Carolina,Warren,35.682322605,% change,37185,1809
North Carolina,Washington,-28.953731179,% change,37187,1811
North Carolina,Watauga,10.185734083,% change,37189,1813
North Carolina,Wayne,-0.318133616,% change,37191,1814
North Carolina,Wilkes,-14.200019912,% change,37193,1817
North Carolina,Wilson,-10.070855796,% change,37195,1819
North Carolina,Yadkin,1.661983778,% change,37197,1821
North Carolina,Yancey,-10.758017125,% change,37199,1823
North Dakota,Adams,146.166950596,% change,38001,1826
North Dakota,Barnes,-14.052943122,% change,38003,1828
North Dakota,Benson,-41.46256021,% change,38005,1831
North Dakota,Billings,-12.486883526,% change,38007,1833
North Dakota,Bottineau,6.900744794,% change,38009,1836
North Dakota,Bowman,-27.043343653,% change,38011,1838
North Dakota,Burke,-7.409070498,% change,38013,1841
North Dakota,Burleigh,-0.935348251,% change,38015,1844
North Dakota,Cass,15.433180524,% change,38017,1848
North Dakota,Cavalier,-13.735783027,% change,38019,1849
North Dakota,Dickey,-12.345679012,% change,38021,2004
North Dakota,Divide,-10.339053997,% change,38023,2007
North Dakota,Dunn,-15.00114338,% change,38025,2013
North Dakota,Eddy,2.534965035,% change,38027,2017
North Dakota,Emmons,-54.868280146,% change,38029,2021
North Dakota,Foster,101.993957704,% change,38031,2026
North Dakota,Golden Valley,-5.480924234,% change,38033,2036
North Dakota,Grand Forks,0.662927078,% change,38035,2043
North Dakota,Grant,-1.585976628,% change,38037,2051
North Dakota,Griggs,-16.215738285,% change,38039,2056
North Dakota,Hettinger,-3.770681031,% change,38041,2063
North Dakota,Kidder,23.98497767,% change,38043,2068
North Dakota,LaMoure,-0.510452115,% change,38045,2074
North Dakota,Logan,-79.565217391,% change,38047,2078
North Dakota,McHenry,22.511690047,% change,38049,2082
North Dakota,McIntosh,-15.360983103,% change,38051,2090
North Dakota,McKenzie,-30.594086874,% change,38053,2097
North Dakota,McLean,1.129372438,% change,38055,2103
North Dakota,Mercer,9.725599166,% change,38057,2107
North Dakota,Morton,-23.402555308,% change,38059,2114
North Dakota,Mountrail,-1.073694485,% change,38061,2119
North Dakota,Nelson,163.874526026,% change,38063,2122
North Dakota,Oliver,-100.0,% change,38065,2127
North Dakota,Pembina,-47.954127141,% change,38067,2131
North Dakota,Pierce,133.064324709,% change,38069,2136
North Dakota,Ramsey,8.408604018,% change,38071,2141
North Dakota,Ransom,68.465785719,% change,38073,2147
North Dakota,Renville,48.275862069,% change,38075,2150
North Dakota,Richland,-22.598305246,% change,38077,2156
North Dakota,Rolette,-3.265834867,% change,38079,2161
North Dakota,Sargent,-100.0,% change,38081,2164
North Dakota,Sheridan,-2.301410542,% change,38083,2169
North Dakota,Sioux,nan,% change,38085,2175
North Dakota,Slope,85.459183673,% change,38087,2180
North Dakota,Stark,4.194213983,% change,38089,2182
North Dakota,Steele,0.0,% change,38091,2186
North Dakota,Stutsman,19.098617599,% change,38093,2199
North Dakota,Towner,0.578549177,% change,38095,2205
North Dakota,Traill,-79.900311526,% change,38097,2217
North Dakota,Walsh,1.463818818,% change,38099,2225
North Dakota,Ward,2.620971984,% change,38101,2233
North Dakota,Wells,-8.066370954,% change,38103,2237
North Dakota,Williams,22.298581664,% change,38105,2244
Ohio,Adams,15.062697614,% change,39001,2248
Ohio,Allen,-8.690352118,% change,39003,2250
Ohio,Ashland,-4.010167383,% change,39005,2254
Ohio,Ashtabula,12.816352343,% change,39007,2259
Ohio,Athens,4.897882784,% change,39009,2266
Ohio,Auglaize,-0.065506474,% change,39011,2273
Ohio,Belmont,-10.211547163,% change,39013,2278
Ohio,Brown,-29.462200437,% change,39015,2282
Ohio,Butler,16.466026351,% change,39017,2286
Ohio,Carroll,4.284111879,% change,39019,2289
Ohio,Champaign,-22.920592715,% change,39021,2291
Ohio,Clark,0.359442149,% change,39023,2300
Ohio,Clermont,4.856680451,% change,39025,2306
Ohio,Clinton,-8.665130914,% change,39027,2310
Ohio,Columbiana,-8.207612643,% change,39029,2315
Ohio,Coshocton,-7.630398792,% change,39031,2317
Ohio,Crawford,-15.708023451,% change,39033,2323
Ohio,Cuyahoga,13.784136376,% change,39035,2332
Ohio,Darke,19.687477897,% change,39037,2345
Ohio,Defiance,8.872681301,% change,39039,2350
Ohio,Delaware,6.209417476,% change,39041,2352
Ohio,Erie,-1.259219287,% change,39043,2357
Ohio,Fairfield,21.880799529,% change,39045,2365
Ohio,Fayette,5.968291044,% change,39047,2368
Ohio,Franklin,6.005140077,% change,39049,2375
Ohio,Fulton,6.962217651,% change,39051,2378
Ohio,Gallia,-9.49834978,% change,39053,2383
Ohio,Geauga,2.835399281,% change,39055,2390
Ohio,Greene,3.233487543,% change,39057,2393
Ohio,Guernsey,35.721088435,% change,39059,2399
Ohio,Hamilton,16.061392578,% change,39061,2411
Ohio,Hancock,-14.843543293,% change,39063,2427
Ohio,Hardin,72.127232783,% change,39065,2432
Ohio,Harrison,-39.632627646,% change,39067,2440
Ohio,Henry,18.044849463,% change,39069,2451
Ohio,Highland,-25.67994545,% change,39071,2457
Ohio,Hocking,-14.525387411,% change,39073,2461
Ohio,Holmes,-30.272729643,% change,39075,2464
Ohio,Huron,1.710880101,% change,39077,2468
Ohio,Jackson,18.796745968,% change,39079,2472
Ohio,Jefferson,8.433787571,% change,39081,2476
Ohio,Knox,-11.127947365,% change,39083,2479
Ohio,Lake,4.673860323,% change,39085,2493
Ohio,Lawrence,10.67149518,% change,39087,2499
Ohio,Licking,10.825686695,% change,39089,2504
Ohio,Logan,28.193122545,% change,39091,2510
Ohio,Lorain,-6.541577607,% change,39093,2516
Ohio,Lucas,-0.808175583,% change,39095,2520
Ohio,Madison,-33.705463548,% change,39097,2529
Ohio,Mahoning,10.795564771,% change,39099,2534
Ohio,Marion,-1.726512995,% change,39101,2541
Ohio,Medina,10.190520838,% change,39103,2545
Ohio,Meigs,-18.38115373,% change,39105,2549
Ohio,Mercer,8.812836852,% change,39107,2552
Ohio,Miami,11.157841177,% change,39109,2558
Ohio,Monroe,3.731290345,% change,39111,2565
Ohio,Montgomery,1.794758343,% change,39113,2573
Ohio,Morgan,31.053670621,% change,39115,2000
Ohio,Morrow,-55.743739391,% change,39117,2006
Ohio,Muskingum,12.907167545,% change,39119,2010
Ohio,Noble,-31.971658704,% change,39121,2012
Ohio,Ottawa,3.720335844,% change,39123,2019
Ohio,Paulding,2.829237221,% change,39125,2024
Ohio,Perry,-12.832856733,% change,39127,2027
Ohio,Pickaway,-22.216582653,% change,39129,2031
Ohio,Pike,-34.881032485,% change,39131,2034
Ohio,Portage,2.134385855,% change,39133,2038
Ohio,Preble,2.135993188,% change,39135,2039
Ohio,Putnam,-11.576537512,% change,39137,2040
Ohio,Richland,-12.112364909,% change,39139,2042
Ohio,Ross,3.569352736,% change,39141,2045
Ohio,Sandusky,8.059291462,% change,39143,2047
Ohio,Scioto,20.324460154,% change,39145,2048
Ohio,Seneca,-3.298494081,% change,39147,2049
Ohio,Shelby,-5.731915883,% change,39149,2052
Ohio,Stark,-8.548574835,% change,39151,2054
Ohio,Summit,11.363203978,% change,39153,2057
Ohio,Trumbull,1.037032042,% change,39155,2061
Ohio,Tuscarawas,9.087370434,% change,39157,2065
Ohio,Union,6.240382766,% change,39159,2067
Ohio,Van Wert,8.344339511,% change,39161,2071
Ohio,Vinton,-100.0,% change,39163,2075
Ohio,Warren,13.088911515,% change,39165,2076
Ohio,Washington,27.994841694,% change,39167,2080
Ohio,Wayne,-9.361482707,% change,39169,2084
Ohio,Williams,7.760767426,% change,39171,2087
Ohio,Wood,2.44896772,% change,39173,2091
Ohio,Wyandot,-16.564116233,% change,39175,2093
Oklahoma,Adair,22.431369002,% change,40001,2095
Oklahoma,Alfalfa,19.272066283,% change,40003,2099
Oklahoma,Atoka,1.709156194,% change,40005,2102
Oklahoma,Beaver,-21.736111111,% change,40007,2104
Oklahoma,Beckham,-0.588445078,% change,40009,2106
Oklahoma,Blaine,68.338383311,% change,40011,2110
Oklahoma,Bryan,4.281412116,% change,40013,2112
Oklahoma,Caddo,12.755145217,% change,40015,2118
Oklahoma,Canadian,9.050770488,% change,40017,2123
Oklahoma,Carter,1.804782977,% change,40019,2126
Oklahoma,Cherokee,8.266130805,% change,40021,2129
Oklahoma,Choctaw,53.610459269,% change,40023,2133
Oklahoma,Cimarron,-14.769585253,% change,40025,2135
Oklahoma,Cleveland,0.122207416,% change,40027,2140
Oklahoma,Coal,161.830911024,% change,40029,2144
Oklahoma,Comanche,25.455569481,% change,40031,2145
Oklahoma,Cotton,4.329443599,% change,40033,2146
Oklahoma,Craig,34.656984786,% change,40035,2148
Oklahoma,Creek,-22.445630267,% change,40037,2151
Oklahoma,Custer,17.297032456,% change,40039,2153
Oklahoma,Delaware,3.154342076,% change,40041,2154
Oklahoma,Dewey,-58.125255833,% change,40043,2158
Oklahoma,Ellis,23.591721773,% change,40045,2165
Oklahoma,Garfield,-14.333650875,% change,40047,2167
Oklahoma,Garvin,88.257521533,% change,40049,2176
Oklahoma,Grady,25.682339454,% change,40051,2184
Oklahoma,Grant,2.178306759,% change,40053,2187
Oklahoma,Greer,-17.679798826,% change,40055,2189
Oklahoma,Harmon,8.503527664,% change,40057,2191
Oklahoma,Harper,-51.10701107,% change,40059,2193
Oklahoma,Haskell,0.569349992,% change,40061,2195
Oklahoma,Hughes,53.542691104,% change,40063,2197
Oklahoma,Jackson,-18.617570374,% change,40065,2202
Oklahoma,Jefferson,3.328,% change,40067,2206
Oklahoma,Johnston,33.032789349,% change,40069,2211
Oklahoma,Kay,15.52527251,% change,40071,2215
Oklahoma,Kingfisher,-2.749582423,% change,40073,2219
Oklahoma,Kiowa,-10.582948288,% change,40075,2222
Oklahoma,Latimer,-64.760462034,% change,40077,2226
Oklahoma,Le Flore,-4.604327453,% change,40079,2230
Oklahoma,Lincoln,12.693683126,% change,40081,2234
Oklahoma,Logan,-17.740774556,% change,40083,2236
Oklahoma,Love,61.171720643,% change,40085,2238
Oklahoma,McClain,-4.27614705,% change,40087,2245
Oklahoma,McCurtain,34.88866612,% change,40089,2252
Oklahoma,McIntosh,-11.140239891,% change,40091,2258
Oklahoma,Major,-21.116134866,% change,40093,2260
Oklahoma,Marshall,-11.744722752,% change,40095,2265
Oklahoma,Mayes,-5.099034635,% change,40097,2270
Oklahoma,Murray,47.089164623,% change,40099,2276
Oklahoma,Muskogee,16.291919762,% change,40101,2281
Oklahoma,Noble,1.759943682,% change,40103,2287
Oklahoma,Nowata,-23.492933372,% change,40105,2290
Oklahoma,Okfuskee,1.759312794,% change,40107,2297
Oklahoma,Oklahoma,15.584816695,% change,40109,2303
Oklahoma,Okmulgee,-14.340167112,% change,40111,2311
Oklahoma,Osage,-19.222266839,% change,40113,2318
Oklahoma,Ottawa,21.202931193,% change,40115,2325
Oklahoma,Pawnee,-43.670268269,% change,40117,2329
Oklahoma,Payne,8.030406528,% change,40119,2340
Oklahoma,Pittsburg,18.166543613,% change,40121,2344
Oklahoma,Pontotoc,2.658126672,% change,40123,2351
Oklahoma,Pottawatomie,12.02085033,% change,40125,2356
Oklahoma,Pushmataha,47.195537651,% change,40127,2362
Oklahoma,Roger Mills,69.738030714,% change,40129,2369
Oklahoma,Rogers,-0.943268095,% change,40131,2374
Oklahoma,Seminole,39.013570974,% change,40133,2384
Oklahoma,Sequoyah,16.449086162,% change,40135,2391
Oklahoma,Stephens,9.372551694,% change,40137,2396
Oklahoma,Texas,0.269745871,% change,40139,2003
Oklahoma,Tillman,-14.911022576,% change,40141,2005
Oklahoma,Tulsa,3.866422035,% change,40143,2008
